,FHN
2018-07-17,5573295080
2018-07-18,5524634180
2018-07-19,5602491620
2018-07-20,5712789660
2018-07-23,5741986200
2018-07-24,5745230260
2018-07-25,5670616880
2018-07-26,5664128760
2018-07-27,5725765900
2018-07-30,5790647100
2018-07-31,5803623340
2018-08-01,5839308000
2018-08-02,5969070400
2018-08-03,5913921380
2018-08-06,5891212960
2018-08-07,5894457020
2018-08-08,5913921380
2018-08-09,5946361979
2018-08-10,5913921380
2018-08-13,5881480780
2018-08-14,5975558520
2018-08-15,5923653560
2018-08-16,5982046640
2018-08-17,6050171900
2018-08-20,6063148140
2018-08-21,6115053100
2018-08-22,6102076860
2018-08-23,6072880320
2018-08-24,6033951600
2018-08-27,6046927840
2018-08-28,6020975360
2018-08-29,6004755060
2018-08-30,5959338220
2018-08-31,5975558520
2018-09-04,5988534760
2018-09-05,6014487240
2018-09-06,5933385740
2018-09-07,5962582280
2018-09-10,5946361979
2018-09-11,5949606040
2018-09-12,5852284240
2018-09-13,5725765900
2018-09-14,5806867400
2018-09-17,5810111460
2018-09-18,5787403040
2018-09-19,5881480780
2018-09-20,5917165439
2018-09-21,5865260479
2018-09-24,5790647100
2018-09-25,5787403040
2018-09-26,5644664400
2018-09-27,5589515380
2018-09-28,5599247560
2018-10-01,5513810750
2018-10-02,5507380650
2018-10-03,5629552550
2018-10-04,5590971950
2018-10-05,5549176300
2018-10-08,5565251550
2018-10-09,5517025800
2018-10-10,5443079650
2018-10-11,5259821800
2018-10-12,5176230500
2018-10-15,5147295050
2018-10-16,5018693050
2018-10-17,5189090700
2018-10-18,5118359600
2018-10-19,5021908100
2018-10-22,4890091050
2018-10-23,4973682350
2018-10-24,4812929850
2018-10-25,4957607100
2018-10-26,4941531850
2018-10-29,5099069300
2018-10-30,5128004750
2018-10-31,5189090700
2018-11-01,5272682000
2018-11-02,5291972300
2018-11-05,5259821800
2018-11-06,5295187350
2018-11-07,5359488350
2018-11-08,5295187350
2018-11-09,5243746550
2018-11-12,5176230500
2018-11-13,5263036850
2018-11-14,5179445550
2018-11-15,5259821800
2018-11-16,5253391700
2018-11-19,5263036850
2018-11-20,5189090700
2018-11-21,5201950900
2018-11-23,5218026150
2018-11-26,5314477650
2018-11-27,5288757250
2018-11-28,5282327150
2018-11-29,5237316450
2018-11-30,5301617449
2018-12-03,5240531500
2018-12-04,5012262950
2018-12-06,4954392050
2018-12-07,4861155600
2018-12-10,4655392400
2018-12-11,4555725850
2018-12-12,4616811800
2018-12-13,4465704450
2018-12-14,4359607800
2018-12-17,4349962650
2018-12-18,4276016500
2018-12-19,4163489750
2018-12-20,4166704800
2018-12-21,4086328550
2018-12-24,3986662000
2018-12-26,4208500450
2018-12-27,4150629550
2018-12-28,4189210150
2018-12-31,4177444600
2019-01-02,4244105949
2019-01-03,4250454650
2019-01-04,4383777350
2019-01-07,4431392600
2019-01-08,4463136100
2019-01-09,4513925700
2019-01-10,4504402650
2019-01-11,4517100050
2019-01-14,4542494850
2019-01-15,4567889650
2019-01-16,4663120150
2019-01-17,4656771450
2019-01-18,4571064000
2019-01-22,4609156200
2019-01-23,4631376650
2019-01-24,4574238350
2019-01-25,4669468850
2019-01-28,4726607150
2019-01-29,4656771450
2019-01-30,4736130200
2019-01-31,4659945800
2019-02-01,4717084100
2019-02-04,4761525000
2019-02-05,4739304550
2019-02-06,4736130200
2019-02-07,4866278550
2019-02-08,4866278550
2019-02-11,4898022050
2019-02-12,4948811650
2019-02-13,4936114250
2019-02-14,4847232450
2019-02-15,4945637300
2019-02-19,4961509050
2019-02-20,5005949950
2019-02-21,4996426900
2019-02-22,4986903850
2019-02-25,4983729500
2019-02-26,4910719450
2019-02-27,4983729500
2019-02-28,4961509050
2019-03-01,4936114250
2019-03-04,4939288600
2019-03-05,4920242500
2019-03-06,4818663300
2019-03-07,4707561050
2019-03-08,4707561050
2019-03-11,4713909750
2019-03-12,4713909750
2019-03-13,4739304550
2019-03-14,4720258450
2019-03-15,4755176300
2019-03-18,4837709400
2019-03-19,4710735400
2019-03-20,4564715300
2019-03-21,4466310450
2019-03-22,4272675100
2019-03-25,4294895550
2019-03-26,4390126050
2019-03-27,4402823450
2019-03-28,4434566950
2019-03-29,4437741300
2019-04-01,4535069720
2019-04-02,4513085310
2019-04-03,4522507200
2019-04-04,4610444840
2019-04-05,4626147990
2019-04-08,4616726100
2019-04-09,4528788460
2019-04-10,4541350980
2019-04-11,4538210350
2019-04-12,4613585470
2019-04-15,4497382160
2019-04-16,4629288620
2019-04-17,4704663740
2019-04-18,4651273030
2019-04-22,4569616650
2019-04-23,4707804370
2019-04-24,4717226260
2019-04-25,4679538700
2019-04-26,4698382480
2019-04-29,4745491930
2019-04-30,4739210670
2019-05-01,4701523110
2019-05-02,4748632560
2019-05-03,4776898230
2019-05-06,4729788780
2019-05-07,4654413660
2019-05-08,4607304210
2019-05-09,4638710510
2019-05-10,4619866730
2019-05-13,4459694600
2019-05-14,4506804050
2019-05-15,4431428930
2019-05-16,4472257120
2019-05-17,4465975860
2019-05-20,4459694600
2019-05-21,4469116490
2019-05-22,4431428930
2019-05-23,4312084990
2019-05-24,4400022630
2019-05-28,4343491290
2019-05-29,4381178850
2019-05-30,4302663100
2019-05-31,4211584830
2019-06-03,4280678690
2019-06-04,4481679010
2019-06-05,4434569560
2019-06-06,4434569560
2019-06-07,4400022630
2019-06-10,4462835230
2019-06-11,4566476020
2019-06-12,4601022950
2019-06-13,4550772870
2019-06-14,4566476020
2019-06-17,4478538380
2019-06-18,4541350980
2019-06-19,4484819640
2019-06-20,4428288300
2019-06-21,4506804050
2019-06-24,4459694600
2019-06-25,4481679010
2019-06-26,4569616650
2019-06-27,4619866730
2019-06-28,4688960590
2019-07-01,4647131200
2019-07-02,4572278080
2019-07-03,4640893440
2019-07-05,4687676640
2019-07-08,4634655680
2019-07-09,4681438880
2019-07-10,4600348000
2019-07-11,4662725600
2019-07-12,4709508800
2019-07-15,4615942400
2019-07-16,4924711520
2019-07-17,4952781440
2019-07-18,4990208000
2019-07-19,4974613600
2019-07-22,4962138080
2019-07-23,4993326880
2019-07-24,5055704480
2019-07-25,5018277920
2019-07-26,5111844320
2019-07-29,5077536640
2019-07-30,5205410720
2019-07-31,5114963200
2019-08-01,4949662560
2019-08-02,4955900320
2019-08-05,4840501760
2019-08-06,4915354880
2019-08-07,4915354880
2019-08-08,4993326880
2019-08-09,4980851360
2019-08-12,4865452800
2019-08-13,4912236000
2019-08-14,4781243040
2019-08-15,4750054240
2019-08-16,4862333920
2019-08-19,4918473760
2019-08-20,4852977280
2019-08-21,4905998240
2019-08-22,4912236000
2019-08-23,4778124160
2019-08-26,4834264000
2019-08-27,4790599680
2019-08-28,4834264000
2019-08-29,4937187040
2019-08-30,4937187040
2019-09-03,4803075200
2019-09-04,4874809440
2019-09-05,4977732480
2019-09-06,4971494720
2019-09-09,5093131039
2019-09-10,5102487680
2019-09-11,5146152000
2019-09-12,5133676480
2019-09-13,5133676480
2019-09-16,5065061119
2019-09-17,5068180000
2019-09-18,5102487680
2019-09-19,5090012160
2019-09-20,5090012160
2019-09-23,5083774400
2019-09-24,5036991200
2019-09-25,5102487680
2019-09-26,5093131039
2019-09-27,5080655520
2019-09-30,5042250000
2019-10-01,4961325000
2019-10-02,4948875000
2019-10-03,4930200000
2019-10-04,4998675000
2019-10-07,4945762500
2019-10-08,4855500000
2019-10-09,4836825000
2019-10-10,4911525000
2019-10-11,4958212500
2019-10-14,4951987500
2019-10-15,5026687500
2019-10-16,4846162500
2019-10-17,4796362500
2019-10-18,4839937500
2019-10-21,4905300000
2019-10-22,4964437500
2019-10-23,4992450000
2019-10-24,4989337500
2019-10-25,5026687500
2019-10-28,5057812500
2019-10-29,5088937500
2019-10-30,5036025000
2019-10-31,4970662500
2019-11-01,5076487500
2019-11-04,5241450000
2019-11-05,5378400000
2019-11-06,5344162500
2019-11-07,5269462500
2019-11-08,5303700000
2019-11-11,5229000000
2019-11-12,5194762500
2019-11-13,5179200000
2019-11-14,5141850000
2019-11-15,5070262500
2019-11-18,5060925000
2019-11-19,5057812500
2019-11-20,5057812500
2019-11-21,4986225000
2019-11-22,4992450000
2019-11-25,5026687500
2019-11-26,5004899999
2019-11-27,5008012500
2019-11-29,5004899999
2019-12-02,4961325000
2019-12-03,4886625000
2019-12-04,4902187500
2019-12-05,4945762500
2019-12-06,4983112500
2019-12-09,4989337500
2019-12-10,5042250000
2019-12-11,5042250000
2019-12-12,5148075000
2019-12-13,5095162500
2019-12-16,5110725000
2019-12-17,5176087500
2019-12-18,5194762500
2019-12-19,5207212500
2019-12-20,5216550000
2019-12-23,5163637500
2019-12-24,5163637500
2019-12-26,5160524999
2019-12-27,5138737500
2019-12-30,5160524999
2019-12-31,5160046320
2020-01-02,5147582440
2020-01-03,5060335279
2020-01-06,5010479759
2020-01-07,4969972150
2020-01-08,5001131850
2020-01-09,5041639460
2020-01-10,5038523490
2020-01-13,5060335279
2020-01-14,5107074830
2020-01-15,5041639460
2020-01-16,5160046320
2020-01-17,5381280190
2020-01-21,5325192730
2020-01-22,5340772580
2020-01-23,5303380940
2020-01-24,5156930350
2020-01-27,5075915130
2020-01-28,5100842890
2020-01-29,5085263040
2020-01-30,5072799160
2020-01-31,4985552000
2020-02-03,5038523490
2020-02-04,5047871400
2020-02-05,5206785870
2020-02-06,5181858110
2020-02-07,5125770650
2020-02-10,5122654680
2020-02-11,5178742140
2020-02-12,5172510200
2020-02-13,5188090050
2020-02-14,5035407520
2020-02-18,4929464540
2020-02-19,4954392300
2020-02-20,5029175580
2020-02-21,5010479759
2020-02-24,4923232600
2020-02-25,4695766790
2020-02-26,4605403660
2020-02-27,4340546210
2020-02-28,4153588010
2020-03-02,4377937850
2020-03-03,4247067110
2020-03-04,4334314270
2020-03-05,4100616520
2020-03-06,3935470110
2020-03-09,3147129700
2020-03-10,3302928200
2020-03-11,3050534629
2020-03-12,2757633450
2020-03-13,3097274180
2020-03-16,2592487040
2020-03-17,2760749420
2020-03-18,2237266460
2020-03-19,2648574500
2020-03-20,2405528840
2020-03-23,2121975569
2020-03-24,2383717050
2020-03-25,2533283610
2020-03-26,2760749420
2020-03-27,2592487040
2020-03-30,2626762710
2020-03-31,2515445400
2020-04-01,2318828700
2020-04-02,2403093000
2020-04-03,2240806200
2020-04-06,2449906500
2020-04-07,2524808100
2020-04-08,2677732200
2020-04-09,2964855000
2020-04-13,2708941200
2020-04-14,2602830600
2020-04-15,2421818400
2020-04-16,2247048000
2020-04-17,2499840900
2020-04-20,2484236400
2020-04-21,2393730300
2020-04-22,2456148300
2020-04-23,2477994600
2020-04-24,2499840900
2020-04-27,2727666600
2020-04-28,2808810000
2020-04-29,2943008700
2020-04-30,2833777200
2020-05-01,2712062100
2020-05-04,2705820300
2020-05-05,2677732200
2020-05-06,2590347000
2020-05-07,2605951500
2020-05-08,2855623500
2020-05-11,2655885900
2020-05-12,2502961800
2020-05-13,2303224200
2020-05-14,2449906500
2020-05-15,2396851200
2020-05-18,2662127700
2020-05-19,2590347000
2020-05-20,2740150200
2020-05-21,2752633800
2020-05-22,2718303900
2020-05-26,2949250500
2020-05-27,3205164300
2020-05-28,3058482000
2020-05-29,2918041500
2020-06-01,2961734100
2020-06-02,2980459500
2020-06-03,3248856900
2020-06-04,3420506400
2020-06-05,3598397700
2020-06-08,3773168100
2020-06-09,3660815700
2020-06-10,3386176500
2020-06-11,2992943100
2020-06-12,3142746300
2020-06-15,3217647900
2020-06-16,3339363000
2020-06-17,3211406099
2020-06-18,3220768800
2020-06-19,3217647900
2020-06-22,3217647900
2020-06-23,3208285200
2020-06-24,3005426700
2020-06-25,3192680700
2020-06-26,2886832500
2020-06-29,2986701300
2020-06-30,5478000000
2020-07-01,5170000000
2020-07-02,5087500000
2020-07-06,5071000000
2020-07-07,4823500000
2020-07-08,4851000000
2020-07-09,4598000000
2020-07-10,4878500000
2020-07-13,4895000000
2020-07-14,4796000000
2020-07-15,5142500000
2020-07-16,5115000000
2020-07-17,5076500000
2020-07-20,4950000000
2020-07-21,5236000000
2020-07-22,5109500000
2020-07-23,5362500000
2020-07-24,5302000000
2020-07-27,5236000000
2020-07-28,5104000000
2020-07-29,5318500000
2020-07-30,5148000000
2020-07-31,5098500000
2020-08-03,5005000000
2020-08-04,4950000000
2020-08-05,5120500000
2020-08-06,5137000000
2020-08-07,5373500000
2020-08-10,5379000000
2020-08-11,5560500000
2020-08-12,5533000000
2020-08-13,5401000000
2020-08-14,5549500000
2020-08-17,5461500000
2020-08-18,5291000000
2020-08-19,5274500000
2020-08-20,5214000000
2020-08-21,5126000000
2020-08-24,5329500000
2020-08-25,5313000000
2020-08-26,5230500000
2020-08-27,5335000000
2020-08-28,5346000000
2020-08-31,5252500000
2020-09-01,5241500000
2020-09-02,5274500000
2020-09-03,5302000000
2020-09-04,5478000000
2020-09-08,5203000000
2020-09-09,5225000000
2020-09-10,5032500000
2020-09-11,5186500000
2020-09-14,5384500000
2020-09-15,5307500000
2020-09-16,5401000000
2020-09-17,5362500000
2020-09-18,5313000000
2020-09-21,5010500000
2020-09-22,4922500000
2020-09-23,4779500000
2020-09-24,4763000000
2020-09-25,4840000000
2020-09-28,5032500000
2020-09-29,5071000000
2020-09-30,5214790000
2020-10-01,5303270000
2020-10-02,5502350000
2020-10-05,5751200000
2020-10-06,5729080000
2020-10-07,5894980000
2020-10-08,6000050000
2020-10-09,5928160000
2020-10-12,6027700000
2020-10-13,5850740000
2020-10-14,5729080000
2020-10-15,5850740000
2020-10-16,5812030000
2020-10-19,5800970000
2020-10-20,5972400000
2020-10-21,5994520000
2020-10-22,6331850000
2020-10-23,6127240000
2020-10-26,5944750000
2020-10-27,5624010000
2020-10-28,5530000000
2020-10-29,5723550000
2020-10-30,5756730000
2020-11-02,5911570000
2020-11-03,6066410000
2020-11-04,5718020000
2020-11-05,6088530000
2020-11-06,5900510000
2020-11-09,6652590000
2020-11-10,6602820000
2020-11-11,6486690000
2020-11-12,6309730000
2020-11-13,6525400000
2020-11-16,6862730000
2020-11-17,6890380000
2020-11-18,6696830000
2020-11-19,6724480000
2020-11-20,6619410000
2020-11-23,6790840000
2020-11-24,7227710000
2020-11-25,7150290000
2020-11-27,7039690000
2020-11-30,6757660000
2020-12-01,6984390000
2020-12-02,7106050000
2020-12-03,7111580000
2020-12-04,7288540000
2020-12-07,7266420000
2020-12-08,7233240000
2020-12-09,7271950000
2020-12-10,7166880000
2020-12-11,7089460000
2020-12-14,7023100000
2020-12-15,7133700000
2020-12-16,7155820000
2020-12-17,6978860000
2020-12-18,6824020000
2020-12-21,6868260000
2020-12-22,6790840000
2020-12-23,7045220000
2020-12-24,6989920000
2020-12-28,7006510000
2020-12-29,6940150000
2020-12-30,7067340000
2020-12-31,7043520000
2021-01-04,7087680000
2021-01-05,7253280000
2021-01-06,7915680000
2021-01-07,8252400000
2021-01-08,8175120000
2021-01-11,8246880000
2021-01-12,8401440000
2021-01-13,8224800000
2021-01-14,8539440000
2021-01-15,8296560000
2021-01-19,8307600000
2021-01-20,8114400000
2021-01-21,7915680000
2021-01-22,8037120000
2021-01-25,7970880000
2021-01-26,7744560000
2021-01-27,7562400000
2021-01-28,7843920000
2021-01-29,7667280000
2021-02-01,7750080000
2021-02-02,7965360000
2021-02-03,8136480000
2021-02-04,8390400000
2021-02-05,8362800000
2021-02-08,8572560000
2021-02-09,8682960000
2021-02-10,8627760000
2021-02-11,8528400000
2021-02-12,8627760000
2021-02-16,8909280000
2021-02-17,8804400000
2021-02-18,8660880000
2021-02-19,9052800000
2021-02-22,9163200000
2021-02-23,9223920000
2021-02-24,9400560000
2021-02-25,9047280000
2021-02-26,8942400000
2021-03-01,9290160000
2021-03-02,9207360000
2021-03-03,9306720000
2021-03-04,9008640000
2021-03-05,9439200000
2021-03-08,9461280000
2021-03-09,9212880000
2021-03-10,9538560000
2021-03-11,9466800000
2021-03-12,9742800000
2021-03-15,9770400000
2021-03-16,9637920000
2021-03-17,9726240000
2021-03-18,9715200000
2021-03-19,9527520000
2021-03-22,9389520000
2021-03-23,9019680000
2021-03-24,8981040000
2021-03-25,9273600000
2021-03-26,9522000000
2021-03-29,9201840000
2021-03-30,9483360000
2021-03-31,9300500000
2021-04-01,9471000000
2021-04-05,9498500000
2021-04-06,9471000000
2021-04-07,9449000000
2021-04-08,9427000000
2021-04-09,9537000000
2021-04-12,9597500000
2021-04-13,9427000000
2021-04-14,9553500000
2021-04-15,9581000000
2021-04-16,9674500000
2021-04-19,9680000000
2021-04-20,9229000000
2021-04-21,9729500000
2021-04-22,9504000000
2021-04-23,9883500000
2021-04-26,9944000000
2021-04-27,10081500000
2021-04-28,10087000000
2021-04-29,10202500000
2021-04-30,10059500000
2021-05-03,10092500000
2021-05-04,10268500000
2021-05-05,10290500000
2021-05-06,10455500000
2021-05-07,10532500000
2021-05-10,10450000000
2021-05-11,10395000000
2021-05-12,10010000000
2021-05-13,10285000000
2021-05-14,10527000000
2021-05-17,10549000000
2021-05-18,10378500000
2021-05-19,10351000000
2021-05-20,10268500000
2021-05-21,10461000000
2021-05-24,10455500000
2021-05-25,10208000000
2021-05-26,10340000000
2021-05-27,10516000000
2021-05-28,10488500000
2021-06-01,10670000000
2021-06-02,10549000000
2021-06-03,10510500000
2021-06-04,10494000000
2021-06-07,10521500000
2021-06-08,10620500000
2021-06-09,10334500000
2021-06-10,10037500000
2021-06-11,10065000000
2021-06-14,9867000000
2021-06-15,9955000000
2021-06-16,10026500000
2021-06-17,9388500000
2021-06-18,9207000000
2021-06-21,9449000000
2021-06-22,9454500000
2021-06-23,9504000000
2021-06-24,9630500000
2021-06-25,9823000000
2021-06-28,9597500000
2021-06-29,9504000000
2021-06-30,9434880000
2021-07-01,9462180000
2021-07-02,9407580000
2021-07-06,9085440000
2021-07-07,9003540000
2021-07-08,8806980000
2021-07-09,9167340000
2021-07-12,9238320000
2021-07-13,8992620000
2021-07-14,8932560000
2021-07-15,8992620000
2021-07-16,8495760000
2021-07-19,8195460000
2021-07-20,8435700000
2021-07-21,8621340000
2021-07-22,8381100000
2021-07-23,8424780000
2021-07-26,8452080000
2021-07-27,8392020000
2021-07-28,8484840000
2021-07-29,8528520000
2021-07-30,8435700000
2021-08-02,8359260000
2021-08-03,8544900000
2021-08-04,8479380000
2021-08-05,8544900000
2021-08-06,8719620000
2021-08-09,8654100000
2021-08-10,8774220000
2021-08-11,8959860000
2021-08-12,8943480000
2021-08-13,8872500000
2021-08-16,8861580000
2021-08-17,8736000000
2021-08-18,8703240000
2021-08-19,8512140000
2021-08-20,8643180000
2021-08-23,8714160000
2021-08-24,8867040000
2021-08-25,8992620000
2021-08-26,8905260000
2021-08-27,9112740000
2021-08-30,8899800000
2021-08-31,8948940000
2021-09-01,8839740000
2021-09-02,8708700000
2021-09-03,8670480000
2021-09-07,8599500000
2021-09-08,8370180000
2021-09-09,8424780000
2021-09-10,8321040000
2021-09-13,8517600000
2021-09-14,8282820000
2021-09-15,8457540000
2021-09-16,8375640000
2021-09-17,8310120000
2021-09-20,8190000000
2021-09-21,8097180000
2021-09-22,8331960000
2021-09-23,8665020000
2021-09-24,8779680000
2021-09-27,9107280000
2021-09-28,8992620000
2021-09-29,9063600000
2021-09-30,8747730000
2021-10-01,8951790000
2021-10-04,8930310000
2021-10-05,8887350000
2021-10-06,8720880000
2021-10-07,8871240000
2021-10-08,8957160000
2021-10-11,8903460000
2021-10-12,8914200000
2021-10-13,8871240000
2021-10-14,9032340000
2021-10-15,9021600000
2021-10-18,8984010000
2021-10-19,9139740000
2021-10-20,9273990000
2021-10-21,9086040000
2021-10-22,9161220000
2021-10-25,9112890000
2021-10-26,9010860000
2021-10-27,8957160000
2021-10-28,9231030000
2021-10-29,9112890000
2021-11-01,9306210000
2021-11-02,9150480000
2021-11-03,9381390000
2021-11-04,9204180000
2021-11-05,9300840000
2021-11-08,9279360000
2021-11-09,9273990000
2021-11-10,9290100000
2021-11-11,9306210000
2021-11-12,9220290000
2021-11-15,9252510000
2021-11-16,9284730000
2021-11-17,9214920000
2021-11-18,9145110000
2021-11-19,9010860000
2021-11-22,9150480000
2021-11-23,9333060000
2021-11-24,9300840000
2021-11-26,8871240000
2021-11-29,8924940000
2021-11-30,8661810000
2021-12-01,8457750000
2021-12-02,8790690000
2021-12-03,8597370000
2021-12-06,8914200000
2021-12-07,8951790000
2021-12-08,8994750000
2021-12-09,8801430000
2021-12-10,8769210000
2021-12-13,8559780000
2021-12-14,8672550000
2021-12-15,8683290000
2021-12-16,8758470000
2021-12-17,8473860000
2021-12-20,8183880000
2021-12-21,8430900000
2021-12-22,8495340000
2021-12-23,8575890000
2021-12-27,8704770000
2021-12-28,8790690000
2021-12-29,8833650000
2021-12-30,8790690000
2021-12-31,8707449940
2022-01-03,8926069320
2022-01-04,9277993200
2022-01-05,9256664480
2022-01-06,9645913620
2022-01-07,9805879020
2022-01-10,9699235420
2022-01-11,9741892860
2022-01-12,9693903240
2022-01-13,9843204280
2022-01-14,9933851340
2022-01-18,9763221580
2022-01-19,9379304620
2022-01-20,9272661020
2022-01-21,9144688700
2022-01-24,9261996660
2022-01-25,9277993200
2022-01-26,9304654100
2022-01-27,9128692160
2022-01-28,9219339220
2022-01-31,9123359980
2022-02-01,9325982820
2022-02-02,9283325380
2022-02-03,9267328840
2022-02-04,9459287320
2022-02-07,9549934380
2022-02-08,9784550300
2022-02-09,9677906700
2022-02-10,9645913620
2022-02-11,9581927460
2022-02-14,9507276940
2022-02-15,9880529540
2022-02-16,9891193900
2022-02-17,9496612580
2022-02-18,9651245800
2022-02-22,9517941300
2022-02-23,9427294240
2022-02-24,9299321920
2022-02-25,9731228500
2022-02-28,12519958640
2022-03-01,12498629920
2022-03-02,12706584940
2022-03-03,12727913660
2022-03-04,12637266600
2022-03-07,12503962100
2022-03-08,12477301200
2022-03-09,12514626460
2022-03-10,12375989780
2022-03-11,12306671440
2022-03-14,12423979400
2022-03-15,12349328880
2022-03-16,12290674900
2022-03-17,12317335800
2022-03-18,12269346180
2022-03-21,12269346180
2022-03-22,12290674900
2022-03-23,12285342720
2022-03-24,12333332340
2022-03-25,12477301200
2022-03-28,12487965560
2022-03-29,12567948260
2022-03-30,12546619540
2022-03-31,13365810000
2022-04-01,13399950000
2022-04-04,13439780000
2022-04-05,13343050000
2022-04-06,13371500000
2022-04-07,13331670000
2022-04-08,13314600000
2022-04-11,13325980000
2022-04-12,13109760000
2022-04-13,13024410000
2022-04-14,13109760000
2022-04-18,13143900000
2022-04-19,13246320000
2022-04-20,13155280000
2022-04-21,13104070000
2022-04-22,13024410000
2022-04-25,13041480000
2022-04-26,12978890000
2022-04-27,12933370000
2022-04-28,12939060000
2022-04-29,12734220000
2022-05-02,12808190000
2022-05-03,12626110000
2022-05-04,12830950000
2022-05-05,12711460000
2022-05-06,12802500000
2022-05-09,12518000000
2022-05-10,12426960000
2022-05-11,12267640000
2022-05-12,12313160000
2022-05-13,12358680000
2022-05-16,12267640000
2022-05-17,12614730000
2022-05-18,12500930000
2022-05-19,12518000000
2022-05-20,12626110000
2022-05-23,12802500000
2022-05-24,12910610000
2022-05-25,13087000000
2022-05-26,13138210000
2022-05-27,13143900000
2022-05-31,12990269999
2022-06-01,12853710000
2022-06-02,13069930000
2022-06-03,12978890000
2022-06-06,12933370000
2022-06-07,13041480000
2022-06-08,12967510000
2022-06-09,12705769999
2022-06-10,12597660000
2022-06-13,12307470000
2022-06-14,12324540000
2022-06-15,12028660000
2022-06-16,11801060000
2022-06-17,12074180000
2022-06-21,12233500000
2022-06-22,12205050000
2022-06-23,12392820000
2022-06-24,12711460000
2022-06-27,12705769999
2022-06-28,12677320000
2022-06-29,12449720000
2022-06-30,12460200000
2022-07-01,12426000000
2022-07-05,12665400000
2022-07-06,12608400000
2022-07-07,12591300000
2022-07-08,12511500000
2022-07-11,12443099999
2022-07-12,12334800000
2022-07-13,12289200000
2022-07-14,12146700000
2022-07-15,12488700000
2022-07-18,12488700000
2022-07-19,12511500000
2022-07-20,12688200000
2022-07-21,12636900000
2022-07-22,12517200000
2022-07-25,12625500000
2022-07-26,12693900000
2022-07-27,12813600000
2022-07-28,12825000000
2022-07-29,12745200000
2022-08-01,12773700000
2022-08-02,13001700000
2022-08-03,13013099999
2022-08-04,13035900000
2022-08-05,13110000000
2022-08-08,13041600000
2022-08-09,13075800000
2022-08-10,13092900000
2022-08-11,13189800000
2022-08-12,13218300000
2022-08-15,13224000000
2022-08-16,13167000000
2022-08-17,13127100000
2022-08-18,13172700000
2022-08-19,13075800000
2022-08-22,12984600000
2022-08-23,13001700000
2022-08-24,13035900000
2022-08-25,13252500000
2022-08-26,13058700000
2022-08-29,13024500000
2022-08-30,13035900000
2022-08-31,12893400000
2022-09-01,12882000000
2022-09-02,12882000000
2022-09-06,12859200000
2022-09-07,13121400000
2022-09-08,13235400000
2022-09-09,13246800000
2022-09-12,13218300000
2022-09-13,13144200000
2022-09-14,13275300000
2022-09-15,13372200000
2022-09-16,13298099999
2022-09-19,13417800000
2022-09-20,13355100000
2022-09-21,13395000000
2022-09-22,13417800000
2022-09-23,13320900000
2022-09-26,13252500000
2022-09-27,13172700000
2022-09-28,13252500000
2022-09-29,13178400000
2022-09-30,12274400000
2022-10-03,12440560000
2022-10-04,12478080000
2022-10-05,12349440000
2022-10-06,12349440000
2022-10-07,12338720000
2022-10-10,12370880000
2022-10-11,12435200000
2022-10-12,12451280000
2022-10-13,12553120000
2022-10-14,12740720000
2022-10-17,12837200000
2022-10-18,12864000000
2022-10-19,12901520000
2022-10-20,12885440000
2022-10-21,12965840000
2022-10-24,12971200000
2022-10-25,13014080000
2022-10-26,13019440000
2022-10-27,13024800000
2022-10-28,13067680000
2022-10-31,13137360000
2022-11-01,13083760000
2022-11-02,13051600000
2022-11-03,13024800000
2022-11-04,13046240000
2022-11-07,13051600000
2022-11-08,13083760000
2022-11-09,13024800000
2022-11-10,13110560000
2022-11-11,13008720000
2022-11-14,13019440000
2022-11-15,13035520000
2022-11-16,13024800000
2022-11-17,13062320000
2022-11-18,13110560000
2022-11-21,13169520000
2022-11-22,13196320000
2022-11-23,13223120000
2022-11-25,13276720000
2022-11-28,13196320000
2022-11-29,13217760000
2022-11-30,13319600000
2022-12-01,13239200000
2022-12-02,13228480000
2022-12-05,13126640000
2022-12-06,13132000000
2022-12-07,13185600000
2022-12-08,13158800000
2022-12-09,13121280000
2022-12-12,13132000000
2022-12-13,13083760000
2022-12-14,13089120000
2022-12-15,13089120000
2022-12-16,13083760000
2022-12-19,13089120000
2022-12-20,13126640000
2022-12-21,13158800000
2022-12-22,13115920000
2022-12-23,13121280000
2022-12-27,13121280000
2022-12-28,13115920000
2022-12-29,13126640000
2022-12-30,13132000000
2023-01-03,13133503480
2023-01-04,13154981000
2023-01-05,13144242240
2023-01-06,13181827900
2023-01-09,13144242240
2023-01-10,13181827900
2023-01-11,13251629840
2023-01-12,13235521700
2023-01-13,13235521700
2023-01-17,13160350380
2023-01-18,13192566660
2023-01-19,13208674800
2023-01-20,13240891080
2023-01-23,13224782940
2023-01-24,13203305420
2023-01-25,13181827900
2023-01-26,13219413560
2023-01-27,13246260460
2023-01-30,13230152320
2023-01-31,13278476740
2023-02-01,13289215500
2023-02-02,13273107360
2023-02-03,13256999220
2023-02-06,13256999220
2023-02-07,13283846120
2023-02-08,13251629840
2023-02-09,13246260460
2023-02-10,13278476740
2023-02-13,13278476740
2023-02-14,13262368600
2023-02-15,13359017440
2023-02-16,13326801160
2023-02-17,13337539920
2023-02-21,13342909300
2023-02-22,13348278680
2023-02-23,13342909300
2023-02-24,13342909300
2023-02-27,13289215500
2023-02-28,13299954260
2023-03-01,11887807320
2023-03-02,11726725920
2023-03-03,11522689480
