,BAX
2018-07-17,39916500000
2018-07-18,39889800000
2018-07-19,39911160000
2018-07-20,40050000000
2018-07-23,40017960000
2018-07-24,40338360000
2018-07-25,40856340000
2018-07-26,39361140000
2018-07-27,38293140000
2018-07-30,38106240000
2018-07-31,38688300000
2018-08-01,38848500000
2018-08-02,38576160000
2018-08-03,38634900000
2018-08-06,38725680000
2018-08-07,38736360000
2018-08-08,38805780000
2018-08-09,38485380000
2018-08-10,38181000000
2018-08-13,37759140000
2018-08-14,37759140000
2018-08-15,38047500000
2018-08-16,38223720000
2018-08-17,38469360000
2018-08-20,38554800000
2018-08-21,38255760000
2018-08-22,38522760000
2018-08-23,38437320000
2018-08-24,38634900000
2018-08-27,38971320000
2018-08-28,39014040000
2018-08-29,39494640000
2018-08-30,39462600000
2018-08-31,39713580000
2018-09-04,39937860000
2018-09-05,39553380000
2018-09-06,39793680000
2018-09-07,39831060000
2018-09-10,39991260000
2018-09-11,40514580000
2018-09-12,40626720000
2018-09-13,41187420000
2018-09-14,41486460000
2018-09-17,41139360000
2018-09-18,41246160000
2018-09-19,41459760000
2018-09-20,41486460000
2018-09-21,41315580000
2018-09-24,41518500000
2018-09-25,41363640000
2018-09-26,41064600000
2018-09-27,40904400000
2018-09-28,41166060000
2018-10-01,41078400000
2018-10-02,40814400000
2018-10-03,40080480000
2018-10-04,39204000000
2018-10-05,39167040000
2018-10-08,38718240000
2018-10-09,38533440000
2018-10-10,37588320000
2018-10-11,37049760000
2018-10-12,37620000000
2018-10-15,37419360000
2018-10-16,37889280000
2018-10-17,38248320000
2018-10-18,37208160000
2018-10-19,36674880000
2018-10-22,36442560000
2018-10-23,36289440000
2018-10-24,35634720000
2018-10-25,35819520000
2018-10-26,35428800000
2018-10-29,35397120000
2018-10-30,36252480000
2018-10-31,33005280000
2018-11-01,33300960000
2018-11-02,32831040000
2018-11-05,33000000000
2018-11-06,33491040000
2018-11-07,33528000000
2018-11-08,33723360000
2018-11-09,33517440000
2018-11-12,32503680000
2018-11-13,33279840000
2018-11-14,33702240000
2018-11-15,34758240000
2018-11-16,35117280000
2018-11-19,34330559999
2018-11-20,33887040000
2018-11-21,34599840000
2018-11-23,34568160000
2018-11-26,34837440000
2018-11-27,34826880000
2018-11-28,36072960000
2018-11-29,35914560000
2018-11-30,36194400000
2018-12-03,36537600000
2018-12-04,35513280000
2018-12-06,35265120000
2018-12-07,34330559999
2018-12-10,34573440000
2018-12-11,34948320000
2018-12-12,35376000000
2018-12-13,35349600000
2018-12-14,34689600000
2018-12-17,33892320000
2018-12-18,34378080000
2018-12-19,33818400000
2018-12-20,33095040000
2018-12-21,33211200000
2018-12-24,32445600000
2018-12-26,33860639999
2018-12-27,34615680000
2018-12-28,34430880000
2018-12-31,33699839999
2019-01-02,33433600000
2019-01-03,33013760000
2019-01-04,34048000000
2019-01-07,33879040000
2019-01-08,33786879999
2019-01-09,34365440000
2019-01-10,34462720000
2019-01-11,34206720000
2019-01-14,33853440000
2019-01-15,34580480000
2019-01-16,34949120000
2019-01-17,35389440000
2019-01-18,36162560000
2019-01-22,35665920000
2019-01-23,35655680000
2019-01-24,35814400000
2019-01-25,36008960000
2019-01-28,35927040000
2019-01-29,35968000000
2019-01-30,36720640000
2019-01-31,37114880000
2019-02-01,36930560000
2019-02-04,37155840000
2019-02-05,36889600000
2019-02-06,36746240000
2019-02-07,36408320000
2019-02-08,36608000000
2019-02-11,36725760000
2019-02-12,37109760000
2019-02-13,37207040000
2019-02-14,37089280000
2019-02-15,37596160000
2019-02-19,37616640000
2019-02-20,37954560000
2019-02-21,37903360000
2019-02-22,38236160000
2019-02-25,38292480000
2019-02-26,38353920000
2019-02-27,38435840000
2019-02-28,38261760000
2019-03-01,38830080000
2019-03-04,38640640000
2019-03-05,38763520000
2019-03-06,38261760000
2019-03-07,38256640000
2019-03-08,37954560000
2019-03-11,38461440000
2019-03-12,38748160000
2019-03-13,39106560000
2019-03-14,39173120000
2019-03-15,39393280000
2019-03-18,39398400000
2019-03-19,39726080000
2019-03-20,39516160000
2019-03-21,40166400000
2019-03-22,39546880000
2019-03-25,39746560000
2019-03-26,40345600000
2019-03-27,40494080000
2019-03-28,40801280000
2019-03-29,41630720000
2019-04-01,41702700000
2019-04-02,41585400000
2019-04-03,41243700000
2019-04-04,41080500000
2019-04-05,41141700000
2019-04-08,40626600000
2019-04-09,40835700000
2019-04-10,40881600000
2019-04-11,40713300000
2019-04-12,40453200000
2019-04-15,40601100000
2019-04-16,39586200000
2019-04-17,37938900000
2019-04-18,37908300000
2019-04-22,38377500000
2019-04-23,38933400000
2019-04-24,38902800000
2019-04-25,38887500000
2019-04-26,38851800000
2019-04-29,38510100000
2019-04-30,38913000000
2019-05-01,38479500000
2019-05-02,38907900000
2019-05-03,39423000000
2019-05-06,39433200000
2019-05-07,39111900000
2019-05-08,39111900000
2019-05-09,38760000000
2019-05-10,38729400000
2019-05-13,38474400000
2019-05-14,38698800000
2019-05-15,38729400000
2019-05-16,39219000000
2019-05-17,38749800000
2019-05-20,38413200000
2019-05-21,38403000000
2019-05-22,38540700000
2019-05-23,38265300000
2019-05-24,38301000000
2019-05-28,37831800000
2019-05-29,37658400000
2019-05-30,37928700000
2019-05-31,37454400000
2019-06-03,37719600000
2019-06-04,38867100000
2019-06-05,39264900000
2019-06-06,39193500000
2019-06-07,39565800000
2019-06-10,39866700000
2019-06-11,39601500000
2019-06-12,39764700000
2019-06-13,39887100000
2019-06-14,39744300000
2019-06-17,40213500000
2019-06-18,41085600000
2019-06-19,41468100000
2019-06-20,41840400000
2019-06-21,42029100000
2019-06-24,41957700000
2019-06-25,41682300000
2019-06-26,41116200000
2019-06-27,41651700000
2019-06-28,41769000000
2019-07-01,41610730000
2019-07-02,41753810000
2019-07-03,41937770000
2019-07-05,41907110000
2019-07-08,41687380000
2019-07-09,41595400000
2019-07-10,41963320000
2019-07-11,42172830000
2019-07-12,41723150000
2019-07-15,41907110000
2019-07-16,41937770000
2019-07-17,42234150000
2019-07-18,42453880000
2019-07-19,42464100000
2019-07-22,42254590000
2019-07-23,42566300000
2019-07-24,42888230000
2019-07-25,43516760000
2019-07-26,43511650000
2019-07-29,43930670000
2019-07-30,44027760000
2019-07-31,42908670000
2019-08-01,43475880000
2019-08-02,43281700000
2019-08-05,41856010000
2019-08-06,42622510000
2019-08-07,42832020000
2019-08-08,43813140000
2019-08-09,43930670000
2019-08-12,43741600000
2019-08-13,45059980000
2019-08-14,43864240000
2019-08-15,43833580000
2019-08-16,44441670000
2019-08-19,44901570000
2019-08-20,44441670000
2019-08-21,44615410000
2019-08-22,44564310000
2019-08-23,43450330000
2019-08-26,43828470000
2019-08-27,44145290000
2019-08-28,44421230000
2019-08-29,44712500000
2019-08-30,44942450000
2019-09-03,44855580000
2019-09-04,44712500000
2019-09-05,44922010000
2019-09-06,45877580000
2019-09-09,44559200000
2019-09-10,43900010000
2019-09-11,44308810000
2019-09-12,44876020000
2019-09-13,44421230000
2019-09-16,44416120000
2019-09-17,44748270000
2019-09-18,44681840000
2019-09-19,44692060000
2019-09-20,44661400000
2019-09-23,44375240000
2019-09-24,44175950000
2019-09-25,44354800000
2019-09-26,44830030000
2019-09-27,43910230000
2019-09-30,44347290000
2019-10-01,43556370000
2019-10-02,42704610000
2019-10-03,43216680000
2019-10-04,43926480000
2019-10-07,43495530000
2019-10-08,43100070000
2019-10-09,44058300000
2019-10-10,44418270000
2019-10-11,44631210000
2019-10-14,44210400000
2019-10-15,44484180000
2019-10-16,44119140000
2019-10-17,44539950000
2019-10-18,44610930000
2019-10-21,44844150000
2019-10-22,44129280000
2019-10-23,44590650000
2019-10-24,40093560000
2019-10-25,39180960000
2019-10-28,39469950000
2019-10-29,39475020000
2019-10-30,38978160000
2019-10-31,38886900000
2019-11-01,39500370000
2019-11-04,39459810000
2019-11-05,39282360000
2019-11-06,39733590000
2019-11-07,39546000000
2019-11-08,39804570000
2019-11-11,39982020000
2019-11-12,40610700000
2019-11-13,41006160000
2019-11-14,40935180000
2019-11-15,41290080000
2019-11-18,41127840000
2019-11-19,41406690000
2019-11-20,41574000000
2019-11-21,41700750000
2019-11-22,41584140000
2019-11-25,41594280000
2019-11-26,41579070000
2019-11-27,41807220000
2019-11-29,41558790000
2019-12-02,41503020000
2019-12-03,41072070000
2019-12-04,41792010000
2019-12-05,41817360000
2019-12-06,42167190000
2019-12-09,41345850000
2019-12-10,41721030000
2019-12-11,42086070000
2019-12-12,42339570000
2019-12-13,42567720000
2019-12-16,42517020000
2019-12-17,42207750000
2019-12-18,42415620000
2019-12-19,41685540000
2019-12-20,41822430000
2019-12-23,42851640000
2019-12-24,42937830000
2019-12-26,42755310000
2019-12-27,42613350000
2019-12-30,42299010000
2019-12-31,42395340000
2020-01-02,43536090000
2020-01-03,43348500000
2020-01-06,43242030000
2020-01-07,43343430000
2020-01-08,43972110000
2020-01-09,43875780000
2020-01-10,43551300000
2020-01-13,45310590000
2020-01-14,45229470000
2020-01-15,45406920000
2020-01-16,45624930000
2020-01-17,45493110000
2020-01-21,46172490000
2020-01-22,46218120000
2020-01-23,46187700000
2020-01-24,46025460000
2020-01-27,45898710000
2020-01-28,45908850000
2020-01-29,45883500000
2020-01-30,45954480000
2020-01-31,45234540000
2020-02-03,45472830000
2020-02-04,46071090000
2020-02-05,46294170000
2020-02-06,47303100000
2020-02-07,46263750000
2020-02-10,46278960000
2020-02-11,46567950000
2020-02-12,46355010000
2020-02-13,46932990000
2020-02-14,47221980000
2020-02-18,46755540000
2020-02-19,47232120000
2020-02-20,47181420000
2020-02-21,46983690000
2020-02-24,45391710000
2020-02-25,44103930000
2020-02-26,44124210000
2020-02-27,42724890000
2020-02-28,42319290000
2020-03-02,44200260000
2020-03-03,43556370000
2020-03-04,46167420000
2020-03-05,44438550000
2020-03-06,43287660000
2020-03-09,39748800000
2020-03-10,42070860000
2020-03-11,39530790000
2020-03-12,38263290000
2020-03-13,41061930000
2020-03-16,36285990000
2020-03-17,40818570000
2020-03-18,42887130000
2020-03-19,39632190000
2020-03-20,38405250000
2020-03-23,36407670000
2020-03-24,37472370000
2020-03-25,37299990000
2020-03-26,40646190000
2020-03-27,40453530000
2020-03-30,41670330000
2020-03-31,41325710000
2020-04-01,40037940000
2020-04-02,41849980000
2020-04-03,41442780000
2020-04-06,43229370000
2020-04-07,41997590000
2020-04-08,43000320000
2020-04-09,44227010000
2020-04-13,43774000000
2020-04-14,44919250000
2020-04-15,44227010000
2020-04-16,46079770000
2020-04-17,47311550000
2020-04-20,47917260000
2020-04-21,45860900000
2020-04-22,46084860000
2020-04-23,46481880000
2020-04-24,47296280000
2020-04-27,47169030000
2020-04-28,46319000000
2020-04-29,46568410000
2020-04-30,45189020000
2020-05-01,44710560000
2020-05-04,44420430000
2020-05-05,45168660000
2020-05-06,44751280000
2020-05-07,45015960000
2020-05-08,44832720000
2020-05-11,45265370000
2020-05-12,43718010000
2020-05-13,43544950000
2020-05-14,44242280000
2020-05-15,44364440000
2020-05-18,44191380000
2020-05-19,44038680000
2020-05-20,44496780000
2020-05-21,44059040000
2020-05-22,44247370000
2020-05-26,43524590000
2020-05-27,43997960000
2020-05-28,44893800000
2020-05-29,45815090000
2020-06-01,46008510000
2020-06-02,46308820000
2020-06-03,46054320000
2020-06-04,45112670000
2020-06-05,45397710000
2020-06-08,45189020000
2020-06-09,44288090000
2020-06-10,44201560000
2020-06-11,42537130000
2020-06-12,42740730000
2020-06-15,42644020000
2020-06-16,43259910000
2020-06-17,43315900000
2020-06-18,42679650000
2020-06-19,43005410000
2020-06-22,42735640000
2020-06-23,42496410000
2020-06-24,41977230000
2020-06-25,43432970000
2020-06-26,42913790000
2020-06-29,42873070000
2020-06-30,43997100000
2020-07-01,44615410000
2020-07-02,44564310000
2020-07-06,45024210000
2020-07-07,43690500000
2020-07-08,43015980000
2020-07-09,43787590000
2020-07-10,43552530000
2020-07-13,42648060000
2020-07-14,43256150000
2020-07-15,44502990000
2020-07-16,43848910000
2020-07-17,44743160000
2020-07-20,44876020000
2020-07-21,45310370000
2020-07-22,45581200000
2020-07-23,45729390000
2020-07-24,45611860000
2020-07-27,45627190000
2020-07-28,45611860000
2020-07-29,46363030000
2020-07-30,43951110000
2020-07-31,44140180000
2020-08-03,42494760000
2020-08-04,41431880000
2020-08-05,41115060000
2020-08-06,41069070000
2020-08-07,41253030000
2020-08-10,42464100000
2020-08-11,42382340000
2020-08-12,42658280000
2020-08-13,43251040000
2020-08-14,42668500000
2020-08-17,42770700000
2020-08-18,43061970000
2020-08-19,42356790000
2020-08-20,42356790000
2020-08-21,42458990000
2020-08-24,42847350000
2020-08-25,43230600000
2020-08-26,43102850000
2020-08-27,44083970000
2020-08-28,43961330000
2020-08-31,44492770000
2020-09-01,43716050000
2020-09-02,43900010000
2020-09-03,42653170000
2020-09-04,42055300000
2020-09-08,41539190000
2020-09-09,42341460000
2020-09-10,42479430000
2020-09-11,42464100000
2020-09-14,42510090000
2020-09-15,41140610000
2020-09-16,41738480000
2020-09-17,42065520000
2020-09-18,42397670000
2020-09-21,41007750000
2020-09-22,40394550000
2020-09-23,40026630000
2020-09-24,40215700000
2020-09-25,40696040000
2020-09-28,40644940000
2020-09-29,40414990000
2020-09-30,41014200000
2020-10-01,40657200000
2020-10-02,40203300000
2020-10-05,41090700000
2020-10-06,41034600000
2020-10-07,41641500000
2020-10-08,40213500000
2020-10-09,40035000000
2020-10-12,40611300000
2020-10-13,40851000000
2020-10-14,40820400000
2020-10-15,41085600000
2020-10-16,41728200000
2020-10-19,41406900000
2020-10-20,41381400000
2020-10-21,41687400000
2020-10-22,41539500000
2020-10-23,41355900000
2020-10-26,40805100000
2020-10-27,41116200000
2020-10-28,39856500000
2020-10-29,39820800000
2020-10-30,39560700000
2020-11-02,40121700000
2020-11-03,39402600000
2020-11-04,38591700000
2020-11-05,39657600000
2020-11-06,40254300000
2020-11-09,41294700000
2020-11-10,41590500000
2020-11-11,41274300000
2020-11-12,41646600000
2020-11-13,42003600000
2020-11-16,41299800000
2020-11-17,41197800000
2020-11-18,41014200000
2020-11-19,40228800000
2020-11-20,39280200000
2020-11-23,38642700000
2020-11-24,38775300000
2020-11-25,38448900000
2020-11-27,38744700000
2020-11-30,38795700000
2020-12-01,38510100000
2020-12-02,38938500000
2020-12-03,38923200000
2020-12-04,39780000000
2020-12-07,39662700000
2020-12-08,39744300000
2020-12-09,40443000000
2020-12-10,40371600000
2020-12-11,40463400000
2020-12-14,40203300000
2020-12-15,40606200000
2020-12-16,40800000000
2020-12-17,41330400000
2020-12-18,41238600000
2020-12-21,40315500000
2020-12-22,40116600000
2020-12-23,40162500000
2020-12-24,40590900000
2020-12-28,40422600000
2020-12-29,40800000000
2020-12-30,40392000000
2020-12-31,40521200000
2021-01-04,40460600000
2021-01-05,41016100000
2021-01-06,40874700000
2021-01-07,41152450000
2021-01-08,41258500000
2021-01-11,41647350000
2021-01-12,40682800000
2021-01-13,41612000000
2021-01-14,40425250000
2021-01-15,40420200000
2021-01-19,39809150000
2021-01-20,40157600000
2021-01-21,40405050000
2021-01-22,40152550000
2021-01-25,40450500000
2021-01-26,40809050000
2021-01-27,39400100000
2021-01-28,38960750000
2021-01-29,38799150000
2021-02-01,38571900000
2021-02-02,38642600000
2021-02-03,39031450000
2021-02-04,38975900000
2021-02-05,39036500000
2021-02-08,39188000000
2021-02-09,38879950000
2021-02-10,39193050000
2021-02-11,39319300000
2021-02-12,39758650000
2021-02-16,39289000000
2021-02-17,39228400000
2021-02-18,39809150000
2021-02-19,39612200000
2021-02-22,39829350000
2021-02-23,39460700000
2021-02-24,39647550000
2021-02-25,39718250000
2021-02-26,39233450000
2021-03-01,39359700000
2021-03-02,39228400000
2021-03-03,38960750000
2021-03-04,38592100000
2021-03-05,39420300000
2021-03-08,39531400000
2021-03-09,39021350000
2021-03-10,39248600000
2021-03-11,39258700000
2021-03-12,39369800000
2021-03-15,39728350000
2021-03-16,39859650000
2021-03-17,40243450000
2021-03-18,40329300000
2021-03-19,40551500000
2021-03-22,41026200000
2021-03-23,41208000000
2021-03-24,41450400000
2021-03-25,42122050000
2021-03-26,43404750000
2021-03-29,43445150000
2021-03-30,43217900000
2021-03-31,42423020000
2021-04-01,42412960000
2021-04-05,42895840000
2021-04-06,42714760000
2021-04-07,42599070000
2021-04-08,42252000000
2021-04-09,42714760000
2021-04-12,42523620000
2021-04-13,42649370000
2021-04-14,42573920000
2021-04-15,43157400000
2021-04-16,43539680000
2021-04-19,43519560000
2021-04-20,43796210000
2021-04-21,44213700000
2021-04-22,44269030000
2021-04-23,44198610000
2021-04-26,43942080000
2021-04-27,43640280000
2021-04-28,43755970000
2021-04-29,42931050000
2021-04-30,43102070000
2021-05-03,43529620000
2021-05-04,43982320000
2021-05-05,43610100000
2021-05-06,44027590000
2021-05-07,43569860000
2021-05-10,43504470000
2021-05-11,42040740000
2021-05-12,41799300000
2021-05-13,41950200000
2021-05-14,42181580000
2021-05-17,41673550000
2021-05-18,41713790000
2021-05-19,41487440000
2021-05-20,41728880000
2021-05-21,41779180000
2021-05-24,41633310000
2021-05-25,41422050000
2021-05-26,41457260000
2021-05-27,41150430000
2021-05-28,41306360000
2021-06-01,41316420000
2021-06-02,41044800000
2021-06-03,41090070000
2021-06-04,41371750000
2021-06-07,40873780000
2021-06-08,40788270000
2021-06-09,41422050000
2021-06-10,42297270000
2021-06-11,41366720000
2021-06-14,41633310000
2021-06-15,41220850000
2021-06-16,41130310000
2021-06-17,40818450000
2021-06-18,40652460000
2021-06-21,40999530000
2021-06-22,40908990000
2021-06-23,40707790000
2021-06-24,40944200000
2021-06-25,41341570000
2021-06-28,41069950000
2021-06-29,41175580000
2021-06-30,40250000000
2021-07-01,40735000000
2021-07-02,40880000000
2021-07-06,40535000000
2021-07-07,40925000000
2021-07-08,40665000000
2021-07-09,40215000000
2021-07-12,40405000000
2021-07-13,40545000000
2021-07-14,40500000000
2021-07-15,40530000000
2021-07-16,40710000000
2021-07-19,40135000000
2021-07-20,40270000000
2021-07-21,40135000000
2021-07-22,40255000000
2021-07-23,40570000000
2021-07-26,40385000000
2021-07-27,41055000000
2021-07-28,40955000000
2021-07-29,38690000000
2021-07-30,38675000000
2021-08-02,38605000000
2021-08-03,38140000000
2021-08-04,37575000000
2021-08-05,37230000000
2021-08-06,37415000000
2021-08-09,37000000000
2021-08-10,36925000000
2021-08-11,36990000000
2021-08-12,36930000000
2021-08-13,37280000000
2021-08-16,37840000000
2021-08-17,37965000000
2021-08-18,37635000000
2021-08-19,37510000000
2021-08-20,37595000000
2021-08-23,37405000000
2021-08-24,37265000000
2021-08-25,36900000000
2021-08-26,36885000000
2021-08-27,36985000000
2021-08-30,38000000000
2021-08-31,38110000000
2021-09-01,38800000000
2021-09-02,40530000000
2021-09-03,41355000000
2021-09-07,41675000000
2021-09-08,41380000000
2021-09-09,40860000000
2021-09-10,40460000000
2021-09-13,40315000000
2021-09-14,40885000000
2021-09-15,41785000000
2021-09-16,41610000000
2021-09-17,41805000000
2021-09-20,41145000000
2021-09-21,40975000000
2021-09-22,40525000000
2021-09-23,40395000000
2021-09-24,40425000000
2021-09-27,40285000000
2021-09-28,40365000000
2021-09-29,40905000000
2021-09-30,40295430000
2021-10-01,40726290000
2021-10-04,40290420000
2021-10-05,40510860000
2021-10-06,40510860000
2021-10-07,40370580000
2021-10-08,40180200000
2021-10-11,39538920000
2021-10-12,39433710000
2021-10-13,39478800000
2021-10-14,40024890000
2021-10-15,39929700000
2021-10-18,39168180000
2021-10-19,39919680000
2021-10-20,40706250000
2021-10-21,40811460000
2021-10-22,41177190000
2021-10-25,40761360000
2021-10-26,40976790000
2021-10-27,41051940000
2021-10-28,39383610000
2021-10-29,39558960000
2021-11-01,39989820000
2021-11-02,40225290000
2021-11-03,40100040000
2021-11-04,39233310000
2021-11-05,39098040000
2021-11-08,39448740000
2021-11-09,38927700000
2021-11-10,39589020000
2021-11-11,39659160000
2021-11-12,39809460000
2021-11-15,39854550000
2021-11-16,39734310000
2021-11-17,39869580000
2021-11-18,39634110000
2021-11-19,39709260000
2021-11-22,39704250000
2021-11-23,39283410000
2021-11-24,38887620000
2021-11-26,38221290000
2021-11-29,38091030000
2021-11-30,37359570000
2021-12-01,37615080000
2021-12-02,38191230000
2021-12-03,39103050000
2021-12-06,39699240000
2021-12-07,40019880000
2021-12-08,40385610000
2021-12-09,40360560000
2021-12-10,40510860000
2021-12-13,41683200000
2021-12-14,41337510000
2021-12-15,41432700000
2021-12-16,42038910000
2021-12-17,41898630000
2021-12-20,41337510000
2021-12-21,42018870000
2021-12-22,42745320000
2021-12-23,42860550000
2021-12-27,43386600000
2021-12-28,43461750000
2021-12-29,43682190000
2021-12-30,43311450000
2021-12-31,43177520000
2022-01-03,43695610000
2022-01-04,44264000000
2022-01-05,44193580000
2022-01-06,43650340000
2022-01-07,43987350000
2022-01-10,43413930000
2022-01-11,43439080000
2022-01-12,43479320000
2022-01-13,43202670000
2022-01-14,43127220000
2022-01-18,43187580000
2022-01-19,43056800000
2022-01-20,43252970000
2022-01-21,43398840000
2022-01-24,43237880000
2022-01-25,42790210000
2022-01-26,42387810000
2022-01-27,42568890000
2022-01-28,42900870000
2022-01-31,42976320000
2022-02-01,42719790000
2022-02-02,43031650000
2022-02-03,43308300000
2022-02-04,43615130000
2022-02-07,43695610000
2022-02-08,44470230000
2022-02-09,44993350000
2022-02-10,44138250000
2022-02-11,43212730000
2022-02-14,42981350000
2022-02-15,43051770000
2022-02-16,42820390000
2022-02-17,41648400000
2022-02-18,41422050000
2022-02-22,42483380000
2022-02-23,43127220000
2022-02-24,42578950000
2022-02-25,43388780000
2022-02-28,42739910000
2022-03-01,42322420000
2022-03-02,42870690000
2022-03-03,42850570000
2022-03-04,43268060000
2022-03-07,42744940000
2022-03-08,40466350000
2022-03-09,40109220000
2022-03-10,39726940000
2022-03-11,38655550000
2022-03-14,39228970000
2022-03-15,39571010000
2022-03-16,39716880000
2022-03-17,39958320000
2022-03-18,39797360000
2022-03-21,39762150000
2022-03-22,39239030000
2022-03-23,38766210000
2022-03-24,39073040000
2022-03-25,38836630000
2022-03-28,39696760000
2022-03-29,39993530000
2022-03-30,39928140000
2022-03-31,39080160000
2022-04-01,39604320000
2022-04-04,38036880000
2022-04-05,38550960000
2022-04-06,38808000000
2022-04-07,39317040000
2022-04-08,40320000000
2022-04-11,39700080000
2022-04-12,39347280000
2022-04-13,39533760000
2022-04-14,38525760000
2022-04-18,37784880000
2022-04-19,38561040000
2022-04-20,39594240000
2022-04-21,39301920000
2022-04-22,36832320000
2022-04-25,36746640000
2022-04-26,35547120000
2022-04-27,35819280000
2022-04-28,35683200000
2022-04-29,35814240000
2022-05-02,35587440000
2022-05-03,36313200000
2022-05-04,36892800000
2022-05-05,36786960000
2022-05-06,36686160000
2022-05-09,37104480000
2022-05-10,36519840000
2022-05-11,36288000000
2022-05-12,36615600000
2022-05-13,36807120000
2022-05-16,37139760000
2022-05-17,37467360000
2022-05-18,36348480000
2022-05-19,36590400000
2022-05-20,36907920000
2022-05-23,36978480000
2022-05-24,37245600000
2022-05-25,37895760000
2022-05-26,38178000000
2022-05-27,38384640000
2022-05-31,38329200000
2022-06-01,37532880000
2022-06-02,37427040000
2022-06-03,36560160000
2022-06-06,36540000000
2022-06-07,36580320000
2022-06-08,36716400000
2022-06-09,36303120000
2022-06-10,36852480000
2022-06-13,36071280000
2022-06-14,34009920000
2022-06-15,34186320000
2022-06-16,32906160000
2022-06-17,32170320000
2022-06-21,32266079999
2022-06-22,32634000000
2022-06-23,32800320000
2022-06-24,33657120000
2022-06-27,33621839999
2022-06-28,32886000000
2022-06-29,33168240000
2022-06-30,32371920000
2022-07-01,33006959999
2022-07-05,32956560000
2022-07-06,32815440000
2022-07-07,32865839999
2022-07-08,32850720000
2022-07-11,32513040000
2022-07-12,32598720000
2022-07-13,32145120000
2022-07-14,31963680000
2022-07-15,32714640000
2022-07-18,32437440000
2022-07-19,32921279999
2022-07-20,33057360000
2022-07-21,33279120000
2022-07-22,33344640000
2022-07-25,33395040000
2022-07-26,33636959999
2022-07-27,33667200000
2022-07-28,29988000000
2022-07-29,29564640000
2022-08-01,29569680000
2022-08-02,29675520000
2022-08-03,29322720000
2022-08-04,29186640000
2022-08-05,29529360000
2022-08-08,30093840000
2022-08-09,29710800000
2022-08-10,30189600000
2022-08-11,30224880000
2022-08-12,30471840000
2022-08-15,31258080000
2022-08-16,31167360000
2022-08-17,30935520000
2022-08-18,30769200000
2022-08-19,30870000000
2022-08-22,30073680000
2022-08-23,29564640000
2022-08-24,29589840000
2022-08-25,30199680000
2022-08-26,28813680000
2022-08-29,28722960000
2022-08-30,28465920000
2022-08-31,28959840000
2022-09-01,28607040000
2022-09-02,28329840000
2022-09-06,27548640000
2022-09-07,29599920000
2022-09-08,29584800000
2022-09-09,30003120000
2022-09-12,30129120000
2022-09-13,29297520000
2022-09-14,29791440000
2022-09-15,29720880000
2022-09-16,29322720000
2022-09-19,29448720000
2022-09-20,28516320000
2022-09-21,27956880000
2022-09-22,27906480000
2022-09-23,27926640000
2022-09-26,27674640000
2022-09-27,27367200000
2022-09-28,28002240000
2022-09-29,27871200000
2022-09-30,27145440000
2022-10-03,28032480000
2022-10-04,28954800000
2022-10-05,29085840000
2022-10-06,28350000000
2022-10-07,28032480000
2022-10-10,27709920000
2022-10-11,28128240000
2022-10-12,27720000000
2022-10-13,28264320000
2022-10-14,27468000000
2022-10-17,27846000000
2022-10-18,28022400000
2022-10-19,27881280000
2022-10-20,27720000000
2022-10-21,28440720000
2022-10-24,28440720000
2022-10-25,28783440000
2022-10-26,29045520000
2022-10-27,27200880000
2022-10-28,27720000000
2022-10-31,27392400000
2022-11-01,27084960000
2022-11-02,26172720000
2022-11-03,25421760000
2022-11-04,25492320000
2022-11-07,26379360000
2022-11-08,26535600000
2022-11-09,26031600000
2022-11-10,27079920000
2022-11-11,27659520000
2022-11-14,27054720000
2022-11-15,27387360000
2022-11-16,27689760000
2022-11-17,27377280000
2022-11-18,27720000000
2022-11-21,28138320000
2022-11-22,27881280000
2022-11-23,28375200000
2022-11-25,28224000000
2022-11-28,27815760000
2022-11-29,27891360000
2022-11-30,28491120000
2022-12-01,26399520000
2022-12-02,26822880000
2022-12-05,25855200000
2022-12-06,25961040000
2022-12-07,26384400000
2022-12-08,26520480000
2022-12-09,26399520000
2022-12-12,26525520000
2022-12-13,26797680000
2022-12-14,26359200000
2022-12-15,25583040000
2022-12-16,25053840000
2022-12-19,25174800000
2022-12-20,25164720000
2022-12-21,25366320000
2022-12-22,25270560000
2022-12-23,25285680000
2022-12-27,25623360000
2022-12-28,25381440000
2022-12-29,25764480000
2022-12-30,25688880000
2023-01-03,25775200000
2023-01-04,26426650000
2023-01-05,26547850000
2023-01-06,24467250000
2023-01-09,22573500000
2023-01-10,23098700000
2023-01-11,22947200000
2023-01-12,22770450000
2023-01-13,22644200000
2023-01-17,22593700000
2023-01-18,22220000000
2023-01-19,22038200000
2023-01-20,22159400000
2023-01-23,22795700000
2023-01-24,22679550000
2023-01-25,23300700000
2023-01-26,23310800000
2023-01-27,23230000000
2023-01-30,22795700000
2023-01-31,23073450000
2023-02-01,23371400000
2023-02-02,23740050000
2023-02-03,23573400000
2023-02-06,22805800000
2023-02-07,23033050000
2023-02-08,23068400000
2023-02-09,20270700000
2023-02-10,20679750000
2023-02-13,20452500000
2023-02-14,20154550000
2023-02-15,20230300000
2023-02-16,20099000000
2023-02-17,20705000000
2023-02-21,20553500000
2023-02-22,20710050000
2023-02-23,20457550000
2023-02-24,20280800000
2023-02-27,20109100000
2023-02-28,20174750000
2023-03-01,19725300000
2023-03-02,20008100000
2023-03-03,20169700000
