,BDX
2018-06-22,62044209400
2018-06-25,61299625320
2018-06-26,62539706000
2018-06-27,61808513720
2018-06-28,62590594840
2018-06-29,62555776160
2018-07-02,62536335000
2018-07-03,62949825000
2018-07-05,63395535000
2018-07-06,63572745000
2018-07-09,64045305000
2018-07-10,64015770000
2018-07-11,64037250000
2018-07-12,64590360000
2018-07-13,64684335000
2018-07-16,64168815000
2018-07-17,64853490000
2018-07-18,64434630000
2018-07-19,64652115000
2018-07-20,64665540000
2018-07-23,64974315000
2018-07-24,65044125000
2018-07-25,65747595000
2018-07-26,65801295000
2018-07-27,65495205000
2018-07-30,64724610000
2018-07-31,65540850000
2018-08-01,65441505000
2018-08-02,64160760000
2018-08-03,64689705000
2018-08-06,65003850000
2018-08-07,64915245000
2018-08-08,65809350000
2018-08-09,65836200000
2018-08-10,65266980000
2018-08-13,64979685000
2018-08-14,65546220000
2018-08-15,65712690000
2018-08-16,66131550000
2018-08-17,66260430000
2018-08-20,66177195000
2018-08-21,65795925000
2018-08-22,66190620000
2018-08-23,66448380000
2018-08-24,66856500000
2018-08-27,67092780000
2018-08-28,67444515000
2018-08-29,67890225000
2018-08-30,68145300000
2018-08-31,68550735000
2018-09-04,68566845000
2018-09-05,67425720000
2018-09-06,66923625000
2018-09-07,66588000000
2018-09-10,66639015000
2018-09-11,66797430000
2018-09-12,67629780000
2018-09-13,68322510000
2018-09-14,68225850000
2018-09-17,67334430000
2018-09-18,67994940000
2018-09-19,68070120000
2018-09-20,68556105000
2018-09-21,68459445000
2018-09-24,68687670000
2018-09-25,68628600000
2018-09-26,68494350000
2018-09-27,68056695000
2018-09-28,68322510000
2018-10-01,69343771250
2018-10-02,69220015150
2018-10-03,67856007700
2018-10-04,66459716050
2018-10-05,66561949350
2018-10-08,65671443500
2018-10-09,65703727700
2018-10-10,63677894150
2018-10-11,62553327850
2018-10-12,63637538900
2018-10-15,62507591900
2018-10-16,64078756300
2018-10-17,64256319400
2018-10-18,62897692650
2018-10-19,62448404200
2018-10-22,61727390400
2018-10-23,60686224950
2018-10-24,59634298100
2018-10-25,60707747750
2018-10-26,60064754100
2018-10-29,59932926950
2018-10-30,60484448700
2018-10-31,60457545200
2018-11-01,61418000150
2018-11-02,61791958800
2018-11-05,62246627950
2018-11-06,63131753100
2018-11-07,62125562200
2018-11-08,64124492250
2018-11-09,63804340600
2018-11-12,61958760500
2018-11-13,61506781700
2018-11-14,61700486900
2018-11-15,62959570700
2018-11-16,64541496500
2018-11-19,63842005500
2018-11-20,62782007600
2018-11-21,63484188950
2018-11-23,63478808250
2018-11-26,63500331050
2018-11-27,63871599350
2018-11-28,65477738300
2018-11-29,65598804050
2018-11-30,66295604700
2018-12-03,66244488050
2018-12-04,64240177300
2018-12-06,63271651300
2018-12-07,61490639600
2018-12-10,62012567500
2018-12-11,62074445550
2018-12-12,61786578100
2018-12-13,62133633250
2018-12-14,60707747750
2018-12-17,59238816650
2018-12-18,58533944950
2018-12-19,58291813450
2018-12-20,57043491050
2018-12-21,56198721150
2018-12-24,55041870650
2018-12-26,57143034000
2018-12-27,58286432750
2018-12-28,58227245050
2018-12-31,56486571397
2019-01-02,55172571397
2019-01-03,52948285684
2019-01-04,54398571398
2019-01-07,54812571398
2019-01-08,55830857111
2019-01-09,57021428539
2019-01-10,57522857110
2019-01-11,57376285682
2019-01-14,56753999968
2019-01-15,57857142825
2019-01-16,57977999967
2019-01-17,59191714252
2019-01-18,60688285680
2019-01-22,59965714252
2019-01-23,59952857109
2019-01-24,60348857109
2019-01-25,60935142823
2019-01-28,60629142823
2019-01-29,60780857109
2019-01-30,61541999965
2019-01-31,62539714250
2019-02-01,62027999965
2019-02-04,61963714251
2019-02-05,60770571394
2019-02-06,60937714251
2019-02-07,60559714252
2019-02-08,60721714251
2019-02-11,60865714251
2019-02-12,61737428537
2019-02-13,61433999965
2019-02-14,61297714251
2019-02-15,62259428536
2019-02-19,62182285679
2019-02-20,62439428536
2019-02-21,62094857108
2019-02-22,62588571393
2019-02-25,62745428536
2019-02-26,62452285679
2019-02-27,62747999965
2019-02-28,62372571393
2019-03-01,63771428536
2019-03-04,63390857107
2019-03-05,63233999964
2019-03-06,62318571393
2019-03-07,61840285679
2019-03-08,61853142822
2019-03-11,62660571393
2019-03-12,62819999965
2019-03-13,63583714250
2019-03-14,63241714250
2019-03-15,63658285678
2019-03-18,61338857108
2019-03-19,62066571394
2019-03-20,60958285680
2019-03-21,61526571394
2019-03-22,60197142823
2019-03-25,60479999966
2019-03-26,61922571394
2019-03-27,61572857108
2019-03-28,61922571394
2019-03-29,62606571393
2019-04-01,66235327410
2019-04-02,66065070540
2019-04-03,65708341860
2019-04-04,66286674720
2019-04-05,66205600020
2019-04-08,66129930300
2019-04-09,65808333990
2019-04-10,66456931590
2019-04-11,66324509580
2019-04-12,65002991970
2019-04-15,64867867470
2019-04-16,63238266000
2019-04-17,59511532290
2019-04-18,60043922820
2019-04-22,59292630600
2019-04-23,60084460170
2019-04-24,61257340830
2019-04-25,62557238520
2019-04-26,62738305350
2019-04-29,62368064220
2019-04-30,63430142790
2019-05-01,62087005260
2019-05-02,62357254260
2019-05-03,62678850570
2019-05-06,62843702460
2019-05-07,61270853280
2019-05-08,61214100990
2019-05-09,60546585960
2019-05-10,59387217750
2019-05-13,58935901920
2019-05-14,58714297740
2019-05-15,59389920240
2019-05-16,59527747230
2019-05-17,60168237360
2019-05-20,60430378890
2019-05-21,61646499390
2019-05-22,62095112730
2019-05-23,61654606860
2019-05-24,61968095700
2019-05-28,61695144210
2019-05-29,61654606860
2019-05-30,62497783740
2019-05-31,61505969910
2019-06-03,61300580670
2019-06-04,61976203170
2019-06-05,63065306640
2019-06-06,62346444300
2019-06-07,62808570090
2019-06-10,63289613310
2019-06-11,62449138920
2019-06-12,62435626470
2019-06-13,62454543900
2019-06-14,61695144210
2019-06-17,61703251680
2019-06-18,62327526870
2019-06-19,62770735230
2019-06-20,64584106020
2019-06-21,65157033900
2019-06-24,65865086280
2019-06-25,65400258000
2019-06-26,65370530610
2019-06-27,65646184590
2019-06-28,66397476810
2019-07-01,67157283700
2019-07-02,66975975000
2019-07-03,67338592400
2019-07-05,67065276300
2019-07-08,66212854800
2019-07-09,66410400100
2019-07-10,66873143200
2019-07-11,67584847500
2019-07-12,66716189400
2019-07-15,66810902900
2019-07-16,66321098800
2019-07-17,66445579400
2019-07-18,66967856700
2019-07-19,66177675500
2019-07-22,66618769800
2019-07-23,67484721800
2019-07-24,67606496300
2019-07-25,67051745800
2019-07-26,67113986100
2019-07-29,67219524000
2019-07-30,68074651600
2019-07-31,66694540600
2019-08-01,66578178300
2019-08-02,65612100600
2019-08-05,62353956200
2019-08-06,63882902700
2019-08-07,64556721600
2019-08-08,66372514700
2019-08-09,67105867800
2019-08-12,65736581200
2019-08-13,66837963900
2019-08-14,64562133800
2019-08-15,64995109800
2019-08-16,65517387100
2019-08-19,66348159800
2019-08-20,65766348300
2019-08-21,66846082200
2019-08-22,67322355800
2019-08-23,65511974900
2019-08-26,65641867700
2019-08-27,66042370500
2019-08-28,66751368700
2019-08-29,67287176500
2019-08-30,66992211600
2019-09-03,65436204100
2019-09-04,67200581300
2019-09-05,68193720000
2019-09-06,69249099000
2019-09-09,68015117400
2019-09-10,68729527800
2019-09-11,68859420600
2019-09-12,69162503800
2019-09-13,68780943700
2019-09-16,68261372500
2019-09-17,68107124800
2019-09-18,67942052700
2019-09-19,67638969500
2019-09-20,66894792000
2019-09-23,66862318800
2019-09-24,66226385300
2019-09-25,67000329900
2019-09-26,66099198600
2019-09-27,65436204100
2019-09-30,66859175240
2019-10-01,66246484720
2019-10-02,65514509320
2019-10-03,66316971240
2019-10-04,66899840540
2019-10-07,65967249660
2019-10-08,64617161700
2019-10-09,65498243200
2019-10-10,65690725620
2019-10-11,66832065040
2019-10-14,66268172880
2019-10-15,66943216860
2019-10-16,66853753200
2019-10-17,67873096720
2019-10-18,68347525220
2019-10-21,67160098460
2019-10-22,66151599020
2019-10-23,66498609580
2019-10-24,64993993480
2019-10-25,64571074360
2019-10-28,65040080820
2019-10-29,67208896820
2019-10-30,67650793080
2019-10-31,67661637160
2019-11-01,68230951360
2019-11-04,68905995340
2019-11-05,65200031000
2019-11-06,66284439000
2019-11-07,64641560880
2019-11-08,64701203320
2019-11-11,64077668720
2019-11-12,64058691580
2019-11-13,65286783640
2019-11-14,65758501120
2019-11-15,65628372160
2019-11-18,64362325820
2019-11-19,64961461240
2019-11-20,65227141200
2019-11-21,65801877440
2019-11-22,66048580260
2019-11-25,67097745000
2019-11-26,67455599640
2019-11-27,68824664740
2019-11-29,68323126040
2019-12-02,68464099080
2019-12-03,67591150640
2019-12-04,67986959560
2019-12-05,68431566840
2019-12-06,68903284320
2019-12-09,68165886880
2019-12-10,67989670580
2019-12-11,69000881040
2019-12-12,70158486580
2019-12-13,71026012980
2019-12-16,71332358240
2019-12-17,71107343580
2019-12-18,70616648960
2019-12-19,70800998320
2019-12-20,71801364700
2019-12-23,72286637280
2019-12-24,72159219340
2019-12-26,71644125540
2019-12-27,72115843020
2019-12-30,71500441480
2019-12-31,72124512100
2020-01-02,72276839940
2020-01-03,71493439620
2020-01-06,72499891420
2020-01-07,72328522600
2020-01-08,72505331700
2020-01-09,72540693520
2020-01-10,72785506120
2020-01-13,73247929920
2020-01-14,73182646560
2020-01-15,73538984900
2020-01-16,73424739020
2020-01-17,73481861960
2020-01-21,73598827980
2020-01-22,73944285760
2020-01-23,73917084360
2020-01-24,73791957920
2020-01-27,74189098360
2020-01-28,74855532660
2020-01-29,74839211820
2020-01-30,74559037400
2020-01-31,72975915920
2020-02-03,74072132340
2020-02-04,75434922480
2020-02-05,75842943480
2020-02-06,66896403020
2020-02-07,65479210080
2020-02-10,66828399520
2020-02-11,67998059720
2020-02-12,66890962740
2020-02-13,67454031720
2020-02-14,69009951800
2020-02-18,67889254120
2020-02-19,67908295100
2020-02-20,67217379540
2020-02-21,68248312600
2020-02-24,66439419500
2020-02-25,65087509920
2020-02-26,65277919720
2020-02-27,64361232540
2020-02-28,63069166040
2020-03-02,65057588380
2020-03-03,63515269000
2020-03-04,65533612880
2020-03-05,64744772280
2020-03-06,63414623820
2020-03-09,61203150000
2020-03-10,62933159040
2020-03-11,61502365400
2020-03-12,58493890560
2020-03-13,62718267980
2020-03-16,59176645700
2020-03-17,65906272060
2020-03-18,62247683760
2020-03-19,58597255880
2020-03-20,58374204400
2020-03-23,53192337700
2020-03-24,53796208780
2020-03-25,53994779000
2020-03-26,58170193900
2020-03-27,57435756100
2020-03-30,59103201920
2020-03-31,63257063850
2020-04-01,62054103750
2020-04-02,64222820550
2020-04-03,62421204250
2020-04-06,65437076050
2020-04-07,65400366000
2020-04-08,68825696050
2020-04-09,68125381250
2020-04-13,68291988400
2020-04-14,68698622800
2020-04-15,69523187000
2020-04-16,72022294250
2020-04-17,71965817250
2020-04-20,72527763400
2020-04-21,70616016950
2020-04-22,73439866950
2020-04-23,72979579400
2020-04-24,73829558250
2020-04-27,74332203550
2020-04-28,72109833600
2020-04-29,70988765150
2020-04-30,69523187000
2020-05-01,69342460600
2020-05-04,70277154950
2020-05-05,72047708900
2020-05-06,71341746400
2020-05-07,70548244550
2020-05-08,70059718500
2020-05-11,72143719800
2020-05-12,72155015200
2020-05-13,72109833600
2020-05-14,71223144700
2020-05-15,71098895300
2020-05-18,72892040050
2020-05-19,72459991000
2020-05-20,66897006500
2020-05-21,65781585750
2020-05-22,65866301250
2020-05-26,64186110500
2020-05-27,64643574200
2020-05-28,66487548250
2020-05-29,67981364900
2020-06-01,67408123350
2020-06-02,67312112450
2020-06-03,66911125750
2020-06-04,67052318250
2020-06-05,66625916900
2020-06-08,68066080400
2020-06-09,65324122050
2020-06-10,65287412000
2020-06-11,63372841700
2020-06-12,63562039650
2020-06-15,64462847800
2020-06-16,65098214050
2020-06-17,65321298200
2020-06-18,65036089350
2020-06-19,65411661399
2020-06-22,64750880500
2020-06-23,65476609950
2020-06-24,64095747300
2020-06-25,63028332000
2020-06-26,64304712200
2020-06-29,64138105050
2020-06-30,67729477960
2020-07-01,68371147040
2020-07-02,69361233720
2020-07-06,70900078120
2020-07-07,71158487840
2020-07-08,71541747200
2020-07-09,73205441240
2020-07-10,72854120160
2020-07-13,72865734080
2020-07-14,74561366400
2020-07-15,75568873960
2020-07-16,75028826680
2020-07-17,75574680920
2020-07-20,75821476720
2020-07-21,76799949480
2020-07-22,77403873320
2020-07-23,77197726240
2020-07-24,76965447840
2020-07-27,77894561439
2020-07-28,77279023680
2020-07-29,78240075560
2020-07-30,77517109040
2020-07-31,79639552920
2020-08-03,80301546360
2020-08-04,80069267960
2020-08-05,80231862840
2020-08-06,73487078800
2020-08-07,72581193040
2020-08-10,72679911360
2020-08-11,72183416280
2020-08-12,72810567960
2020-08-13,74259404480
2020-08-14,73080591600
2020-08-17,73609024960
2020-08-18,74692023000
2020-08-19,74163589640
2020-08-20,73295449120
2020-08-21,72952838480
2020-08-24,72168898880
2020-08-25,72406984240
2020-08-26,71895971760
2020-08-27,69796755720
2020-08-28,68731178560
2020-08-31,68722468120
2020-09-01,68173710400
2020-09-02,69689326960
2020-09-03,66539051160
2020-09-04,66260317080
2020-09-08,66254510120
2020-09-09,66684225160
2020-09-10,66289351880
2020-09-11,66742294760
2020-09-14,66777136520
2020-09-15,64015927040
2020-09-16,64265626320
2020-09-17,64483387320
2020-09-18,65644779320
2020-09-21,64666306560
2020-09-22,63351030120
2020-09-23,63859139120
2020-09-24,62604835760
2020-09-25,63429424080
2020-09-28,63690737280
2020-09-29,63812683440
2020-09-30,65920341500
2020-10-01,65400185400
2020-10-02,65914529700
2020-10-05,67466280300
2020-10-06,66704934500
2020-10-07,66774676100
2020-10-08,66919971100
2020-10-09,67230902400
2020-10-12,67530210099
2020-10-13,67062360200
2020-10-14,66205119700
2020-10-15,66579980800
2020-10-16,67140819500
2020-10-19,67251243700
2020-10-20,66934500600
2020-10-21,66975183200
2020-10-22,68303179500
2020-10-23,68073613400
2020-10-26,68561804600
2020-10-27,69195290800
2020-10-28,66829888200
2020-10-29,65859317599
2020-10-30,65481550600
2020-11-02,66518956900
2020-11-03,67347138400
2020-11-04,67085607400
2020-11-05,66478274300
2020-11-06,67036207100
2020-11-09,68082331100
2020-11-10,68079425200
2020-11-11,68890171300
2020-11-12,68053272100
2020-11-13,68788464800
2020-11-16,68721629100
2020-11-17,68675134700
2020-11-18,66144095800
2020-11-19,65981365400
2020-11-20,65690775400
2020-11-23,64728922500
2020-11-24,64958488600
2020-11-25,64444144300
2020-11-27,64865499800
2020-11-30,66530580500
2020-12-01,67611575300
2020-12-02,68524027900
2020-12-03,67570892700
2020-12-04,68776841200
2020-12-07,66986806800
2020-12-08,68061989800
2020-12-09,67983530500
2020-12-10,68654793400
2020-12-11,68756499900
2020-12-14,67995154100
2020-12-15,69163325900
2020-12-16,69491692600
2020-12-17,70459357300
2020-12-18,71418304300
2020-12-21,70221073500
2020-12-22,69666046600
2020-12-23,69198196700
2020-12-24,70258850200
2020-12-28,70302438700
2020-12-29,70360556700
2020-12-30,69886895000
2020-12-31,71012625250
2021-01-04,71149439900
2021-01-05,71242590300
2021-01-06,71981971600
2021-01-07,71944129250
2021-01-08,72386593650
2021-01-11,72968783650
2021-01-12,74662956550
2021-01-13,74642579900
2021-01-14,73155084450
2021-01-15,74281622100
2021-01-19,74005081850
2021-01-20,74724086500
2021-01-21,74328197300
2021-01-22,73434535650
2021-01-25,73856623400
2021-01-26,73321008600
2021-01-27,71201837000
2021-01-28,72712620050
2021-01-29,74296176850
2021-02-01,74176827900
2021-02-02,73288988150
2021-02-03,74051657050
2021-02-04,72337107500
2021-02-05,72278888500
2021-02-08,72884366100
2021-02-09,72133341000
2021-02-10,71772383200
2021-02-11,71912108800
2021-02-12,72744640500
2021-02-16,73032824550
2021-02-17,72884366100
2021-02-18,72602003950
2021-02-19,70363483400
2021-02-22,69819135750
2021-02-23,70296531550
2021-02-24,70017080350
2021-02-25,70142251200
2021-02-26,68439345450
2021-03-01,69830779550
2021-03-02,69455267000
2021-03-03,68581982000
2021-03-04,68360749800
2021-03-05,69941395650
2021-03-08,69842423350
2021-03-09,68919652200
2021-03-10,67513663350
2021-03-11,67600991850
2021-03-12,67612635650
2021-03-15,68328729350
2021-03-16,67985237250
2021-03-17,67929929200
2021-03-18,67886264950
2021-03-19,67833867850
2021-03-22,68570338200
2021-03-23,68186092800
2021-03-24,68614002450
2021-03-25,68602358650
2021-03-26,69565883100
2021-03-29,70139340250
2021-03-30,69586259750
2021-03-31,68634085320
2021-04-01,68191116660
2021-04-05,69181281900
2021-04-06,69048101780
2021-04-07,68877283800
2021-04-08,68553019160
2021-04-09,69983257840
2021-04-12,69835601620
2021-04-13,70764967240
2021-04-14,70515978320
2021-04-15,72782935580
2021-04-16,73654396800
2021-04-19,73095619340
2021-04-20,72383395220
2021-04-21,72864001740
2021-04-22,72580270180
2021-04-23,72218367680
2021-04-26,72670022000
2021-04-27,72884268280
2021-04-28,72687393320
2021-04-29,70967632640
2021-04-30,70229351540
2021-05-03,71448239160
2021-05-04,70996584840
2021-05-05,70501502220
2021-05-06,67973975160
2021-05-07,67571539579
2021-05-10,69615564900
2021-05-11,68083993520
2021-05-12,68205592760
2021-05-13,68894655120
2021-05-14,68416943820
2021-05-17,68052146100
2021-05-18,68359039420
2021-05-19,68489324320
2021-05-20,69097320520
2021-05-21,69007568700
2021-05-24,68793322420
2021-05-25,68445896020
2021-05-26,68312715900
2021-05-27,68008717800
2021-05-28,68277973260
2021-06-01,67310969780
2021-06-02,67371769400
2021-06-03,67947918180
2021-06-04,67930546860
2021-06-07,67620758320
2021-06-08,67531006500
2021-06-09,68689094500
2021-06-10,69271033720
2021-06-11,68489324320
2021-06-14,68512486079
2021-06-15,68150583579
2021-06-16,67823423720
2021-06-17,67814738060
2021-06-18,67895804220
2021-06-21,67976870380
2021-06-22,67835004600
2021-06-23,67806052400
2021-06-24,67693138820
2021-06-25,68083993520
2021-06-28,68787531980
2021-06-29,69687945400
2021-06-30,67807043500
2021-07-01,68805131150
2021-07-02,69271286700
2021-07-06,69522953500
2021-07-07,70257934950
2021-07-08,69983389350
2021-07-09,69648786900
2021-07-12,69588730050
2021-07-13,69319904150
2021-07-14,68587782550
2021-07-15,68762233400
2021-07-16,69165472250
2021-07-19,68936684250
2021-07-20,68868047850
2021-07-21,68687877300
2021-07-22,69522953500
2021-07-23,70006268150
2021-07-26,69545832300
2021-07-27,71012935350
2021-07-28,70675473050
2021-07-29,71184526350
2021-07-30,71307499900
2021-08-02,71413314350
2021-08-03,71313219600
2021-08-04,71027234600
2021-08-05,67775585150
2021-08-06,67206475000
2021-08-09,66508671600
2021-08-10,66534410250
2021-08-11,67100660550
2021-08-12,68616381050
2021-08-13,68810850850
2021-08-16,69594449750
2021-08-17,70675473050
2021-08-18,69234108650
2021-08-19,69113994950
2021-08-20,69508654250
2021-08-23,69663086150
2021-08-24,69111135100
2021-08-25,68868047850
2021-08-26,69016760050
2021-08-27,69285585950
2021-08-30,69834677150
2021-08-31,70177859150
2021-09-01,70392347900
2021-09-02,71135908900
2021-09-03,71888049450
2021-09-07,71888049450
2021-09-08,73295095650
2021-09-09,72534375550
2021-09-10,72028182100
2021-09-13,72102538200
2021-09-14,72617311200
2021-09-15,72960493200
2021-09-16,73237898650
2021-09-17,73037709150
2021-09-20,72288428450
2021-09-21,72214072350
2021-09-22,71599204600
2021-09-23,70769848100
2021-09-24,70592537400
2021-09-27,70103503050
2021-09-28,69628767950
2021-09-29,70203597800
2021-09-30,68227607100
2021-10-01,67911606750
2021-10-04,66764326200
2021-10-05,67461804450
2021-10-06,68068183500
2021-10-07,67097407650
2021-10-08,66217731000
2021-10-11,65454775200
2021-10-12,66166487700
2021-10-13,66567893550
2021-10-14,67356471000
2021-10-15,66935137200
2021-10-18,66180721950
2021-10-19,67370705250
2021-10-20,68526526350
2021-10-21,68406958650
2021-10-22,68580616500
2021-10-25,68389877550
2021-10-26,68375643300
2021-10-27,67999859100
2021-10-28,66240505800
2021-10-29,66499569150
2021-11-01,67458957600
2021-11-02,67416254850
2021-11-03,68563535400
2021-11-04,67743642600
2021-11-05,67641156000
2021-11-08,68073877200
2021-11-09,67626921750
2021-11-10,68244688200
2021-11-11,67999859100
2021-11-12,67723714649
2021-11-15,67632615450
2021-11-16,67752183150
2021-11-17,69349266000
2021-11-18,69209770350
2021-11-19,69001950300
2021-11-22,68079570899
2021-11-23,68438274000
2021-11-24,67848976050
2021-11-26,68025480750
2021-11-29,67612687500
2021-11-30,65819172000
2021-12-01,67074632850
2021-12-02,67151497800
2021-12-03,67755030000
2021-12-06,68315859450
2021-12-07,69488761650
2021-12-08,68401264950
2021-12-09,68031174450
2021-12-10,67991318550
2021-12-13,70166311950
2021-12-14,68816905050
2021-12-15,69226851450
2021-12-16,71387610600
2021-12-17,71302205100
2021-12-20,70055284800
2021-12-21,69895861200
2021-12-22,68788436550
2021-12-23,69084508950
2021-12-27,69753518700
2021-12-28,69446058900
2021-12-29,70160618250
2021-12-30,70291573350
2021-12-31,69935878740
2022-01-03,70415086980
2022-01-04,70018599210
2022-01-05,70343776230
2022-01-06,69448113210
2022-01-07,70677510540
2022-01-10,72072348810
2022-01-11,72788308740
2022-01-12,72836800050
2022-01-13,73330270440
2022-01-14,73033617720
2022-01-18,72420345270
2022-01-19,73381614180
2022-01-20,73407286050
2022-01-21,73592694000
2022-01-24,72294838350
2022-01-25,71775696090
2022-01-26,70606199790
2022-01-27,69853158270
2022-01-28,71116784760
2022-01-31,70674658110
2022-02-01,70420791840
2022-02-02,71379208320
2022-02-03,75247103400
2022-02-04,74765042730
2022-02-07,74881992360
2022-02-08,76890103080
2022-02-09,77098330470
2022-02-10,75623624160
2022-02-11,75078810030
2022-02-14,74779304880
2022-02-15,75403987050
2022-02-16,75401134620
2022-02-17,74014853640
2022-02-18,73427253060
2022-02-22,73461482220
2022-02-23,74713698990
2022-02-24,74054787660
2022-02-25,75843261270
2022-02-28,75441068640
2022-03-01,75472445370
2022-03-02,75786212670
2022-03-03,75874638000
2022-03-04,76593450360
2022-03-07,76767448590
2022-03-08,73732463070
2022-03-09,73649742600
2022-03-10,71670156180
2022-03-11,70777345590
2022-03-14,71413437480
2022-03-15,71941137030
2022-03-16,72523032750
2022-03-17,72942339960
2022-03-18,72871029210
2022-03-21,74417046270
2022-03-22,73658299890
2022-03-23,72851062200
2022-03-24,73164829500
2022-03-25,73880789430
2022-03-28,74568225060
2022-03-29,75021761430
2022-03-30,74970417690
2022-03-31,74023414530
2022-04-01,74928262500
2022-04-04,73732264710
2022-04-05,75053856540
2022-04-06,77254606650
2022-04-07,78073822320
2022-04-08,78616160220
2022-04-11,77071924410
2022-04-12,76835008380
2022-04-13,77337384540
2022-04-14,77548610880
2022-04-18,74243204100
2022-04-19,75210849090
2022-04-20,76398283650
2022-04-21,75610466490
2022-04-22,72798872640
2022-04-25,73775080860
2022-04-26,72781746180
2022-04-27,72202300950
2022-04-28,72262243560
2022-04-29,70558160790
2022-05-02,70098600780
2022-05-03,71026284030
2022-05-04,72370711140
2022-05-05,74111901240
2022-05-06,73635214770
2022-05-09,71988220200
2022-05-10,71388794100
2022-05-11,71071954590
2022-05-12,71280326520
2022-05-13,70914962040
2022-05-16,72185174490
2022-05-17,73147110660
2022-05-18,71674235100
2022-05-19,71685652740
2022-05-20,72016764300
2022-05-23,73358337000
2022-05-24,73486785450
2022-05-25,71976802560
2022-05-26,72073852500
2022-05-27,73204198860
2022-05-31,73015807800
2022-06-01,71759867400
2022-06-02,72410672880
2022-06-03,72028181940
2022-06-06,73849295520
2022-06-07,73620942720
2022-06-08,72744638850
2022-06-09,70894981170
2022-06-10,71169004530
2022-06-13,69033905850
2022-06-14,67455417120
2022-06-15,67589574390
2022-06-16,67004420340
2022-06-17,67172830530
2022-06-21,67515359730
2022-06-22,67726586070
2022-06-23,69230860140
2022-06-24,71622855720
2022-06-27,71388794100
2022-06-28,69798887730
2022-06-29,71171858940
2022-06-30,70177722860
2022-07-01,71677891600
2022-07-05,70576249660
2022-07-06,70106557360
2022-07-07,70137870180
2022-07-08,69930066920
2022-07-11,69372129400
2022-07-12,67442121040
2022-07-13,67026514520
2022-07-14,66656453920
2022-07-15,68102536880
2022-07-18,66699153220
2022-07-19,67880500520
2022-07-20,67518979780
2022-07-21,68626314960
2022-07-22,68925210060
2022-07-25,69067541060
2022-07-26,69500227300
2022-07-27,69554313080
2022-07-28,69431908420
2022-07-29,69545773220
2022-08-01,69676717740
2022-08-02,69178559240
2022-08-03,69722263660
2022-08-04,71880001620
2022-08-05,72369620260
2022-08-08,72864932140
2022-08-09,72674208600
2022-08-10,73602206720
2022-08-11,73841322800
2022-08-12,75062522780
2022-08-15,75950668220
2022-08-16,76226790359
2022-08-17,75216240260
2022-08-18,75068216020
2022-08-19,75301638859
2022-08-22,74225616500
2022-08-23,73271998800
2022-08-24,73542427700
2022-08-25,74014966620
2022-08-26,72227289260
2022-08-29,72429399280
2022-08-30,72067878540
2022-08-31,71854382040
2022-09-01,72659975500
2022-09-02,71973940080
2022-09-06,71754750340
2022-09-07,73718918140
2022-09-08,74154451000
2022-09-09,74823406700
2022-09-12,75216240260
2022-09-13,73095508359
2022-09-14,73713224900
2022-09-15,73072735400
2022-09-16,72395239840
2022-09-19,71524174120
2022-09-20,69488840820
2022-09-21,67752402620
2022-09-22,67518979780
2022-09-23,66588135040
2022-09-26,65939105679
2022-09-27,64999721080
2022-09-28,65577584940
2022-09-29,64367771440
2022-09-30,63258540210
2022-10-03,65515441860
2022-10-04,67272702390
2022-10-05,67232958210
2022-10-06,64839790800
2022-10-07,63213118290
2022-10-10,62401201470
2022-10-11,63207440550
2022-10-12,62679410730
2022-10-13,64308922110
2022-10-14,63789408900
2022-10-17,65015800740
2022-10-18,65472858810
2022-10-19,64008001890
2022-10-20,63187568460
2022-10-21,63477133200
2022-10-24,63934191270
2022-10-25,64073295900
2022-10-26,66111604560
2022-10-27,65626157790
2022-10-28,66787255620
2022-10-31,66988815390
2022-11-01,66395491560
2022-11-02,64726236000
2022-11-03,62739027000
2022-11-04,62693605080
2022-11-07,62721993780
2022-11-08,62310357630
2022-11-09,61969693230
2022-11-10,65089611360
2022-11-11,64632553290
2022-11-14,63636109920
2022-11-15,63127952190
2022-11-16,63045624960
2022-11-17,62429590170
2022-11-18,64042068330
2022-11-21,66625440030
2022-11-22,66886616070
2022-11-23,67377740580
2022-11-25,67582139220
2022-11-28,67377740580
2022-11-29,68422444740
2022-11-30,70784384580
2022-12-01,71207376210
2022-12-02,71647401060
2022-12-05,69895818270
2022-12-06,69379143930
2022-12-07,69972467760
2022-12-08,70395459390
2022-12-09,70290421200
2022-12-12,72124331220
2022-12-13,72121492350
2022-12-14,72118653480
2022-12-15,71116532370
2022-12-16,70832645370
2022-12-19,70534564020
2022-12-20,70755995880
2022-12-21,71925610320
2022-12-22,71990904330
2022-12-23,72240724890
2022-12-27,72476351100
2022-12-28,71857477440
2022-12-29,72930570300
2022-12-30,72192464100
2023-01-03,72829924560
2023-01-04,73372922280
2023-01-05,72582590520
2023-01-06,73728287280
2023-01-09,71769515400
2023-01-10,72599648040
2023-01-11,72821395800
2023-01-12,72380743200
2023-01-13,72736108200
2023-01-17,72778752000
2023-01-18,72087922440
2023-01-19,72198796320
2023-01-20,72156152520
2023-01-23,70953597360
2023-01-24,69864759000
2023-01-25,70157579760
2023-01-26,70828508880
2023-01-27,71590411440
2023-01-30,71109957960
2023-01-31,71704128240
2023-02-01,72258497640
2023-02-02,70638033240
2023-02-03,69890345280
2023-02-06,71118486720
2023-02-07,71979891480
2023-02-08,71138387160
