,DHR
2018-07-17,61912578000
2018-07-18,61414584000
2018-07-19,64164072000
2018-07-20,62971692000
2018-07-23,64121988000
2018-07-24,64381506000
2018-07-25,64374492000
2018-07-26,64528800000
2018-07-27,63883512000
2018-07-30,63294336000
2018-07-31,63778302000
2018-08-01,63413574000
2018-08-02,63076902000
2018-08-03,63020789999
2018-08-06,63609966000
2018-08-07,63574896000
2018-08-08,63385518000
2018-08-09,63238224000
2018-08-10,62375502000
2018-08-13,62087928000
2018-08-14,62663076000
2018-08-15,62228208000
2018-08-16,62473697999
2018-08-17,62613978000
2018-08-20,62529810000
2018-08-21,62550852000
2018-08-22,62599950000
2018-08-23,62017788000
2018-08-24,62263278000
2018-08-27,63701147999
2018-08-28,63848442000
2018-08-29,64444632000
2018-08-30,64044834000
2018-08-31,64374492000
2018-09-04,64381506000
2018-09-05,64662066000
2018-09-06,65033808000
2018-09-07,65068878000
2018-09-10,65363466000
2018-09-11,65433606000
2018-09-12,65770278000
2018-09-13,66787308000
2018-09-14,66443622000
2018-09-17,65882502000
2018-09-18,66373482000
2018-09-19,66843420000
2018-09-20,67123980000
2018-09-21,67194120000
2018-09-24,67039812000
2018-09-25,67159050000
2018-09-26,67706142000
2018-09-27,67257246000
2018-09-28,67635903999
2018-10-01,68022114000
2018-10-02,67818476000
2018-10-03,67551640000
2018-10-04,66596648000
2018-10-05,66589626000
2018-10-08,65732942000
2018-10-09,66435142000
2018-10-10,64630488000
2018-10-11,63036494000
2018-10-12,64349608000
2018-10-15,63478880000
2018-10-16,65388864000
2018-10-17,65332688000
2018-10-18,63015428000
2018-10-19,62488778000
2018-10-22,61344192000
2018-10-23,60634969999
2018-10-24,59637846000
2018-10-25,61175664000
2018-10-26,60459419999
2018-10-29,60283869999
2018-10-30,60824564000
2018-10-31,61870842000
2018-11-01,62566019999
2018-11-02,63022450000
2018-11-05,63338440000
2018-11-06,63001384000
2018-11-07,64777950000
2018-11-08,65199269999
2018-11-09,64974566000
2018-11-12,63205022000
2018-11-13,62544953999
2018-11-14,62706460000
2018-11-15,63268219999
2018-11-16,64237256000
2018-11-19,63050538000
2018-11-20,63471858000
2018-11-21,64075750000
2018-11-23,63745716000
2018-11-26,64286410000
2018-11-27,64735818000
2018-11-28,66582603999
2018-11-29,67186496000
2018-11-30,68183619999
2018-12-03,67621860000
2018-12-04,66161284000
2018-12-06,65269490000
2018-12-07,63408660000
2018-12-10,63310352000
2018-12-11,63064582000
2018-12-12,63506968000
2018-12-13,63801892000
2018-12-14,62488778000
2018-12-17,62474734000
2018-12-18,62692416000
2018-12-19,62650284000
2018-12-20,61224818000
2018-12-21,61295038000
2018-12-24,59040976000
2018-12-26,62214919999
2018-12-27,63176934000
2018-12-28,63380572000
2018-12-31,64681716000
2019-01-02,63033008000
2019-01-03,61228628000
2019-01-04,63004704000
2019-01-07,63259440000
2019-01-08,64872768000
2019-01-09,65453000000
2019-01-10,66082764000
2019-01-11,66019080000
2019-01-14,65290252000
2019-01-15,65884636000
2019-01-16,65537912000
2019-01-17,66217208000
2019-01-18,67391824000
2019-01-22,66740831999
2019-01-23,66563931999
2019-01-24,66514400000
2019-01-25,66691300000
2019-01-28,66507324000
2019-01-29,66026156000
2019-01-30,68375388000
2019-01-31,69571232000
2019-02-01,68552288000
2019-02-04,68736264000
2019-02-05,68686731999
2019-02-06,68778720000
2019-02-07,68106500000
2019-02-08,68523984000
2019-02-11,68792872000
2019-02-12,69854272000
2019-02-13,69762284000
2019-02-14,69217432000
2019-02-15,69769360000
2019-02-19,69818892000
2019-02-20,70370820000
2019-02-21,70519416000
2019-02-22,71177484000
2019-02-25,77241616000
2019-02-26,77276996000
2019-02-27,79272428000
2019-02-28,79668684000
2019-03-01,80142776000
2019-03-04,78961084000
2019-03-05,78621436000
2019-03-06,78175648000
2019-03-07,78062432000
2019-03-08,78430384000
2019-03-11,79237048000
2019-03-12,79930496000
2019-03-13,80362132000
2019-03-14,80355056000
2019-03-15,80715932000
2019-03-18,80326752000
2019-03-19,81451836000
2019-03-20,81374000000
2019-03-21,82973176000
2019-03-22,81345696000
2019-03-25,81197100000
2019-03-26,82216044000
2019-03-27,81374000000
2019-03-28,81437684000
2019-03-29,83973552000
2019-04-01,83851560000
2019-04-02,83722392000
2019-04-03,83306184000
2019-04-04,82990440000
2019-04-05,83700864000
2019-04-08,83930496000
2019-04-09,83851560000
2019-04-10,83643456000
2019-04-11,83600400000
2019-04-12,83729568000
2019-04-15,83011968000
2019-04-16,81533712000
2019-04-17,79431144000
2019-04-18,80636712000
2019-04-22,80701296000
2019-04-23,81275376000
2019-04-24,82244136000
2019-04-25,82940208000
2019-04-26,83284656000
2019-04-29,83528640000
2019-04-30,84239064000
2019-05-01,83679336000
2019-05-02,84920784000
2019-05-03,85602504000
2019-05-06,85100184000
2019-05-07,83155488000
2019-05-08,83786976000
2019-05-09,83542992000
2019-05-10,83758272000
2019-05-13,82344600000
2019-05-14,83169840000
2019-05-15,83356416000
2019-05-16,84131424000
2019-05-17,83392296000
2019-05-20,82897152000
2019-05-21,82825392000
2019-05-22,83794152000
2019-05-23,83729568000
2019-05-24,83987904000
2019-05-28,82775160000
2019-05-29,82868448000
2019-05-30,84239064000
2019-05-31,83966376000
2019-06-03,83908968000
2019-06-04,84246240000
2019-06-05,85365696000
2019-06-06,85817784000
2019-06-07,87475440000
2019-06-10,87762480000
2019-06-11,87719424000
2019-06-12,88271976000
2019-06-13,88681008000
2019-06-14,88817352000
2019-06-17,88637952000
2019-06-18,89692824000
2019-06-19,90668760000
2019-06-20,91372008000
2019-06-21,91422240000
2019-06-24,90417600000
2019-06-25,90453480000
2019-06-26,89628240000
2019-06-27,90309960000
2019-06-28,91057584000
2019-07-01,91747632000
2019-07-02,91841076000
2019-07-03,92581440000
2019-07-05,92035152000
2019-07-08,91503240000
2019-07-09,90662244000
2019-07-10,90856320000
2019-07-11,90928200000
2019-07-12,89217456000
2019-07-15,89907504000
2019-07-16,89095260000
2019-07-17,88980252000
2019-07-18,91115088000
2019-07-19,90223776000
2019-07-22,90230964000
2019-07-23,90798816000
2019-07-24,90913824000
2019-07-25,91244472000
2019-07-26,90655056000
2019-07-29,90906636000
2019-07-30,90921012000
2019-07-31,89519352000
2019-08-01,89339652000
2019-08-02,88685544000
2019-08-05,86457264000
2019-08-06,88074564000
2019-08-07,88053000000
2019-08-08,89770932000
2019-08-09,89397156000
2019-08-12,88189572000
2019-08-13,89540916000
2019-08-14,86881356000
2019-08-15,87413268000
2019-08-16,89425908000
2019-08-19,90288468000
2019-08-20,89246208000
2019-08-21,89404344000
2019-08-22,88922748000
2019-08-23,86270376000
2019-08-26,86910108000
2019-08-27,88081752000
2019-08-28,88872432000
2019-08-29,90274092000
2019-08-30,90532860000
2019-09-03,89116824000
2019-09-04,89368404000
2019-09-05,91079148000
2019-09-06,91956084000
2019-09-09,88793364000
2019-09-10,87025116000
2019-09-11,88879620000
2019-09-12,90310032000
2019-09-13,89850000000
2019-09-16,89612796000
2019-09-17,90683808000
2019-09-18,91718880000
2019-09-19,92861772000
2019-09-20,93321804000
2019-09-23,92128595999
2019-09-24,92099844000
2019-09-25,91718880000
2019-09-26,90956952000
2019-09-27,89856228000
2019-09-30,91675122000
2019-10-01,90085380000
2019-10-02,87027633000
2019-10-03,88108944000
2019-10-04,89913516000
2019-10-07,88660341000
2019-10-08,86082381000
2019-10-09,87084921000
2019-10-10,88080300000
2019-10-11,88051656000
2019-10-14,88101783000
2019-10-15,87335556000
2019-10-16,87206658000
2019-10-17,87450132000
2019-10-18,87600513000
2019-10-21,87743733000
2019-10-22,87013311000
2019-10-23,87879792000
2019-10-24,86605134000
2019-10-25,86247084000
2019-10-28,86461914000
2019-10-29,87135048000
2019-10-30,87750894000
2019-10-31,87478776000
2019-11-01,86691066000
2019-11-04,85831746000
2019-11-05,84721791000
2019-11-06,85602594000
2019-11-07,85373442000
2019-11-08,85838907000
2019-11-11,85387764000
2019-11-12,86032254000
2019-11-13,86991828000
2019-11-14,86418948000
2019-11-15,90765675000
2019-11-18,89011230000
2019-11-19,91152369000
2019-11-20,90744192000
2019-11-21,90880251000
2019-11-22,90973344000
2019-11-25,91997367000
2019-11-26,92663340000
2019-11-27,93050034000
2019-11-29,92663340000
2019-12-02,92477153999
2019-12-03,93114483000
2019-12-04,93508338000
2019-12-05,93429567000
2019-12-06,94081218000
2019-12-09,93644397000
2019-12-10,94475073000
2019-12-11,95004986999
2019-12-12,96036171000
2019-12-13,94274565000
2019-12-16,96129264000
2019-12-17,95699603999
2019-12-18,95219817000
2019-12-19,95491935000
2019-12-20,97024389000
2019-12-23,97267863000
2019-12-24,97332311999
2019-12-26,97002906000
2019-12-27,97038711000
2019-12-30,97017228000
2019-12-31,94847088000
2020-01-02,95858028000
2020-01-03,95265407999
2020-01-06,95551260000
2020-01-07,96485507999
2020-01-08,96590088000
2020-01-09,97440672000
2020-01-10,97719552000
2020-01-13,98611968000
2020-01-14,99741432000
2020-01-15,99371916000
2020-01-16,99811152000
2020-01-17,100773288000
2020-01-21,101170692000
2020-01-22,101212523999
2020-01-23,100410744000
2020-01-24,100271304000
2020-01-27,99622907999
2020-01-28,101205552000
2020-01-29,102104939999
2020-01-30,104475420000
2020-01-31,99420720000
2020-02-03,99497412000
2020-02-04,100585044000
2020-02-05,100668707999
2020-02-06,101338020000
2020-02-07,100110948000
2020-02-10,100724484000
2020-02-11,101156748000
2020-02-12,101247384000
2020-02-13,100996392000
2020-02-14,102558120000
2020-02-18,101351964000
2020-02-19,101296188000
2020-02-20,99037260000
2020-02-21,100041228000
2020-02-24,96917772000
2020-02-25,93717623999
2020-02-26,94052280000
2020-02-27,90880020000
2020-02-28,89353152000
2020-03-02,93125004000
2020-03-03,91179816000
2020-03-04,96394872000
2020-03-05,92372028000
2020-03-06,91730604000
2020-03-09,87505572000
2020-03-10,89185824000
2020-03-11,86132088000
2020-03-12,79655100000
2020-03-13,87380076000
2020-03-16,78881208000
2020-03-17,81439932000
2020-03-18,79187976000
2020-03-19,76747776000
2020-03-20,76517700000
2020-03-23,75018720000
2020-03-24,79815456000
2020-03-25,79920036000
2020-03-26,85692852000
2020-03-27,85644048000
2020-03-30,87024504000
2020-03-31,85539468000
2020-04-01,79536576000
2020-04-02,84312396000
2020-04-03,84470980000
2020-04-06,88715682000
2020-04-07,86438209000
2020-04-08,90704063999
2020-04-09,91084818000
2020-04-13,91331603000
2020-04-14,95089786000
2020-04-15,95477591000
2020-04-16,96796128000
2020-04-17,97832625000
2020-04-20,97395463000
2020-04-21,96091028000
2020-04-22,100159455000
2020-04-23,100406240000
2020-04-24,103170232000
2020-04-27,105941275000
2020-04-28,103332405000
2020-04-29,103106773000
2020-04-30,102161938999
2020-05-01,100483801000
2020-05-04,100702382000
2020-05-05,102782427000
2020-05-06,102486285000
2020-05-07,102176041000
2020-05-08,100892759000
2020-05-11,101069034000
2020-05-12,100166506000
2020-05-13,99933823000
2020-05-14,101040830000
2020-05-15,102408724000
2020-05-18,101400431000
2020-05-19,99447304000
2020-05-20,99369743000
2020-05-21,98537725000
2020-05-22,98911428000
2020-05-26,99115907000
2020-05-27,100490852000
2020-05-28,102479234000
2020-05-29,104129168000
2020-06-01,103360609000
2020-06-02,104347749000
2020-06-03,106025887000
2020-06-04,105497062000
2020-06-05,108268105000
2020-06-08,107196353000
2020-06-09,105906019999
2020-06-10,107929657000
2020-06-11,103064466999
2020-06-12,105236175000
2020-06-15,107217506000
2020-06-16,109311653000
2020-06-17,110207130000
2020-06-18,110002651000
2020-06-19,108091830000
2020-06-22,109276398000
2020-06-23,109741763999
2020-06-24,107161098000
2020-06-25,107591209000
2020-06-26,107316219999
2020-06-29,107739280000
2020-06-30,110517374000
2020-07-01,110721853000
2020-07-02,112301277000
2020-07-06,115315089000
2020-07-07,114710824000
2020-07-08,116210823000
2020-07-09,116871960000
2020-07-10,115741629000
2020-07-13,114945421000
2020-07-14,116857742000
2020-07-15,118677646000
2020-07-16,118976224000
2020-07-17,120326934000
2020-07-20,121848260000
2020-07-21,122879065000
2020-07-22,123262950999
2020-07-23,125537831000
2020-07-24,123049681000
2020-07-27,125388542000
2020-07-28,125402760000
2020-07-29,127371952999
2020-07-30,127379062000
2020-07-31,128424085000
2020-08-03,130329297000
2020-08-04,129852994000
2020-08-05,129518871000
2020-08-06,129611288000
2020-08-07,129433563000
2020-08-10,127322190000
2020-08-11,126035461000
2020-08-12,129760577000
2020-08-13,130556785000
2020-08-14,129092331000
2020-08-17,129540198000
2020-08-18,130869581000
2020-08-19,129767686000
2020-08-20,129597070000
2020-08-21,130940671000
2020-08-24,129533089000
2020-08-25,130798491000
2020-08-26,131189486000
2020-08-27,128793752999
2020-08-28,129582852000
2020-08-31,130108918000
2020-09-01,131310339000
2020-09-02,132312708000
2020-09-03,126604181000
2020-09-04,123874325000
2020-09-08,123604183000
2020-09-09,127251100000
2020-09-10,127976218000
2020-09-11,129099440000
2020-09-14,131025979000
2020-09-15,131502282000
2020-09-16,130471477000
2020-09-17,130535458000
2020-09-18,130002283000
2020-09-21,129689487000
2020-09-22,130535458000
2020-09-23,129305600999
2020-09-24,128338777000
2020-09-25,130542567000
2020-09-28,132198964000
2020-09-29,132966736000
2020-09-30,135689483000
2020-10-01,135270052000
2020-10-02,134036976000
2020-10-05,137730180000
2020-10-06,137659020000
2020-10-07,140049996000
2020-10-08,139217424000
2020-10-09,142590408000
2020-10-12,142398276000
2020-10-13,142312884000
2020-10-14,142896396000
2020-10-15,142184796000
2020-10-16,143465676000
2020-10-19,141181440000
2020-10-20,143202384000
2020-10-21,142896396000
2020-10-22,147585840000
2020-10-23,146753268000
2020-10-26,148169352000
2020-10-27,151243464000
2020-10-28,146397468000
2020-10-29,145116588000
2020-10-30,144782136000
2020-11-02,146618064000
2020-11-03,148076844000
2020-11-04,151713120000
2020-11-05,151599264000
2020-11-06,154829928000
2020-11-09,147457752000
2020-11-10,142476552000
2020-11-11,147059256000
2020-11-12,146959632000
2020-11-13,148027032000
2020-11-16,144853296000
2020-11-17,144668280000
2020-11-18,141729372000
2020-11-19,142448088000
2020-11-20,142398276000
2020-11-23,139452252000
2020-11-24,137673252000
2020-11-25,137011464000
2020-11-27,136733940000
2020-11-30,141686676000
2020-12-01,141921504000
2020-12-02,141793416000
2020-12-03,140875452000
2020-12-04,141558588000
2020-12-07,142647336000
2020-12-08,140975076000
2020-12-09,140562348000
2020-12-10,140790060000
2020-12-11,141131628000
2020-12-14,139459368000
2020-12-15,140768712000
2020-12-16,139964604000
2020-12-17,141601284000
2020-12-18,142618872000
2020-12-21,142654452000
2020-12-22,140619276000
2020-12-23,139124916000
2020-12-24,139708428000
2020-12-28,140505420000
2020-12-29,140569464000
2020-12-30,139196076000
2020-12-31,140436212000
2021-01-04,141120884000
2021-01-05,144622696000
2021-01-06,149415400000
2021-01-07,151540736000
2021-01-08,153929956000
2021-01-11,154329348000
2021-01-12,152161220000
2021-01-13,151619188000
2021-01-14,149636492000
2021-01-15,149672152000
2021-01-19,149265628000
2021-01-20,149857584000
2021-01-21,147361384000
2021-01-22,150485200000
2021-01-25,150556520000
2021-01-26,147917680000
2021-01-27,140471872000
2021-01-28,144494320000
2021-01-29,150356824000
2021-02-01,152831628000
2021-02-02,154942700000
2021-02-03,150606444000
2021-02-04,148894764000
2021-02-05,148937556000
2021-02-08,148973216000
2021-02-09,149829056000
2021-02-10,150135732000
2021-02-11,152139824000
2021-02-12,155456204000
2021-02-16,153159700000
2021-02-17,151669112000
2021-02-18,150078676000
2021-02-19,146184604000
2021-02-22,142554416000
2021-02-23,141513144000
2021-02-24,140978244000
2021-02-25,138610420000
2021-02-26,138874304000
2021-03-01,142661396000
2021-03-02,141662916000
2021-03-03,138874304000
2021-03-04,135543660000
2021-03-05,138039860000
2021-03-08,134259900000
2021-03-09,136763232000
2021-03-10,134609368000
2021-03-11,138589024000
2021-03-12,135714828000
2021-03-15,137184020000
2021-03-16,136485084000
2021-03-17,135372492000
2021-03-18,136520743999
2021-03-19,139751540000
2021-03-22,141320580000
2021-03-23,139280828000
2021-03-24,138745928000
2021-03-25,138253820000
2021-03-26,143046524000
2021-03-29,143431652000
2021-03-30,140978244000
2021-03-31,142290532000
2021-04-01,142290532000
2021-04-05,143471600000
2021-04-06,143800270000
2021-04-07,143178655000
2021-04-08,145629390000
2021-04-09,147158420000
2021-04-12,148730320000
2021-04-13,153796125000
2021-04-14,150287930000
2021-04-15,153638935000
2021-04-16,153939025000
2021-04-19,153260250000
2021-04-20,153174510000
2021-04-21,154789280000
2021-04-22,160183755000
2021-04-23,164527915000
2021-04-26,163463310000
2021-04-27,163413295000
2021-04-28,163649080000
2021-04-29,162498735000
2021-04-30,160826805000
2021-05-03,161291230000
2021-05-04,162155775000
2021-05-05,161184055000
2021-05-06,162763100000
2021-05-07,163706240000
2021-05-10,164049200000
2021-05-11,163341845000
2021-05-12,158511825000
2021-05-13,160026565000
2021-05-14,160598165000
2021-05-17,158911945000
2021-05-18,158290330000
2021-05-19,157911645000
2021-05-20,161448420000
2021-05-21,159962260000
2021-05-24,160812515000
2021-05-25,161591320000
2021-05-26,159454965000
2021-05-27,161648480000
2021-05-28,162220080000
2021-06-01,155296575000
2021-06-02,153274540000
2021-06-03,152638635000
2021-06-04,153438875000
2021-06-07,152152775000
2021-06-08,152124195000
2021-06-09,152445720000
2021-06-10,155968205000
2021-06-11,156446920000
2021-06-14,156689850000
2021-06-15,155232270000
2021-06-16,155003630000
2021-06-17,162820260000
2021-06-18,162748810000
2021-06-21,166307020000
2021-06-22,169122150000
2021-06-23,170143885000
2021-06-24,169322210000
2021-06-25,168822060000
2021-06-28,172073035000
2021-06-29,171551450000
2021-06-30,169958115000
2021-07-01,172401705000
2021-07-02,173697790000
2021-07-06,176672606000
2021-07-07,176565341000
2021-07-08,175571352000
2021-07-09,175878845000
2021-07-12,176222093000
2021-07-13,175421181000
2021-07-14,175020725000
2021-07-15,178081353000
2021-07-16,180519844000
2021-07-19,179861952000
2021-07-20,179761838000
2021-07-21,177359102000
2021-07-22,183158563000
2021-07-23,184624518000
2021-07-26,183938022000
2021-07-27,184202608999
2021-07-28,185647111000
2021-07-29,188657682000
2021-07-30,188571870000
2021-08-02,188285830000
2021-08-03,191639649000
2021-08-04,193720589999
2021-08-05,194685975000
2021-08-06,194771787000
2021-08-09,195207998000
2021-08-10,195787229000
2021-08-11,196859879000
2021-08-12,198890763000
2021-08-13,199834695000
2021-08-16,202072958000
2021-08-17,203438799000
2021-08-18,199648769000
2021-08-19,202702246000
2021-08-20,203810651000
2021-08-23,201965693000
2021-08-24,203245722000
2021-08-25,202509169000
2021-08-26,201786918000
2021-08-27,202266035000
2021-08-30,207278886000
2021-08-31,205476833999
2021-09-01,207650738000
2021-09-02,210082077999
2021-09-03,210718517000
2021-09-07,209173901000
2021-09-08,209495696000
2021-09-09,208151308000
2021-09-10,209166750000
2021-09-13,203753443000
2021-09-14,205426777000
2021-09-15,206170481000
2021-09-16,205369569000
2021-09-17,205705666000
2021-09-20,205441079000
2021-09-21,205812931000
2021-09-22,205455381000
2021-09-23,206027461000
2021-09-24,205691364000
2021-09-27,200299510000
2021-09-28,192662242000
2021-09-29,194349877999
2021-09-30,192976886000
2021-10-01,191766488000
2021-10-04,189383539999
2021-10-05,189984644000
2021-10-06,190671620000
2021-10-07,191945388000
2021-10-08,190149232000
2021-10-11,189490880000
2021-10-12,188295828000
2021-10-13,187666100000
2021-10-14,190564280000
2021-10-15,191165384000
2021-10-18,192947228000
2021-10-19,195673664000
2021-10-20,199695336000
2021-10-21,197104864000
2021-10-22,198779367999
2021-10-25,194163748000
2021-10-26,194686136000
2021-10-27,193619892000
2021-10-28,193190532000
2021-10-29,197756060000
2021-11-01,196432200000
2021-11-02,198700652000
2021-11-03,197176424000
2021-11-04,194092188000
2021-11-05,185268839999
2021-11-08,191151072000
2021-11-09,189777120000
2021-11-10,191580432000
2021-11-11,193169064000
2021-11-12,193068880000
2021-11-15,190091984000
2021-11-16,193841728000
2021-11-17,196425044000
2021-11-18,198314228000
2021-11-19,199258820000
2021-11-22,199001203999
2021-11-23,198865239999
2021-11-24,200110384000
2021-11-26,205491696000
2021-11-29,207116108000
2021-11-30,204017560000
2021-12-01,202801039999
2021-12-02,200482496000
2021-12-03,198500284000
2021-12-06,194671824000
2021-12-07,198757900000
2021-12-08,201877916000
2021-12-09,202521956000
2021-12-10,201384152000
2021-12-13,202035348000
2021-12-14,195179900000
2021-12-15,199795520000
2021-12-16,202021036000
2021-12-17,198800836000
2021-12-20,199359003999
2021-12-21,199122856000
2021-12-22,202772416000
2021-12-23,203480860000
2021-12-27,207681432000
2021-12-28,205162520000
2021-12-29,207151888000
2021-12-30,208354096000
2021-12-31,208894569000
2022-01-03,200485207000
2022-01-04,195091468000
2022-01-05,193845106000
2022-01-06,192964057000
2022-01-07,187727904000
2022-01-10,192405343000
2022-01-11,193859432000
2022-01-12,194532754000
2022-01-13,185428581000
2022-01-14,186230837000
2022-01-18,183114932000
2022-01-19,182241046000
2022-01-20,179662366000
2022-01-21,178065017000
2022-01-24,175787183000
2022-01-25,172191357000
2022-01-26,169383461000
2022-01-27,171410590000
2022-01-28,178487634000
2022-01-31,181453116000
2022-02-01,182405795000
2022-02-02,186939974000
2022-02-03,184074774000
2022-02-04,182627848000
2022-02-07,181051988000
2022-02-08,181345671000
2022-02-09,185407091999
2022-02-10,179175282000
2022-02-11,173122547000
2022-02-14,172384758000
2022-02-15,170837550000
2022-02-16,169963664000
2022-02-17,170966484000
2022-02-18,169483743000
2022-02-22,169003822000
2022-02-23,166597054000
2022-02-24,172420573000
2022-02-25,177305739000
2022-02-28,174232812000
2022-03-01,172721419000
2022-03-02,174290116000
2022-03-03,175600945000
2022-03-04,173043754000
2022-03-07,166998182000
2022-03-08,163345052000
2022-03-09,168144262000
2022-03-10,167513918000
2022-03-11,166683010000
2022-03-14,169433602000
2022-03-15,171997956000
2022-03-16,176460505000
2022-03-17,178666709000
2022-03-18,185521700000
2022-03-21,183666483000
2022-03-22,186603313000
2022-03-23,181625028000
2022-03-24,181925874000
2022-03-25,182563381000
2022-03-28,185063268000
2022-03-29,187835349000
2022-03-30,188802354000
2022-03-31,186245163000
2022-04-01,187888285000
2022-04-04,186318613000
2022-04-05,185112291000
2022-04-06,186369482000
2022-04-07,193026054000
2022-04-08,192786243000
2022-04-11,187524935000
2022-04-12,180839295000
2022-04-13,182757783000
2022-04-14,178419384000
2022-04-18,177183994000
2022-04-19,175919536000
2022-04-20,180606751000
2022-04-21,179226021000
2022-04-22,170418417000
2022-04-25,167773229000
2022-04-26,161668949000
2022-04-27,162504654000
2022-04-28,165549527000
2022-04-29,161763420000
2022-05-02,161371002000
2022-05-03,160077476000
2022-05-04,165309716000
2022-05-05,162264843000
2022-05-06,160549831000
2022-05-09,154191206000
2022-05-10,154888838000
2022-05-11,152730539000
2022-05-12,154307478000
2022-05-13,160513496000
2022-05-16,158696746000
2022-05-17,160375423000
2022-05-18,156916331000
2022-05-19,160593433000
2022-05-20,162199440000
2022-05-23,163049679000
2022-05-24,162322979000
2022-05-25,161240196000
2022-05-26,162141304000
2022-05-27,171661074000
2022-05-31,169938795000
2022-06-01,168122045000
2022-06-02,176021274000
2022-06-03,171377661000
2022-06-06,169887926000
2022-06-07,172801993000
2022-06-08,171086981000
2022-06-09,166683179000
2022-06-10,161988697000
2022-06-13,157054404000
2022-06-14,156153296000
2022-06-15,157781104000
2022-06-16,155143183000
2022-06-17,153697050000
2022-06-21,157090739000
2022-06-22,158398799000
2022-06-23,164372273000
2022-06-24,165433255000
2022-06-27,165164376000
2022-06-28,162250309000
2022-06-29,162882538000
2022-06-30,163304024000
2022-07-01,166637090000
2022-07-05,164990680000
2022-07-06,167919250000
2022-07-07,170119320000
2022-07-08,170323300000
2022-07-11,171314060000
2022-07-12,163176715000
2022-07-13,162142245000
2022-07-14,160182580000
2022-07-15,165165520000
2022-07-18,159534215000
2022-07-19,165150950000
2022-07-20,165311220000
2022-07-21,180311035000
2022-07-22,176828805000
2022-07-25,176530120000
2022-07-26,178548065000
2022-07-27,180842840000
2022-07-28,186627130000
2022-07-29,188215260000
2022-08-01,185905915000
2022-08-02,184376065000
2022-08-03,186313875000
2022-08-04,186590705000
2022-08-05,187268210000
2022-08-08,185323115000
2022-08-09,184193940000
2022-08-10,188003995000
2022-08-11,188025850000
2022-08-12,192273005000
2022-08-15,195238000000
2022-08-16,194035975000
2022-08-17,191959750000
2022-08-18,190021939999
2022-08-19,188841770000
2022-08-22,184667465000
2022-08-23,183414445000
2022-08-24,183997245000
2022-08-25,187894720000
2022-08-26,181017680000
2022-08-29,178671910000
2022-08-30,176530120000
2022-08-31,174293625000
2022-09-01,176843375000
2022-09-02,173973085000
2022-09-06,175954605000
2022-09-07,179174575000
2022-09-08,186037045000
2022-09-09,187537755000
2022-09-12,189533845000
2022-09-13,181957445000
2022-09-14,181928305000
2022-09-15,182044865000
2022-09-16,178912315000
2022-09-19,180121625000
2022-09-20,177171200000
2022-09-21,173368430000
2022-09-22,172042560000
2022-09-23,171299490000
2022-09-26,169609370000
2022-09-27,167955675000
2022-09-28,171926000000
2022-09-29,169281545000
2022-09-30,166881655000
2022-10-03,173667714000
2022-10-04,180293415000
2022-10-05,182385358000
2022-10-06,179644694000
2022-10-07,173463622000
2022-10-10,168893419000
2022-10-11,164199303000
2022-10-12,162610301000
2022-10-13,166218356000
2022-10-14,163922321000
2022-10-17,167938560000
2022-10-18,171583060000
2022-10-19,166619251000
2022-10-20,157056083000
2022-10-21,158025520000
2022-10-24,162603012000
2022-10-25,162734214000
2022-10-26,163966055000
2022-10-27,160299688000
2022-10-28,162690480000
2022-10-31,162603012000
2022-11-01,165285364000
2022-11-02,156706211000
2022-11-03,155977311000
2022-11-04,159563499000
2022-11-07,160904675000
2022-11-08,163470403000
2022-11-09,159556210000
2022-11-10,173070016000
2022-11-11,175089069000
2022-11-14,172326538000
2022-11-15,174659018000
2022-11-16,171962088000
2022-11-17,167741757000
2022-11-18,168405056000
2022-11-21,168026028000
2022-11-22,169301603000
2022-11-23,170147127000
2022-11-25,172530630000
2022-11-28,168733061000
2022-11-29,167355440000
2022-11-30,176648915000
2022-12-01,177377815000
2022-12-02,177181012000
2022-12-05,173135617000
2022-12-06,171444569000
2022-12-07,173310553000
2022-12-08,175621166000
2022-12-09,174017586000
2022-12-12,176699938000
2022-12-13,178762725000
2022-12-14,177181012000
2022-12-15,174498660000
2022-12-16,169294314000
2022-12-19,167158637000
2022-12-20,165139584000
2022-12-21,168616437000
2022-12-22,167129481000
2022-12-23,167894826000
2022-12-27,168550836000
2022-12-28,167559532000
2022-12-29,172414006000
2022-12-30,171488303000
2023-01-03,169570912000
2023-01-04,172218634000
2023-01-05,165019456000
2023-01-06,163247014000
2023-01-09,164902752000
2023-01-10,172554158000
2023-01-11,177032674000
2023-01-12,176062572000
2023-01-13,176908676000
2023-01-17,177747486000
2023-01-18,174968472000
2023-01-19,175070588000
2023-01-20,177411962000
2023-01-23,179089582000
2023-01-24,175588462000
2023-01-25,170008552000
2023-01-26,171890404000
2023-01-27,171963344000
2023-01-30,169877260000
2023-01-31,170934890000
2023-02-01,172948034000
2023-02-02,175004942000
2023-02-03,174472480000
2023-02-06,170526426000
2023-02-07,171977932000
2023-02-08,169352092000
2023-02-09,164939222000
2023-02-10,167353536000
2023-02-13,168024584000
2023-02-14,165668622000
2023-02-15,166230260000
2023-02-16,165354980000
2023-02-17,165705092000
2023-02-21,162145620000
2023-02-22,161707980000
2023-02-23,163261602000
2023-02-24,161066108000
2023-02-27,160307532000
2023-02-28,160037654000
2023-03-01,158637206000
2023-03-02,161459984000
2023-03-03,163662772000
