,MAT
2018-07-17,5648862600
2018-07-18,5517654300
2018-07-19,5538371400
2018-07-20,5514201450
2018-07-23,5728278150
2018-07-24,5690296800
2018-07-25,5624692650
2018-07-26,5388172425
2018-07-27,5379540300
2018-07-30,5372634600
2018-07-31,5479672950
2018-08-01,5448597300
2018-08-02,5510748600
2018-08-03,5503842900
2018-08-06,5503842900
2018-08-07,5389898850
2018-08-08,5358823200
2018-08-09,5389898850
2018-08-10,5427880200
2018-08-13,5483125800
2018-08-14,5372634600
2018-08-15,5279407650
2018-08-16,5248332000
2018-08-17,5286313350
2018-08-20,5279407650
2018-08-21,5269049100
2018-08-22,5327747550
2018-08-23,5265596250
2018-08-24,5317389000
2018-08-27,5382993150
2018-08-28,5369181750
2018-08-29,5427880200
2018-08-30,5317389000
2018-08-31,5327747550
2018-09-04,5372634600
2018-09-05,5282860500
2018-09-06,5293219050
2018-09-07,5414068800
2018-09-10,5545277100
2018-09-11,5448597300
2018-09-12,5548729950
2018-09-13,5562541350
2018-09-14,5645409750
2018-09-17,5697202500
2018-09-18,5738636700
2018-09-19,5738636700
2018-09-20,5735183850
2018-09-21,5707561050
2018-09-24,5524560000
2018-09-25,5545277100
2018-09-26,5528012850
2018-09-27,5517654300
2018-09-28,5420974500
2018-10-01,5510458000
2018-10-02,5271925000
2018-10-03,5240812000
2018-10-04,5019564000
2018-10-05,5019564000
2018-10-08,5029935000
2018-10-09,5005736000
2018-10-10,4808687000
2018-10-11,4836343000
2018-10-12,4953881000
2018-10-15,4981537000
2018-10-16,5130188000
2018-10-17,5105989000
2018-10-18,4905483000
2018-10-19,4915854000
2018-10-22,4874370000
2018-10-23,4798316000
2018-10-24,4646208000
2018-10-25,4784488000
2018-10-26,4649665000
2018-10-29,4611638000
2018-10-30,4767203000
2018-10-31,4694606000
2018-11-01,4933139000
2018-11-02,5002279000
2018-11-05,4929682000
2018-11-06,4946967000
2018-11-07,4995365000
2018-11-08,4812144000
2018-11-09,4684235000
2018-11-12,4680778000
2018-11-13,4646208000
2018-11-14,4583982000
2018-11-15,4718805000
2018-11-16,4746461000
2018-11-19,4580525000
2018-11-20,4452616000
2018-11-21,4535584000
2018-11-23,4646208000
2018-11-26,4763746000
2018-11-27,4708434000
2018-11-28,4708434000
2018-11-29,4756832000
2018-11-30,4805230000
2018-12-03,4822515000
2018-12-04,4687692000
2018-12-06,4760289000
2018-12-07,4642751000
2018-12-10,4459530000
2018-12-11,4376562000
2018-12-12,4407675000
2018-12-13,4176056000
2018-12-14,4075802999
2018-12-17,3861469000
2018-12-18,3754302000
2018-12-19,3550339000
2018-12-20,3470827999
2018-12-21,3304892000
2018-12-24,3201182000
2018-12-26,3436258000
2018-12-27,3450086000
2018-12-28,3436258000
2018-12-31,3453327525
2019-01-02,3373821486
2019-01-03,3204439055
2019-01-04,3598512466
2019-01-07,3875055211
2019-01-08,4058264779
2019-01-09,4020240152
2019-01-10,4113573328
2019-01-11,4234560779
2019-01-14,4269128622
2019-01-15,4348634661
2019-01-16,4320980387
2019-01-17,4379745720
2019-01-18,4300239681
2019-01-22,4210363289
2019-01-23,4085919054
2019-01-24,4241474348
2019-01-25,4296782897
2019-01-28,4300239681
2019-01-29,4238017564
2019-01-30,4248387916
2019-01-31,4092832623
2019-02-01,4224190426
2019-02-04,4251844701
2019-02-05,4293326113
2019-02-06,4317523603
2019-02-07,4272585407
2019-02-08,5264682504
2019-02-11,5440978503
2019-02-12,5693323758
2019-02-13,5900730817
2019-02-14,5845422268
2019-02-15,4777275916
2019-02-19,4842954818
2019-02-20,4711597014
2019-02-21,4856781955
2019-02-22,4863695524
2019-02-25,4836041249
2019-02-26,4970855837
2019-02-27,5008880465
2019-02-28,4984682975
2019-03-01,5147151837
2019-03-04,5143695053
2019-03-05,5119497563
2019-03-06,5033077955
2019-03-07,5029621171
2019-03-08,5008880465
2019-03-11,5043448308
2019-03-12,5084929720
2019-03-13,5060732229
2019-03-14,4998510112
2019-03-15,5001966896
2019-03-18,5074559367
2019-03-19,4960485484
2019-03-20,4822214112
2019-03-21,4666658818
2019-03-22,4566412073
2019-03-25,4590609563
2019-03-26,4635547759
2019-03-27,4549128151
2019-03-28,4504189955
2019-03-29,4493819603
2019-04-01,4531827100
2019-04-02,4666744090
2019-04-03,4562961790
2019-04-04,4677122320
2019-04-05,4687500550
2019-04-08,4680581730
2019-04-09,4645987630
2019-04-10,4670203500
2019-04-11,4670203500
2019-04-12,4704797600
2019-04-15,4562961790
2019-04-16,4621771760
2019-04-17,4517989460
2019-04-18,4320803090
2019-04-22,4071725570
2019-04-23,4223939610
2019-04-24,4338100140
2019-04-25,4248155480
2019-04-26,4199723740
2019-04-29,4327721910
2019-04-30,4217020790
2019-05-01,4165129639
2019-05-02,4196264330
2019-05-03,4147832590
2019-05-06,4085563210
2019-05-07,3967943270
2019-05-08,4019834419
2019-05-09,3995618550
2019-05-10,3936808580
2019-05-13,3839945100
2019-05-14,3916052120
2019-05-15,3926430350
2019-05-16,3853782740
2019-05-17,3746541030
2019-05-20,3791513360
2019-05-21,3808810410
2019-05-22,3781135130
2019-05-23,3794972770
2019-05-24,3784594540
2019-05-28,3750000440
2019-05-29,3687731060
2019-05-30,3670434010
2019-05-31,3407518850
2019-06-03,3338330650
2019-06-04,3729243980
2019-06-05,3801891590
2019-06-06,3732703389
2019-06-07,3760378669
2019-06-10,3826107460
2019-06-11,3739622210
2019-06-12,3936808580
2019-06-13,4057887930
2019-06-14,4099400850
2019-06-17,4064806750
2019-06-18,4172048460
2019-06-19,3947186810
2019-06-20,3916052120
2019-06-21,3805351000
2019-06-24,3711946930
2019-06-25,3608164630
2019-06-26,3670434010
2019-06-27,3767297490
2019-06-28,3877998610
2019-07-01,3955824180
2019-07-02,3917687400
2019-07-03,3993960960
2019-07-05,4032097740
2019-07-08,4091036400
2019-07-09,4118772240
2019-07-10,4021696800
2019-07-11,4004361900
2019-07-12,4146508080
2019-07-15,4160376000
2019-07-16,4184644860
2019-07-17,4087569419
2019-07-18,4136107140
2019-07-19,4156909020
2019-07-22,4063300560
2019-07-23,4250517480
2019-07-24,4330258020
2019-07-25,4337191980
2019-07-26,4912710660
2019-07-29,5030587980
2019-07-30,5016720060
2019-07-31,5061790800
2019-08-01,4711625820
2019-08-02,4555611720
2019-08-05,4378795740
2019-08-06,4468937220
2019-08-07,4548677760
2019-08-08,4656154140
2019-08-09,3921154380
2019-08-12,3813678000
2019-08-13,3990493980
2019-08-14,3837946860
2019-08-15,3723536520
2019-08-16,3720069540
2019-08-19,3678465780
2019-08-20,3636862020
2019-08-21,3681932759
2019-08-22,3515517720
2019-08-23,3272829120
2019-08-26,3217357440
2019-08-27,3189621599
2019-08-28,3189621599
2019-08-29,3297097980
2019-08-30,3397640400
2019-09-03,3241626300
2019-09-04,3376838520
2019-09-05,3401107380
2019-09-06,3442711140
2019-09-09,3498182820
2019-09-10,3702734640
2019-09-11,3785942160
2019-09-12,4014762840
2019-09-13,3924621360
2019-09-16,3948890220
2019-09-17,4011295860
2019-09-18,3959291160
2019-09-19,3990493980
2019-09-20,3935022300
2019-09-23,3883017599
2019-09-24,3810211020
2019-09-25,3810211020
2019-09-26,3785942160
2019-09-27,3902085990
2019-09-30,3948913000
2019-10-01,3928111000
2019-10-02,3690621500
2019-10-03,3761695000
2019-10-04,3822367500
2019-10-07,3883039999
2019-10-08,3798098500
2019-10-09,3692355000
2019-10-10,3848370000
2019-10-11,4045989000
2019-10-14,3995717500
2019-10-15,3950646500
2019-10-16,3987050000
2019-10-17,3855303999
2019-10-18,3891707500
2019-10-21,3917710000
2019-10-22,3661152000
2019-10-23,3532873000
2019-10-24,3491269000
2019-10-25,3525939000
2019-10-28,3571010000
2019-10-29,3661152000
2019-10-30,4165600500
2019-10-31,4139598000
2019-11-01,4122263000
2019-11-04,4212405000
2019-11-05,4274811000
2019-11-06,4160400000
2019-11-07,4208938000
2019-11-08,4215872000
2019-11-11,4198537000
2019-11-12,4163867000
2019-11-13,4149999000
2019-11-14,4271344000
2019-11-15,4077192000
2019-11-18,4066791000
2019-11-19,4052923000
2019-11-20,4011319000
2019-11-21,3962781000
2019-11-22,4045989000
2019-11-25,4070258000
2019-11-26,4028653999
2019-11-27,4094527000
2019-11-29,4056389999
2019-12-02,3971448500
2019-12-03,3869172000
2019-12-04,4028653999
2019-12-05,4070258000
2019-12-06,4184669000
2019-12-09,4182935500
2019-12-10,4132664000
2019-12-11,4243608000
2019-12-12,4430826000
2019-12-13,4624978000
2019-12-16,4493232000
2019-12-17,4496699000
2019-12-18,4524435000
2019-12-19,4520968000
2019-12-20,4647513500
2019-12-23,4767125000
2019-12-24,4826064000
2019-12-26,4718587000
2019-12-27,4784460000
2019-12-30,4739389000
2019-12-31,4697531547
2020-01-02,4609127817
2020-01-03,4673263856
2020-01-06,4877805820
2020-01-07,4915940763
2020-01-08,4898606698
2020-01-09,4943675266
2020-01-10,4877805820
2020-01-13,5002611086
2020-01-14,5089281410
2020-01-15,4853538130
2020-01-16,4857004942
2020-01-17,4950608892
2020-01-21,4974876583
2020-01-22,4988743835
2020-01-23,5007811306
2020-01-24,4950608892
2020-01-27,4895139885
2020-01-28,5030345590
2020-01-29,5033812403
2020-01-30,5061546907
2020-01-31,5071947345
2020-02-03,5002611086
2020-02-04,4981810209
2020-02-05,4919407576
2020-02-06,4961009331
2020-02-07,4881272633
2020-02-10,4950608892
2020-02-11,4954075705
2020-02-12,5030345590
2020-02-13,4992210648
2020-02-14,4836204065
2020-02-18,4609127817
2020-02-19,4527657712
2020-02-20,4593527158
2020-02-21,4486055957
2020-02-24,4302314870
2020-02-25,4123774004
2020-02-26,4038837086
2020-02-27,3997235331
2020-02-28,4087372468
2020-03-02,4146308288
2020-03-03,4108173345
2020-03-04,4428853543
2020-03-05,4354317065
2020-03-06,4045770712
2020-03-09,3543082834
2020-03-10,3487613827
2020-03-11,3102797590
2020-03-12,2738782230
2020-03-13,2860120683
2020-03-16,2724914978
2020-03-17,3019594079
2020-03-18,2960658259
2020-03-19,2946791007
2020-03-20,2572375208
2020-03-23,2506505762
2020-03-24,2825452554
2020-03-25,2960658259
2020-03-26,3140932532
2020-03-27,3043861770
2020-03-30,3154799784
2020-03-31,3055968750
2020-04-01,2903343749
2020-04-02,2872125000
2020-04-03,2681343750
2020-04-06,2858250000
2020-04-07,2861718750
2020-04-08,2948437500
2020-04-09,3225937500
2020-04-13,3224203125
2020-04-14,3243281250
2020-04-15,3073312500
2020-04-16,3066375000
2020-04-17,3184312500
2020-04-20,3108000000
2020-04-21,2920687500
2020-04-22,2889468750
2020-04-23,2915484375
2020-04-24,2899875000
2020-04-27,3076781249
2020-04-28,3224203125
2020-04-29,3101062500
2020-04-30,3024750000
2020-05-01,2877328125
2020-05-04,2976187500
2020-05-05,2984859375
2020-05-06,2944968750
2020-05-07,2958843750
2020-05-08,3059437500
2020-05-11,2972718750
2020-05-12,2906812500
2020-05-13,2775000000
2020-05-14,2809687500
2020-05-15,2778468750
2020-05-18,2827031250
2020-05-19,2781937500
2020-05-20,2837437500
2020-05-21,2905078125
2020-05-22,2941500000
2020-05-26,3264093750
2020-05-27,3441000000
2020-05-28,3279703125
2020-05-29,3194718750
2020-06-01,3340406250
2020-06-02,3343875000
2020-06-03,3538124999
2020-06-04,3513843750
2020-06-05,3642187500
2020-06-08,3767062500
2020-06-09,3638718750
2020-06-10,3444468750
2020-06-11,3208593750
2020-06-12,3336937499
2020-06-15,3420187500
2020-06-16,3527718750
2020-06-17,3503437500
2020-06-18,3444468750
2020-06-19,3416718750
2020-06-22,3482624999
2020-06-23,3479156250
2020-06-24,3316125000
2020-06-25,3271031250
2020-06-26,3250218749
2020-06-29,3330000000
2020-06-30,3361562760
2020-07-01,3417183240
2020-07-02,3517995359
2020-07-06,3577092119
2020-07-07,3531900480
2020-07-08,3531900480
2020-07-09,3521471640
2020-07-10,3643141440
2020-07-13,3587520960
2020-07-14,3636188880
2020-07-15,3775240080
2020-07-16,3730048440
2020-07-17,3670951680
2020-07-20,3698761920
2020-07-21,3907338720
2020-07-22,3949054080
2020-07-23,4042913640
2020-07-24,3942101520
2020-07-27,3775240080
2020-07-28,3935148960
2020-07-29,3928196400
2020-07-30,3903862440
2020-07-31,3862147080
2020-08-03,3947315940
2020-08-04,3952530359
2020-08-05,4039437359
2020-08-06,3971649900
2020-08-07,3949054080
2020-08-10,4053342480
2020-08-11,3990769440
2020-08-12,4046389920
2020-08-13,4063771320
2020-08-14,4015103400
2020-08-17,3987293160
2020-08-18,3935148960
2020-08-19,3914291280
2020-08-20,3902124300
2020-08-21,3872575920
2020-08-24,3898648020
2020-08-25,3914291280
2020-08-26,3855194520
2020-08-27,3858670800
2020-08-28,3889957320
2020-08-31,3735262859
2020-09-01,3876052200
2020-09-02,3959482920
2020-09-03,3813479160
2020-09-04,3756120540
2020-09-08,3771763800
2020-09-09,3813479160
2020-09-10,3851718240
2020-09-11,3827384280
2020-09-14,3813479160
2020-09-15,3841289400
2020-09-16,3976864320
2020-09-17,4122868080
2020-09-18,4053342480
2020-09-21,4032484800
2020-09-22,3926458260
2020-09-23,3924720119
2020-09-24,3938625240
2020-09-25,3938625240
2020-09-28,3962959200
2020-09-29,3997722000
2020-09-30,4068089999
2020-10-01,4144584000
2020-10-02,4198477499
2020-10-05,4255848000
2020-10-06,4259325000
2020-10-07,4294095000
2020-10-08,4381020000
2020-10-09,4342773000
2020-10-12,4384497000
2020-10-13,4363635000
2020-10-14,4323649500
2020-10-15,4308003000
2020-10-16,4381020000
2020-10-19,4354942500
2020-10-20,4363635000
2020-10-21,4328865000
2020-10-22,4492284000
2020-10-23,4921693500
2020-10-26,4780875000
2020-10-27,4961679000
2020-10-28,4885185000
2020-10-29,4867800000
2020-10-30,4787829000
2020-11-02,4843461000
2020-11-03,4857369000
2020-11-04,4723504500
2020-11-05,4986018000
2020-11-06,4949509500
2020-11-09,4707858000
2020-11-10,4857369000
2020-11-11,4826076000
2020-11-12,4711335000
2020-11-13,4787829000
2020-11-16,4992972000
2020-11-17,5041650000
2020-11-18,5055558000
2020-11-19,5208546000
2020-11-20,5229408000
2020-11-23,5378919000
2020-11-24,5392827000
2020-11-25,5462367000
2020-11-27,5542338000
2020-11-30,5385873000
2020-12-01,5458890000
2020-12-02,5413689000
2020-12-03,5413689000
2020-12-04,5378919000
2020-12-07,5365011000
2020-12-08,5608401000
2020-12-09,5625786000
2020-12-10,5486706000
2020-12-11,5545815000
2020-12-14,5681418000
2020-12-15,5973486000
2020-12-16,6202968000
2020-12-17,6241215000
2020-12-18,6300324000
2020-12-21,6175152000
2020-12-22,6095181000
2020-12-23,6122997000
2020-12-24,6095181000
2020-12-28,6126474000
2020-12-29,6004779000
2020-12-30,6088227000
2020-12-31,6090765450
2021-01-04,6020957250
2021-01-05,6174535290
2021-01-06,6317642100
2021-01-07,6373488660
2021-01-08,6383959890
2021-01-11,6429335220
2021-01-12,6684135149
2021-01-13,6603855720
2021-01-14,6568951620
2021-01-15,6548009160
2021-01-19,6568951620
2021-01-20,6397921529
2021-01-21,6363017430
2021-01-22,6411883170
2021-01-25,6289718820
2021-01-26,6171044880
2021-01-27,6317642100
2021-01-28,6303680460
2021-01-29,6324622920
2021-02-01,6380469480
2021-02-02,6425844810
2021-02-03,6481691370
2021-02-04,6478200960
2021-02-05,6460748910
2021-02-08,6443296860
2021-02-09,6582913260
2021-02-10,6446787270
2021-02-11,6314151690
2021-02-12,6530557110
2021-02-16,6509614649
2021-02-17,6666683100
2021-02-18,6652721460
2021-02-19,6638759820
2021-02-22,6792337860
2021-02-23,6809789910
2021-02-24,6879598110
2021-02-25,6851674830
2021-02-26,7050628200
2021-03-01,7253071980
2021-03-02,7253071980
2021-03-03,7099493940
2021-03-04,7001762460
2021-03-05,7246091160
2021-03-08,7151850089
2021-03-09,6865636470
2021-03-10,7260052800
2021-03-11,7329861000
2021-03-12,7321134975
2021-03-15,7542776010
2021-03-16,7588151339
2021-03-17,7357784279
2021-03-18,7256562390
2021-03-19,7361274690
2021-03-22,7286230875
2021-03-23,7029685740
2021-03-24,6886578930
2021-03-25,6977329589
2021-03-26,7047137790
2021-03-29,6914502210
2021-03-30,7061099430
2021-03-31,6960864720
2021-04-01,7065697020
2021-04-05,7149562860
2021-04-06,7240417520
2021-04-07,7188001370
2021-04-08,6985325589
2021-04-09,7041236149
2021-04-12,7079674660
2021-04-13,7111124350
2021-04-14,7139079630
2021-04-15,7174023730
2021-04-16,7163540500
2021-04-19,7282350440
2021-04-20,7153057270
2021-04-21,7285844850
2021-04-22,7296328080
2021-04-23,7355733050
2021-04-26,7568892060
2021-04-27,7617813800
2021-04-28,7684207589
2021-04-29,7593352930
2021-04-30,7499003860
2021-05-03,7526959140
2021-05-04,7600341750
2021-05-05,7722646100
2021-05-06,7789039890
2021-05-07,7635285850
2021-05-10,7586364110
2021-05-11,7383688330
2021-05-12,7055213790
2021-05-13,7093652300
2021-05-14,7222945470
2021-05-17,7284097645
2021-05-18,7188001370
2021-05-19,6939898260
2021-05-20,7041236149
2021-05-21,7027258510
2021-05-24,6999303230
2021-05-25,6988820000
2021-05-26,7184506960
2021-05-27,7439598890
2021-05-28,7411643610
2021-06-01,7383688330
2021-06-02,7526959140
2021-06-03,7289339260
2021-06-04,7226439880
2021-06-07,7229934290
2021-06-08,7411643610
2021-06-09,7320788950
2021-06-10,7174023730
2021-06-11,7338261000
2021-06-14,7104135529
2021-06-15,7065697020
2021-06-16,6953875899
2021-06-17,6754694529
2021-06-18,6779155399
2021-06-21,6775660990
2021-06-22,6796627450
2021-06-23,6863021240
2021-06-24,6901459750
2021-06-25,6887482110
2021-06-28,6883987700
2021-06-29,7139079630
2021-06-30,7043522400
2021-07-01,7110102960
2021-07-02,7187196240
2021-07-06,7015488480
2021-07-07,6955916400
2021-07-08,6885831599
2021-07-09,7036513919
2021-07-12,7120615680
2021-07-13,7089077520
2021-07-14,6913865520
2021-07-15,6878823120
2021-07-16,6805234080
2021-07-19,6584466960
2021-07-20,6840276480
2021-07-21,6917369759
2021-07-22,6808738320
2021-07-23,6700106880
2021-07-26,7285314960
2021-07-27,7197708960
2021-07-28,7548132960
2021-07-29,7534116000
2021-07-30,7611209280
2021-08-02,7677789840
2021-08-03,7642747440
2021-08-04,7600696560
2021-08-05,7670781360
2021-08-06,7716336480
2021-08-09,7796934000
2021-08-10,7891548480
2021-08-11,7793429759
2021-08-12,7723344960
2021-08-13,7677789840
2021-08-16,7660268640
2021-08-17,7492065120
2021-08-18,7260785280
2021-08-19,7341382800
2021-08-20,7439501520
2021-08-23,7537620240
2021-08-24,7656764400
2021-08-25,7688302560
2021-08-26,7628730480
2021-08-27,7716336480
2021-08-30,7604200800
2021-08-31,7481552400
2021-09-01,7548132960
2021-09-02,7485056640
2021-09-03,7537620240
2021-09-07,7425484560
2021-09-08,7159162320
2021-09-09,7131128400
2021-09-10,7004975759
2021-09-13,7183692000
2021-09-14,7117111440
2021-09-15,7246768320
2021-09-16,7211725919
2021-09-17,7141641120
2021-09-20,7043522400
2021-09-21,6885831599
2021-09-22,7036513919
2021-09-23,7127624160
2021-09-24,6941899440
2021-09-27,6808738320
2021-09-28,6763183200
2021-09-29,6815746800
2021-09-30,6516416000
2021-10-01,6569081000
2021-10-04,6442685000
2021-10-05,6505883000
2021-10-06,6618235000
2021-10-07,6741120000
2021-10-08,6674411000
2021-10-11,6628768000
2021-10-12,6695477000
2021-10-13,6684944000
2021-10-14,6920181000
2021-10-15,6902626000
2021-10-18,7039555000
2021-10-19,7137862999
2021-10-20,6979868000
2021-10-21,7137862999
2021-10-22,7179995000
2021-10-25,7057110000
2021-10-26,7208083000
2021-10-27,7243193000
2021-10-28,7510029000
2021-10-29,7657491000
2021-11-01,7580249000
2021-11-02,7460875000
2021-11-03,7520562000
2021-11-04,7538117000
2021-11-05,7629403000
2021-11-08,7889217000
2021-11-09,7969970000
2021-11-10,7920816000
2021-11-11,7973481000
2021-11-12,7980503000
2021-11-15,8026146000
2021-11-16,7991036000
2021-11-17,7976992000
2021-11-18,7955926000
2021-11-19,7952414999
2021-11-22,7857618000
2021-11-23,7843574000
2021-11-24,7843574000
2021-11-26,7713667000
2021-11-29,7675046000
2021-11-30,7446831000
2021-12-01,7488962999
2021-12-02,7555672000
2021-12-03,7373100000
2021-12-06,7520562000
2021-12-07,7615359000
2021-12-08,7682068000
2021-12-09,7517051000
2021-12-10,7460875000
2021-12-13,7074664999
2021-12-14,7085198000
2021-12-15,7264259000
2021-12-16,7278303000
2021-12-17,7243193000
2021-12-20,7074664999
2021-12-21,7134352000
2021-12-22,7134352000
2021-12-23,7264259000
2021-12-27,7411721000
2021-12-28,7362567000
2021-12-29,7432787000
2021-12-30,7510029000
2021-12-31,7593755400
2022-01-03,7657154099
2022-01-04,7829739450
2022-01-05,7843828050
2022-01-06,7872005250
2022-01-07,7836783750
2022-01-10,7702942050
2022-01-11,7699419900
2022-01-12,7745207849
2022-01-13,8037546300
2022-01-14,7864960949
2022-01-18,7864960949
2022-01-19,7794517950
2022-01-20,7618410450
2022-01-21,7164053100
2022-01-24,7273239749
2022-01-25,6906936150
2022-01-26,7206318900
2022-01-27,6994989900
2022-01-28,7361293499
2022-01-31,7368337800
2022-02-01,7523312400
2022-02-02,7576144650
2022-02-03,7526834550
2022-02-04,7495135200
2022-02-07,7558533900
2022-02-08,7717030650
2022-02-09,8012891250
2022-02-10,8625745350
2022-02-11,8498947950
2022-02-14,8523603000
2022-02-15,8911039500
2022-02-16,9009659700
2022-02-17,8794808550
2022-02-18,8745498450
2022-02-22,8505992249
2022-02-23,8424982800
2022-02-24,8731409850
2022-02-25,8956827450
2022-02-28,8798330700
2022-03-01,8618701050
2022-03-02,8886384450
2022-03-03,8819463600
2022-03-04,8548258050
2022-03-07,8055157050
2022-03-08,7977669749
2022-03-09,8393283449
2022-03-10,8132644350
2022-03-11,7970625450
2022-03-14,7861438800
2022-03-15,7977669749
2022-03-16,8255919600
2022-03-17,8273530349
2022-03-18,8351017650
2022-03-21,8340451200
2022-03-22,8491903650
2022-03-23,8199565200
2022-03-24,8181954450
2022-03-25,8069245650
2022-03-28,8037546300
2022-03-29,8262963900
2022-03-30,8199565200
2022-03-31,7850279970
2022-04-01,7924505940
2022-04-04,8140114710
2022-04-05,8072957880
2022-04-06,7708897170
2022-04-07,7797261420
2022-04-08,7758381150
2022-04-11,7705362600
2022-04-12,7800795990
2022-04-13,7889160240
2022-04-14,7843210830
2022-04-18,7836141690
2022-04-19,8270893799
2022-04-20,8200202400
2022-04-21,8104769010
2022-04-22,8051750460
2022-04-25,8200202400
2022-04-26,7814934270
2022-04-27,8656161930
2022-04-28,8719784190
2022-04-29,8592539670
2022-05-02,8733922470
2022-05-03,9186347430
2022-05-04,9532735290
2022-05-05,9373679640
2022-05-06,9232296840
2022-05-09,8935392960
2022-05-10,8801079300
2022-05-11,8726853330
2022-05-12,8910650970
2022-05-13,9324195660
2022-05-16,9083844900
2022-05-17,9267642540
2022-05-18,8748060750
2022-05-19,8217875250
2022-05-20,8178994980
2022-05-23,8150718420
2022-05-24,7641740340
2022-05-25,8005801049
2022-05-26,8468829720
2022-05-27,8737457040
2022-05-31,8878839840
2022-06-01,8649092790
2022-06-02,8790475590
2022-06-03,8818752150
2022-06-06,8673834780
2022-06-07,8670300210
2022-06-08,8596074240
2022-06-09,8447622299
2022-06-10,8285032080
2022-06-13,7822003410
2022-06-14,7882091100
2022-06-15,7843210830
2022-06-16,7585187220
2022-06-17,7705362600
2022-06-21,8044681320
2022-06-22,7811399700
2022-06-23,7956317070
2022-06-24,8306239500
2022-06-27,8334516059
2022-06-28,8207271540
2022-06-29,8111838150
2022-06-30,7915337429
2022-07-01,7826719679
2022-07-05,8014589310
2022-07-06,7940150399
2022-07-07,8167011840
2022-07-08,8067759960
2022-07-11,7989776340
2022-07-12,7865711490
2022-07-13,7851532649
2022-07-14,7692020700
2022-07-15,7667207730
2022-07-18,7649484179
2022-07-19,8003955179
2022-07-20,8333613210
2022-07-21,8567564070
2022-07-22,7957873950
2022-07-25,7851532649
2022-07-26,7791272580
2022-07-27,8096117640
2022-07-28,8255629590
2022-07-29,8223727200
2022-08-01,8209548360
2022-08-02,8198914230
2022-08-03,8071304670
2022-08-04,8085483510
2022-08-05,7972052789
2022-08-08,8007499890
2022-08-09,7993321050
2022-08-10,8106751770
2022-08-11,8213093070
2022-08-12,8344247340
2022-08-15,8227271910
2022-08-16,8436409800
2022-08-17,8319434370
2022-08-18,8542751100
2022-08-19,8581742910
2022-08-22,8351336760
2022-08-23,8337157920
2022-08-24,8358426179
2022-08-25,8411596830
2022-08-26,8106751770
2022-08-29,8007499890
2022-08-30,7957873950
2022-08-31,7840898520
2022-09-01,7858622070
2022-09-02,7826719679
2022-09-06,7844443230
2022-09-07,8018134020
2022-09-08,8099662350
2022-09-09,8340702630
2022-09-12,8347792050
2022-09-13,8167011840
2022-09-14,8191824810
2022-09-15,7826719679
2022-09-16,7408443899
2022-09-19,7720378380
2022-09-20,7575045270
2022-09-21,7429712160
2022-09-22,7142590649
2022-09-23,7053972899
2022-09-26,6986623410
2022-09-27,6880282110
2022-09-28,6936997470
2022-09-29,6646331250
2022-09-30,6721806000
2022-10-03,6771491999
2022-10-04,6970236000
2022-10-05,6987981000
2022-10-06,6913452000
2022-10-07,7041216000
2022-10-10,6895707000
2022-10-11,7016373000
2022-10-12,6998628000
2022-10-13,7137039000
2022-10-14,6973784999
2022-10-17,7066059000
2022-10-18,7037666999
2022-10-19,6874413000
2022-10-20,6831825000
2022-10-21,7034118000
2022-10-24,6984432000
2022-10-25,7016373000
2022-10-26,6824727000
2022-10-27,6608238000
2022-10-28,6625983000
2022-10-31,6728904000
2022-11-01,6725355000
2022-11-02,6409494000
2022-11-03,6281730000
2022-11-04,6217848000
2022-11-07,6281730000
2022-11-08,6182358000
2022-11-09,6051045000
2022-11-10,6182358000
2022-11-11,6090084000
2022-11-14,5912634000
2022-11-15,6196554000
2022-11-16,6061691999
2022-11-17,6132672000
2022-11-18,6036849000
2022-11-21,5980065000
2022-11-22,6288828000
2022-11-23,6427239000
2022-11-25,6384650999
2022-11-28,6345612000
2022-11-29,6416591999
2022-11-30,6469827000
2022-12-01,6547905000
2022-12-02,6583395000
2022-12-05,6413043000
2022-12-06,6288828000
2022-12-07,6153966000
2022-12-08,6136221000
2022-12-09,6082986000
2022-12-12,6171711000
2022-12-13,6196554000
2022-12-14,6082986000
2022-12-15,6065241000
2022-12-16,5933928000
2022-12-19,5838105000
2022-12-20,5763575999
2022-12-21,5969418000
2022-12-22,5944575000
2022-12-23,6008457000
2022-12-27,6040398000
2022-12-28,6012006000
2022-12-29,6391749000
2022-12-30,6331416000
2023-01-03,6349912380
2023-01-04,6530932799
2023-01-05,6843281760
2023-01-06,7066895220
2023-01-09,6939116100
2023-01-10,7042049280
2023-01-11,7137883620
2023-01-12,7184026079
2023-01-13,7191124920
2023-01-17,7056246960
2023-01-18,6903621900
2023-01-19,6832633500
2023-01-20,7042049280
2023-01-23,7127235359
2023-01-24,7049148120
2023-01-25,7134334200
2023-01-26,7205322600
2023-01-27,7155630720
2023-01-30,7219520280
2023-01-31,7262113320
2023-02-01,7443133740
2023-02-02,7570912859
2023-02-03,7535418660
2023-02-06,7333101720
2023-02-07,7365046500
2023-02-08,7276311000
2023-02-09,6498988020
2023-02-10,6545130480
2023-02-13,6545130480
2023-02-14,6587723520
2023-02-15,6616118880
2023-02-16,6538031640
2023-02-17,6793589880
2023-02-21,6566427000
2023-02-22,6569976420
2023-02-23,6577075260
2023-02-24,6477691500
2023-02-27,6459944400
2023-02-28,6385406579
2023-03-01,6325066440
2023-03-02,6349912380
2023-03-03,6410252520
