,KMB
2018-07-17,36966384000
2018-07-18,36074080000
2018-07-19,35952560000
2018-07-20,36344896000
2018-07-23,36608768000
2018-07-24,36858752000
2018-07-25,36928192000
2018-07-26,37518432000
2018-07-27,37511488000
2018-07-30,37501072000
2018-07-31,39532192000
2018-08-01,39004448000
2018-08-02,40056464000
2018-08-03,40518240000
2018-08-06,40483520000
2018-08-07,39580800000
2018-08-08,38931536000
2018-08-09,38612112000
2018-08-10,38223248000
2018-08-13,38549616000
2018-08-14,38584336000
2018-08-15,40434912000
2018-08-16,41059872000
2018-08-17,41511232000
2018-08-20,41007792000
2018-08-21,40601568000
2018-08-22,40254368000
2018-08-23,40341168000
2018-08-24,40393248000
2018-08-27,40007856000
2018-08-28,40035632000
2018-08-29,39969664000
2018-08-30,39712736000
2018-08-31,40115488000
2018-09-04,39469696000
2018-09-05,40514768000
2018-09-06,40292560000
2018-09-07,40091184000
2018-09-10,40171040000
2018-09-11,39980080000
2018-09-12,40382832000
2018-09-13,40292560000
2018-09-14,40431440000
2018-09-17,40653648000
2018-09-18,40646704000
2018-09-19,40327280000
2018-09-20,40542544000
2018-09-21,40525184000
2018-09-24,39573856000
2018-09-25,39063472000
2018-09-26,39257904000
2018-09-27,39205824000
2018-09-28,39455808000
2018-10-01,39192000000
2018-10-02,39540450000
2018-10-03,38826300000
2018-10-04,38774550000
2018-10-05,39140250000
2018-10-08,39423150000
2018-10-09,39367950000
2018-10-10,38964300000
2018-10-11,37304850000
2018-10-12,37653300000
2018-10-15,38050050000
2018-10-16,37974150000
2018-10-17,37542900000
2018-10-18,37770600000
2018-10-19,38029350000
2018-10-22,36708000000
2018-10-23,35928300000
2018-10-24,36297450000
2018-10-25,36076650000
2018-10-26,35296950000
2018-10-29,35293500000
2018-10-30,36649350000
2018-10-31,35983500000
2018-11-01,36580350000
2018-11-02,36390600000
2018-11-05,36870150000
2018-11-06,36908100000
2018-11-07,37084050000
2018-11-08,36987450000
2018-11-09,37760250000
2018-11-12,38081100000
2018-11-13,37939650000
2018-11-14,38288100000
2018-11-15,38222550000
2018-11-16,38388150000
2018-11-19,38105250000
2018-11-20,38502000000
2018-11-21,38181150000
2018-11-23,38922900000
2018-11-26,38991900000
2018-11-27,39830250000
2018-11-28,39340350000
2018-11-29,39657750000
2018-11-30,39802650000
2018-12-03,39050550000
2018-12-04,38815950000
2018-12-06,38953950000
2018-12-07,39157500000
2018-12-10,39223050000
2018-12-11,39937200000
2018-12-12,39302400000
2018-12-13,40848000000
2018-12-14,40509900000
2018-12-17,39392100000
2018-12-18,39136800000
2018-12-19,39288600000
2018-12-20,39354150000
2018-12-21,40002750000
2018-12-24,36863250000
2018-12-26,38208750000
2018-12-27,38940150000
2018-12-28,39057450000
2018-12-31,39183966000
2019-01-02,38444581000
2019-01-03,38049096000
2019-01-04,38475532000
2019-01-07,38994821000
2019-01-08,39531305000
2019-01-09,39208039000
2019-01-10,40119374000
2019-01-11,40305080000
2019-01-14,39978375000
2019-01-15,40133130000
2019-01-16,39459086000
2019-01-17,39331843000
2019-01-18,40191593000
2019-01-22,39627597000
2019-01-23,38568385000
2019-01-24,38324216000
2019-01-25,37182468000
2019-01-28,37158395000
2019-01-29,37192785000
2019-01-30,37096493000
2019-01-31,38303582000
2019-02-01,38427386000
2019-02-04,38781603000
2019-02-05,38592458000
2019-02-06,39259624000
2019-02-07,38984504000
2019-02-08,39785791000
2019-02-11,40164081000
2019-02-12,39892400000
2019-02-13,39923351000
2019-02-14,40184715000
2019-02-15,40731516000
2019-02-19,41120123000
2019-02-20,40779662000
2019-02-21,41175147000
2019-02-22,40958490000
2019-02-25,40504542000
2019-02-26,40501103000
2019-02-27,40122813000
2019-02-28,40177837000
2019-03-01,39782352000
2019-03-04,40043716000
2019-03-05,40126252000
2019-03-06,39937107000
2019-03-07,39610402000
2019-03-08,39851132000
2019-03-11,40439201000
2019-03-12,40504542000
2019-03-13,40741833000
2019-03-14,40734955000
2019-03-15,41333341000
2019-03-18,41120123000
2019-03-19,41247366000
2019-03-20,41120123000
2019-03-21,41770094000
2019-03-22,41972995000
2019-03-25,41924849000
2019-03-26,42327212000
2019-03-27,42420065000
2019-03-28,42605771000
2019-03-29,42609210000
2019-04-01,42257434000
2019-04-02,42216130000
2019-04-03,41913234000
2019-04-04,41988958000
2019-04-05,41964864000
2019-04-08,41868488000
2019-04-09,41765228000
2019-04-10,41875372000
2019-04-11,42188594000
2019-04-12,42398556000
2019-04-15,42336600000
2019-04-16,42446744000
2019-04-17,42491490000
2019-04-18,42525910000
2019-04-22,44832050000
2019-04-23,43238404000
2019-04-24,42818480000
2019-04-25,42684242000
2019-04-26,43279708000
2019-04-29,43111050000
2019-04-30,44188396000
2019-05-01,43186774000
2019-05-02,43802892000
2019-05-03,43885500000
2019-05-06,44023180000
2019-05-07,43431156000
2019-05-08,43675538000
2019-05-09,43506880000
2019-05-10,43864848000
2019-05-13,44064484000
2019-05-14,43902710000
2019-05-15,44288213999
2019-05-16,44305424000
2019-05-17,44377706000
2019-05-20,44783862000
2019-05-21,44773536000
2019-05-22,45083316000
2019-05-23,45059222000
2019-05-24,44962846000
2019-05-28,44271004000
2019-05-29,44202163999
2019-05-30,44821724000
2019-05-31,44019738000
2019-06-03,45100526000
2019-06-04,45238206000
2019-06-05,45950700000
2019-06-06,45978236000
2019-06-07,46436022000
2019-06-10,46367182000
2019-06-11,46332762000
2019-06-12,46917902000
2019-06-13,47265544000
2019-06-14,47379130000
2019-06-17,47224239999
2019-06-18,46838736000
2019-06-19,46769896000
2019-06-20,46917902000
2019-06-21,46670078000
2019-06-24,47427318000
2019-06-25,47096886000
2019-06-26,45919722000
2019-06-27,46095263999
2019-06-28,45874976000
2019-07-01,46557395999
2019-07-02,46780866000
2019-07-03,47564730000
2019-07-05,47121228000
2019-07-08,47612862000
2019-07-09,47055906000
2019-07-10,47375640000
2019-07-11,47244995999
2019-07-12,47705688000
2019-07-15,47874150000
2019-07-16,47623176000
2019-07-17,47454714000
2019-07-18,47286252000
2019-07-19,46667412000
2019-07-22,46158588000
2019-07-23,46430190000
2019-07-24,46292670000
2019-07-25,46547081999
2019-07-26,47159045999
2019-07-29,47530350000
2019-07-30,47547540000
2019-07-31,46636470000
2019-08-01,46495512000
2019-08-02,46712106000
2019-08-05,45941994000
2019-08-06,46247976000
2019-08-07,46801494000
2019-08-08,47630052000
2019-08-09,47571606000
2019-08-12,47489094000
2019-08-13,47932595999
2019-08-14,47000898000
2019-08-15,47881026000
2019-08-16,48379536000
2019-08-19,49074012000
2019-08-20,48183570000
2019-08-21,48788658000
2019-08-22,48743964000
2019-08-23,47585358000
2019-08-26,48217950000
2019-08-27,48523931999
2019-08-28,48802409999
2019-08-29,48764592000
2019-08-30,48513618000
2019-09-03,48651138000
2019-09-04,49053384000
2019-09-05,47953224000
2019-09-06,47461590000
2019-09-09,45818226000
2019-09-10,45089370000
2019-09-11,45350658000
2019-09-12,45924804000
2019-09-13,45522558000
2019-09-16,44274564000
2019-09-17,45354095999
2019-09-18,45756342000
2019-09-19,46110456000
2019-09-20,46426752000
2019-09-23,47042154000
2019-09-24,47375640000
2019-09-25,47300004000
2019-09-26,48169818000
2019-09-27,48840228000
2019-09-30,48495870000
2019-10-01,48362724000
2019-10-02,47724306000
2019-10-03,47700408000
2019-10-04,48342240000
2019-10-07,47850624000
2019-10-08,46809354000
2019-10-09,46891290000
2019-10-10,47075645999
2019-10-11,46986882000
2019-10-14,46123140000
2019-10-15,45703218000
2019-10-16,45986579999
2019-10-17,46300668000
2019-10-18,46846908000
2019-10-21,47519466000
2019-10-22,44170332000
2019-10-23,45846606000
2019-10-24,46153866000
2019-10-25,45815879999
2019-10-28,45023832000
2019-10-29,45385716000
2019-10-30,45634937999
2019-10-31,45365232000
2019-11-01,45078456000
2019-11-04,44163504000
2019-11-05,44508318000
2019-11-06,44969208000
2019-11-07,44982864000
2019-11-08,44880444000
2019-11-11,44791679999
2019-11-12,44842890000
2019-11-13,45208187999
2019-11-14,45197945999
2019-11-15,44938482000
2019-11-18,45242328000
2019-11-19,45385716000
2019-11-20,45952440000
2019-11-21,45529104000
2019-11-22,45587142000
2019-11-25,45525690000
2019-11-26,45942198000
2019-11-27,46519164000
2019-11-29,46546476000
2019-12-02,46532820000
2019-12-03,46440642000
2019-12-04,46939086000
2019-12-05,46607928000
2019-12-06,46764972000
2019-12-09,46764972000
2019-12-10,46471368000
2019-12-11,46737660000
2019-12-12,46403087999
2019-12-13,46409916000
2019-12-16,46368948000
2019-12-17,46160694000
2019-12-18,46153866000
2019-12-19,46683036000
2019-12-20,47116614000
2019-12-23,46761558000
2019-12-24,46850322000
2019-12-26,46850322000
2019-12-27,47137098000
2019-12-30,46734245999
2019-12-31,46959570000
2020-01-02,46372362000
2020-01-03,46358706000
2020-01-06,46461126000
2020-01-07,46420158000
2020-01-08,46870806000
2020-01-09,47611644000
2020-01-10,47874522000
2020-01-13,48103260000
2020-01-14,48133986000
2020-01-15,48533424000
2020-01-16,48967002000
2020-01-17,49332300000
2020-01-21,49363026000
2020-01-22,49294745999
2020-01-23,49383510000
2020-01-24,48963587999
2020-01-27,49147944000
2020-01-28,49465445999
2020-01-29,48888479999
2020-01-30,49376682000
2020-01-31,48902136000
2020-02-03,49086492000
2020-02-04,48949932000
2020-02-05,49526898000
2020-02-06,49342542000
2020-02-07,49441548000
2020-02-10,49916094000
2020-02-11,49588350000
2020-02-12,49260606000
2020-02-13,49414236000
2020-02-14,49694184000
2020-02-18,49106976000
2020-02-19,49083078000
2020-02-20,48536837999
2020-02-21,48256890000
2020-02-24,47836968000
2020-02-25,47447772000
2020-02-26,47201964000
2020-02-27,45751014000
2020-02-28,44788266000
2020-03-02,48171540000
2020-03-03,48065706000
2020-03-04,50612550000
2020-03-05,48926034000
2020-03-06,50001444000
2020-03-09,48246648000
2020-03-10,48144228000
2020-03-11,45802224000
2020-03-12,41756634000
2020-03-13,45809052000
2020-03-16,45989994000
2020-03-17,49185498000
2020-03-18,45867090000
2020-03-19,43156374000
2020-03-20,40380792000
2020-03-23,38352876000
2020-03-24,40073532000
2020-03-25,39725304000
2020-03-26,42337014000
2020-03-27,42637446000
2020-03-30,45211602000
2020-03-31,43590883000
2020-04-01,42837494000
2020-04-02,44071552000
2020-04-03,44289727999
2020-04-06,45390835000
2020-04-07,44790850999
2020-04-08,45216975999
2020-04-09,44824941000
2020-04-13,45240839000
2020-04-14,47756681000
2020-04-15,46931702999
2020-04-16,47633957000
2020-04-17,48387346000
2020-04-20,47630548000
2020-04-21,47545323000
2020-04-22,48680520000
2020-04-23,47848724000
2020-04-24,48291894000
2020-04-27,47848724000
2020-04-28,48066900000
2020-04-29,47371464000
2020-04-30,47207832000
2020-05-01,46628302000
2020-05-04,46270357000
2020-05-05,46747617000
2020-05-06,45943093000
2020-05-07,46601029999
2020-05-08,47218059000
2020-05-11,47238513000
2020-05-12,46982838000
2020-05-13,46706709000
2020-05-14,46563531000
2020-05-15,47262375999
2020-05-18,46952157000
2020-05-19,46113543000
2020-05-20,46652165000
2020-05-21,46860114000
2020-05-22,47637366000
2020-05-26,46362400000
2020-05-27,47187377999
2020-05-28,47998720000
2020-05-29,48216896000
2020-06-01,48162352000
2020-06-02,48424845000
2020-06-03,48291894000
2020-06-04,46948748000
2020-06-05,47480552000
2020-06-08,47357827999
2020-06-09,47241922000
2020-06-10,47218059000
2020-06-11,46693073000
2020-06-12,46341946000
2020-06-15,47422599000
2020-06-16,47944175999
2020-06-17,48424845000
2020-06-18,48547569000
2020-06-19,49075964000
2020-06-22,48428254000
2020-06-23,47916904000
2020-06-24,47013519000
2020-06-25,47313511000
2020-06-26,46665800999
2020-06-29,47538504999
2020-06-30,48200350000
2020-07-01,48384489999
2020-07-02,48831199999
2020-07-06,48670930000
2020-07-07,48599320000
2020-07-08,48882350000
2020-07-09,48497020000
2020-07-10,48844840000
2020-07-13,48469739999
2020-07-14,49090360000
2020-07-15,48858480000
2020-07-16,48994880000
2020-07-17,49230170000
2020-07-20,48657290000
2020-07-21,49035800000
2020-07-22,49206300000
2020-07-23,50239530000
2020-07-24,50242940000
2020-07-27,50256580000
2020-07-28,51415980000
2020-07-29,51845640000
2020-07-30,51818360000
2020-07-31,51845640000
2020-08-03,51695600000
2020-08-04,53298300000
2020-08-05,53141440000
2020-08-06,53356270000
2020-08-07,53625660000
2020-08-10,53908690000
2020-08-11,53124390000
2020-08-12,54164440000
2020-08-13,54034860000
2020-08-14,53956430000
2020-08-17,53813210000
2020-08-18,53748420000
2020-08-19,53656350000
2020-08-20,53731370000
2020-08-21,53639300000
2020-08-24,53680219999
2020-08-25,53213050000
2020-08-26,53196000000
2020-08-27,53264199999
2020-08-28,53366500000
2020-08-31,53796160000
2020-09-01,52602660000
2020-09-02,53369910000
2020-09-03,51917250000
2020-09-04,51910430000
2020-09-08,50798770000
2020-09-09,51644449999
2020-09-10,50519150000
2020-09-11,50638500000
2020-09-14,50638500000
2020-09-15,49949680000
2020-09-16,50382750000
2020-09-17,49997420000
2020-09-18,49775770000
2020-09-21,49741670000
2020-09-22,50113360000
2020-09-23,49383620000
2020-09-24,49949680000
2020-09-25,49929219999
2020-09-28,50317960000
2020-09-29,49901940000
2020-09-30,50012442000
2020-10-01,50002281000
2020-10-02,49934541000
2020-10-05,50645811000
2020-10-06,50805000000
2020-10-07,51092895000
2020-10-08,50909997000
2020-10-09,51648363000
2020-10-12,51953192999
2020-10-13,52234314000
2020-10-14,51699167999
2020-10-15,52268184000
2020-10-16,51932871000
2020-10-19,51079347000
2020-10-20,50303724000
2020-10-21,50256306000
2020-10-22,46771083000
2020-10-23,46361256000
2020-10-26,45958203000
2020-10-27,45643212000
2020-10-28,45043713000
2020-10-29,44989521000
2020-10-30,44908233000
2020-11-02,45504345000
2020-11-03,45843045000
2020-11-04,45765144000
2020-11-05,45494184000
2020-11-06,46124166000
2020-11-09,44931942000
2020-11-10,46249485000
2020-11-11,46666086000
2020-11-12,46784631000
2020-11-13,47533158000
2020-11-16,48125883000
2020-11-17,48715221000
2020-11-18,47777022000
2020-11-19,48007338000
2020-11-20,47336712000
2020-11-23,47153814000
2020-11-24,47147039999
2020-11-25,47655089999
2020-11-27,47882019000
2020-11-30,47184297000
2020-12-01,47851536000
2020-12-02,46855758000
2020-12-03,46679634000
2020-12-04,46537380000
2020-12-07,46374803999
2020-12-08,46256259000
2020-12-09,45981912000
2020-12-10,45406122000
2020-12-11,46063200000
2020-12-14,46063200000
2020-12-15,46002234000
2020-12-16,46066587000
2020-12-17,46171584000
2020-12-18,45751596000
2020-12-21,45467088000
2020-12-22,44935328999
2020-12-23,45216450000
2020-12-24,45348542999
2020-12-28,45368864999
2020-12-29,45429831000
2020-12-30,45091131000
2020-12-31,45599506000
2021-01-04,45115880000
2021-01-05,45163228000
2021-01-06,44926488000
2021-01-07,44507120000
2021-01-08,44561232000
2021-01-11,44456389999
2021-01-12,44074224000
2021-01-13,44530793999
2021-01-14,44496974000
2021-01-15,44402278000
2021-01-19,44524030000
2021-01-20,44436097999
2021-01-21,44307582000
2021-01-22,44713422000
2021-01-25,46167682000
2021-01-26,46377366000
2021-01-27,46891430000
2021-01-28,45711112000
2021-01-29,44676220000
2021-02-01,45061768000
2021-02-02,44760770000
2021-02-03,44774297999
2021-02-04,44473300000
2021-02-05,44699893999
2021-02-08,44706658000
2021-02-09,44787826000
2021-02-10,44912960000
2021-02-11,44672838000
2021-02-12,44686366000
2021-02-16,44047168000
2021-02-17,44226414000
2021-02-18,44706658000
2021-02-19,44179066000
2021-02-22,44324492000
2021-02-23,44639018000
2021-02-24,44239942000
2021-02-25,44155392000
2021-02-26,43401206000
2021-03-01,43421497999
2021-03-02,43671766000
2021-03-03,44145246000
2021-03-04,43519576000
2021-03-05,44503738000
2021-03-08,45031330000
2021-03-09,44754006000
2021-03-10,45467608000
2021-03-11,44828410000
2021-03-12,45139554000
2021-03-15,45403350000
2021-03-16,45464226000
2021-03-17,44828410000
2021-03-18,44777680000
2021-03-19,44074224000
2021-03-22,44990746000
2021-03-23,45751696000
2021-03-24,45886976000
2021-03-25,45883593999
2021-03-26,46377366000
2021-03-29,46979362000
2021-03-30,46776442000
2021-03-31,46901565000
2021-04-01,46203354000
2021-04-05,46692439000
2021-04-06,46564265000
2021-04-07,46189862000
2021-04-08,46395615000
2021-04-09,46105537000
2021-04-12,46287679000
2021-04-13,46280933000
2021-04-14,45963871000
2021-04-15,46861089000
2021-04-16,46958906000
2021-04-19,46861089000
2021-04-20,48028146999
2021-04-21,47717831000
2021-04-22,47333309000
2021-04-23,44560703000
2021-04-26,44024396000
2021-04-27,43663484999
2021-04-28,43727571999
2021-04-29,44736099000
2021-04-30,44968836000
2021-05-03,45447802000
2021-05-04,45441056000
2021-05-05,45727761000
2021-05-06,45916649000
2021-05-07,45704150000
2021-05-10,46176370000
2021-05-11,45269033000
2021-05-12,44854154000
2021-05-13,45113875000
2021-05-14,45258914000
2021-05-17,45073399000
2021-05-18,44840662000
2021-05-19,44719234000
2021-05-20,44752964000
2021-05-21,44641655000
2021-05-24,44564076000
2021-05-25,44557330000
2021-05-26,44196419000
2021-05-27,44813678000
2021-05-28,44061499000
2021-06-01,43852373000
2021-06-02,44098602000
2021-06-03,43714080000
2021-06-04,44041261000
2021-06-07,44213284000
2021-06-08,43754556000
2021-06-09,43612890000
2021-06-10,43730945000
2021-06-11,43761302000
2021-06-14,43687096000
2021-06-15,43585906000
2021-06-16,43474596999
2021-06-17,43875984000
2021-06-18,43407137000
2021-06-21,43666858000
2021-06-22,43892849000
2021-06-23,43950190000
2021-06-24,44209911000
2021-06-25,44884511000
2021-06-28,44513481000
2021-06-29,44705742000
2021-06-30,45057104000
2021-07-01,44969536000
2021-07-02,45249080000
2021-07-06,45346751999
2021-07-07,45710496000
2021-07-08,45569040000
2021-07-09,45474736000
2021-07-12,45366959999
2021-07-13,45245712000
2021-07-14,45548832000
2021-07-15,45851951999
2021-07-16,46653536000
2021-07-19,46828672000
2021-07-20,46387464000
2021-07-21,45616192000
2021-07-22,45451159999
2021-07-23,45690288000
2021-07-26,45501680000
2021-07-27,45889000000
2021-07-28,45430951999
2021-07-29,45865424000
2021-07-30,45710496000
2021-08-02,45356855999
2021-08-03,45683551999
2021-08-04,45030159999
2021-08-05,44932488000
2021-08-06,44878600000
2021-08-09,45215400000
2021-08-10,45094151999
2021-08-11,45195192000
2021-08-12,45225504000
2021-08-13,45966464000
2021-08-16,46670376000
2021-08-17,46889296000
2021-08-18,46013616000
2021-08-19,46784888000
2021-08-20,46555864000
2021-08-23,46303264000
2021-08-24,45737440000
2021-08-25,45710496000
2021-08-26,45915944000
2021-08-27,45922680000
2021-08-30,46054032000
2021-08-31,46414408000
2021-09-01,47044224000
2021-09-02,47303559999
2021-09-03,47404600000
2021-09-07,47104848000
2021-09-08,47653832000
2021-09-09,46411040000
2021-09-10,46158440000
2021-09-13,46539024000
2021-09-14,46518816000
2021-09-15,46148336000
2021-09-16,45784592000
2021-09-17,45528624000
2021-09-20,45302968000
2021-09-21,45299600000
2021-09-22,44942592000
2021-09-23,44989744000
2021-09-24,44791032000
2021-09-27,44602424000
2021-09-28,44962800000
2021-09-29,45730704000
2021-09-30,44605792000
2021-10-01,44518224000
2021-10-04,44508120000
2021-10-05,44434024000
2021-10-06,44811240000
2021-10-07,45030159999
2021-10-08,44750616000
2021-10-11,44642840000
2021-10-12,44652944000
2021-10-13,44642840000
2021-10-14,44895440000
2021-10-15,44905544000
2021-10-18,44299304000
2021-10-19,43706536000
2021-10-20,44332984000
2021-10-21,44215104000
2021-10-22,44807872000
2021-10-25,43821048000
2021-10-26,44885336000
2021-10-27,43534768000
2021-10-28,43804208000
2021-10-29,43612232000
2021-11-01,43878304000
2021-11-02,44312776000
2021-11-03,44494648000
2021-11-04,44205000000
2021-11-05,44535064000
2021-11-08,44639472000
2021-11-09,44612528000
2021-11-10,45370328000
2021-11-11,45137936000
2021-11-12,45100888000
2021-11-15,45393904000
2021-11-16,45077312000
2021-11-17,45269288000
2021-11-18,44811240000
2021-11-19,45279392000
2021-11-22,45616192000
2021-11-23,45734072000
2021-11-24,45545464000
2021-11-26,45558936000
2021-11-29,45481472000
2021-11-30,43888408000
2021-12-01,44376768000
2021-12-02,44723672000
2021-12-03,45599351999
2021-12-06,45946255999
2021-12-07,46101184000
2021-12-08,46104551999
2021-12-09,45673448000
2021-12-10,45828376000
2021-12-13,46909504000
2021-12-14,46508712000
2021-12-15,46579440000
2021-12-16,47764976000
2021-12-17,46939816000
2021-12-20,47589840000
2021-12-21,46912872000
2021-12-22,46889296000
2021-12-23,46778151999
2021-12-27,47084640000
2021-12-28,47081272000
2021-12-29,47512376000
2021-12-30,47663936000
2021-12-31,48164039999
2022-01-03,47998910000
2022-01-04,48258399999
2022-01-05,48548220000
2022-01-06,48231440000
2022-01-07,48440380000
2022-01-10,48726830000
2022-01-11,48238179999
2022-01-12,48221330000
2022-01-13,48153929999
2022-01-14,48258399999
2022-01-18,47476560000
2022-01-19,48083160000
2022-01-20,47709090000
2022-01-21,48298840000
2022-01-24,47786600000
2022-01-25,47055310000
2022-01-26,45441080000
2022-01-27,46330760000
2022-01-28,46816039999
2022-01-31,46388050000
2022-02-01,46256620000
2022-02-02,45703940000
2022-02-03,45993760000
2022-02-04,44706420000
2022-02-07,44911990000
2022-02-08,44898510000
2022-02-09,44446929999
2022-02-10,44130149999
2022-02-11,44595210000
2022-02-14,44608690000
2022-02-15,44315500000
2022-02-16,44153740000
2022-02-17,44359310000
2022-02-18,44871550000
2022-02-22,44770450000
2022-02-23,44463780000
2022-02-24,43328090000
2022-02-25,44419970000
2022-02-28,43860550000
2022-03-01,43361789999
2022-03-02,43749340000
2022-03-03,43658350000
2022-03-04,43516810000
2022-03-07,43115780000
2022-03-08,41515030000
2022-03-09,41639720000
2022-03-10,40369230000
2022-03-11,39607610000
2022-03-14,40143440000
2022-03-15,40793850000
2022-03-16,40918540000
2022-03-17,40891580000
2022-03-18,40726450000
2022-03-21,40686010000
2022-03-22,41245430000
2022-03-23,40645570000
2022-03-24,40470330000
2022-03-25,40534360000
2022-03-28,41258910000
2022-03-29,41808220000
2022-03-30,41737450000
2022-03-31,41554184000
2022-04-01,42185122000
2022-04-04,42181748000
2022-04-05,42218862000
2022-04-06,42502278000
2022-04-07,42745206000
2022-04-08,42539392000
2022-04-11,42691222000
2022-04-12,42492156000
2022-04-13,42643986000
2022-04-14,42654108000
2022-04-18,42161504000
2022-04-19,42805938000
2022-04-20,43052240000
2022-04-21,43220940000
2022-04-22,46733274000
2022-04-25,48410152000
2022-04-26,46959332000
2022-04-27,47397952000
2022-04-28,47907426000
2022-04-29,46841242000
2022-05-02,45893148000
2022-05-03,46325020000
2022-05-04,46945835999
2022-05-05,46115832000
2022-05-06,46426240000
2022-05-09,47350716000
2022-05-10,46881729999
2022-05-11,46868234000
2022-05-12,47104414000
2022-05-13,46952584000
2022-05-16,46874982000
2022-05-17,46783884000
2022-05-18,44708874000
2022-05-19,43541470000
2022-05-20,43301916000
2022-05-23,43662934000
2022-05-24,44587410000
2022-05-25,44324238000
2022-05-26,44675134000
2022-05-27,45019282000
2022-05-31,44880948000
2022-06-01,44334360000
2022-06-02,44465946000
2022-06-03,44347856000
2022-06-06,44496312000
2022-06-07,44570540000
2022-06-08,44135294000
2022-06-09,43005004000
2022-06-10,43106224000
2022-06-13,42819434000
2022-06-14,41604794000
2022-06-15,41301134000
2022-06-16,41044710000
2022-06-17,41091946000
2022-06-21,42201992000
2022-06-22,43042118000
2022-06-23,44563792000
2022-06-24,45366804000
2022-06-27,45073266000
2022-06-28,44718996000
2022-06-29,45295950000
2022-06-30,45626640000
2022-07-01,46170176000
2022-07-05,45943984000
2022-07-06,46244448000
2022-07-07,45812319999
2022-07-08,45305919999
2022-07-11,45481472000
2022-07-12,45670528000
2022-07-13,45930480000
2022-07-14,45619888000
2022-07-15,45467968000
2022-07-18,44586832000
2022-07-19,44644224000
2022-07-20,44343760000
2022-07-21,44073680000
2022-07-22,44698240000
2022-07-25,45042591999
2022-07-26,45228272000
2022-07-27,44580080000
2022-07-28,44988576000
2022-07-29,44492304000
2022-08-01,45700912000
2022-08-02,44900800000
2022-08-03,45491600000
2022-08-04,44819776000
2022-08-05,45029088000
2022-08-08,45336304000
2022-08-09,45380191999
2022-08-10,45798816000
2022-08-11,45451088000
2022-08-12,45738048000
2022-08-15,46065519999
2022-08-16,46382863999
2022-08-17,46193808000
2022-08-18,46284960000
2022-08-19,46234319999
2022-08-22,45984496000
2022-08-23,45319424000
2022-08-24,45133744000
2022-08-25,44863663999
2022-08-26,43725952000
2022-08-29,43746208000
2022-08-30,43493008000
2022-08-31,43050752000
2022-09-01,43388352000
2022-09-02,42699648000
2022-09-06,42439696000
2022-09-07,43023744000
2022-09-08,42368800000
2022-09-09,42821184000
2022-09-12,42844816000
2022-09-13,41781376000
2022-09-14,41123056000
2022-09-15,40991392000
2022-09-16,41193952000
2022-09-19,41464032000
2022-09-20,41038656000
2022-09-21,40758448000
2022-09-22,40751696000
2022-09-23,40609904000
2022-09-26,40100128000
2022-09-27,39563344000
2022-09-28,39559968000
2022-09-29,38817248000
2022-09-30,37977973480
2022-10-03,38497664960
2022-10-04,39223208260
2022-10-05,38666395960
2022-10-06,37859861780
2022-10-07,36982460580
2022-10-10,37174813920
2022-10-11,37583142940
2022-10-12,38085961320
2022-10-13,38666395960
2022-10-14,38204073020
2022-10-17,38531411160
2022-10-18,38970111760
2022-10-19,38787882280
2022-10-20,37903731840
2022-10-21,38457169520
2022-10-24,39098347320
2022-10-25,40323334380
2022-10-26,40566307020
2022-10-27,40934140600
2022-10-28,41939777360
2022-10-31,42000520520
2022-11-01,41963399700
2022-11-02,41261478740
2022-11-03,41177113240
2022-11-04,41345844240
2022-11-07,41953275840
2022-11-08,42041015960
2022-11-09,41787919460
2022-11-10,43120894360
2022-11-11,43009531900
2022-11-14,43046652720
2022-11-15,43242380679
2022-11-16,43535972620
2022-11-17,43488727940
2022-11-18,44342506800
2022-11-21,45047802380
2022-11-22,45550620760
2022-11-23,45219908000
2022-11-25,45567493860
2022-11-28,44987059220
2022-11-29,44936439920
2022-11-30,45769971060
2022-12-01,46097309200
2022-12-02,46546133660
2022-12-05,46289662539
2022-12-06,45898206620
2022-12-07,46131055399
2022-12-08,46151303120
2022-12-09,45962324399
2022-12-12,46556257520
2022-12-13,46809354020
2022-12-14,46940964200
2022-12-15,46036566039
2022-12-16,45665357840
2022-12-19,45780094920
2022-12-20,45685605560
2022-12-21,46218795520
2022-12-22,46380777280
2022-12-23,46282913300
2022-12-27,46697991560
2022-12-28,46070312240
2022-12-29,46313284880
2022-12-30,45810466500
2023-01-03,46274625000
2023-01-04,46173375000
2023-01-05,45744750000
2023-01-06,46726874999
2023-01-09,46244250000
2023-01-10,45852750000
2023-01-11,46004625000
2023-01-12,45981000000
2023-01-13,46180125000
2023-01-17,46190250000
2023-01-18,44833500000
2023-01-19,44604000000
2023-01-20,45606375000
2023-01-23,45302625000
2023-01-24,45437625000
2023-01-25,44570250000
2023-01-26,43966125000
2023-01-27,43510499999
2023-01-30,43534125000
2023-01-31,43878375000
2023-02-01,43878375000
2023-02-02,43935750000
2023-02-03,44300250000
2023-02-06,44006624999
2023-02-07,43966125000
2023-02-08,43875000000
2023-02-09,43284375000
2023-02-10,43513875000
2023-02-13,43908750000
2023-02-14,43395750000
2023-02-15,43122375000
2023-02-16,42683625000
2023-02-17,42940125000
2023-02-21,43615125000
2023-02-22,43378875000
2023-02-23,42936750000
2023-02-24,42592500000
2023-02-27,42609375000
2023-02-28,42204375000
2023-03-01,42093000000
2023-03-02,42751125000
2023-03-03,42690375000
