,PBI
2018-07-17,1627239600
2018-07-18,1614116700
2018-07-19,1625364900
2018-07-20,1619740800
2018-07-23,1615991399
2018-07-24,1638487800
2018-07-25,1627239600
2018-07-26,1657234800
2018-07-27,1627239600
2018-07-30,1632863700
2018-07-31,1636613100
2018-08-01,1512882900
2018-08-02,1541003400
2018-08-03,1546627500
2018-08-06,1518507000
2018-08-07,1552251599
2018-08-08,1552251599
2018-08-09,1539128700
2018-08-10,1527880500
2018-08-13,1509133500
2018-08-14,1526005800
2018-08-15,1512882900
2018-08-16,1520381700
2018-08-17,1514757600
2018-08-20,1550376900
2018-08-21,1569123899
2018-08-22,1516632300
2018-08-23,1499760000
2018-08-24,1516632300
2018-08-27,1490386500
2018-08-28,1482887700
2018-08-29,1462266000
2018-08-30,1381653900
2018-08-31,1361032200
2018-09-04,1383528600
2018-09-05,1434145500
2018-09-06,1379779200
2018-09-07,1366656300
2018-09-10,1331037000
2018-09-11,1331037000
2018-09-12,1340410500
2018-09-13,1342285200
2018-09-14,1351658700
2018-09-17,1379779200
2018-09-18,1396651500
2018-09-19,1383528600
2018-09-20,1407899700
2018-09-21,1402275600
2018-09-24,1374155100
2018-09-25,1331037000
2018-09-26,1331037000
2018-09-27,1323538200
2018-09-28,1327287600
2018-10-01,1312062500
2018-10-02,1304565000
2018-10-03,1351424375
2018-10-04,1334555000
2018-10-05,1323308750
2018-10-08,1323308750
2018-10-09,1276449375
2018-10-10,1255831250
2018-10-11,1253956875
2018-10-12,1253956875
2018-10-15,1319560000
2018-10-16,1338303750
2018-10-17,1336429375
2018-10-18,1295193125
2018-10-19,1306439375
2018-10-22,1295193125
2018-10-23,1313936875
2018-10-24,1257705625
2018-10-25,1280198125
2018-10-26,1257705625
2018-10-29,1222092500
2018-10-30,1235213125
2018-10-31,1240836250
2018-11-01,1480756250
2018-11-02,1516369375
2018-11-05,1514495000
2018-11-06,1514495000
2018-11-07,1506997499
2018-11-08,1525741250
2018-11-09,1503248750
2018-11-12,1462012500
2018-11-13,1486379375
2018-11-14,1535113125
2018-11-15,1559480000
2018-11-16,1536987499
2018-11-19,1469510000
2018-11-20,1450766250
2018-11-21,1482630625
2018-11-23,1490128125
2018-11-26,1520118125
2018-11-27,1529490000
2018-11-28,1566977500
2018-11-29,1563228750
2018-11-30,1581972500
2018-12-03,1589470000
2018-12-04,1432022500
2018-12-06,1383288750
2018-12-07,1328931875
2018-12-10,1293318750
2018-12-11,1315811250
2018-12-12,1330806250
2018-12-13,1283946875
2018-12-14,1225841250
2018-12-17,1180856250
2018-12-18,1192102500
2018-12-19,1193976875
2018-12-20,1190228125
2018-12-21,1120876250
2018-12-24,1060896250
2018-12-26,1122750625
2018-12-27,1115253125
2018-12-28,1117127500
2018-12-31,1099088610
2019-01-02,1140002230
2019-01-03,1110246870
2019-01-04,1205092080
2019-01-07,1210671210
2019-01-08,1242286280
2019-01-09,1249725120
2019-01-10,1283199900
2019-01-11,1273901350
2019-01-14,1298077580
2019-01-15,1344570330
2019-01-16,1355728590
2019-01-17,1355728590
2019-01-18,1329692650
2019-01-22,1305516420
2019-01-23,1288779030
2019-01-24,1296217870
2019-01-25,1325973230
2019-01-28,1333412070
2019-01-29,1344570330
2019-01-30,1344570330
2019-01-31,1340850910
2019-02-01,1311095550
2019-02-04,1255304250
2019-02-05,1227408600
2019-02-06,1270181930
2019-02-07,1301797000
2019-02-08,1281340190
2019-02-11,1338991200
2019-02-12,1311095550
2019-02-13,1305516420
2019-02-14,1299937290
2019-02-15,1311095550
2019-02-19,1305516420
2019-02-20,1316674680
2019-02-21,1307376130
2019-02-22,1461732060
2019-02-25,1396642210
2019-02-26,1355728590
2019-02-27,1389203370
2019-02-28,1337131490
2019-03-01,1324113520
2019-03-04,1320394100
2019-03-05,1296217870
2019-03-06,1277620770
2019-03-07,1225548890
2019-03-08,1219969760
2019-03-11,1244145990
2019-03-12,1279480480
2019-03-13,1298077580
2019-03-14,1272041640
2019-03-15,1273901350
2019-03-18,1279480480
2019-03-19,1259023670
2019-03-20,1231128020
2019-03-21,1257163960
2019-03-22,1179056140
2019-03-25,1171617300
2019-03-26,1188354690
2019-03-27,1249725120
2019-03-28,1275761060
2019-03-29,1277620770
2019-04-01,1249203600
2019-04-02,1208449440
2019-04-03,1180098720
2019-04-04,1203133680
2019-04-05,1215537120
2019-04-08,1203133680
2019-04-09,1190730240
2019-04-10,1226168640
2019-04-11,1222624800
2019-04-12,1211993280
2019-04-15,1204905600
2019-04-16,1245659760
2019-04-17,1242115920
2019-04-18,1254519360
2019-04-22,1224396720
2019-04-23,1270466640
2019-04-24,1266922800
2019-04-25,1243887840
2019-04-26,1265150880
2019-04-29,1270466640
2019-04-30,1259835120
2019-05-01,951521040
2019-05-02,937345680
2019-05-03,1013538240
2019-05-06,1024169760
2019-05-07,985187519
2019-05-08,969240240
2019-05-09,955064880
2019-05-10,926714160
2019-05-13,875328480
2019-05-14,893047680
2019-05-15,884188080
2019-05-16,882416160
2019-05-17,870012720
2019-05-20,848749680
2019-05-21,861153120
2019-05-22,839890080
2019-05-23,806223600
2019-05-24,820398960
2019-05-28,820398960
2019-05-29,763697519
2019-05-30,708768000
2019-05-31,646750800
2019-06-03,691048800
2019-06-04,745978320
2019-06-05,735346800
2019-06-06,719399519
2019-06-07,730031040
2019-06-10,761925600
2019-06-11,783188640
2019-06-12,758381760
2019-06-13,784960560
2019-06-14,765469440
2019-06-17,747750240
2019-06-18,730031040
2019-06-19,740662560
2019-06-20,719399519
2019-06-21,722943360
2019-06-24,698136480
2019-06-25,701680320
2019-06-26,726487199
2019-06-27,747750240
2019-06-28,758381760
2019-07-01,742621360
2019-07-02,744324620
2019-07-03,744324620
2019-07-05,749434400
2019-07-08,734105059
2019-07-09,727292019
2019-07-10,703446380
2019-07-11,693226820
2019-07-12,718775720
2019-07-15,703446380
2019-07-16,708556160
2019-07-17,684710519
2019-07-18,672787700
2019-07-19,672787700
2019-07-22,659161620
2019-07-23,664271400
2019-07-24,674490960
2019-07-25,654051840
2019-07-26,667677920
2019-07-29,664271400
2019-07-30,672787700
2019-07-31,689820300
2019-08-01,640425760
2019-08-02,631909460
2019-08-05,604657300
2019-08-06,708556160
2019-08-07,679600740
2019-08-08,701743120
2019-08-09,652348580
2019-08-12,613173600
2019-08-13,602954040
2019-08-14,558669280
2019-08-15,550152980
2019-08-16,591031220
2019-08-19,621689900
2019-08-20,594437740
2019-08-21,608063820
2019-08-22,621689900
2019-08-23,614876860
2019-08-26,563779060
2019-08-27,567185580
2019-08-28,596141000
2019-08-29,604657300
2019-08-30,606360560
2019-09-03,611470340
2019-09-04,637019240
2019-09-05,676194220
2019-09-06,689820300
2019-09-09,735808320
2019-09-10,754544180
2019-09-11,781796340
2019-09-12,764763740
2019-09-13,764763740
2019-09-16,774983300
2019-09-17,756247440
2019-09-18,732401800
2019-09-19,742621360
2019-09-20,754544180
2019-09-23,774983300
2019-09-24,749434400
2019-09-25,785202860
2019-09-26,771576780
2019-09-27,768170260
2019-09-30,776443000
2019-10-01,754356000
2019-10-02,722075000
2019-10-03,722075000
2019-10-04,722075000
2019-10-07,723774000
2019-10-08,727172000
2019-10-09,694891000
2019-10-10,740764000
2019-10-11,747560000
2019-10-14,757754000
2019-10-15,762851000
2019-10-16,769647000
2019-10-17,786637000
2019-10-18,778142000
2019-10-21,813821000
2019-10-22,859693999
2019-10-23,859693999
2019-10-24,880082000
2019-10-25,878383000
2019-10-28,903868000
2019-10-29,912363000
2019-10-30,803627000
2019-10-31,747560000
2019-11-01,769647000
2019-11-04,837607000
2019-11-05,897072000
2019-11-06,866489999
2019-11-07,851199000
2019-11-08,864791000
2019-11-11,839306000
2019-11-12,835908000
2019-11-13,835908000
2019-11-14,846102000
2019-11-15,842704000
2019-11-18,801928000
2019-11-19,739064999
2019-11-20,727172000
2019-11-21,745861000
2019-11-22,767947999
2019-11-25,786637000
2019-11-26,766249000
2019-11-27,798530000
2019-11-29,800229000
2019-12-02,820617000
2019-12-03,807025000
2019-12-04,808724000
2019-12-05,824014999
2019-12-06,827413000
2019-12-09,825714000
2019-12-10,825714000
2019-12-11,776443000
2019-12-12,715279000
2019-12-13,720376000
2019-12-16,733968000
2019-12-17,720376000
2019-12-18,698289000
2019-12-19,694891000
2019-12-20,682997999
2019-12-23,682997999
2019-12-24,693192000
2019-12-26,681299000
2019-12-27,669406000
2019-12-30,662610000
2019-12-31,688081567
2020-01-02,674422379
2020-01-03,679544575
2020-01-06,677837176
2020-01-07,667592786
2020-01-08,671007582
2020-01-09,676129778
2020-01-10,662470590
2020-01-13,674422379
2020-01-14,684666770
2020-01-15,705155551
2020-01-16,717107340
2020-01-17,729059129
2020-01-21,684666770
2020-01-22,671007582
2020-01-23,694911161
2020-01-24,653933598
2020-01-27,616370833
2020-01-28,635152215
2020-01-29,655640997
2020-01-30,640274411
2020-01-31,638567012
2020-02-03,660763192
2020-02-04,679544575
2020-02-05,698325957
2020-02-06,689788965
2020-02-07,679544575
2020-02-10,676129778
2020-02-11,691496364
2020-02-12,694911161
2020-02-13,672714981
2020-02-14,657348395
2020-02-18,643689208
2020-02-19,648811403
2020-02-20,665885387
2020-02-21,653933598
2020-02-24,621493028
2020-02-25,575393270
2020-02-26,541245302
2020-02-27,566856278
2020-02-28,583930263
2020-03-02,590759856
2020-03-03,568563677
2020-03-04,577100669
2020-03-05,541245302
2020-03-06,537830505
2020-03-09,457582779
2020-03-10,481486357
2020-03-11,438801396
2020-03-12,401238631
2020-03-13,450753185
2020-03-16,490023349
2020-03-17,537830505
2020-03-18,445630990
2020-03-19,495145544
2020-03-20,372212857
2020-03-23,319283506
2020-03-24,344894482
2020-03-25,324405701
2020-03-26,389286842
2020-03-27,396116435
2020-03-30,380749849
2020-03-31,349815120
2020-04-01,317234300
2020-04-02,318949080
2020-04-03,315519520
2020-04-06,324093420
2020-04-07,329237760
2020-04-08,377251600
2020-04-09,375536820
2020-04-13,378966380
2020-04-14,389255060
2020-04-15,351529899
2020-04-16,342956000
2020-04-17,368677700
2020-04-20,382395940
2020-04-21,390969839
2020-04-22,396114180
2020-04-23,394399399
2020-04-24,399543740
2020-04-27,449272360
2020-04-28,485282740
2020-04-29,571021740
2020-04-30,605317340
2020-05-01,589884320
2020-05-04,507574880
2020-05-05,425265440
2020-05-06,404688080
2020-05-07,411547200
2020-05-08,435554120
2020-05-11,435554120
2020-05-12,389255060
2020-05-13,377251600
2020-05-14,370392480
2020-05-15,361818580
2020-05-18,402973300
2020-05-19,394399399
2020-05-20,416691540
2020-05-21,421835880
2020-05-22,401258520
2020-05-26,435554120
2020-05-27,464705380
2020-05-28,437268899
2020-05-29,406402860
2020-06-01,442413240
2020-06-02,423550660
2020-06-03,447557580
2020-06-04,461275820
2020-06-05,497286200
2020-06-08,565877400
2020-06-09,548729600
2020-06-10,507574880
2020-06-11,447557580
2020-06-12,473279279
2020-06-15,464705380
2020-06-16,486997520
2020-06-17,471564500
2020-06-18,456131480
2020-06-19,447557580
2020-06-22,437268899
2020-06-23,450987140
2020-06-24,444128020
2020-06-25,435554120
2020-06-26,423550660
2020-06-29,442413240
2020-06-30,446752800
2020-07-01,431288279
2020-07-02,431288279
2020-07-06,445034520
2020-07-07,426133440
2020-07-08,420978600
2020-07-09,412387200
2020-07-10,434724839
2020-07-13,427851720
2020-07-14,446752800
2020-07-15,460499040
2020-07-16,479400120
2020-07-17,469090440
2020-07-20,455344200
2020-07-21,503456040
2020-07-22,489709800
2020-07-23,512047440
2020-07-24,487991520
2020-07-27,491428080
2020-07-28,481118399
2020-07-29,506892600
2020-07-30,570468960
2020-07-31,573905520
2020-08-03,840238920
2020-08-04,828210960
2020-08-05,931307760
2020-08-06,963955080
2020-08-07,1077361560
2020-08-10,1206232560
2020-08-11,1101417480
2020-08-12,1097980920
2020-08-13,1049869080
2020-08-14,1048150799
2020-08-17,1015503480
2020-08-18,989729280
2020-08-19,996602400
2020-08-20,1024094880
2020-08-21,1013785200
2020-08-24,1039559400
2020-08-25,1073925000
2020-08-26,1027531440
2020-08-27,1018940040
2020-08-28,1003475520
2020-08-31,943335720
2020-09-01,972546480
2020-09-02,969109920
2020-09-03,891787320
2020-09-04,872886240
2020-09-08,823056120
2020-09-09,823056120
2020-09-10,867731400
2020-09-11,884914200
2020-09-14,955363679
2020-09-15,948490559
2020-09-16,963955080
2020-09-17,960518520
2020-09-18,963955080
2020-09-21,895223880
2020-09-22,912406679
2020-09-23,867731400
2020-09-24,860858280
2020-09-25,876322799
2020-09-28,948490559
2020-09-29,933026040
2020-09-30,911340819
2020-10-01,921638456
2020-10-02,942233728
2020-10-05,967977819
2020-10-06,978275456
2020-10-07,1052075183
2020-10-08,1052075183
2020-10-09,1040061274
2020-10-12,1050358910
2020-10-13,1031479910
2020-10-14,1038345001
2020-10-15,1074386728
2020-10-16,1046926365
2020-10-19,1105279638
2020-10-20,1258027911
2020-10-21,1261460456
2020-10-22,1275190638
2020-10-23,1306083547
2020-10-26,1294069638
2020-10-27,1306083547
2020-10-28,1263176729
2020-10-29,1275190638
2020-10-30,911340819
2020-11-02,882164183
2020-11-03,943950001
2020-11-04,916489637
2020-11-05,1000587001
2020-11-06,973126637
2020-11-09,1024614819
2020-11-10,1064089092
2020-11-11,1029763638
2020-11-12,992005637
2020-11-13,1005735819
2020-11-16,1038345001
2020-11-17,1024614819
2020-11-18,1002303274
2020-11-19,1002303274
2020-11-20,979991728
2020-11-23,967977819
2020-11-24,1031479910
2020-11-25,1029763638
2020-11-27,1029763638
2020-11-30,978275456
2020-12-01,961112728
2020-12-02,981708001
2020-12-03,974842910
2020-12-04,1038345001
2020-12-07,1021182274
2020-12-08,1014317183
2020-12-09,974842910
2020-12-10,993721910
2020-12-11,992005637
2020-12-14,935368637
2020-12-15,990289365
2020-12-16,964545274
2020-12-17,947382546
2020-12-18,913057092
2020-12-21,918205910
2020-12-22,935368637
2020-12-23,961112728
2020-12-24,949098819
2020-12-28,926787274
2020-12-29,1100130819
2020-12-30,1058940274
2020-12-31,1064717500
2021-01-04,1094100937
2021-01-05,1180522812
2021-01-06,1201264062
2021-01-07,1197807187
2021-01-08,1194350312
2021-01-11,1225462187
2021-01-12,1313612500
2021-01-13,1249660312
2021-01-14,1336082187
2021-01-15,1285957500
2021-01-19,1218548437
2021-01-20,1230647500
2021-01-21,1218548437
2021-01-22,1242746562
2021-01-25,1301513437
2021-01-26,2355860312
2021-01-27,1868440937
2021-01-28,1602261562
2021-01-29,1614360625
2021-02-01,1864984062
2021-02-02,1507197500
2021-02-03,1507197500
2021-02-04,1569421250
2021-02-05,1610903750
2021-02-08,1610903750
2021-02-09,1597076250
2021-02-10,1572878125
2021-02-11,1562507499
2021-02-12,1559050625
2021-02-16,1534852500
2021-02-17,1538309375
2021-02-18,1489913124
2021-02-19,1488184687
2021-02-22,1422504062
2021-02-23,1488184687
2021-02-24,1583248750
2021-02-25,1531395625
2021-02-26,1465715000
2021-03-01,1536580937
2021-03-02,1514111250
2021-03-03,1493370000
2021-03-04,1451887500
2021-03-05,1486456250
2021-03-08,1588434062
2021-03-09,1579791875
2021-03-10,1621274375
2021-03-11,1610903750
2021-03-12,1595347812
2021-03-15,1605718437
2021-03-16,1626459687
2021-03-17,1631645000
2021-03-18,1631645000
2021-03-19,1659300000
2021-03-22,1526210312
2021-03-23,1450159062
2021-03-24,1349909687
2021-03-25,1417318749
2021-03-26,1417318749
2021-03-29,1360280312
2021-03-30,1389663749
2021-03-31,1433512800
2021-04-01,1443951000
2021-04-05,1431773100
2021-04-06,1497881700
2021-04-07,1452649500
2021-04-08,1456128899
2021-04-09,1450909800
2021-04-12,1438731900
2021-04-13,1433512800
2021-04-14,1443951000
2021-04-15,1424814300
2021-04-16,1461348000
2021-04-19,1426553999
2021-04-20,1402198200
2021-04-21,1438731900
2021-04-22,1433512800
2021-04-23,1494402300
2021-04-26,1497881700
2021-04-27,1489183200
2021-04-28,1692728100
2021-04-29,1520497800
2021-04-30,1299555900
2021-05-03,1289117700
2021-05-04,1283898600
2021-05-05,1282158900
2021-05-06,1315213200
2021-05-07,1336089600
2021-05-10,1280419200
2021-05-11,1309994100
2021-05-12,1245625200
2021-05-13,1249104600
2021-05-14,1360445400
2021-05-17,1383061500
2021-05-18,1358705700
2021-05-19,1370883600
2021-05-20,1362185100
2021-05-21,1370883600
2021-05-24,1396979100
2021-05-25,1362185100
2021-05-26,1424814300
2021-05-27,1478745000
2021-05-28,1457868600
2021-06-01,1485703799
2021-06-02,1548333000
2021-06-03,1546593300
2021-06-04,1581387300
2021-06-07,1529196299
2021-06-08,1590085800
2021-06-09,1591825500
2021-06-10,1563990300
2021-06-11,1595304900
2021-06-14,1560510900
2021-06-15,1537894800
2021-06-16,1537894800
2021-06-17,1470046499
2021-06-18,1410896700
2021-06-21,1513538999
2021-06-22,1503100800
2021-06-23,1523977200
2021-06-24,1565730000
2021-06-25,1565730000
2021-06-28,1546593300
2021-06-29,1539634500
2021-06-30,1529479230
2021-07-01,1531223220
2021-07-02,1485879480
2021-07-06,1466695590
2021-07-07,1475415540
2021-07-08,1431815790
2021-07-09,1644582570
2021-07-12,1609702770
2021-07-13,1564359030
2021-07-14,1531223220
2021-07-15,1492855440
2021-07-16,1473671549
2021-07-19,1410887910
2021-07-20,1466695590
2021-07-21,1529479230
2021-07-22,1461463620
2021-07-23,1459719629
2021-07-26,1503319379
2021-07-27,1457975640
2021-07-28,1466695590
2021-07-29,1470183570
2021-07-30,1395192000
2021-08-02,1400423970
2021-08-03,1355080230
2021-08-04,1320200430
2021-08-05,1346360280
2021-08-06,1407399930
2021-08-09,1419607860
2021-08-10,1414375890
2021-08-11,1454487660
2021-08-12,1393448010
2021-08-13,1374264120
2021-08-16,1349848260
2021-08-17,1307992500
2021-08-18,1304504520
2021-08-19,1280088660
2021-08-20,1283576640
2021-08-23,1318456440
2021-08-24,1349848260
2021-08-25,1325432400
2021-08-26,1278344670
2021-08-27,1321944420
2021-08-30,1294040580
2021-08-31,1302760530
2021-09-01,1307992500
2021-09-02,1309736490
2021-09-03,1292296590
2021-09-07,1262648760
2021-09-08,1245208860
2021-09-09,1253928810
2021-09-10,1220793000
2021-09-13,1238232900
2021-09-14,1217305020
2021-09-15,1231256940
2021-09-16,1226024970
2021-09-17,1217305020
2021-09-20,1203353100
2021-09-21,1185913200
2021-09-22,1259160780
2021-09-23,1299272550
2021-09-24,1295784570
2021-09-27,1334152350
2021-09-28,1302760530
2021-09-29,1299272550
2021-09-30,913507000
2021-10-01,954051000
2021-10-04,937580000
2021-10-05,919842000
2021-10-06,907172000
2021-10-07,932512000
2021-10-08,922376000
2021-10-11,894502000
2021-10-12,899570000
2021-10-13,898303000
2021-10-14,903371000
2021-10-15,899570000
2021-10-18,883099000
2021-10-19,875497000
2021-10-20,932512000
2021-10-21,919842000
2021-10-22,899570000
2021-10-25,916041000
2021-10-26,893235000
2021-10-27,851424000
2021-10-28,878031000
2021-10-29,879298000
2021-11-01,937580000
2021-11-02,908439000
2021-11-03,971789000
2021-11-04,928711000
2021-11-05,935046000
2021-11-08,974323000
2021-11-09,966721000
2021-11-10,965454000
2021-11-11,1003464000
2021-11-12,1014867000
2021-11-15,1005998000
2021-11-16,997129000
2021-11-17,984459000
2021-11-18,950250000
2021-11-19,946449000
2021-11-22,952784000
2021-11-23,942648000
2021-11-24,941381000
2021-11-26,905905000
2021-11-29,913507000
2021-11-30,865361000
2021-12-01,845089000
2021-12-02,865361000
2021-12-03,838754000
2021-12-06,853958000
2021-12-07,865361000
2021-12-08,880565000
2021-12-09,857759000
2021-12-10,848890000
2021-12-13,812147000
2021-12-14,804545000
2021-12-15,817215000
2021-12-16,828618000
2021-12-17,862827000
2021-12-20,795676000
2021-12-21,827351000
2021-12-22,831152000
2021-12-23,846356000
2021-12-27,842555000
2021-12-28,841288000
2021-12-29,826084000
2021-12-30,838754000
2021-12-31,1154382450
2022-01-03,1175276250
2022-01-04,1182240850
2022-01-05,1152641300
2022-01-06,1140453250
2022-01-07,1156123600
2022-01-10,1126524050
2022-01-11,1156123600
2022-01-12,1142194400
2022-01-13,1152641300
2022-01-14,1149159000
2022-01-18,1109112550
2022-01-19,1093442200
2022-01-20,1049913450
2022-01-21,1006384700
2022-01-24,1041207700
2022-01-25,1035984250
2022-01-26,1009867000
2022-01-27,1009867000
2022-01-28,1020313900
2022-01-31,1072548400
2022-02-01,907139150
2022-02-02,858386950
2022-02-03,837493149
2022-02-04,832269700
2022-02-07,837493149
2022-02-08,877539600
2022-02-09,887986499
2022-02-10,860128100
2022-02-11,854904650
2022-02-14,840975450
2022-02-15,867092700
2022-02-16,851422350
2022-02-17,834010850
2022-02-18,827046250
2022-02-22,820081650
2022-02-23,814858200
2022-02-24,834010850
2022-02-25,854904650
2022-02-28,867092700
2022-03-01,854904650
2022-03-02,877539600
2022-03-03,868833850
2022-03-04,844457749
2022-03-07,827046250
2022-03-08,844457749
2022-03-09,867092700
2022-03-10,860128100
2022-03-11,856645800
2022-03-14,844457749
2022-03-15,858386950
2022-03-16,894951100
2022-03-17,903656850
2022-03-18,931515249
2022-03-21,901915700
2022-03-22,922809500
2022-03-23,886245350
2022-03-24,900174550
2022-03-25,898433400
2022-03-28,896692250
2022-03-29,962855950
2022-03-30,928032950
2022-03-31,902148000
2022-04-01,898678200
2022-04-04,914292299
2022-04-05,876124500
2022-04-06,853570800
2022-04-07,844896300
2022-04-08,858775500
2022-04-11,843161400
2022-04-12,850101000
2022-04-13,867450000
2022-04-14,832752000
2022-04-18,801523800
2022-04-19,832752000
2022-04-20,818872800
2022-04-21,811933200
2022-04-22,791114399
2022-04-25,801523800
2022-04-26,775500300
2022-04-27,747741899
2022-04-28,922966800
2022-04-29,914292299
2022-05-02,876124500
2022-05-03,877859399
2022-05-04,884798999
2022-05-05,857040600
2022-05-06,832752000
2022-05-09,820607700
2022-05-10,789379500
2022-05-11,766825800
2022-05-12,784174799
2022-05-13,789379500
2022-05-16,792849300
2022-05-17,844896300
2022-05-18,804993600
2022-05-19,803258700
2022-05-20,785909700
2022-05-23,801523800
2022-05-24,752946600
2022-05-25,770295600
2022-05-26,785909700
2022-05-27,808463400
2022-05-31,811933200
2022-06-01,822342600
2022-06-02,857040600
2022-06-03,843161400
2022-06-06,853570800
2022-06-07,824077500
2022-06-08,815403000
2022-06-09,787644600
2022-06-10,763356000
2022-06-13,716513700
2022-06-14,693960000
2022-06-15,693960000
2022-06-16,631503600
2022-06-17,629768700
2022-06-21,633238500
2022-06-22,643647900
2022-06-23,650587500
2022-06-24,671406300
2022-06-27,676611000
2022-06-28,655792200
2022-06-29,634973400
2022-06-30,629326140
2022-07-01,639756960
2022-07-05,639756960
2022-07-06,610202970
2022-07-07,632803080
2022-07-08,634541550
2022-07-11,615418380
2022-07-12,629326140
2022-07-13,631064610
2022-07-14,615418380
2022-07-15,641495430
2022-07-18,664095540
2022-07-19,697126470
2022-07-20,702341880
2022-07-21,731895870
2022-07-22,714511170
2022-07-25,714511170
2022-07-26,688434120
2022-07-27,719726580
2022-07-28,592818270
2022-07-29,568479690
2022-08-01,578910510
2022-08-02,571956630
2022-08-03,568479690
2022-08-04,561525810
2022-08-05,561525810
2022-08-08,568479690
2022-08-09,549356520
2022-08-10,565002750
2022-08-11,589341330
2022-08-12,599772150
2022-08-15,603249090
2022-08-16,606726030
2022-08-17,613679910
2022-08-18,610202970
2022-08-19,578910510
2022-08-22,551094990
2022-08-23,545879580
2022-08-24,533710290
2022-08-25,556310400
2022-08-26,530233349
2022-08-29,518064060
2022-08-30,516325590
2022-08-31,502417830
2022-09-01,491987010
2022-09-02,488510070
2022-09-06,481556190
2022-09-07,488510070
2022-09-08,490248540
2022-09-09,523279469
2022-09-12,525017940
2022-09-13,478079250
2022-09-14,462433020
2022-09-15,458956080
2022-09-16,452002200
2022-09-19,452002200
2022-09-20,441571380
2022-09-21,431140560
2022-09-22,422448210
2022-09-23,460694550
2022-09-26,422448210
2022-09-27,418971270
2022-09-28,436355969
2022-09-29,410278920
2022-09-30,405491267
2022-10-03,417673408
2022-10-04,457700443
2022-10-05,462921361
2022-10-06,452479526
2022-10-07,461181055
2022-10-10,461181055
2022-10-11,475103502
2022-10-12,480324420
2022-10-13,478584114
2022-10-14,489025949
2022-10-17,504688702
2022-10-18,525572372
2022-10-19,513390231
2022-10-20,506429008
2022-10-21,509909619
2022-10-24,508169314
2022-10-25,508169314
2022-10-26,509909619
2022-10-27,504688702
2022-10-28,525572372
2022-10-31,541235125
2022-11-01,589963689
2022-11-02,532533596
2022-11-03,529052984
2022-11-04,541235125
2022-11-07,556897878
2022-11-08,558638184
2022-11-09,530793290
2022-11-10,572560631
2022-11-11,583002466
2022-11-14,586483078
2022-11-15,609107054
2022-11-16,581262160
2022-11-17,621289195
2022-11-18,628250419
2022-11-21,623029501
2022-11-22,640432560
2022-11-23,642172866
2022-11-25,633471336
2022-11-28,635211642
2022-11-29,640432560
2022-11-30,664796842
2022-12-01,666537148
2022-12-02,687420818
2022-12-05,687420818
2022-12-06,671758065
2022-12-07,657835618
2022-12-08,661316230
2022-12-09,666537148
2022-12-12,748331524
2022-12-13,737889688
2022-12-14,734409077
2022-12-15,696122348
2022-12-16,670017759
2022-12-19,649134089
2022-12-20,656095312
2022-12-21,663056536
2022-12-22,647393783
2022-12-23,659575924
2022-12-27,656095312
2022-12-28,629990724
2022-12-29,652614701
2022-12-30,661316230
2023-01-03,701996519
2023-01-04,735175460
2023-01-05,785817000
2023-01-06,803279599
2023-01-09,813757160
2023-01-10,824234720
2023-01-11,836458540
2023-01-12,822488460
2023-01-13,798040820
2023-01-17,768354400
2023-01-18,743906760
2023-01-19,733429200
2023-01-20,750891800
2023-01-23,796294559
2023-01-24,798040820
2023-01-25,780578220
2023-01-26,742160500
2023-01-27,745653019
2023-01-30,756130580
2023-01-31,752638059
2023-02-01,777085700
2023-02-02,805025860
2023-02-03,810264640
2023-02-06,775339440
2023-02-07,766608140
2023-02-08,747399280
2023-02-09,726444160
2023-02-10,742160500
2023-02-13,752638059
2023-02-14,738667980
2023-02-15,745653019
2023-02-16,740414240
2023-02-17,745653019
2023-02-21,719459120
2023-02-22,726444160
2023-02-23,735175460
2023-02-24,764861880
2023-02-27,771846920
2023-02-28,757876840
2023-03-01,803279599
2023-03-02,796294559
2023-03-03,794548300
2023-03-06,719459120
2023-03-07,714220340
2023-03-08,717712860
2023-03-09,705489040
2023-03-10,677548880
2023-03-13,630399860
2023-03-14,658340020
2023-03-15,656593760
2023-03-16,654847500
2023-03-17,639131160
2023-03-20,654847500
2023-03-21,658340020
2023-03-22,644369940
2023-03-23,619922300
2023-03-24,605952220
2023-03-27,654847500
2023-03-28,649608720
2023-03-29,651354980
2023-03-30,658340020
2023-03-31,683453550
2023-04-03,672911850
2023-04-04,672911850
2023-04-05,644800650
2023-04-06,648314550
2023-04-10,657099300
2023-04-11,667641000
2023-04-12,646557600
2023-04-13,664127100
2023-04-14,671154900
2023-04-17,685210500
2023-04-18,671154900
2023-04-19,671154900
2023-04-20,657099300
2023-04-21,653585400
2023-04-24,644800650
2023-04-25,625474200
2023-04-26,599119950
2023-04-27,632502000
2023-04-28,616689450
2023-05-01,593849100
2023-05-02,581550450
2023-05-03,576279600
2023-05-04,507758550
2023-05-05,527085000
2023-05-08,527085000
2023-05-09,556953150
2023-05-10,548168400
2023-05-11,530598900
2023-05-12,541140600
2023-05-15,535869749
2023-05-16,528841949
2023-05-17,563980950
2023-05-18,572765700
2023-05-19,571008750
2023-05-22,565737900
2023-05-23,588578250
2023-05-24,578036550
2023-05-25,571008750
2023-05-26,581550450
2023-05-30,590335200
2023-05-31,583307400
2023-06-01,592092150
2023-06-02,611418600
2023-06-05,586821300
