,PDCO
2018-07-17,2027480000
2018-07-18,1985593600
2018-07-19,2047977600
2018-07-20,2106796800
2018-07-23,2162942400
2018-07-24,2170963200
2018-07-25,2126403200
2018-07-26,2085407999
2018-07-27,2118382400
2018-07-30,2249416410
2018-07-31,2272587160
2018-08-01,2243855430
2018-08-02,2224392000
2018-08-03,2274440820
2018-08-06,2316148170
2018-08-07,2097416290
2018-08-08,2086294330
2018-08-09,2094635800
2018-08-10,2080733350
2018-08-13,2122440699
2018-08-14,2118733380
2018-08-15,2144684620
2018-08-16,2140050470
2018-08-17,2180830990
2018-08-20,2191952950
2018-08-21,2222538340
2018-08-22,2198440760
2018-08-23,2178050500
2018-08-24,2169709030
2018-08-27,2190099290
2018-08-28,2194733440
2018-08-29,2199367590
2018-08-30,2089074820
2018-08-31,2090001650
2018-09-04,2175270010
2018-09-05,2198440760
2018-09-06,2230879810
2018-09-07,2263318860
2018-09-10,2207709060
2018-09-11,2211416380
2018-09-12,2284635950
2018-09-13,2292977420
2018-09-14,2287416440
2018-09-17,2301318890
2018-09-18,2312440850
2018-09-19,2333757940
2018-09-20,2357855520
2018-09-21,2379172610
2018-09-24,2326343300
2018-09-25,2276294480
2018-09-26,2256831050
2018-09-27,2251270070
2018-09-28,2266099350
2018-10-01,2233660300
2018-10-02,2211416380
2018-10-03,2197513930
2018-10-04,2209562720
2018-10-05,2231806640
2018-10-08,2204928570
2018-10-09,2192879780
2018-10-10,2260538370
2018-10-11,2145611449
2018-10-12,2126148020
2018-10-15,2169709030
2018-10-16,2258684710
2018-10-17,2267953010
2018-10-18,2159513900
2018-10-19,2168782200
2018-10-22,2146538280
2018-10-23,2174343180
2018-10-24,2131709000
2018-10-25,2180830990
2018-10-26,2111318740
2018-10-29,2114394040
2018-10-30,2153377600
2018-10-31,2095830439
2018-11-01,2181223000
2018-11-02,2134814000
2018-11-05,2165443940
2018-11-06,2182151180
2018-11-07,2271256460
2018-11-08,2306527300
2018-11-09,2210924760
2018-11-12,2256405580
2018-11-13,2284250980
2018-11-14,2348295400
2018-11-15,2354792660
2018-11-16,2375212620
2018-11-19,2385422600
2018-11-20,2308383660
2018-11-21,2339941780
2018-11-23,2305599120
2018-11-26,2346439040
2018-11-27,2428118880
2018-11-28,2288891880
2018-11-29,2279610080
2018-11-30,2354792660
2018-12-03,2360361740
2018-12-04,2280538260
2018-12-06,2143167620
2018-12-07,2122747660
2018-12-10,2092117720
2018-12-11,2129244920
2018-12-12,2159874860
2018-12-13,2110681319
2018-12-14,2004868800
2018-12-17,2019719680
2018-12-18,1994658819
2018-12-19,1931542580
2018-12-20,1877708140
2018-12-21,1836868220
2018-12-24,1795100120
2018-12-26,1853575460
2018-12-27,1823873699
2018-12-28,1844293660
2018-12-31,1824801880
2019-01-02,1864713620
2019-01-03,1848006380
2019-01-04,1907409900
2019-01-07,1925973500
2019-01-08,1912978980
2019-01-09,1968669780
2019-01-10,2005796980
2019-01-11,2025288760
2019-01-14,2023432400
2019-01-15,2054062340
2019-01-16,2062415960
2019-01-17,2055918699
2019-01-18,2068913220
2019-01-22,2044780540
2019-01-23,2042924180
2019-01-24,2036426920
2019-01-25,2068913220
2019-01-28,2072747100
2019-01-29,2058798600
2019-01-30,2066237800
2019-01-31,2072747100
2019-02-01,2079256400
2019-02-04,2096924500
2019-02-05,2134120500
2019-02-06,2147139100
2019-02-07,2121101900
2019-02-08,2052289300
2019-02-11,2089485300
2019-02-12,2109943100
2019-02-13,2122031800
2019-02-14,2150858700
2019-02-15,2150858700
2019-02-19,2194564000
2019-02-20,2124821500
2019-02-21,2050429500
2019-02-22,2082975999
2019-02-25,2083905900
2019-02-26,2056008900
2019-02-27,2079256400
2019-02-28,2096924500
2019-03-01,2152718500
2019-03-04,2144349400
2019-03-05,2110873000
2019-03-06,2037410900
2019-03-07,2016953100
2019-03-08,2008584000
2019-03-11,2067167700
2019-03-12,2056008900
2019-03-13,2094134800
2019-03-14,2082046100
2019-03-15,2076466699
2019-03-18,2079256400
2019-03-19,2095994600
2019-03-20,2062518200
2019-03-21,2121101900
2019-03-22,2071817200
2019-03-25,2011373700
2019-03-26,2030901600
2019-03-27,2011373700
2019-03-28,2003004600
2019-03-29,2031831500
2019-04-01,2065307900
2019-04-02,2039270700
2019-04-03,2040200600
2019-04-04,2062518200
2019-04-05,2088555400
2019-04-08,2070887300
2019-04-09,2051359400
2019-04-10,2043920200
2019-04-11,2000214900
2019-04-12,2016953100
2019-04-15,2018812900
2019-04-16,2017883000
2019-04-17,1952790000
2019-04-18,1984406600
2019-04-22,1960229199
2019-04-23,2003934500
2019-04-24,2015093300
2019-04-25,1995565400
2019-04-26,2036480999
2019-04-29,2040979200
2019-04-30,2048482800
2019-05-01,2040979200
2019-05-02,2079435150
2019-05-03,2116015199
2019-05-06,2105697750
2019-05-07,2117891099
2019-05-08,2136650100
2019-05-09,2161036800
2019-05-10,2139463949
2019-05-13,2065365900
2019-05-14,2089752600
2019-05-15,2066303850
2019-05-16,2077559249
2019-05-17,2068179750
2019-05-20,2087876700
2019-05-21,2112263400
2019-05-22,2113201350
2019-05-23,2049420750
2019-05-24,2070055650
2019-05-28,2063490000
2019-05-29,2040041250
2019-05-30,2016592500
2019-05-31,1971570900
2019-06-03,2006275050
2019-06-04,2067241800
2019-06-05,2047544849
2019-06-06,2023158150
2019-06-07,2040979200
2019-06-10,2070993599
2019-06-11,2072869500
2019-06-12,2079435150
2019-06-13,2094442349
2019-06-14,2101007999
2019-06-17,2116953150
2019-06-18,2182609650
2019-06-19,2174168100
2019-06-20,2170416300
2019-06-21,2228569200
2019-06-24,2200430700
2019-06-25,2269839000
2019-06-26,2331743700
2019-06-27,2218251750
2019-06-28,2147905500
2019-07-01,2086938750
2019-07-02,2076621300
2019-07-03,2095380300
2019-07-05,2113201350
2019-07-08,2112263400
2019-07-09,2082249000
2019-07-10,2036289450
2019-07-11,2007212999
2019-07-12,2009088900
2019-07-15,2021282250
2019-07-16,1998771449
2019-07-17,1947184200
2019-07-18,1932177000
2019-07-19,1902162600
2019-07-22,1852451250
2019-07-23,1863706650
2019-07-24,1844947650
2019-07-25,1817747100
2019-07-26,1839319950
2019-07-29,1855513960
2019-07-30,1886564650
2019-07-31,1863041400
2019-08-01,1826345130
2019-08-02,1810349319
2019-08-05,1743543290
2019-08-06,1682382840
2019-08-07,1686146560
2019-08-08,1723783760
2019-08-09,1721901900
2019-08-12,1704024230
2019-08-13,1659800520
2019-08-14,1592053560
2019-08-15,1566648449
2019-08-16,1583585189
2019-08-19,1645686569
2019-08-20,1645686569
2019-08-21,1608990300
2019-08-22,1609931230
2019-08-23,1556298220
2019-08-26,1582644260
2019-08-27,1523365670
2019-08-28,1535597760
2019-08-29,1576057750
2019-08-30,1573234960
2019-09-03,1509251720
2019-09-04,1517720090
2019-09-05,1569471240
2019-09-06,1565707520
2019-09-09,1609931230
2019-09-10,1690851210
2019-09-11,1730370270
2019-09-12,1731311199
2019-09-13,1716256319
2019-09-16,1760480030
2019-09-17,1693674000
2019-09-18,1656977730
2019-09-19,1645686569
2019-09-20,1659800520
2019-09-23,1647568430
2019-09-24,1604285650
2019-09-25,1641922850
2019-09-26,1638159130
2019-09-27,1669209819
2019-09-30,1676737260
2019-10-01,1635336340
2019-10-02,1603344720
2019-10-03,1599581000
2019-10-04,1594876350
2019-10-07,1596758210
2019-10-08,1553475430
2019-10-09,1561002870
2019-10-10,1553475430
2019-10-11,1608049370
2019-10-14,1599581000
2019-10-15,1629690760
2019-10-16,1621222390
2019-10-17,1644745640
2019-10-18,1641922850
2019-10-21,1634395410
2019-10-22,1622163319
2019-10-23,1609931230
2019-10-24,1562884730
2019-10-25,1609931230
2019-10-28,1619507060
2019-10-29,1644016480
2019-10-30,1644959150
2019-10-31,1614793710
2019-11-01,1650615170
2019-11-04,1703404690
2019-11-05,1750538190
2019-11-06,1729799450
2019-11-07,1741111490
2019-11-08,1749595519
2019-11-11,1717544740
2019-11-12,1716602070
2019-11-13,1723200760
2019-11-14,1712831390
2019-11-15,1740168820
2019-11-18,1772219600
2019-11-19,1794843680
2019-11-20,1775990280
2019-11-21,1795786350
2019-11-22,1816525090
2019-11-25,1857059900
2019-11-26,1816525090
2019-11-27,1845747859
2019-11-29,1834435820
2019-12-02,1833493150
2019-12-03,1861773250
2019-12-04,1907021410
2019-12-05,2177567700
2019-12-06,2216217170
2019-12-09,2163427650
2019-12-10,2176625030
2019-12-11,2137032890
2019-12-12,2071988660
2019-12-13,1961696269
2019-12-16,1990919040
2019-12-17,1991861710
2019-12-18,1979607000
2019-12-19,1977721660
2019-12-20,1961696269
2019-12-23,1925874810
2019-12-24,1923989470
2019-12-26,1913620100
2019-12-27,1906078740
2019-12-30,1896652040
2019-12-31,1930588160
2020-01-02,1925874810
2020-01-03,1920218790
2020-01-06,1955097579
2020-01-07,2048421910
2020-01-08,2050307250
2020-01-09,2042765890
2020-01-10,2055963269
2020-01-13,2055020600
2020-01-14,2126663519
2020-01-15,2168141000
2020-01-16,2234127900
2020-01-17,2194535760
2020-01-21,2234127900
2020-01-22,2239783920
2020-01-23,2219045180
2020-01-24,2201134450
2020-01-27,2192416600
2020-01-28,2223588400
2020-01-29,2171635400
2020-01-30,2182026000
2020-01-31,2079064600
2020-02-03,2110236400
2020-02-04,2089455200
2020-02-05,2185804400
2020-02-06,2199028800
2020-02-07,2163134000
2020-02-10,2156521800
2020-02-11,2188638200
2020-02-12,2219810000
2020-02-13,2182970600
2020-02-14,2173524600
2020-02-18,2174469200
2020-02-19,2213197800
2020-02-20,2135740600
2020-02-21,2147075800
2020-02-24,2208474800
2020-02-25,2210364000
2020-02-26,2142352800
2020-02-27,2267984600
2020-02-28,2247203400
2020-03-02,2354887800
2020-03-03,2273652200
2020-03-04,2360555400
2020-03-05,2270818400
2020-03-06,2252871000
2020-03-09,2024277800
2020-03-10,2105513400
2020-03-11,1973269400
2020-03-12,1843859200
2020-03-13,1968546400
2020-03-16,1779626400
2020-03-17,1842914600
2020-03-18,1490578800
2020-03-19,1518916799
2020-03-20,1540642599
2020-03-23,1529307400
2020-03-24,1632268800
2020-03-25,1606764600
2020-03-26,1632268800
2020-03-27,1507581600
2020-03-30,1543476400
2020-03-31,1444293400
2020-04-01,1374393000
2020-04-02,1356445600
2020-04-03,1272376200
2020-04-06,1237426000
2020-04-07,1327163000
2020-04-08,1402731000
2020-04-09,1439570400
2020-04-13,1441459600
2020-04-14,1509470800
2020-04-15,1400841800
2020-04-16,1415010800
2020-04-17,1469797600
2020-04-20,1466019200
2020-04-21,1403675600
2020-04-22,1409343200
2020-04-23,1415955400
2020-04-24,1445238000
2020-04-27,1523975890
2020-04-28,1627731900
2020-04-29,1732439800
2020-04-30,1740054920
2020-05-01,1588704410
2020-05-04,1546821250
2020-05-05,1606790320
2020-05-06,1552532589
2020-05-07,1545869359
2020-05-08,1556340150
2020-05-11,1563003380
2020-05-12,1473525720
2020-05-13,1426883110
2020-05-14,1409749090
2020-05-15,1416412320
2020-05-18,1607742210
2020-05-19,1592511970
2020-05-20,1638202690
2020-05-21,1648673480
2020-05-22,1656288599
2020-05-26,1800975880
2020-05-27,1905683780
2020-05-28,1902828109
2020-05-29,1874271410
2020-06-01,1913298900
2020-06-02,1970412300
2020-06-03,1943759380
2020-06-04,1949470720
2020-06-05,2004680339
2020-06-08,2046563500
2020-06-09,1856185500
2020-06-10,1792408869
2020-06-11,1641058359
2020-06-12,1691508530
2020-06-15,1774322960
2020-06-16,1823821240
2020-06-17,1838099589
2020-06-18,1809542890
2020-06-19,1843810930
2020-06-22,1876175190
2020-06-23,1930432920
2020-06-24,1906635670
2020-06-25,2078927760
2020-06-26,2170309200
2020-06-29,2141752500
2020-06-30,2094158000
2020-07-01,2124618480
2020-07-02,2095109890
2020-07-06,2189347000
2020-07-07,2165549750
2020-07-08,2168405420
2020-07-09,2164597860
2020-07-10,2198865900
2020-07-13,2188395110
2020-07-14,2243604730
2020-07-15,2360687200
2020-07-16,2349264520
2020-07-17,2453972420
2020-07-20,2395907130
2020-07-21,2400666580
2020-07-22,2441597850
2020-07-23,2435886510
2020-07-24,2383532560
2020-07-27,2420426120
2020-07-28,2395591440
2020-07-29,2425202020
2020-07-30,2501616420
2020-07-31,2536958080
2020-08-03,2620058740
2020-08-04,2662086660
2020-08-05,2678324720
2020-08-06,2654445220
2020-08-07,2645848600
2020-08-10,2642983060
2020-08-11,2584717080
2020-08-12,2584717080
2020-08-13,2556061680
2020-08-14,2571344560
2020-08-17,2549375420
2020-08-18,2526451100
2020-08-19,2493019800
2020-08-20,2463409220
2020-08-21,2471050660
2020-08-24,2567523840
2020-08-25,2623879460
2020-08-26,2740411420
2020-08-27,2780528980
2020-08-28,2813005100
2020-08-31,2770977180
2020-09-01,2763335740
2020-09-02,2769066820
2020-09-03,2526451100
2020-09-04,2498750880
2020-09-08,2308670060
2020-09-09,2339235820
2020-09-10,2277149120
2020-09-11,2284790560
2020-09-14,2355473880
2020-09-15,2322042580
2020-09-16,2310580420
2020-09-17,2330639200
2020-09-18,2267597320
2020-09-21,2354518700
2020-09-22,2284790560
2020-09-23,2147244640
2020-09-24,2208376160
2020-09-25,2241807460
2020-09-28,2318221860
2020-09-29,2251359260
2020-09-30,2302938980
2020-10-01,2304849340
2020-10-02,2340191000
2020-10-05,2405143240
2020-10-06,2370756760
2020-10-07,2376487840
2020-10-08,2433798640
2020-10-09,2413739860
2020-10-12,2453857420
2020-10-13,2455767780
2020-10-14,2531227000
2020-10-15,2597134420
2020-10-16,2623879460
2020-10-19,2540778800
2020-10-20,2517854480
2020-10-21,2490154260
2020-10-22,2587582620
2020-10-23,2590448160
2020-10-26,2532164300
2020-10-27,2537908340
2020-10-28,2353141720
2020-10-29,2390477980
2020-10-30,2381861920
2020-11-02,2357928420
2020-11-03,2452705080
2020-11-04,2490998680
2020-11-05,2513017500
2020-11-06,2518761540
2020-11-09,2801176840
2020-11-10,2762883240
2020-11-11,2692040080
2020-11-12,2624068940
2020-11-13,2715973580
2020-11-16,2682466680
2020-11-17,2649917120
2020-11-18,2597263420
2020-11-19,2639386380
2020-11-20,2659490520
2020-11-23,2670021260
2020-11-24,2704485500
2020-11-25,2636514360
2020-11-27,2672893280
2020-11-30,2657575840
2020-12-01,2651831800
2020-12-02,3057743960
2020-12-03,3062530660
2020-12-04,3121885740
2020-12-07,3071146720
2020-12-08,3168795400
2020-12-09,3082634800
2020-12-10,3053914600
2020-12-11,3008919620
2020-12-14,2989772820
2020-12-15,3094122880
2020-12-16,3110397660
2020-12-17,3114227020
2020-12-18,3046255880
2020-12-21,3068274699
2020-12-22,3090293520
2020-12-23,3080720120
2020-12-24,3035725140
2020-12-28,3051999920
2020-12-29,3029023760
2020-12-30,2892124140
2020-12-31,2836598420
2021-01-04,2789688760
2021-01-05,2861489260
2021-01-06,2993602180
2021-01-07,2996474200
2021-01-08,3077848100
2021-01-11,3066360020
2021-01-12,3142947220
2021-01-13,3177411460
2021-01-14,3223363780
2021-01-15,3114227020
2021-01-19,3040511840
2021-01-20,3030938440
2021-01-21,3001260900
2021-01-22,3111355000
2021-01-25,3144206520
2021-01-26,3186436400
2021-01-27,3292011099
2021-01-28,3111574340
2021-01-29,3040551360
2021-02-01,3048229520
2021-02-02,3053028370
2021-02-03,3019436420
2021-02-04,3065505380
2021-02-05,3061666300
2021-02-08,3105815720
2021-02-09,3159562840
2021-02-10,3136528360
2021-02-11,3195074330
2021-02-12,3203712260
2021-02-16,3135568590
2021-02-17,3013677800
2021-02-18,2977206540
2021-02-19,3035752510
2021-02-22,3078942160
2021-02-23,3053988140
2021-02-24,3102936410
2021-02-25,2930177810
2021-02-26,2981045620
2021-03-01,3107735260
2021-03-02,3105815720
2021-03-03,2897545630
2021-03-04,2821723800
2021-03-05,2943614590
2021-03-08,3007919180
2021-03-09,3017516880
2021-03-10,3053988140
2021-03-11,3032873200
2021-03-12,3050149060
2021-03-15,3106775489
2021-03-16,3071264000
2021-03-17,3181637550
2021-03-18,3103896180
2021-03-19,3112534110
2021-03-22,3082781239
2021-03-23,3002160560
2021-03-24,2928258270
2021-03-25,3049189290
2021-03-26,3115413420
2021-03-29,3108695030
2021-03-30,3105815720
2021-03-31,3066465150
2021-04-01,3077022620
2021-04-05,3092378940
2021-04-06,3124051349
2021-04-07,3040551360
2021-04-08,3085660550
2021-04-09,3119252500
2021-04-12,3162442150
2021-04-13,3122131810
2021-04-14,3125011120
2021-04-15,3083741010
2021-04-16,3101016870
2021-04-19,3083741010
2021-04-20,3067424920
2021-04-21,3136528360
2021-04-22,3137488130
2021-04-23,3211390420
2021-04-26,3199417920
2021-04-27,3185856960
2021-04-28,3170358719
2021-04-29,3151954560
2021-04-30,3113208960
2021-05-03,3240100800
2021-05-04,3432860160
2021-05-05,3400895040
2021-05-06,3534567360
2021-05-07,3487104000
2021-05-10,3448358400
2021-05-11,3479354880
2021-05-12,3390240000
2021-05-13,3385396800
2021-05-14,3424142400
2021-05-17,3447389760
2021-05-18,3451264320
2021-05-19,3462888000
2021-05-20,3419299199
2021-05-21,3362149440
2021-05-24,3292407360
2021-05-25,3240100800
2021-05-26,3267222719
2021-05-27,3219759360
2021-05-28,3151954560
2021-06-01,3224602560
2021-06-02,3244944000
2021-06-03,3312748800
2021-06-04,3336964800
2021-06-07,3257536320
2021-06-08,3409612800
2021-06-09,3430922880
2021-06-10,3483229440
2021-06-11,3548128320
2021-06-14,3428985600
2021-06-15,3488072640
2021-06-16,3429954239
2021-06-17,3416393280
2021-06-18,3346651199
2021-06-21,3417361920
2021-06-22,3401863679
2021-06-23,2999878080
2021-06-24,3029905920
2021-06-25,2942728320
2021-06-28,2948540160
2021-06-29,2928198720
2021-06-30,2943696960
2021-07-01,2980505280
2021-07-02,2943696960
2021-07-06,2934979200
2021-07-07,2916575040
2021-07-08,2898170880
2021-07-09,2951446080
2021-07-12,2941759680
2021-07-13,2908825920
2021-07-14,2966944320
2021-07-15,2910763200
2021-07-16,2908825920
2021-07-19,2897202240
2021-07-20,2918512320
2021-07-21,2953383360
2021-07-22,2900108160
2021-07-23,2909794560
2021-07-26,2924324160
2021-07-27,2939822400
2021-07-28,2970818880
2021-07-29,2979536640
2021-07-30,3015376320
2021-08-02,3008192110
2021-08-03,2968290500
2021-08-04,2946879880
2021-08-05,2849558880
2021-08-06,2869023080
2021-08-09,2841773200
2021-08-10,2820362580
2021-08-11,2858317770
2021-08-12,2894326540
2021-08-13,2906978270
2021-08-16,2881674810
2021-08-17,2909897900
2021-08-18,2854424930
2021-08-19,2860264190
2021-08-20,2861237400
2021-08-23,2891406910
2021-08-24,2888487280
2021-08-25,2868049870
2021-08-26,2863183820
2021-08-27,2947853090
2021-08-30,2947853090
2021-08-31,2981915440
2021-09-01,2930335310
2021-09-02,3124004100
2021-09-03,3016951000
2021-09-07,3050040140
2021-09-08,3099673850
2021-09-09,3129843359
2021-09-10,3133736200
2021-09-13,3100647060
2021-09-14,3061718660
2021-09-15,3048093720
2021-09-16,3056852610
2021-09-17,3015004580
2021-09-20,2937147780
2021-09-21,2933254940
2021-09-22,2965370870
2021-09-23,2959531610
2021-09-24,2961478030
2021-09-27,2982888650
2021-09-28,2947853090
2021-09-29,3001379640
2021-09-30,2933254940
2021-10-01,3044200880
2021-10-04,3072423970
2021-10-05,3124977310
2021-10-06,3146387930
2021-10-07,3163905710
2021-10-08,3184343120
2021-10-11,3176557440
2021-10-12,3161959290
2021-10-13,3157093240
2021-10-14,3152227190
2021-10-15,3130816570
2021-10-18,3094807800
2021-10-19,3104539900
2021-10-20,3138602250
2021-10-21,3113298790
2021-10-22,3101620270
2021-10-25,3052959770
2021-10-26,3019870630
2021-10-27,2960504820
2021-10-28,3014031370
2021-10-29,3042254460
2021-11-01,3181453440
2021-11-02,3234087780
2021-11-03,3262354370
2021-11-04,3231163650
2021-11-05,3289646250
2021-11-08,3243834880
2021-11-09,3254556690
2021-11-10,3255531400
2021-11-11,3276975019
2021-11-12,3314014000
2021-11-15,3281848570
2021-11-16,3313039290
2021-11-17,3284772700
2021-11-18,3296469220
2021-11-19,3235062490
2021-11-22,3219467130
2021-11-23,3178529310
2021-11-24,3127844390
2021-11-26,3083007730
2021-11-29,3198998220
2021-11-30,3067412370
2021-12-01,2924130000
2021-12-02,2902686380
2021-12-03,2847127910
2021-12-06,2896838120
2021-12-07,2894888700
2021-12-08,2886116310
2021-12-09,2813013060
2021-12-10,2792544150
2021-12-13,2756479880
2021-12-14,2788645310
2021-12-15,2801316540
2021-12-16,2720415610
2021-12-17,2709693800
2021-12-20,2670705400
2021-12-21,2740884520
2021-12-22,2805215380
2021-12-23,2813013060
2021-12-27,2876369210
2021-12-28,2899762250
2021-12-29,2916332320
2021-12-30,2902686380
2021-12-31,2860773850
2022-01-03,2856875010
2022-01-04,2918281740
2022-01-05,2894888700
2022-01-06,2840304940
2022-01-07,2862723270
2022-01-10,2844203780
2022-01-11,2881242760
2022-01-12,2775974080
2022-01-13,2770125820
2022-01-14,2809114220
2022-01-18,2751606330
2022-01-19,2713592640
2022-01-20,2706769670
2022-01-21,2705794960
2022-01-24,2733086840
2022-01-25,2706769670
2022-01-26,2690199600
2022-01-27,2711643220
2022-01-28,2761353430
2022-01-31,2796385610
2022-02-01,2768119600
2022-02-02,2773967740
2022-02-03,2722309170
2022-02-04,2726207930
2022-02-07,2680397500
2022-02-08,2751549870
2022-02-09,2752524560
2022-02-10,2716461030
2022-02-11,2697941920
2022-02-14,2711587580
2022-02-15,2892879920
2022-02-16,2981576710
2022-02-17,2923095310
2022-02-18,2893854610
2022-02-22,2861689840
2022-02-23,2813930030
2022-02-24,2841221350
2022-02-25,2957209460
2022-02-28,2914323100
2022-03-01,2867537980
2022-03-02,2996197060
2022-03-03,3098539510
2022-03-04,3094640750
2022-03-07,3099514200
2022-03-08,3057602530
2022-03-09,3116083930
2022-03-10,3066374740
2022-03-11,3020564310
2022-03-14,3003019890
2022-03-15,3017640240
2022-03-16,2979627330
2022-03-17,3018614930
2022-03-18,3041032800
2022-03-21,3065400050
2022-03-22,3075146950
2022-03-23,3046880940
2022-03-24,3057602530
2022-03-25,3092691370
2022-03-28,3109261100
2022-03-29,3156046220
2022-03-30,3113159860
2022-03-31,3155071529
2022-04-01,3215502310
2022-04-04,3220375760
2022-04-05,3174565330
2022-04-06,3200881960
2022-04-07,3269110260
2022-04-08,3353908289
2022-04-11,3276907779
2022-04-12,3329541039
2022-04-13,3348060150
2022-04-14,3412389690
2022-04-18,3371452710
2022-04-19,3257413980
2022-04-20,3339287940
2022-04-21,3347085460
2022-04-22,3245717699
2022-04-25,3241818940
2022-04-26,3125830830
2022-04-27,3079045710
2022-04-28,3067349430
2022-04-29,2999121130
2022-05-02,2914330640
2022-05-03,3006128190
2022-05-04,3115318960
2022-05-05,3030285440
2022-05-06,3106622350
2022-05-09,3042847210
2022-05-10,2913364350
2022-05-11,2935589020
2022-05-12,2996465290
2022-05-13,2993566420
2022-05-16,3038015760
2022-05-17,3135611050
2022-05-18,3032218020
2022-05-19,2956847400
2022-05-20,3025453990
2022-05-23,3037049470
2022-05-24,3019656250
2022-05-25,3054442690
2022-05-26,3038982050
2022-05-27,3079566230
2022-05-31,3052510110
2022-06-01,2987768680
2022-06-02,3051543820
2022-06-03,3005161900
2022-06-06,2974240620
2022-06-07,3036083180
2022-06-08,2984869810
2022-06-09,2924959830
2022-06-10,2878577910
2022-06-13,2802241000
2022-06-14,2719140060
2022-06-15,2753926500
2022-06-16,2680488460
2022-06-17,2699814260
2022-06-21,2715274900
2022-06-22,2739432150
2022-06-23,2731701830
2022-06-24,2751027630
2022-06-27,2782915200
2022-06-28,2701746840
2022-06-29,2986802390
2022-06-30,2927858700
2022-07-01,2955881110
2022-07-05,2907566610
2022-07-06,2824465670
2022-07-07,2848622920
2022-07-08,2880510490
2022-07-11,2870847590
2022-07-12,2869881300
2022-07-13,2895004840
2022-07-14,2876645330
2022-07-15,2914330640
2022-07-18,2915296930
2022-07-19,2968442880
2022-07-20,2986802390
2022-07-21,2978105780
2022-07-22,2962645140
2022-07-25,2930757570
2022-07-26,2961678850
2022-07-27,2967476590
2022-07-28,3005161900
2022-07-29,3001296740
2022-08-01,2990735180
2022-08-02,2926772600
2022-08-03,2912235650
2022-08-04,2923865210
2022-08-05,2949062590
2022-08-08,2953908240
2022-08-09,2930649120
2022-08-10,2982013010
2022-08-11,2998488220
2022-08-12,3040160810
2022-08-15,2971352580
2022-08-16,2934525640
2022-08-17,2863779150
2022-08-18,2870563060
2022-08-19,2882192620
2022-08-22,2829859600
2022-08-23,2820168300
2022-08-24,2764927890
2022-08-25,2846334810
2022-08-26,2786248750
2022-08-29,2779464840
2022-08-30,2738761380
2022-08-31,2702903570
2022-09-01,2528460170
2022-09-02,2456744550
2022-09-06,2447053250
2022-09-07,2520707130
2022-09-08,2555595810
2022-09-09,2630218820
2022-09-12,2638940990
2022-09-13,2560441460
2022-09-14,2520707130
2022-09-15,2560441460
2022-09-16,2532336690
2022-09-19,2558503200
2022-09-20,2504231920
2022-09-21,2517799740
2022-09-22,2471281500
2022-09-23,2449960640
2022-09-26,2427670650
2022-09-27,2394720230
2022-09-28,2403442400
2022-09-29,2351109380
2022-09-30,2327850260
2022-10-03,2439300210
2022-10-04,2517799740
2022-10-05,2522645390
2022-10-06,2490664100
2022-10-07,2452868030
2022-10-10,2451898900
2022-10-11,2515861480
2022-10-12,2462559330
2022-10-13,2560441460
2022-10-14,2541058860
2022-10-17,2583700580
2022-10-18,2612774480
2022-10-19,2560441460
2022-10-20,2516830610
2022-10-21,2614712740
2022-10-24,2654447070
2022-10-25,2596299270
2022-10-26,2662200110
2022-10-27,2607928830
2022-10-28,2583700580
2022-10-31,2527582190
2022-11-01,2636588430
2022-11-02,2548020860
2022-11-03,2566512990
2022-11-04,2642428050
2022-11-07,2726129270
2022-11-08,2692064820
2022-11-09,2656053830
2022-11-10,2781605660
2022-11-11,2832215700
2022-11-14,2769926420
2022-11-15,2834162240
2022-11-16,2827349350
2022-11-17,2807883950
2022-11-18,2807883950
2022-11-21,2775766040
2022-11-22,2809830490
2022-11-23,2832215700
2022-11-25,2850707830
2022-11-28,2760193720
2022-11-29,2696931170
2022-11-30,2767979880
2022-12-01,2796204710
2022-12-02,2851681100
2022-12-05,2821509730
2022-12-06,2803017600
2022-12-07,2778685850
2022-12-08,2826376080
2022-12-09,2816643380
2022-12-12,2814696840
2022-12-13,2832215700
2022-12-14,2803990870
2022-12-15,2712503490
2022-12-16,2679412310
2022-12-19,2660920180
2022-12-20,2658973640
2022-12-21,2699850980
2022-12-22,2700824250
2022-12-23,2719316380
2022-12-27,2746567940
2022-12-28,2688171740
2022-12-29,2743648130
2022-12-30,2728075810
2023-01-03,2712503490
2023-01-04,2759220450
2023-01-05,2705690600
2023-01-06,2755327370
2023-01-09,2750461020
2023-01-10,2781605660
2023-01-11,2807883950
2023-01-12,2763113530
2023-01-13,2786472010
2023-01-17,2779659120
2023-01-18,2817616650
2023-01-19,2774792770
2023-01-20,2812750300
2023-01-23,2871146500
2023-01-24,2860440530
2023-01-25,2934409050
2023-01-26,2971393310
2023-01-27,2961660610
2023-01-30,2903108640
2023-01-31,2935192560
2023-02-01,2968248720
2023-02-02,3016860720
2023-02-03,2945887200
2023-02-06,2890469520
2023-02-07,2928386880
2023-02-08,2878802640
2023-02-09,2831162880
2023-02-10,2891441760
2023-02-13,2911858800
2023-02-14,2906025360
2023-02-15,2918664480
2023-02-16,2785467600
2023-02-17,2801995680
2023-02-21,2744633520
2023-02-22,2709632880
2023-02-23,2700882720
2023-02-24,2665882080
2023-02-27,2617270080
2023-02-28,2578380480
2023-03-01,2626992480
2023-03-02,2623103520
2023-03-03,2655187440
