,CIEN
2018-08-09,3735134000
2018-08-10,3748063310
2018-08-13,3748063310
2018-08-14,3768175570
2018-08-15,3736570590
2018-08-16,3782541469
2018-08-17,3818456219
2018-08-20,3838568480
2018-08-21,3917580930
2018-08-22,3926200469
2018-08-23,3939129780
2018-08-24,3980790890
2018-08-27,4021015410
2018-08-28,3933383420
2018-08-29,3923327290
2018-08-30,4411767890
2018-08-31,4536751220
2018-09-04,4607144130
2018-09-05,4502273060
2018-09-06,4446246050
2018-09-07,4439063100
2018-09-10,4533878040
2018-09-11,4496526700
2018-09-12,4545370760
2018-09-13,4470668080
2018-09-14,4462048540
2018-09-17,4423260610
2018-09-18,4408894710
2018-09-19,4360050650
2018-09-20,4451992410
2018-09-21,4459175360
2018-09-24,4502273060
2018-09-25,4499399880
2018-09-26,4437626510
2018-09-27,4454865590
2018-09-28,4487907160
2018-10-01,4262362530
2018-10-02,4275291840
2018-10-03,4354304290
2018-10-04,4299713870
2018-10-05,4250869810
2018-10-08,4197715980
2018-10-09,4166111000
2018-10-10,4105774219
2018-10-11,4056930160
2018-10-12,4170420770
2018-10-15,4222138010
2018-10-16,4430443560
2018-10-17,4420387430
2018-10-18,4450555820
2018-10-19,4416077660
2018-10-22,4447682640
2018-10-23,4437626510
2018-10-24,4256616170
2018-10-25,4319826130
2018-10-26,4258052760
2018-10-29,4269545480
2018-10-30,4362923830
2018-10-31,4886375640
2018-11-01,4931706700
2018-11-02,5005174280
2018-11-05,5258402960
2018-11-06,5320928560
2018-11-07,5428785219
2018-11-08,5419406380
2018-11-09,5381891020
2018-11-12,5220887600
2018-11-13,5206819340
2018-11-14,5148983160
2018-11-15,5291228900
2018-11-16,5266218660
2018-11-19,5075515580
2018-11-20,4789460960
2018-11-21,4833228880
2018-11-23,4858239120
2018-11-26,4923891000
2018-11-27,4906696460
2018-11-28,5116157219
2018-11-29,5073952440
2018-11-30,5098962680
2018-12-03,5180245960
2018-12-04,4916075300
2018-12-06,5039563360
2018-12-07,4889501920
2018-12-10,4980164040
2018-12-11,4937959260
2018-12-12,5023931960
2018-12-13,5456921739
2018-12-14,5400648700
2018-12-17,5158362000
2018-12-18,5186498520
2018-12-19,5163051420
2018-12-20,5144293739
2018-12-21,4956716940
2018-12-24,4841044580
2018-12-26,5097399540
2018-12-27,5067699880
2018-12-28,5173993400
2018-12-31,5300607739
2019-01-02,5305297160
2019-01-03,5138041180
2019-01-04,5402211840
2019-01-07,5563215260
2019-01-08,5728908100
2019-01-09,5714839840
2019-01-10,5767986600
2019-01-11,5732034380
2019-01-14,5725781820
2019-01-15,5882095820
2019-01-16,5902416640
2019-01-17,5946184560
2019-01-18,6018089000
2019-01-22,5999331320
2019-01-23,5980573640
2019-01-24,6172839860
2019-01-25,6246307440
2019-01-28,6143140200
2019-01-29,6158771600
2019-01-30,5874280120
2019-01-31,5948515300
2019-02-01,5981311000
2019-02-04,5931336599
2019-02-05,5920404699
2019-02-06,5928213200
2019-02-07,5822017600
2019-02-08,5915719600
2019-02-11,6043779000
2019-02-12,6065642800
2019-02-13,6106247000
2019-02-14,6201510700
2019-02-15,6279595700
2019-02-19,6526344300
2019-02-20,6591935700
2019-02-21,6613799500
2019-02-22,6804326900
2019-02-25,6821505600
2019-02-26,6729365300
2019-02-27,6699693000
2019-02-28,6662212199
2019-03-01,6677829200
2019-03-04,6684076000
2019-03-05,6357680700
2019-03-06,6242114900
2019-03-07,6042217300
2019-03-08,6092191700
2019-03-11,6282719099
2019-03-12,6214004300
2019-03-13,6157783100
2019-03-14,6132795900
2019-03-15,6157783100
2019-03-18,6109370400
2019-03-19,6115617199
2019-03-20,5921966400
2019-03-21,6017230100
2019-03-22,5787660200
2019-03-25,5823579300
2019-03-26,5825141000
2019-03-27,5801715500
2019-03-28,5789221900
2019-03-29,5831387800
2019-04-01,5898540900
2019-04-02,5921966400
2019-04-03,5953200400
2019-04-04,5854813300
2019-04-05,5826702700
2019-04-08,5815770800
2019-04-09,5836072900
2019-04-10,5832949500
2019-04-11,5790783600
2019-04-12,5932898300
2019-04-15,5996928000
2019-04-16,6043779000
2019-04-17,5971940800
2019-04-18,5962570600
2019-04-22,6048464099
2019-04-23,6226497900
2019-04-24,6253046800
2019-04-25,6100000200
2019-04-26,5968817400
2019-04-29,6031285400
2019-04-30,5964519680
2019-05-01,5966074560
2019-05-02,6064032000
2019-05-03,6031379520
2019-05-06,5759275520
2019-05-07,5622446079
2019-05-08,5620891200
2019-05-09,5476287360
2019-05-10,5452964160
2019-05-13,5159091840
2019-05-14,5163756480
2019-05-15,5177750400
2019-05-16,5292811520
2019-05-17,5381439680
2019-05-20,5389214079
2019-05-21,5420311680
2019-05-22,5480952000
2019-05-23,5493391040
2019-05-24,5471622720
2019-05-28,5451409280
2019-05-29,5454519040
2019-05-30,5515159360
2019-05-31,5432750720
2019-06-03,5398543360
2019-06-04,5540037440
2019-06-05,5578909440
2019-06-06,7073149120
2019-06-07,7032722239
2019-06-10,6855465920
2019-06-11,6844581760
2019-06-12,6687538880
2019-06-13,6603575360
2019-06-14,6647112000
2019-06-17,6732630400
2019-06-18,6888118400
2019-06-19,6850801280
2019-06-20,6892783040
2019-06-21,6766837760
2019-06-24,6645557120
2019-06-25,6558483840
2019-06-26,6480739840
2019-06-27,6468300800
2019-06-28,6395221440
2019-07-01,6525831360
2019-07-02,6563148480
2019-07-03,6707752320
2019-07-05,6684429120
2019-07-08,6544489920
2019-07-09,6731075520
2019-07-10,6704642560
2019-07-11,6841472000
2019-07-12,6853911040
2019-07-15,6871014720
2019-07-16,6897447680
2019-07-17,6858575680
2019-07-18,6821258560
2019-07-19,6692203520
2019-07-22,6695313280
2019-07-23,6818148800
2019-07-24,6984520960
2019-07-25,7093362560
2019-07-26,7143118720
2019-07-29,7144673600
2019-07-30,7094917440
2019-07-31,7002407440
2019-08-01,6876977319
2019-08-02,6629214120
2019-08-05,6387645000
2019-08-06,6607534840
2019-08-07,6584307040
2019-08-08,6794905760
2019-08-09,6759289800
2019-08-12,6669475640
2019-08-13,6689606400
2019-08-14,6454231360
2019-08-15,6204919640
2019-08-16,6359771640
2019-08-19,6520817720
2019-08-20,6415518360
2019-08-21,6429455040
2019-08-22,6378353880
2019-08-23,6195628520
2019-08-26,6248278200
2019-08-27,6121299560
2019-08-28,6194080000
2019-08-29,6390742040
2019-08-30,6338092360
2019-09-03,6307121959
2019-09-04,6379902400
2019-09-05,6135236240
2019-09-06,6119751040
2019-09-09,6025291319
2019-09-10,6139881800
2019-09-11,6260666360
2019-09-12,6122848080
2019-09-13,6175497760
2019-09-16,6393839080
2019-09-17,6262214880
2019-09-18,6240535600
2019-09-19,6194080000
2019-09-20,6129042160
2019-09-23,6146075880
2019-09-24,6053164680
2019-09-25,6215759280
2019-09-26,6068649880
2019-09-27,6091877680
2019-09-30,6074843959
2019-10-01,5650549480
2019-10-02,5698553600
2019-10-03,5810047040
2019-10-04,5823983720
2019-10-07,5813144080
2019-10-08,5666034680
2019-10-09,5775979600
2019-10-10,5768237000
2019-10-11,5853405600
2019-10-14,5810047040
2019-10-15,5827080760
2019-10-16,5760494400
2019-10-17,5892118600
2019-10-18,5954059400
2019-10-21,5940122720
2019-10-22,5882827480
2019-10-23,5842565959
2019-10-24,5712490280
2019-10-25,5768237000
2019-10-28,5751203280
2019-10-29,5551444200
2019-10-30,5695456560
2019-10-31,5728878080
2019-11-01,5622387620
2019-11-04,5579174100
2019-11-05,5699554620
2019-11-06,5668687819
2019-11-07,5733508100
2019-11-08,5779808300
2019-11-11,5830738520
2019-11-12,5872408700
2019-11-13,5823021819
2019-11-14,5790611680
2019-11-15,5866235340
2019-11-18,5818391800
2019-11-19,5773634939
2019-11-20,5770548260
2019-11-21,5639364360
2019-11-22,5704184640
2019-11-25,5758201540
2019-11-26,5810675100
2019-11-27,5883212080
2019-11-29,5858518640
2019-12-02,5668687819
2019-12-03,5664057800
2019-12-04,5648624400
2019-12-05,5600780860
2019-12-06,5401690000
2019-12-09,5341499740
2019-12-10,5353846460
2019-12-11,5464966939
2019-12-12,6577715080
2019-12-13,6386340920
2019-12-16,6366277500
2019-12-17,6310717260
2019-12-18,6315347280
2019-12-19,6409491020
2019-12-20,6542218260
2019-12-23,6537588240
2019-12-24,6554564980
2019-12-26,6593148480
2019-12-27,6585431780
2019-12-30,6580801760
2019-12-31,6588518460
2020-01-02,6614755240
2020-01-03,6461964580
2020-01-06,6465051260
2020-01-07,6412577700
2020-01-08,6525241520
2020-01-09,6497461400
2020-01-10,6426467760
2020-01-13,6542218260
2020-01-14,6491288040
2020-01-15,6537588240
2020-01-16,6613211900
2020-01-17,6517524819
2020-01-21,6508264780
2020-01-22,6549934960
2020-01-23,6559195000
2020-01-24,6678032180
2020-01-27,6477397980
2020-01-28,6625558620
2020-01-29,6506721439
2020-01-30,6511351460
2020-01-31,6257404860
2020-02-03,6435880140
2020-02-04,6595892460
2020-02-05,6565120860
2020-02-06,6689745839
2020-02-07,6560505120
2020-02-10,6535887839
2020-02-11,6628202640
2020-02-12,6646665600
2020-02-13,6663589980
2020-02-14,6645127020
2020-02-18,6626664060
2020-02-19,6745134720
2020-02-20,6842065260
2020-02-21,6752827620
2020-02-24,6558966540
2020-02-25,6297407940
2020-02-26,6214324620
2020-02-27,5995846260
2020-02-28,5915840100
2020-03-02,6102008279
2020-03-03,6157397160
2020-03-04,6403569960
2020-03-05,6597431040
2020-03-06,6322025220
2020-03-09,5957381760
2020-03-10,6234326160
2020-03-11,5974306140
2020-03-12,5343488339
2020-03-13,5695823160
2020-03-16,5394261480
2020-03-17,6035849339
2020-03-18,5538888000
2020-03-19,5772752160
2020-03-20,5549658060
2020-03-23,5308101000
2020-03-24,5980460460
2020-03-25,5934303060
2020-03-26,6282022140
2020-03-27,6052773720
2020-03-30,6320486640
2020-03-31,6125086980
2020-04-01,6149704260
2020-04-02,6249711960
2020-04-03,6206631720
2020-04-06,6928225740
2020-04-07,7006693320
2020-04-08,7102085279
2020-04-09,7023617700
2020-04-13,6835910940
2020-04-14,6971305980
2020-04-15,6754366200
2020-04-16,6863605380
2020-04-17,6800523600
2020-04-20,7131318300
2020-04-21,6774367740
2020-04-22,6882068339
2020-04-23,6886684080
2020-04-24,7166705640
2020-04-27,7526733360
2020-04-28,7229787420
2020-04-29,7251327540
2020-04-30,7115932500
2020-05-01,7129779720
2020-05-04,7220436720
2020-05-05,7292903200
2020-05-06,7052376160
2020-05-07,7180348880
2020-05-08,7394664640
2020-05-11,7482549520
2020-05-12,7414708560
2020-05-13,7209643840
2020-05-14,7220436720
2020-05-15,7655235600
2020-05-18,7918890240
2020-05-19,7889595280
2020-05-20,8164042800
2020-05-21,7974396480
2020-05-22,8142457040
2020-05-26,8312059439
2020-05-27,8568004880
2020-05-28,8447741360
2020-05-29,8520207840
2020-06-01,8634304000
2020-06-02,8583423280
2020-06-03,8682101040
2020-06-04,8316684960
2020-06-05,8370649360
2020-06-08,8404569840
2020-06-09,8493996560
2020-06-10,8469327120
2020-06-11,8049946640
2020-06-12,8134747840
2020-06-15,8287390000
2020-06-16,8387609600
2020-06-17,8267346080
2020-06-18,8227258240
2020-06-19,8267346080
2020-06-22,8349063600
2020-06-23,8338270720
2020-06-24,8205672480
2020-06-25,8227258240
2020-06-26,8244218480
2020-06-29,8194879600
2020-06-30,8350605439
2020-07-01,8262720560
2020-07-02,8211839840
2020-07-06,8722188880
2020-07-07,8618885600
2020-07-08,8558753840
2020-07-09,8658973440
2020-07-10,8475494480
2020-07-13,8073074240
2020-07-14,8167126480
2020-07-15,8242676640
2020-07-16,8148624400
2020-07-17,8418446400
2020-07-20,8379900400
2020-07-21,8406111680
2020-07-22,8472410800
2020-07-23,8506331280
2020-07-24,8745316480
2020-07-27,9084521280
2020-07-28,8879456560
2020-07-29,9166238800
2020-07-30,9113816240
2020-07-31,9175489840
2020-08-03,9271530580
2020-08-04,9342695340
2020-08-05,9269983520
2020-08-06,9429330700
2020-08-07,9435518940
2020-08-10,9368995360
2020-08-11,9308660020
2020-08-12,9367448300
2020-08-13,9387560080
2020-08-14,9242136440
2020-08-17,9197271700
2020-08-18,9140030480
2020-08-19,9257607040
2020-08-20,9263795280
2020-08-21,9260701160
2020-08-24,9220477600
2020-08-25,8832165540
2020-08-26,8807412580
2020-08-27,8661988940
2020-08-28,8668177180
2020-08-31,8782659620
2020-09-01,9065771600
2020-09-02,9293189420
2020-09-03,7032934760
2020-09-04,6850381680
2020-09-08,6510028480
2020-09-09,6493010820
2020-09-10,6277969480
2020-09-11,6428034300
2020-09-14,6585834420
2020-09-15,6438863720
2020-09-16,6409469580
2020-09-17,6363057780
2020-09-18,6347587180
2020-09-21,6279516540
2020-09-22,6359963660
2020-09-23,6078398740
2020-09-24,6005686920
2020-09-25,6083039920
2020-09-28,6154204680
2020-09-29,6186692940
2020-09-30,6140281140
2020-10-01,6148016440
2020-10-02,6206804720
2020-10-05,6398640160
2020-10-06,6364604840
2020-10-07,6479087280
2020-10-08,6556440280
2020-10-09,6656999180
2020-10-12,6610587379
2020-10-13,6448146080
2020-10-14,6508481420
2020-10-15,6514669660
2020-10-16,6468257860
2020-10-19,6384716620
2020-10-20,6304269500
2020-10-21,6344493060
2020-10-22,6418751940
2020-10-23,6380075440
2020-10-26,6276422420
2020-10-27,6117075240
2020-10-28,5946898640
2020-10-29,6004139860
2020-10-30,6093869340
2020-11-02,6075062100
2020-11-03,6152649100
2020-11-04,6161959540
2020-11-05,6408686200
2020-11-06,6563860200
2020-11-09,6652309380
2020-11-10,6691102880
2020-11-11,6656964600
2020-11-12,6591791519
2020-11-13,6757827700
2020-11-16,6847828620
2020-11-17,6833862960
2020-11-18,6573170640
2020-11-19,6599550220
2020-11-20,6532825400
2020-11-23,6728344640
2020-11-24,6826104260
2020-11-25,6872656460
2020-11-27,6900587780
2020-11-30,6951795200
2020-12-01,7051106560
2020-12-02,7086796580
2020-12-03,7215591000
2020-12-04,7290074519
2020-12-07,7521283780
2020-12-08,7493352460
2020-12-09,7321109320
2020-12-10,7153521400
2020-12-11,7418868940
2020-12-14,7421972420
2020-12-15,7533697700
2020-12-16,7516628560
2020-12-17,7614388180
2020-12-18,7969736640
2020-12-21,7974391860
2020-12-22,8098531060
2020-12-23,8146635000
2020-12-24,8263015500
2020-12-28,8297153780
2020-12-29,8117151940
2020-12-30,8145083260
2020-12-31,8200945900
2021-01-04,7941805320
2021-01-05,7946460540
2021-01-06,7983702300
2021-01-07,8129565860
2021-01-08,8213359820
2021-01-11,8191635460
2021-01-12,8410430800
2021-01-13,8255256800
2021-01-14,8450776040
2021-01-15,8272325940
2021-01-19,8165255880
2021-01-20,8199394160
2021-01-21,8472500400
2021-01-22,8539225220
2021-01-25,8534570000
2021-01-26,8553190880
2021-01-27,8768882740
2021-01-28,8390258180
2021-01-29,8284739860
2021-02-01,8521458660
2021-02-02,8347487940
2021-02-03,8392533930
2021-02-04,8527671900
2021-02-05,8594464230
2021-02-08,8738922060
2021-02-09,8667469800
2021-02-10,8619317190
2021-02-11,8644170150
2021-02-12,8732708820
2021-02-16,8639510220
2021-02-17,8575824510
2021-02-18,8462432879
2021-02-19,8450006400
2021-02-22,8463986190
2021-02-23,8422046820
2021-02-24,8215456590
2021-02-25,8053912350
2021-02-26,8103618270
2021-03-01,8235649620
2021-03-02,8005759740
2021-03-03,7853535360
2021-03-04,7591025970
2021-03-05,7696651050
2021-03-08,7642285200
2021-03-09,7841108879
2021-03-10,7898581350
2021-03-11,8272929060
2021-03-12,8440686540
2021-03-15,8756008470
2021-03-16,8891146440
2021-03-17,8841440520
2021-03-18,8582037750
2021-03-19,8608444020
2021-03-22,8653490010
2021-03-23,8378554140
2021-03-24,8156430810
2021-03-25,8358361110
2021-03-26,8637956910
2021-03-29,8529225209
2021-03-30,8498159010
2021-03-31,8499712320
2021-04-01,8791734600
2021-04-05,8821247490
2021-04-06,8683002900
2021-04-07,8698536000
2021-04-08,8796394530
2021-04-09,8769988260
2021-04-12,8729602200
2021-04-13,8707855860
2021-04-14,8686109520
2021-04-15,8773094880
2021-04-16,8833673970
2021-04-19,8524565280
2021-04-20,8414280270
2021-04-21,8530778520
2021-04-22,8364574350
2021-04-23,8459326260
2021-04-26,8436026610
2021-04-27,8218563209
2021-04-28,8086531860
2021-04-29,8193710250
2021-04-30,7839555570
2021-05-03,7974718560
2021-05-04,7872239700
2021-05-05,7973165850
2021-05-06,8206072350
2021-05-07,8364448770
2021-05-10,8310103920
2021-05-11,8334947280
2021-05-12,7689019920
2021-05-13,7862923440
2021-05-14,8033721540
2021-05-17,8083408260
2021-05-18,8078750130
2021-05-19,8058564900
2021-05-20,8293024109
2021-05-21,8213835900
2021-05-24,8300787660
2021-05-25,8229363000
2021-05-26,8223152160
2021-05-27,8220046740
2021-05-28,8209177770
2021-06-01,8306998500
2021-06-02,8448295109
2021-06-03,9064720980
2021-06-04,9317812710
2021-06-07,9435818670
2021-06-08,9389237370
2021-06-09,9328681680
2021-06-10,9162541710
2021-06-11,9143909190
2021-06-14,9036772200
2021-06-15,8948267730
2021-06-16,8934293340
2021-06-17,8822498220
2021-06-18,8718466650
2021-06-21,8867526810
2021-06-22,8960689410
2021-06-23,8878395780
2021-06-24,8951373150
2021-06-25,9027455940
2021-06-28,8932740630
2021-06-29,8900133720
2021-06-30,8833367190
2021-07-01,8974663800
2021-07-02,8993296320
2021-07-06,8963794830
2021-07-07,8819392800
2021-07-08,8769706080
2021-07-09,8952925860
2021-07-12,8813181960
2021-07-13,8828709060
2021-07-14,8844236160
2021-07-15,8771258790
2021-07-16,8547668550
2021-07-19,8407924650
2021-07-20,8468480340
2021-07-21,8625304050
2021-07-22,8605118820
2021-07-23,8727782910
2021-07-26,8789891310
2021-07-27,8765047950
2021-07-28,8817840090
2021-07-29,8971558380
2021-07-30,9027455940
2021-08-02,8977066560
2021-08-03,9048473280
2021-08-04,8840462400
2021-08-05,8817177600
2021-08-06,8826491520
2021-08-09,8826491520
2021-08-10,8762846400
2021-08-11,8764398720
2021-08-12,8710067520
2021-08-13,8680573440
2021-08-16,8691439680
2021-08-17,8599852800
2021-08-18,8505161280
2021-08-19,8531550720
2021-08-20,8536207680
2021-08-23,8671259520
2021-08-24,8734904640
2021-08-25,8809416000
2021-08-26,8804759040
2021-08-27,8876165760
2021-08-30,8885479680
2021-08-31,8868404160
2021-09-01,8829596160
2021-09-02,9082624320
2021-09-03,8835805440
2021-09-07,8635556160
2021-09-08,8731800000
2021-09-09,8613823680
2021-09-10,8368557119
2021-09-13,8432202240
2021-09-14,8221086720
2021-09-15,8286284160
2021-09-16,8348376960
2021-09-17,8249028480
2021-09-20,8022389760
2021-09-21,7891994880
2021-09-22,7901308800
2021-09-23,8027046720
2021-09-24,8075168640
2021-09-27,8155889280
2021-09-28,7971163200
2021-09-29,7966506240
2021-09-30,7971163200
2021-10-01,8107767359
2021-10-04,8030151359
2021-10-05,8062750080
2021-10-06,8056540800
2021-10-07,8197801920
2021-10-08,8165203200
2021-10-11,8124842880
2021-10-12,8056540800
2021-10-13,8076720960
2021-10-14,8298702720
2021-10-15,8110872000
2021-10-18,8107767359
2021-10-19,8183831040
2021-10-20,8219534400
2021-10-21,8298702720
2021-10-22,8176069440
2021-10-25,8033256000
2021-10-26,8145023040
2021-10-27,8329749119
2021-10-28,8435306880
2021-10-29,8427545280
2021-11-01,8518384260
2021-11-02,9119573160
2021-11-03,9279890200
2021-11-04,9375463820
2021-11-05,9326135500
2021-11-08,9273724160
2021-11-09,9346175130
2021-11-10,9326135500
2021-11-11,9381629860
2021-11-12,9466412910
2021-11-15,9487994050
2021-11-16,9561986530
2021-11-17,9518824250
2021-11-18,9474120460
2021-11-19,9367756270
2021-11-22,9306095870
2021-11-23,9293763790
2021-11-24,9447914790
2021-11-26,9363131740
2021-11-29,9509575190
2021-11-30,9284514730
2021-12-01,9244435470
2021-12-02,9508033680
2021-12-03,9417084590
2021-12-06,9430958180
2021-12-07,9706888470
2021-12-08,9588192200
2021-12-09,11088081430
2021-12-10,11306975850
2021-12-13,11425672120
2021-12-14,11404090980
2021-12-15,11484249500
2021-12-16,11245315450
2021-12-17,11425672120
2021-12-20,11481166480
2021-12-21,11582906140
2021-12-22,11673855230
2021-12-23,11715476000
2021-12-27,11906623240
2021-12-28,11920496830
2021-12-29,11962117600
2021-12-30,11854211900
2021-12-31,11865002470
2022-01-03,11928204380
2022-01-04,11696977880
2022-01-05,11619902380
2022-01-06,11465751380
2022-01-07,11260730550
2022-01-10,11542826880
2022-01-11,11393300410
2022-01-12,11302351319
2022-01-13,11125077670
2022-01-14,11007922910
2022-01-18,10790570000
2022-01-19,10514639709
2022-01-20,10166258450
2022-01-21,10005941410
2022-01-24,10078392380
2022-01-25,9962779130
2022-01-26,9914992319
2022-01-27,9800920580
2022-01-28,9981277250
2022-01-31,10092183070
2022-02-01,10066309580
2022-02-02,10111968680
2022-02-03,9792354980
2022-02-04,9946073950
2022-02-07,9857799690
2022-02-08,9950639860
2022-02-09,10037392150
2022-02-10,9904980760
2022-02-11,9713212540
2022-02-14,9713212540
2022-02-15,10430060410
2022-02-16,10556383920
2022-02-17,10506158910
2022-02-18,10455933900
2022-02-22,10477241480
2022-02-23,10230682340
2022-02-24,10350917970
2022-02-25,10455933900
2022-02-28,10413318740
2022-03-01,10242858100
2022-03-02,10681185460
2022-03-03,10510724820
2022-03-04,10035870180
2022-03-07,8943095720
2022-03-08,8860909340
2022-03-09,9035935890
2022-03-10,8733063860
2022-03-11,8367791060
2022-03-14,8172978900
2022-03-15,8615872170
2022-03-16,8812206300
2022-03-17,8923310110
2022-03-18,9147039700
2022-03-21,9020716190
2022-03-22,9070941200
2022-03-23,8804596450
2022-03-24,9183566980
2022-03-25,9209440470
2022-03-28,9226182140
2022-03-29,9420994300
2022-03-30,9338807920
2022-03-31,9227704110
2022-04-01,9290104880
2022-04-04,9396642780
2022-04-05,9108990450
2022-04-06,8856343430
2022-04-07,8851777520
2022-04-08,8860909340
2022-04-11,8701102490
2022-04-12,8571735040
2022-04-13,8714800220
2022-04-14,8498680480
2022-04-18,8498680480
2022-04-19,8687404760
2022-04-20,8780244930
2022-04-21,8720888100
2022-04-22,8571735040
2022-04-25,8784810840
2022-04-26,8431713800
2022-04-27,8329741810
2022-04-28,8676750970
2022-04-29,8396708490
2022-05-02,8462707140
2022-05-03,8438729220
2022-05-04,8609571900
2022-05-05,8203445880
2022-05-06,8130013500
2022-05-09,7770344700
2022-05-10,7786829520
2022-05-11,7612989600
2022-05-12,7562036520
2022-05-13,7846774320
2022-05-16,7698410940
2022-05-17,8040096300
2022-05-18,7668438540
2022-05-19,7466124840
2022-05-20,7469122080
2022-05-23,7521573780
2022-05-24,7323755940
2022-05-25,7430157960
2022-05-26,7578521340
2022-05-27,7842278460
2022-05-31,7615986840
2022-06-01,7695413700
2022-06-02,7595006160
2022-06-03,7304273880
2022-06-06,7397188320
2022-06-07,7290786300
2022-06-08,7263811140
2022-06-09,7007547120
2022-06-10,6776759640
2022-06-13,6527988720
2022-06-14,6384121200
2022-06-15,6667360380
2022-06-16,6300198480
2022-06-17,6527988720
2022-06-21,6677850720
2022-06-22,6620903160
2022-06-23,6914632680
2022-06-24,7034522280
2022-06-27,6988065060
2022-06-28,6881663040
2022-06-29,6833707200
2022-06-30,6848693400
2022-07-01,6839701680
2022-07-05,6821718240
2022-07-06,6886158900
2022-07-07,6970081620
2022-07-08,7116946380
2022-07-11,7045012620
2022-07-12,6965585760
2022-07-13,7059998820
2022-07-14,6985067820
2022-07-15,7118445000
2022-07-18,7058500200
2022-07-19,7380703500
2022-07-20,7416670380
2022-07-21,7472119320
2022-07-22,7259315280
2022-07-25,7256318040
2022-07-26,7242830460
2022-07-27,7440648300
2022-07-28,7675931640
2022-07-29,7732879200
2022-08-01,7685873520
2022-08-02,7663591320
2022-08-03,7754205600
2022-08-04,7797284520
2022-08-05,7856703720
2022-08-08,7806197400
2022-08-09,7685873520
2022-08-10,8017135560
2022-08-11,7856703720
2022-08-12,8125575600
2022-08-15,8195393160
2022-08-16,8263725240
2022-08-17,8121119160
2022-08-18,8373650760
2022-08-19,8287492920
2022-08-22,8083982160
2022-08-23,8039417760
2022-08-24,8024562960
2022-08-25,8242928520
2022-08-26,7965143760
2022-08-29,7673989679
2022-08-30,7679931600
2022-08-31,7537325520
2022-09-01,6755963040
2022-09-02,6568792560
2022-09-06,6344485080
2022-09-07,6467779920
2022-09-08,6516800760
2022-09-09,6585132840
2022-09-12,6625240800
2022-09-13,6326659320
2022-09-14,6344485080
2022-09-15,6268725600
2022-09-16,6216733800
2022-09-19,6124634040
2022-09-20,6028077840
2022-09-21,6051845520
2022-09-22,6096409920
2022-09-23,6031048800
2022-09-26,5898841080
2022-09-27,5995397280
2022-09-28,6256841760
2022-09-29,6066700320
2022-09-30,6005795640
2022-10-03,6130575960
2022-10-04,6359339880
2022-10-05,6286551360
2022-10-06,6228617640
2022-10-07,6029563320
2022-10-10,5913695880
2022-10-11,5817139679
2022-10-12,5860218600
2022-10-13,5964202200
2022-10-14,5881015320
2022-10-17,6004310160
2022-10-18,6135032400
2022-10-19,6094924440
2022-10-20,6074127720
2022-10-21,6399447840
2022-10-24,6490062120
2022-10-25,6717340560
2022-10-26,6839149920
2022-10-27,6992154360
2022-10-28,7167441000
2022-10-31,7140979900
2022-11-01,7149924760
2022-11-02,6896487060
2022-11-03,6811510890
2022-11-04,6850271950
2022-11-07,6818964940
2022-11-08,6622178020
2022-11-09,6136173959
2022-11-10,6572981290
2022-11-11,6710135810
2022-11-14,6662429890
2022-11-15,6815983320
2022-11-16,6578944530
2022-11-17,6519312130
2022-11-18,6678828800
2022-11-21,6610251540
2022-11-22,6519312130
2022-11-23,6567018050
2022-11-25,6575962910
2022-11-28,6353832220
2022-11-29,6446262440
2022-11-30,6702681760
2022-12-01,6662429890
2022-12-02,6674356370
2022-12-05,6711626620
2022-12-06,6608760730
2022-12-07,6446262440
2022-12-08,7732831470
2022-12-09,7567351560
2022-12-12,7609094240
2022-12-13,7543498600
2022-12-14,7568842370
2022-12-15,7234900930
2022-12-16,7218502020
2022-12-19,7240864170
2022-12-20,7345220870
2022-12-21,7370564640
2022-12-22,7306459810
2022-12-23,7354165730
2022-12-27,7401871650
2022-12-28,7322858720
2022-12-29,7562879130
2022-12-30,7600149380
2023-01-03,7564369940
2023-01-04,7367583020
2023-01-05,7366092209
2023-01-06,7665745020
2023-01-09,7741776330
2023-01-10,7734322280
2023-01-11,7637419630
2023-01-12,7591204520
2023-01-13,7616548290
2023-01-17,7619529910
2023-01-18,7606112620
2023-01-19,7474921340
2023-01-20,7497283490
2023-01-23,7641892060
2023-01-24,7492811060
2023-01-25,7452559190
2023-01-26,7613566670
2023-01-27,7607603430
2023-01-30,7587027360
2023-01-31,7783024320
2023-02-01,7784520480
2023-02-02,7700735520
2023-02-03,7528677120
2023-02-06,7405992000
2023-02-07,7512219360
2023-02-08,7383549600
2023-02-09,7287795360
2023-02-10,7262360640
2023-02-13,7400007360
2023-02-14,7329687840
2023-02-15,7316222400
2023-02-16,7177079520
2023-02-17,7144164000
2023-02-21,7139675520
2023-02-22,7162117920
2023-02-23,7184560320
2023-02-24,6909266880
2023-02-27,6952655520
2023-02-28,7214483520
2023-03-01,7263856800
2023-03-02,7302756960
2023-03-03,7344649440
2023-03-06,7613958240
2023-03-07,7404495840
2023-03-08,7633408320
2023-03-09,7426938240
2023-03-10,7410480480
2023-03-13,7432922880
2023-03-14,7585531200
2023-03-15,7447884480
2023-03-16,7612462080
2023-03-17,7397015040
2023-03-20,7510723200
2023-03-21,7495761600
2023-03-22,7299764640
2023-03-23,7346145600
2023-03-24,7365595680
2023-03-27,7272833760
2023-03-28,7610965920
