,AAPL
2018-07-17,919216198160
2018-07-18,914222545600
2018-07-19,921328897320
2018-07-20,919216198160
2018-07-23,919984452400
2018-07-24,926706677000
2018-07-25,935541600760
2018-07-26,932468583800
2018-07-27,917103499000
2018-07-30,911917782880
2018-07-31,913646354920
2018-08-01,967616215280
2018-08-02,995849558600
2018-08-03,998730512000
2018-08-06,1003916228120
2018-08-07,994505113680
2018-08-08,995081304360
2018-08-09,1002955910320
2018-08-10,996425749280
2018-08-13,1002955910320
2018-08-14,1007181308640
2018-08-15,1009486071360
2018-08-16,1024274965480
2018-08-17,1044825766400
2018-08-20,1034646397720
2018-08-21,1032533698560
2018-08-22,1032533698560
2018-08-23,1034646397720
2018-08-24,1037911478240
2018-08-27,1046554338440
2018-08-28,1055005135080
2018-08-29,1070754347000
2018-08-30,1080549588560
2018-08-31,1093033719959
2018-09-04,1096490864040
2018-09-05,1089384512320
2018-09-06,1071330537680
2018-09-07,1062687677480
2018-09-10,1048282910480
2018-09-11,1074787681760
2018-09-12,1061535296120
2018-09-13,1087079749600
2018-09-14,1074787681760
2018-09-17,1046170211320
2018-09-18,1047898783360
2018-09-19,1048474974040
2018-09-20,1056541643560
2018-09-21,1045209893520
2018-09-24,1060190851200
2018-09-25,1066913075800
2018-09-26,1058462279160
2018-09-27,1080165461440
2018-09-28,1084006732640
2018-10-01,1076357169600
2018-10-02,1085828809600
2018-10-03,1099089105600
2018-10-04,1079766960000
2018-10-05,1062149709600
2018-10-08,1059687083200
2018-10-09,1074462841600
2018-10-10,1024642015200
2018-10-11,1015549240800
2018-10-12,1051920338400
2018-10-15,1029377835200
2018-10-16,1052109771200
2018-10-17,1047563384000
2018-10-18,1023126552800
2018-10-19,1038660042400
2018-10-22,1044911324799
2018-10-23,1054761830400
2018-10-24,1018580165600
2018-10-25,1040933236000
2018-10-26,1024452582400
2018-10-29,1005130436800
2018-10-30,1010245122400
2018-10-31,1036576281600
2018-11-01,1052488636800
2018-11-02,982587933600
2018-11-05,954741312000
2018-11-06,964970683200
2018-11-07,994332767200
2018-11-08,987323753600
2018-11-09,968380473600
2018-11-12,919506811200
2018-11-13,910414036800
2018-11-14,884651176000
2018-11-15,906435948000
2018-11-16,916475886400
2018-11-19,880294221600
2018-11-20,838240140000
2018-11-21,837292976000
2018-11-23,815887069600
2018-11-26,827063604799
2018-11-27,825169276800
2018-11-28,856993987200
2018-11-29,850363839200
2018-11-30,845817452000
2018-12-03,875368968800
2018-12-04,836724677600
2018-12-06,827442470400
2018-12-07,797890953600
2018-12-10,803195072000
2018-12-11,798648684799
2018-12-12,800921878400
2018-12-13,809635787200
2018-12-14,783683493600
2018-12-17,776485047200
2018-12-18,786524985600
2018-12-19,761898721600
2018-12-20,742766008800
2018-12-21,713782790400
2018-12-24,695407808800
2018-12-26,744281471200
2018-12-27,739545651200
2018-12-28,739924516800
2018-12-31,737381440960
2019-01-02,738129292320
2019-01-03,664652896200
2019-01-04,693071247880
2019-01-07,691388582320
2019-01-08,704662943960
2019-01-09,716628565720
2019-01-10,718872119800
2019-01-11,711767531880
2019-01-14,701110650000
2019-01-15,715506788680
2019-01-16,724294042160
2019-01-17,728594187480
2019-01-18,733081295640
2019-01-22,716628565720
2019-01-23,719433008320
2019-01-24,713637160280
2019-01-25,737381440960
2019-01-28,730650778720
2019-01-29,722985302280
2019-01-30,772343492040
2019-01-31,777952377240
2019-02-01,778326302920
2019-02-04,800387918040
2019-02-05,814223168200
2019-02-06,814410131040
2019-02-07,799079178160
2019-02-08,796461698400
2019-02-11,791974590240
2019-02-12,798705252480
2019-02-13,795526884200
2019-02-14,798331326800
2019-02-15,796648661240
2019-02-19,798892215320
2019-02-20,804127174840
2019-02-21,799640066680
2019-02-22,808427320160
2019-02-25,814410131040
2019-02-26,814784056720
2019-02-27,817401536480
2019-02-28,809362134360
2019-03-01,817775462160
2019-03-04,821888644640
2019-03-05,820392941920
2019-03-06,815718870920
2019-03-07,806370728920
2019-03-08,808240357320
2019-03-11,836284783320
2019-03-12,845632925320
2019-03-13,849372182120
2019-03-14,858720324120
2019-03-15,869938094520
2019-03-18,878912310840
2019-03-19,871807722920
2019-03-20,879473199360
2019-03-21,911817770680
2019-03-22,892934523840
2019-03-25,882277641960
2019-03-26,873116462800
2019-03-27,880968902080
2019-03-28,882090679120
2019-03-29,887886527160
2019-04-01,874087854920
2019-04-02,886885627320
2019-04-03,892918862880
2019-04-04,894381465440
2019-04-05,900414701000
2019-04-08,914675075960
2019-04-09,911932696160
2019-04-10,917051805119
2019-04-11,909373141680
2019-04-12,909007491040
2019-04-15,910652918920
2019-04-16,910652918920
2019-04-17,928386974960
2019-04-18,931860656040
2019-04-22,934785861160
2019-04-23,948314934840
2019-04-24,946852332280
2019-04-25,938259542240
2019-04-26,933871734560
2019-04-29,935151511800
2019-04-30,917234630440
2019-05-01,962209659160
2019-05-02,955993598280
2019-05-03,967877244080
2019-05-06,952885567840
2019-05-07,927290023040
2019-05-08,927472848360
2019-05-09,917417455760
2019-05-10,901328827600
2019-05-13,848857960760
2019-05-14,862387034440
2019-05-15,872625252360
2019-05-16,868785920640
2019-05-17,863849637000
2019-05-20,836791489640
2019-05-21,852880117800
2019-05-22,835511712400
2019-05-23,821251337440
2019-05-24,817960481680
2019-05-28,814669625920
2019-05-29,810830294200
2019-05-30,815035276560
2019-05-31,800226425640
2019-06-03,792182111560
2019-06-04,821068512119
2019-06-05,834414760480
2019-06-06,846664056920
2019-06-07,869151571280
2019-06-10,880303915800
2019-06-11,890359308400
2019-06-12,887616928600
2019-06-13,887434103280
2019-06-14,881035217080
2019-06-17,886154326040
2019-06-18,906996412520
2019-06-19,904436858040
2019-06-20,911749870840
2019-06-21,908641840400
2019-06-24,907727713800
2019-06-25,893832989480
2019-06-26,913212473400
2019-06-27,913029648080
2019-06-28,904619683360
2019-07-01,905168066720
2019-07-02,910377408640
2019-07-03,917921972800
2019-07-05,917203442880
2019-07-08,898342032480
2019-07-09,903731006880
2019-07-10,912712630880
2019-07-11,906066229120
2019-07-12,913071895840
2019-07-15,921514622400
2019-07-16,918460870240
2019-07-17,913251528320
2019-07-18,923670212160
2019-07-19,909838511200
2019-07-22,930675878880
2019-07-23,937861178080
2019-07-24,937142648160
2019-07-25,929777716480
2019-07-26,933011101120
2019-07-29,941633460160
2019-07-30,937681545600
2019-07-31,956722588480
2019-08-01,936064853280
2019-08-02,916305280480
2019-08-05,868343408320
2019-08-06,884689964000
2019-08-07,893851220480
2019-08-08,913610793280
2019-08-09,902653212000
2019-08-12,900317989760
2019-08-13,938400075520
2019-08-14,910557041120
2019-08-15,906066229120
2019-08-16,927442494240
2019-08-19,944687212320
2019-08-20,944687212320
2019-08-21,954926263679
2019-08-22,954207733760
2019-08-23,910018143679
2019-08-26,927262861760
2019-08-27,916844177920
2019-08-28,922951682240
2019-08-29,938579708000
2019-08-30,937501913120
2019-09-03,923849844640
2019-09-04,939477870400
2019-09-05,957800383360
2019-09-06,957800383360
2019-09-09,961752297920
2019-09-10,973248776640
2019-09-11,1004145563200
2019-09-12,1001810340960
2019-09-13,982410033120
2019-09-16,987619375040
2019-09-17,991212024640
2019-09-18,1000373281120
2019-09-19,992289819520
2019-09-20,977739588640
2019-09-23,982230400640
2019-09-24,977559956160
2019-09-25,992649084480
2019-09-26,987439742560
2019-09-27,982769298080
2019-09-30,988792358400
2019-10-01,991617984000
2019-10-02,966717158400
2019-10-03,975017433600
2019-10-04,1002214080000
2019-10-07,1002567283200
2019-10-08,990734976000
2019-10-09,1002390681600
2019-10-10,1015812403200
2019-10-11,1042832448000
2019-10-14,1041419635200
2019-10-15,1038947212800
2019-10-16,1034708774400
2019-10-17,1038770611200
2019-10-18,1043715456000
2019-10-21,1061905420800
2019-10-22,1059432998400
2019-10-23,1073737728000
2019-10-24,1075503744000
2019-10-25,1088748864000
2019-10-28,1099521561600
2019-10-29,1074090931200
2019-10-30,1074090931200
2019-10-31,1098285350400
2019-11-01,1129543833600
2019-11-04,1136961100800
2019-11-05,1135195084800
2019-11-06,1135724889600
2019-11-07,1145437977600
2019-11-08,1148616806400
2019-11-11,1157623488000
2019-11-12,1156563878400
2019-11-13,1167689779200
2019-11-14,1159566105600
2019-11-15,1173341030400
2019-11-18,1179345484800
2019-11-19,1175636851200
2019-11-20,1162038528000
2019-11-21,1156740480000
2019-11-22,1155680870400
2019-11-25,1175990054400
2019-11-26,1166806771200
2019-11-27,1182524313600
2019-11-29,1179875289600
2019-12-02,1166276966400
2019-12-03,1145437977600
2019-12-04,1155680870400
2019-12-05,1172634624000
2019-12-06,1195239628800
2019-12-09,1178462476800
2019-12-10,1185349939200
2019-12-11,1195416230400
2019-12-12,1198418457600
2019-12-13,1214842406400
2019-12-16,1235681395200
2019-12-17,1237977216000
2019-12-18,1235151590400
2019-12-19,1236387801600
2019-12-20,1233738777600
2019-12-23,1253871360000
2019-12-24,1255107571200
2019-12-26,1280008396800
2019-12-27,1279478592000
2019-12-30,1287072460800
2019-12-31,1280300057640
2020-01-02,1309599936360
2020-01-03,1296868441440
2020-01-06,1307158279800
2020-01-07,1301054138400
2020-01-08,1321982623200
2020-01-09,1350061673640
2020-01-10,1353026542320
2020-01-13,1381977612960
2020-01-14,1363316380680
2020-01-15,1357386643320
2020-01-16,1374478239240
2020-01-17,1389651390720
2020-01-21,1380233572560
2020-01-22,1385291289720
2020-01-23,1391918643240
2020-01-24,1387907350320
2020-01-27,1347096804960
2020-01-28,1385116885680
2020-01-29,1414067956320
2020-01-30,1412149511880
2020-01-31,1349538461520
2020-02-03,1345875976680
2020-02-04,1390174602840
2020-02-05,1401510865440
2020-02-06,1417904845200
2020-02-07,1395406724040
2020-02-10,1402034077560
2020-02-11,1393488279600
2020-02-12,1426625047200
2020-02-13,1416509612880
2020-02-14,1416858420960
2020-02-18,1390872219000
2020-02-19,1411103087640
2020-02-20,1396627552320
2020-02-21,1364886017040
2020-02-24,1300182118200
2020-02-25,1256057896080
2020-02-26,1275939956640
2020-02-27,1192574825520
2020-02-28,1191877209360
2020-03-02,1302798178800
2020-03-03,1261464421320
2020-03-04,1320064178760
2020-03-05,1277160784920
2020-03-06,1260243593040
2020-03-09,1160484482160
2020-03-10,1244024017320
2020-03-11,1200946219440
2020-03-12,1082351472240
2020-03-13,1211933673960
2020-03-16,1056016462200
2020-03-17,1102582340880
2020-03-18,1075549714680
2020-03-19,1067352724800
2020-03-20,999509553240
2020-03-23,978232260360
2020-03-24,1076421734880
2020-03-25,1070491997520
2020-03-26,1126824502440
2020-03-27,1080258623760
2020-03-30,1110953734800
2020-03-31,1096601062440
2020-04-01,1038985087160
2020-04-02,1056235379160
2020-04-03,1041055122200
2020-04-06,1131964161040
2020-04-07,1118853939120
2020-04-08,1147489423840
2020-04-09,1155769564000
2020-04-13,1178367446520
2020-04-14,1237880953920
2020-04-15,1226668264120
2020-04-16,1236328427640
2020-04-17,1219595644400
2020-04-20,1194237715160
2020-04-21,1157322090280
2020-04-22,1190787656760
2020-04-23,1186130077920
2020-04-24,1220285656080
2020-04-27,1221148170680
2020-04-28,1201482837800
2020-04-29,1240813503560
2020-04-30,1267033947400
2020-05-01,1246678602840
2020-05-04,1264273900680
2020-05-05,1283249221880
2020-05-06,1296531946720
2020-05-07,1309987174480
2020-05-08,1337415138760
2020-05-11,1358460495000
2020-05-12,1342935232200
2020-05-13,1326719957720
2020-05-14,1335000097880
2020-05-15,1327064963560
2020-05-18,1358287992080
2020-05-19,1350525360680
2020-05-20,1376745804520
2020-05-21,1366395629320
2020-05-22,1375193278240
2020-05-26,1365878120560
2020-05-27,1371915722760
2020-05-28,1372433231520
2020-05-29,1371225711080
2020-06-01,1387958494320
2020-06-02,1394341102360
2020-06-03,1402103733760
2020-06-04,1390028529360
2020-06-05,1429704200960
2020-06-08,1438156844040
2020-06-09,1483525112000
2020-06-10,1521648257320
2020-06-11,1448679522160
2020-06-12,1461099732400
2020-06-15,1479212539000
2020-06-16,1518370701840
2020-06-17,1516300666800
2020-06-18,1516818175560
2020-06-19,1508193029560
2020-06-22,1547696198240
2020-06-23,1580644255960
2020-06-24,1552871285840
2020-06-25,1573399133320
2020-06-26,1525098315720
2020-06-29,1560288911400
2020-06-30,1555655126400
2020-07-01,1552755330660
2020-07-02,1552755330660
2020-07-06,1594205352120
2020-07-07,1589258641740
2020-07-08,1626273681480
2020-07-09,1632073272960
2020-07-10,1636167102240
2020-07-13,1628661748560
2020-07-14,1655612791320
2020-07-15,1667041398060
2020-07-16,1646401675440
2020-07-17,1643160727260
2020-07-20,1677787699920
2020-07-21,1654589334000
2020-07-22,1659194891940
2020-07-23,1583800202700
2020-07-24,1579876949640
2020-07-27,1617233141820
2020-07-28,1590623251500
2020-07-29,1621156394880
2020-07-30,1640772660180
2020-07-31,1812542913720
2020-08-03,1858257340680
2020-08-04,1870709404740
2020-08-05,1877361877320
2020-08-06,1942863145800
2020-08-07,1895272380420
2020-08-10,1922905728060
2020-08-11,1865762694360
2020-08-12,1927681862220
2020-08-13,1961797106220
2020-08-14,1960091344020
2020-08-17,1954974057420
2020-08-18,1971178798320
2020-08-19,1973737441620
2020-08-20,2017575530160
2020-08-21,2121456448140
2020-08-24,2146872304920
2020-08-25,2129302954260
2020-08-26,2158130335440
2020-08-27,2132373326220
2020-08-28,2128961801820
2020-08-31,2201115542880
2020-09-01,2288791719960
2020-09-02,2241371530800
2020-09-03,2061925347360
2020-09-04,2063289957120
2020-09-08,1924440914040
2020-09-09,2001200213040
2020-09-10,1935869520780
2020-09-11,1910453664000
2020-09-14,1967767273920
2020-09-15,1970837645880
2020-09-16,1912671154860
2020-09-17,1882138011480
2020-09-18,1822436334480
2020-09-21,1877703029760
2020-09-22,1907212715820
2020-09-23,1827212468640
2020-09-24,1845975852840
2020-09-25,1915229798160
2020-09-28,1960944225120
2020-09-29,1946104093980
2020-09-30,1961256131390
2020-10-01,1977852548010
2020-10-02,1914007149380
2020-10-05,1972941363500
2020-10-06,1916378066040
2020-10-07,1948893494520
2020-10-08,1947030631430
2020-10-09,1980900869430
2020-10-12,2106728803600
2020-10-13,2050842910900
2020-10-14,2052367071610
2020-10-15,2044238214490
2020-10-16,2015617863380
2020-10-19,1964135101620
2020-10-20,1990045833690
2020-10-21,1979207357530
2020-10-22,1960240024250
2020-10-23,1948216089760
2020-10-26,1948385440950
2020-10-27,1974634875400
2020-10-28,1883185232800
2020-10-29,1952957923080
2020-10-30,1843557054340
2020-11-02,1842032893630
2020-11-03,1870314542360
2020-11-04,1946691929050
2020-11-05,2015787214570
2020-11-06,2010029274110
2020-11-09,1969893042080
2020-11-10,1963965750430
2020-11-11,2023577369310
2020-11-12,2018835535990
2020-11-13,2019682291940
2020-11-16,2037294815700
2020-11-17,2021883857410
2020-11-18,1998852095570
2020-11-19,2009182518160
2020-11-20,1987166863460
2020-11-23,1928063298150
2020-11-24,1950417655230
2020-11-25,1964981857570
2020-11-27,1974465524210
2020-11-30,2016125916950
2020-12-01,2078277803680
2020-12-02,2084374446520
2020-12-03,2082003529860
2020-12-04,2070318297750
2020-12-07,2095720976250
2020-12-08,2106390101220
2020-12-09,2062358791820
2020-12-10,2087084065560
2020-12-11,2073027916790
2020-12-14,2062358791820
2020-12-15,2165663017720
2020-12-16,2164477559390
2020-12-17,2179549815299
2020-12-18,2145002172540
2020-12-21,2171590309369
2020-12-22,2233403493720
2020-12-23,2217823184240
2020-12-24,2234927654430
2020-12-28,2314861416110
2020-12-29,2284039499530
2020-12-30,2264564112680
2020-12-31,2223018730440
2021-01-04,2168067329160
2021-01-05,2194872890759
2021-01-06,2120990061600
2021-01-07,2193365077919
2021-01-08,2212296505800
2021-01-11,2160863334479
2021-01-12,2157847708800
2021-01-13,2192862473639
2021-01-14,2159690591160
2021-01-15,2130036938640
2021-01-19,2141596837080
2021-01-20,2211961436280
2021-01-21,2293048260120
2021-01-22,2329905907320
2021-01-25,2394406789920
2021-01-26,2398427624160
2021-01-27,2379998800560
2021-01-28,2296734024840
2021-01-29,2210788692960
2021-02-01,2247311270640
2021-02-02,2261551725240
2021-02-03,2243960575440
2021-02-04,2301760067640
2021-02-05,2291205377760
2021-02-08,2293718399160
2021-02-09,2278640270760
2021-02-10,2268253115640
2021-02-11,2263897211880
2021-02-12,2267918046120
2021-02-16,2231395468440
2021-02-17,2192024799840
2021-02-18,2173093371960
2021-02-19,2175773928120
2021-02-22,2110937976000
2021-02-23,2108592489360
2021-02-24,2100048216600
2021-02-25,2027003061240
2021-02-26,2031526499760
2021-03-01,2140926698040
2021-03-02,2096194917120
2021-03-03,2044929280560
2021-03-04,2012595071880
2021-03-05,2034207055920
2021-03-08,1949434467360
2021-03-09,2028678408840
2021-03-10,2010082050480
2021-03-11,2043253932960
2021-03-12,2027673200280
2021-03-15,2077263489240
2021-03-16,2103733981320
2021-03-17,2090163665760
2021-03-18,2019296462280
2021-03-19,2010249585240
2021-03-22,2067211403640
2021-03-23,2052970949040
2021-03-24,2011924932840
2021-03-25,2020301670840
2021-03-26,2030688825960
2021-03-29,2033704451640
2021-03-30,2008741772400
2021-03-31,2031277667650
2021-04-01,2045412633000
2021-04-05,2093637808900
2021-04-06,2098792913910
2021-04-07,2126896550900
2021-04-08,2167804803560
2021-04-09,2211706343000
2021-04-12,2182438650040
2021-04-13,2235486343530
2021-04-14,2195575853130
2021-04-15,2236650399500
2021-04-16,2230996413360
2021-04-19,2242304385640
2021-04-20,2213535573810
2021-04-21,2220021028500
2021-04-22,2194079209740
2021-04-23,2233657112720
2021-04-26,2240308861120
2021-04-27,2234821168690
2021-04-28,2221351378180
2021-04-29,2219688441080
2021-04-30,2186097111660
2021-05-03,2204056832340
2021-05-04,2126065082350
2021-05-05,2130222425100
2021-05-06,2157494593540
2021-05-07,2165310397910
2021-05-10,2109435711350
2021-05-11,2093804102610
2021-05-12,2041587877670
2021-05-13,2078172493870
2021-05-14,2119413333950
2021-05-17,2099790676170
2021-05-18,2076176969350
2021-05-19,2073516269990
2021-05-20,2117085222010
2021-05-21,2085822004530
2021-05-24,2113593054100
2021-05-25,2110267179900
2021-05-26,2109435711350
2021-05-27,2083327598880
2021-05-28,2072185920310
2021-06-01,2066698227880
2021-06-02,2079669137260
2021-06-03,2054392493340
2021-06-04,2093471515190
2021-06-07,2093637808900
2021-06-08,2107606480540
2021-06-09,2114091935230
2021-06-10,2097129976810
2021-06-11,2117750396850
2021-06-14,2169800328079
2021-06-15,2155831656439
2021-06-16,2164312635650
2021-06-17,2191584804089
2021-06-18,2169467740660
2021-06-21,2200065783300
2021-06-22,2228003126580
2021-06-23,2223346902700
2021-06-24,2218524385110
2021-06-25,2213535573810
2021-06-28,2241306623380
2021-06-29,2267082148430
2021-06-30,2258076092160
2021-07-01,2263187099670
2021-07-02,2307537455160
2021-07-06,2341500924420
2021-07-07,2383543082970
2021-07-08,2361615212040
2021-07-09,2392446128310
2021-07-12,2382388984500
2021-07-13,2401184302440
2021-07-14,2459054097150
2021-07-15,2448007726080
2021-07-16,2413549643190
2021-07-19,2348590386450
2021-07-20,2409592734150
2021-07-21,2397227393400
2021-07-22,2420309362800
2021-07-23,2449326695760
2021-07-26,2456416157790
2021-07-27,2419814749170
2021-07-28,2390302802580
2021-07-29,2401184302440
2021-07-30,2404811469060
2021-08-02,2399205847920
2021-08-03,2429542150560
2021-08-04,2422782430950
2021-08-05,2424596014260
2021-08-06,2409427862940
2021-08-09,2408603506890
2021-08-10,2400524817600
2021-08-11,2404811469060
2021-08-12,2454767445690
2021-08-13,2458229741100
2021-08-16,2491533725520
2021-08-17,2476200702990
2021-08-18,2413055029560
2021-08-19,2418660650700
2021-08-20,2443226460990
2021-08-23,2468286884910
2021-08-24,2466803044020
2021-08-25,2446029271560
2021-08-26,2432509832340
2021-08-27,2449986180600
2021-08-30,2524507967520
2021-08-31,2503239581430
2021-09-01,2514450823710
2021-09-02,2533246141650
2021-09-03,2543962770300
2021-09-07,2583366989490
2021-09-08,2557317338310
2021-09-09,2540170732470
2021-09-10,2456086415370
2021-09-13,2465648945550
2021-09-14,2442072362520
2021-09-15,2457075642630
2021-09-16,2453118733590
2021-09-17,2408108893260
2021-09-20,2356669075740
2021-09-21,2364747765030
2021-09-22,2404646597850
2021-09-23,2420803976430
2021-09-24,2422287817320
2021-09-27,2396732779770
2021-09-28,2339687341110
2021-09-29,2354855492430
2021-09-30,2319428946000
2021-10-01,2338279428600
2021-10-04,2280744477360
2021-10-05,2313036173640
2021-10-06,2327624808000
2021-10-07,2348770131960
2021-10-08,2342377359600
2021-10-11,2340902104440
2021-10-12,2319592863240
2021-10-13,2309757828840
2021-10-14,2356474242240
2021-10-15,2374177304160
2021-10-18,2402207152200
2021-10-19,2438432862240
2021-10-20,2446628724240
2021-10-21,2450234903520
2021-10-22,2437285441560
2021-10-25,2436465855360
2021-10-26,2447612227680
2021-10-27,2439908117400
2021-10-28,2500885330680
2021-10-29,2455480255200
2021-11-01,2441711207040
2021-11-02,2459086434480
2021-11-03,2483182268760
2021-11-04,2474494655040
2021-11-05,2479740006720
2021-11-08,2465970958560
2021-11-09,2472035896440
2021-11-10,2424663814080
2021-11-11,2423844227880
2021-11-12,2458594682760
2021-11-15,2458758600000
2021-11-16,2475150324000
2021-11-17,2515965716760
2021-11-18,2587761467880
2021-11-19,2631691288200
2021-11-22,2639395398480
2021-11-23,2645788170840
2021-11-24,2654475784560
2021-11-26,2570386240440
2021-11-29,2626609853760
2021-11-30,2709551977200
2021-12-01,2700864363480
2021-12-02,2684308722240
2021-12-03,2652836612160
2021-12-06,2709879811680
2021-12-07,2805935314320
2021-12-08,2869863037920
2021-12-09,2861339341440
2021-12-10,2941494871800
2021-12-13,2880681575760
2021-12-14,2857569244920
2021-12-15,2939036113200
2021-12-16,2823638376240
2021-12-17,2805279645360
2021-12-20,2782495149000
2021-12-21,2835604334760
2021-12-22,2879042403360
2021-12-23,2889533106720
2021-12-27,2955919588920
2021-12-28,2938872195960
2021-12-29,2940347451120
2021-12-30,2921005216800
2021-12-31,2890626871140
2022-01-03,2962904752020
2022-01-04,2925300719400
2022-01-05,2847488045840
2022-01-06,2799953944000
2022-01-07,2802721340340
2022-01-10,2803046916380
2022-01-11,2850092654160
2022-01-12,2857418115060
2022-01-13,2803046916380
2022-01-14,2817372262140
2022-01-18,2764140579600
2022-01-19,2706025256460
2022-01-20,2678025717020
2022-01-21,2643840232820
2022-01-24,2630979979240
2022-01-25,2601026983560
2022-01-26,2599561891380
2022-01-27,2591910854440
2022-01-28,2772768344660
2022-01-31,2845209013560
2022-02-01,2842441617220
2022-02-02,2862464543680
2022-02-03,2814604865800
2022-02-04,2806302676780
2022-02-07,2794419151320
2022-02-08,2846022953660
2022-02-09,2869627216560
2022-02-10,2801907400240
2022-02-11,2745257169280
2022-02-14,2749164081760
2022-02-15,2812814197580
2022-02-16,2808907285100
2022-02-17,2749164081760
2022-02-18,2723443574600
2022-02-22,2674932744640
2022-02-23,2605747836140
2022-02-24,2649212237480
2022-02-25,2683560509700
2022-02-28,2687955786240
2022-03-01,2656700486400
2022-03-02,2711397261120
2022-03-03,2706025256460
2022-03-04,2656212122340
2022-03-07,2593213158600
2022-03-08,2562934586880
2022-03-09,2652630785900
2022-03-10,2580515693040
2022-03-11,2518819033460
2022-03-14,2451913157240
2022-03-15,2524679402180
2022-03-16,2597934011180
2022-03-17,2614701177240
2022-03-18,2669397951960
2022-03-21,2692188274760
2022-03-22,2748187353640
2022-03-23,2770814888420
2022-03-24,2833651064140
2022-03-25,2844232285440
2022-03-28,2858557631200
2022-03-29,2913254405920
2022-03-30,2893882631540
2022-03-31,2822211826450
2022-04-01,2817362942950
2022-04-04,2884115905800
2022-04-05,2829485151700
2022-04-06,2777278839350
2022-04-07,2782289352300
2022-04-08,2749155315050
2022-04-11,2679008133750
2022-04-12,2709879358700
2022-04-13,2754165828000
2022-04-14,2671573179050
2022-04-18,2668017331150
2022-04-19,2705676993000
2022-04-20,2702929292350
2022-04-21,2689837306900
2022-04-22,2615002871550
2022-04-25,2632620481600
2022-04-26,2534349776000
2022-04-27,2530632298650
2022-04-28,2644904319800
2022-04-29,2548088279250
2022-05-02,2553098792200
2022-05-03,2577666468600
2022-05-04,2683372128900
2022-05-05,2533864887650
2022-05-06,2542107989600
2022-05-09,2457737416700
2022-05-10,2497336631950
2022-05-11,2367871442500
2022-05-12,2304189439200
2022-05-13,2377730838950
2022-05-16,2352355015300
2022-05-17,2412157911800
2022-05-18,2276065914900
2022-05-19,2219980495750
2022-05-20,2223859602550
2022-05-23,2313079058950
2022-05-24,2268630960200
2022-05-25,2271217031400
2022-05-26,2323908232100
2022-05-27,2418623089800
2022-05-31,2405692733800
2022-06-01,2403591550950
2022-06-02,2443998913450
2022-06-03,2349768944100
2022-06-06,2362052782300
2022-06-07,2403591550950
2022-06-08,2391469342200
2022-06-09,2305482474800
2022-06-10,2216424647850
2022-06-13,2131569186600
2022-06-14,2145792578199
2022-06-15,2188947641350
2022-06-16,2102152626700
2022-06-17,2126397044200
2022-06-21,2196059337150
2022-06-22,2187654605750
2022-06-23,2234850405150
2022-06-24,2289642788700
2022-06-27,2270863914120
2022-06-28,2203215702080
2022-06-29,2231910085860
2022-06-30,2191673827040
2022-07-01,2227100971260
2022-07-05,2269260875920
2022-07-06,2291062195440
2022-07-07,2346046405700
2022-07-08,2357107369280
2022-07-11,2322321440340
2022-07-12,2338191518520
2022-07-13,2332260277180
2022-07-14,2380030815540
2022-07-15,2407282464940
2022-07-18,2357588280740
2022-07-19,2420587682000
2022-07-20,2453289661280
2022-07-21,2490319843700
2022-07-22,2470121562380
2022-07-25,2451846926900
2022-07-26,2430205911200
2022-07-27,2513403593780
2022-07-28,2522380607700
2022-07-29,2605097378820
2022-08-01,2589066996820
2022-08-02,2565021423820
2022-08-03,2663127361660
2022-08-04,2657997639420
2022-08-05,2650623663700
2022-08-08,2642929080340
2022-08-09,2643730599440
2022-08-10,2712981849680
2022-08-11,2700959063180
2022-08-12,2758828742200
2022-08-15,2776301858580
2022-08-16,2773736997460
2022-08-17,2798103178100
2022-08-18,2791691025300
2022-08-19,2749531120640
2022-08-22,2686211111740
2022-08-23,2680760781860
2022-08-24,2685569896460
2022-08-25,2725645851460
2022-08-26,2622891102840
2022-08-29,2586983047160
2022-08-30,2547388003620
2022-08-31,2520296658040
2022-09-01,2532159140720
2022-09-02,2497693819420
2022-09-06,2477174930460
2022-09-07,2500098376720
2022-09-08,2476052803720
2022-09-09,2522701215340
2022-09-12,2619845330260
2022-09-13,2466113966880
2022-09-14,2489678628420
2022-09-15,2442549305340
2022-09-16,2415778567400
2022-09-19,2476373411360
2022-09-20,2515166935800
2022-09-21,2464190321040
2022-09-22,2448480546680
2022-09-23,2411450364260
2022-09-26,2396145846710
2022-09-27,2411879642480
2022-09-28,2381365614320
2022-09-29,2264395173040
2022-09-30,2196374318599
2022-10-03,2263918391350
2022-10-04,2321926830300
2022-10-05,2326694647200
2022-10-06,2311278705890
2022-10-07,2226411565070
2022-10-10,2231656163660
2022-10-11,2208770642540
2022-10-12,2198599299820
2022-10-13,2272500461770
2022-10-14,2199235008740
2022-10-17,2263282682430
2022-10-18,2284578931250
2022-10-19,2286327130780
2022-10-20,2278857550970
2022-10-21,2340521316210
2022-10-24,2375167452350
2022-10-25,2421097421820
2022-10-26,2373578180050
2022-10-27,2301266290400
2022-10-28,2475132680020
2022-10-31,2436990144820
2022-11-01,2394238719950
2022-11-02,2304921616690
2022-11-03,2207181370240
2022-11-04,2199235008740
2022-11-07,2207817079160
2022-11-08,2217034858500
2022-11-09,2143451551010
2022-11-10,2334164227010
2022-11-11,2379140633100
2022-11-14,2356572966440
2022-11-15,2384544158920
2022-11-16,2364678255170
2022-11-17,2395351210560
