,DLX
2018-09-26,2665581380
2018-09-27,2652482700
2018-09-28,2663710140
2018-10-01,2474783210
2018-10-02,2428350330
2018-10-03,2433261500
2018-10-04,2409152120
2018-10-05,2422546220
2018-10-08,2451566770
2018-10-09,2436833260
2018-10-10,2404240950
2018-10-11,2319411650
2018-10-12,2274764650
2018-10-15,2298427560
2018-10-16,2347985730
2018-10-17,2357361600
2018-10-18,2319858120
2018-10-19,2331019870
2018-10-22,2340395740
2018-10-23,2314500480
2018-10-24,2262709960
2018-10-25,2012240290
2018-10-26,1983219740
2018-10-29,2014026170
2018-10-30,2161807740
2018-10-31,2107784870
2018-11-01,2189935350
2018-11-02,2231457060
2018-11-05,2140377180
2018-11-06,2190828290
2018-11-07,2240832930
2018-11-08,2207347680
2018-11-09,2200204160
2018-11-12,2179666540
2018-11-13,2212705320
2018-11-14,2223420600
2018-11-15,2270299950
2018-11-16,2171183610
2018-11-19,2137698360
2018-11-20,2106891930
2018-11-21,2181005950
2018-11-23,2174308900
2018-11-26,2184131240
2018-11-27,2183238300
2018-11-28,2231903530
2018-11-29,2217170020
2018-11-30,2247976450
2018-12-03,2251101740
2018-12-04,2093051360
2018-12-06,2085461370
2018-12-07,2049743769
2018-12-10,1917588650
2018-12-11,1890800450
2018-12-12,1908659250
2018-12-13,1891693390
2018-12-14,1847939330
2018-12-17,1804185269
2018-12-18,1801059980
2018-12-19,1734535950
2018-12-20,1687656599
2018-12-21,1656850170
2018-12-24,1650153120
2018-12-26,1736768300
2018-12-27,1716230680
2018-12-28,1711765980
2018-12-31,1690014600
2019-01-02,1719471150
2019-01-03,1671988950
2019-01-04,1782341100
2019-01-07,1792453050
2019-01-08,1844331750
2019-01-09,1890495000
2019-01-10,1879943400
2019-01-11,1883900250
2019-01-14,1886977800
2019-01-15,1890934650
2019-01-16,1911158550
2019-01-17,1929184200
2019-01-18,1935778950
2019-01-22,1902805200
2019-01-23,1903244850
2019-01-24,1948089150
2019-01-25,2076906600
2019-01-28,2082182400
2019-01-29,2083941000
2019-01-30,2093613300
2019-01-31,2065036050
2019-02-01,2073389399
2019-02-04,2109001050
2019-02-05,2141974800
2019-02-06,2145052350
2019-02-07,2130983550
2019-02-08,2122190550
2019-02-11,2153845350
2019-02-12,2177146800
2019-02-13,2178905400
2019-02-14,2174508900
2019-02-15,2189457000
2019-02-19,2170112400
2019-02-20,2166595200
2019-02-21,2154285000
2019-02-22,2149448850
2019-02-25,2146371300
2019-02-26,2111199300
2019-02-27,2070751500
2019-02-28,2045691450
2019-03-01,2031622650
2019-03-04,1968313050
2019-03-05,1943692650
2019-03-06,1881701999
2019-03-07,1868952150
2019-03-08,1853124750
2019-03-11,1872469350
2019-03-12,1877305500
2019-03-13,1881701999
2019-03-14,1872029700
2019-03-15,1903244850
2019-03-18,1913796450
2019-03-19,1872469350
2019-03-20,1832021550
2019-03-21,1865874600
2019-03-22,1773987750
2019-03-25,1796409900
2019-03-26,1824107850
2019-03-27,1859279850
2019-03-28,1891813950
2019-03-29,1922149800
2019-04-01,1939546000
2019-04-02,1919581999
2019-04-03,1942584000
2019-04-04,1966454000
2019-04-05,2000740000
2019-04-08,2002476000
2019-04-09,1977738000
2019-04-10,2001174000
2019-04-11,1997702000
2019-04-12,2006816000
2019-04-15,1993362000
2019-04-16,1997268000
2019-04-17,2037196000
2019-04-18,2013760000
2019-04-22,1981210000
2019-04-23,2002476000
2019-04-24,2014193999
2019-04-25,1875314000
2019-04-26,1923488000
2019-04-29,1946056000
2019-04-30,1940848000
2019-05-01,1907430000
2019-05-02,1894410000
2019-05-03,1917846000
2019-05-06,1913940000
2019-05-07,1880088000
2019-05-08,1845368000
2019-05-09,1829310000
2019-05-10,1813252000
2019-05-13,1745548000
2019-05-14,1764210000
2019-05-15,1751624000
2019-05-16,1750756000
2019-05-17,1697374000
2019-05-20,1700846000
2019-05-21,1747718000
2019-05-22,1746850000
2019-05-23,1685222000
2019-05-24,1712130000
2019-05-28,1629669999
2019-05-29,1616216000
2019-05-30,1599290000
2019-05-31,1614480000
2019-06-03,1628802000
2019-06-04,1697808000
2019-06-05,1674372000
2019-06-06,1670466000
2019-06-07,1709092000
2019-06-10,1737302000
2019-06-11,1778966000
2019-06-12,1800666000
2019-06-13,1829310000
2019-06-14,1820630000
2019-06-17,1814988000
2019-06-18,1793288000
2019-06-19,1819762000
2019-06-20,1837556000
2019-06-21,1774626000
2019-06-24,1740774000
2019-06-25,1740340000
2019-06-26,1775928000
2019-06-27,1798930000
2019-06-28,1764643999
2019-07-01,1754607658
2019-07-02,1730793303
2019-07-03,1745677275
2019-07-05,1744401506
2019-07-08,1735045867
2019-07-09,1735471123
2019-07-10,1754182402
2019-07-11,1698899078
2019-07-12,1748228813
2019-07-15,1756308684
2019-07-16,1775019963
2019-07-17,1754182402
2019-07-18,1782249320
2019-07-19,1766514836
2019-07-22,1781824064
2019-07-23,1794156498
2019-07-24,1816269828
2019-07-25,1831579056
2019-07-26,1871127896
2019-07-29,1863473281
2019-07-30,1859220718
2019-07-31,1897493789
2019-08-01,1879633022
2019-08-02,1849439822
2019-08-05,1782249320
2019-08-06,1815844571
2019-08-07,1809890983
2019-08-08,1880908791
2019-08-09,1871127896
2019-08-12,1874104690
2019-08-13,1880483535
2019-08-14,1863898538
2019-08-15,1885161355
2019-08-16,1923009169
2019-08-19,1935766859
2019-08-20,1912377760
2019-08-21,1923009169
2019-08-22,1925135451
2019-08-23,1873254177
2019-08-26,1903022121
2019-08-27,1871127896
2019-08-28,1888988662
2019-08-29,1953627625
2019-08-30,1959581214
2019-09-03,1928962758
2019-09-04,1943421473
2019-09-05,1987648133
2019-09-06,1977867237
2019-09-09,2023794922
2019-09-10,2080354015
2019-09-11,2107995677
2019-09-12,2079078246
2019-09-13,2081629784
2019-09-16,2079078246
2019-09-17,2054838634
2019-09-18,2034851586
2019-09-19,2032725305
2019-09-20,1997429028
2019-09-23,1995728003
2019-09-24,1964259034
2019-09-25,2028472741
2019-09-26,2039104150
2019-09-27,2078652989
2019-09-30,2070914159
2019-10-01,2035949580
2019-10-02,1946221200
2019-10-03,1922630640
2019-10-04,1914626700
2019-10-07,1906201500
2019-10-08,1888087320
2019-10-09,1903252680
2019-10-10,1899882600
2019-10-11,1918418040
2019-10-14,1918839299
2019-10-15,1984134600
2019-10-16,1993402320
2019-10-17,2022890520
2019-10-18,2038055880
2019-10-21,2039740920
2019-10-22,2057855100
2019-10-23,2075126760
2019-10-24,2085237000
2019-10-25,2169067740
2019-10-28,2264272500
2019-10-29,2250792180
2019-10-30,2221303980
2019-10-31,2183390580
2019-11-01,2106300000
2019-11-04,2130733080
2019-11-05,2174122860
2019-11-06,2169489000
2019-11-07,2209929960
2019-11-08,2159800020
2019-11-11,2137894500
2019-11-12,2099559840
2019-11-13,2124835440
2019-11-14,2153481120
2019-11-15,2148426000
2019-11-18,2149689780
2019-11-19,2116410240
2019-11-20,2120622840
2019-11-21,2106300000
2019-11-22,2107563780
2019-11-25,2143792140
2019-11-26,2210351220
2019-11-27,2197292160
2019-11-29,2151796080
2019-12-02,2124414180
2019-12-03,2119359060
2019-12-04,2133260640
2019-12-05,2158957500
2019-12-06,2152217340
2019-12-09,2140000799
2019-12-10,2118095280
2019-12-11,2121465360
2019-12-12,2127363000
2019-12-13,2131575600
2019-12-16,2121465360
2019-12-17,2147583480
2019-12-18,2149268520
2019-12-19,2124835440
2019-12-20,2145898440
2019-12-23,2148426000
2019-12-24,2130733080
2019-12-26,2112618900
2019-12-27,2109248820
2019-12-30,2109248820
2019-12-31,2098037760
2020-01-02,2090472720
2020-01-03,2074081800
2020-01-06,2052227240
2020-01-07,2023648200
2020-01-08,2000953080
2020-01-09,1992547479
2020-01-10,1995489439
2020-01-13,2016083160
2020-01-14,2037937720
2020-01-15,2019445399
2020-01-16,2067357320
2020-01-17,2075762920
2020-01-21,2063574800
2020-01-22,2062734240
2020-01-23,2069038439
2020-01-24,2042981080
2020-01-27,2017764280
2020-01-28,2043401360
2020-01-29,2063154520
2020-01-30,2065676200
2020-01-31,2025749600
2020-02-03,2013561479
2020-02-04,2034155200
2020-02-05,2059792280
2020-02-06,2042560800
2020-02-07,1796697000
2020-02-10,1768958520
2020-02-11,1734495560
2020-02-12,1719365479
2020-02-13,1716003240
2020-02-14,1692047280
2020-02-18,1665149360
2020-02-19,1643715080
2020-02-20,1635309479
2020-02-21,1643715080
2020-02-24,1617657720
2020-02-25,1581093360
2020-02-26,1510486320
2020-02-27,1444082080
2020-02-28,1399532399
2020-03-02,1391547080
2020-03-03,1323461720
2020-03-04,1369272240
2020-03-05,1288578480
2020-03-06,1287317640
2020-03-09,1196116880
2020-03-10,1246130200
2020-03-11,1221753960
2020-03-12,1114162280
2020-03-13,1257898040
2020-03-16,1074655960
2020-03-17,1051960840
2020-03-18,853168400
2020-03-19,930079640
2020-03-20,931760760
2020-03-23,936804120
2020-03-24,1048598600
2020-03-25,1048598600
2020-03-26,1109118920
2020-03-27,1059525880
2020-03-30,1088945480
2020-03-31,1083796210
2020-04-01,1053702370
2020-04-02,1048686730
2020-04-03,950045810
2020-04-06,1018174920
2020-04-07,1065405529
2020-04-08,1150253440
2020-04-09,1257671730
2020-04-13,1240952930
2020-04-14,1232175560
2020-04-15,1054538310
2020-04-16,1004381910
2020-04-17,1107202530
2020-04-20,1048686730
2020-04-21,1047850790
2020-04-22,1078780570
2020-04-23,1100515010
2020-04-24,1091737640
2020-04-27,1176167580
2020-04-28,1205007510
2020-04-29,1228413830
2020-04-30,1177421490
2020-05-01,1138550280
2020-05-04,1108038470
2020-05-05,1074182900
2020-05-06,1022354620
2020-05-07,1067495380
2020-05-08,1044089060
2020-05-11,1025280410
2020-05-12,924549640
2020-05-13,838029850
2020-05-14,858928350
2020-05-15,815041500
2020-05-18,898217529
2020-05-19,914100390
2020-05-20,929983250
2020-05-21,950463779
2020-05-22,967182580
2020-05-26,1020682740
2020-05-27,1124757270
2020-05-28,1068331320
2020-05-29,975124009
2020-06-01,985573259
2020-06-02,968854460
2020-06-03,1128101030
2020-06-04,1197902020
2020-06-05,1201245780
2020-06-08,1329144600
2020-06-09,1292781210
2020-06-10,1086304030
2020-06-11,999366270
2020-06-12,1022772590
2020-06-15,1033639810
2020-06-16,1042835150
2020-06-17,997694390
2020-06-18,980139650
2020-06-19,929565279
2020-06-22,944194230
2020-06-23,958823180
2020-06-24,937924680
2020-06-25,943358290
2020-06-26,934162950
2020-06-29,1005217850
2020-06-30,985666880
2020-07-01,945888480
2020-07-02,899829279
2020-07-06,914484480
2020-07-07,892711040
2020-07-08,864238080
2020-07-09,801430080
2020-07-10,827390720
2020-07-13,824040960
2020-07-14,821109920
2020-07-15,901922880
2020-07-16,909878560
2020-07-17,898573120
2020-07-20,852513920
2020-07-21,890617440
2020-07-22,893967200
2020-07-23,901504160
2020-07-24,863819360
2020-07-27,855863680
2020-07-28,868006560
2020-07-29,1039681759
2020-07-30,1053499520
2020-07-31,1182046560
2020-08-03,1229780640
2020-08-04,1179534240
2020-08-05,1191677120
2020-08-06,1188327360
2020-08-07,1213450560
2020-08-10,1275421120
2020-08-11,1276677280
2020-08-12,1298450720
2020-08-13,1248623040
2020-08-14,1280864480
2020-08-17,1273327520
2020-08-18,1244854560
2020-08-19,1262859520
2020-08-20,1243598400
2020-08-21,1204238720
2020-08-24,1237317600
2020-08-25,1243598400
2020-08-26,1217637760
2020-08-27,1235224000
2020-08-28,1228943200
2020-08-31,1189164800
2020-09-01,1169903680
2020-09-02,1211356960
2020-09-03,1168647520
2020-09-04,1188746080
2020-09-08,1149386400
2020-09-09,1130544000
2020-09-10,1117563680
2020-09-11,1094115360
2020-09-14,1094534080
2020-09-15,1105002080
2020-09-16,1130962720
2020-09-17,1137662240
2020-09-18,1108770560
2020-09-21,1064804960
2020-09-22,1076110400
2020-09-23,1027957600
2020-09-24,1038844320
2020-09-25,1050987200
2020-09-28,1087415840
2020-09-29,1072760640
2020-09-30,1079965290
2020-10-01,1078286370
2020-10-02,1106408280
2020-10-05,1114383150
2020-10-06,1091298000
2020-10-07,1095495300
2020-10-08,1104309630
2020-10-09,1045967160
2020-10-12,1055201220
2020-10-13,1028338500
2020-10-14,1049325000
2020-10-15,1090458540
2020-10-16,1065694470
2020-10-19,1048485540
2020-10-20,1061497170
2020-10-21,1070731230
2020-10-22,1072410150
2020-10-23,1077027180
2020-10-26,1029177960
2020-10-27,966218460
2020-10-28,932220330
2020-10-29,914171940
2020-10-30,899901120
2020-11-02,930541410
2020-11-03,953626560
2020-11-04,933899250
2020-11-05,959502780
2020-11-06,910394370
2020-11-09,1043448780
2020-11-10,1107667470
2020-11-11,1053102570
2020-11-12,1024141199
2020-11-13,1097593950
2020-11-16,1131592080
2020-11-17,1128234240
2020-11-18,1142085330
2020-11-19,1121098830
2020-11-20,1082903400
2020-11-23,1132431540
2020-11-24,1205884290
2020-11-25,1187416170
2020-11-27,1156356150
2020-11-30,1080385020
2020-12-01,1080385020
2020-12-02,1091298000
2020-12-03,1097593950
2020-12-04,1162232370
2020-12-07,1170626970
2020-12-08,1137888030
2020-12-09,1160973180
2020-12-10,1146282630
2020-12-11,1146282630
2020-12-14,1159294260
2020-12-15,1185737250
2020-12-16,1134530190
2020-12-17,1149640470
2020-12-18,1114802880
2020-12-21,1065274740
2020-12-22,1040510670
2020-12-23,1054781490
2020-12-24,1097174220
2020-12-28,1130332890
2020-12-29,1164331020
2020-12-30,1184058330
2020-12-31,1227743200
2021-01-04,1225640900
2021-01-05,1324449000
2021-01-06,1388779380
2021-01-07,1371120060
2021-01-08,1313517040
2021-01-11,1342108320
2021-01-12,1373642820
2021-01-13,1366074540
2021-01-14,1449746079
2021-01-15,1461518960
2021-01-19,1393404440
2021-01-20,1403915940
2021-01-21,1396768120
2021-01-22,1429143540
2021-01-25,1422836640
2021-01-26,1471610000
2021-01-27,1576304540
2021-01-28,1472871380
2021-01-29,1424938940
2021-02-01,1482541960
2021-02-02,1493053460
2021-02-03,1515337840
2021-02-04,1565793040
2021-02-05,1567474880
2021-02-08,1594384320
2021-02-09,1579668220
2021-02-10,1646100900
2021-02-11,1607839040
2021-02-12,1591020640
2021-02-16,1636430320
2021-02-17,1632225720
2021-02-18,1643998600
2021-02-19,1658294240
2021-02-22,1742386240
2021-02-23,1765932000
2021-02-24,1745329460
2021-02-25,1706226680
2021-02-26,1662078380
2021-03-01,1735238420
2021-03-02,1694033340
2021-03-03,1692771960
2021-03-04,1615827780
2021-03-05,1678055859
2021-03-08,1720942780
2021-03-09,1665442060
2021-03-10,1721783700
2021-03-11,1723886000
2021-03-12,1748272680
2021-03-15,1723045079
2021-03-16,1678476320
2021-03-17,1734817960
2021-03-18,1761727400
2021-03-19,1755000040
2021-03-22,1712113120
2021-03-23,1644839520
2021-03-24,1599429840
2021-03-25,1646941820
2021-03-26,1720942780
2021-03-29,1712533579
2021-03-30,1766352460
2021-03-31,1773859000
2021-04-01,1789923500
2021-04-05,1836003250
2021-04-06,1837271500
2021-04-07,1791614500
2021-04-08,1810215500
2021-04-09,1788232499
2021-04-12,1802183250
2021-04-13,1794573750
2021-04-14,1800069500
2021-04-15,1777241000
2021-04-16,1843190000
2021-04-19,1794573750
2021-04-20,1789923500
2021-04-21,1843612750
2021-04-22,1846572000
2021-04-23,1879969250
2021-04-26,1862636500
2021-04-27,1869823249
2021-04-28,1857563500
2021-04-29,1861368250
2021-04-30,1860945500
2021-05-03,1898993000
2021-05-04,1951413999
2021-05-05,1993688999
2021-05-06,1979315500
2021-05-07,1971706000
2021-05-10,2005103250
2021-05-11,1905334250
2021-05-12,1827548249
2021-05-13,1922244250
2021-05-14,1942959000
2021-05-17,1961560000
2021-05-18,1944650000
2021-05-19,1901106750
2021-05-20,1901106750
2021-05-21,1898570249
2021-05-24,1915057499
2021-05-25,1902797750
2021-05-26,1921398750
2021-05-27,1926471750
2021-05-28,1926049000
2021-06-01,1968746750
2021-06-02,1963673750
2021-06-03,1951413999
2021-06-04,1972974250
2021-06-07,1975933500
2021-06-08,2027086250
2021-06-09,2019054000
2021-06-10,1995380000
2021-06-11,2013135500
2021-06-14,1979315500
2021-06-15,1977624500
2021-06-16,1952259500
2021-06-17,1849954000
2021-06-18,1789500750
2021-06-21,1868132250
2021-06-22,1867709500
2021-06-23,1870668750
2021-06-24,1944650000
2021-06-25,2016940250
2021-06-28,1978047250
2021-06-29,1993266250
2021-06-30,2033759980
2021-07-01,2033334240
2021-07-02,2009067060
2021-07-06,1856226400
2021-07-07,1817484060
2021-07-08,1808543519
2021-07-09,1858780839
2021-07-12,1880919320
2021-07-13,1865166940
2021-07-14,1856652140
2021-07-15,1876661920
2021-07-16,1848988820
2021-07-19,1823870160
2021-07-20,1903483540
2021-07-21,1905186500
2021-07-22,1857077880
2021-07-23,1879216360
2021-07-26,1887731160
2021-07-27,1879642100
2021-07-28,1875810440
2021-07-29,1871127300
2021-07-30,1868998600
2021-08-02,1851543260
2021-08-03,1874533220
2021-08-04,1812375180
2021-08-05,1803008900
2021-08-06,1765543780
2021-08-09,1729781620
2021-08-10,1768098220
2021-08-11,1802583160
2021-08-12,1805563339
2021-08-13,1791088180
2021-08-16,1760009160
2021-08-17,1743831040
2021-08-18,1694445199
2021-08-19,1669752280
2021-08-20,1699979820
2021-08-23,1697425380
2021-08-24,1700831300
2021-08-25,1695296680
2021-08-26,1637396040
2021-08-27,1694445199
2021-08-30,1647188060
2021-08-31,1632712900
2021-09-01,1659108780
2021-09-02,1676989860
2021-09-03,1668900800
2021-09-07,1641653440
2021-09-08,1630584199
2021-09-09,1620366440
2021-09-10,1579495400
2021-09-13,1565871720
2021-09-14,1529258080
2021-09-15,1535644180
2021-09-16,1530535300
2021-09-17,1563317280
2021-09-20,1520743280
2021-09-21,1462842640
2021-09-22,1473911880
2021-09-23,1538624360
2021-09-24,1513079960
2021-09-27,1554802480
2021-09-28,1540753060
2021-09-29,1568851900
2021-09-30,1531749310
2021-10-01,1570160410
2021-10-04,1577842630
2021-10-05,1560771030
2021-10-06,1514677710
2021-10-07,1559917449
2021-10-08,1542845850
2021-10-11,1556503130
2021-10-12,1583817690
2021-10-13,1592780280
2021-10-14,1617107310
2021-10-15,1606864350
2021-10-18,1634605699
2021-10-19,1606864350
2021-10-20,1603450030
2021-10-21,1618814470
2021-10-22,1601742870
2021-10-25,1597474970
2021-10-26,1535163630
2021-10-27,1492057840
2021-10-28,1524067090
2021-10-29,1522359930
2021-11-01,1594060650
2021-11-02,1573147940
2021-11-03,1623509160
2021-11-04,1488216730
2021-11-05,1597474970
2021-11-08,1579976580
2021-11-09,1582110530
2021-11-10,1601742870
2021-11-11,1610705460
2021-11-12,1611132250
2021-11-15,1611559040
2021-11-16,1612839410
2021-11-17,1607717930
2021-11-18,1538577949
2021-11-19,1528334990
2021-11-22,1588939169
2021-11-23,1585951639
2021-11-24,1580403370
2021-11-26,1512116970
2021-11-29,1504007960
2021-11-30,1444257360
2021-12-01,1394749720
2021-12-02,1450232419
2021-12-03,1435721560
2021-12-06,1469864760
2021-12-07,1451086000
2021-12-08,1456634270
2021-12-09,1422917860
2021-12-10,1402858730
2021-12-13,1359752940
2021-12-14,1355485040
2021-12-15,1375970960
2021-12-16,1348229610
2021-12-17,1327316900
2021-12-20,1296588020
2021-12-21,1334145540
2021-12-22,1348229610
2021-12-23,1348656400
2021-12-27,1352924300
2021-12-28,1350363560
2021-12-29,1354631460
2021-12-30,1370422690
2021-12-31,1374404330
2022-01-03,1391953560
2022-01-04,1400514160
2022-01-05,1395805830
2022-01-06,1391953560
2022-01-07,1370124030
2022-01-10,1375688420
2022-01-11,1399658100
2022-01-12,1373120240
2022-01-13,1390241439
2022-01-14,1421487630
2022-01-18,1395805830
2022-01-19,1388529320
2022-01-20,1325180880
2022-01-21,1292222570
2022-01-24,1334169510
2022-01-25,1298643020
2022-01-26,1263116530
2022-01-27,1231870340
2022-01-28,1243427150
2022-01-31,1288370300
2022-02-01,1295218780
2022-02-02,1303351350
2022-02-03,1336737690
2022-02-04,1343586170
2022-02-07,1317048310
2022-02-08,1323468760
2022-02-09,1288370300
2022-02-10,1277669550
2022-02-11,1320900580
2022-02-14,1365843730
2022-02-15,1383392960
2022-02-16,1388101290
2022-02-17,1389813410
2022-02-18,1413783090
2022-02-22,1320900580
2022-02-23,1348294500
2022-02-24,1340161930
2022-02-25,1341874050
2022-02-28,1331601330
2022-03-01,1299927110
2022-03-02,1341874050
2022-03-03,1365415700
2022-03-04,1385105080
2022-03-07,1364559640
2022-03-08,1327749060
2022-03-09,1313196040
2022-03-10,1294790750
2022-03-11,1313196040
2022-03-14,1323040730
2022-03-15,1338877840
2022-03-16,1389385380
2022-03-17,1413783090
2022-03-18,1422771720
2022-03-21,1394093710
2022-03-22,1356855100
2022-03-23,1308487710
2022-03-24,1335881630
2022-03-25,1375688420
2022-03-28,1326893000
2022-03-29,1372264180
2022-03-30,1312339980
2022-03-31,1300803840
2022-04-01,1306395920
2022-04-04,1308546720
2022-04-05,1274994240
2022-04-06,1284027600
2022-04-07,1266391040
2022-04-08,1258218000
2022-04-11,1251765600
2022-04-12,1267681520
2022-04-13,1266821200
2022-04-14,1271552960
2022-04-18,1253056080
2022-04-19,1269832320
2022-04-20,1288759360
2022-04-21,1297362560
2022-04-22,1234129040
2022-04-25,1229397280
2022-04-26,1168744720
2022-04-27,1137773200
2022-04-28,1172186000
2022-04-29,1164873280
2022-05-02,1156270080
2022-05-03,1164012960
2022-05-04,1235419520
2022-05-05,1152398640
2022-05-06,1148097040
2022-05-09,1131320800
2022-05-10,1084863520
2022-05-11,1051741200
2022-05-12,1066796800
2022-05-13,1065506320
2022-05-16,1047009440
2022-05-17,1093036560
2022-05-18,1065506320
2022-05-19,1047009440
2022-05-20,1018618880
2022-05-23,1017328399
2022-05-24,1010015680
2022-05-25,1024210960
2022-05-26,1034534800
2022-05-27,1050020560
2022-05-31,1029372880
2022-06-01,1021199839
2022-06-02,1040126880
2022-06-03,1024641120
2022-06-06,1011306160
2022-06-07,1007864880
2022-06-08,970871120
2022-06-09,957966320
2022-06-10,928715440
2022-06-13,922693200
2022-06-14,935167839
2022-06-15,950653600
2022-06-16,921402720
2022-06-17,923983680
2022-06-21,930436080
2022-06-22,959256800
2022-06-23,964848880
2022-06-24,983775920
2022-06-27,982485440
2022-06-28,930866240
2022-06-29,931296399
2022-06-30,934323720
2022-07-01,959762160
2022-07-05,931305600
2022-07-06,896381640
2022-07-07,909316440
2022-07-08,914059200
2022-07-11,891207720
2022-07-12,907591800
2022-07-13,922251240
2022-07-14,898968600
2022-07-15,925700520
2022-07-18,935186040
2022-07-19,970972320
2022-07-20,985631760
2022-07-21,980026680
2022-07-22,991236839
2022-07-25,1008914399
2022-07-26,1017968760
2022-07-27,1045131839
2022-07-28,1071432600
2022-07-29,1083936240
2022-08-01,1099026840
2022-08-02,1071432600
2022-08-03,1094284080
2022-08-04,1091697120
2022-08-05,1016244120
2022-08-08,1006327440
2022-08-09,980889000
2022-08-10,990374520
2022-08-11,992099160
2022-08-12,1003740480
2022-08-15,1006327440
2022-08-16,1025298480
2022-08-17,995979600
2022-08-18,1024436160
2022-08-19,976577399
2022-08-22,939066480
2022-08-23,944240399
2022-08-24,907591800
2022-08-25,906298320
2022-08-26,877410600
2022-08-29,862320000
2022-08-30,855421440
2022-08-31,829551839
2022-09-01,827827200
2022-09-02,784280040
2022-09-06,788591640
2022-09-07,793334399
2022-09-08,783417720
2022-09-09,818341680
2022-09-12,845935920
2022-09-13,804975720
2022-09-14,756685800
2022-09-15,769189440
2022-09-16,769189440
2022-09-19,775656839
2022-09-20,753667680
2022-09-21,760135080
2022-09-22,747631440
2022-09-23,732972000
2022-09-26,765309000
2022-09-27,748062600
2022-09-28,759703920
2022-09-29,745475640
2022-09-30,718681182
2022-10-03,730767112
2022-10-04,770478024
2022-10-05,770046384
2022-10-06,743284682
2022-10-07,715228059
2022-10-10,715228059
2022-10-11,716522981
2022-10-12,698394086
2022-10-13,711774937
2022-10-14,682855033
2022-10-17,707026893
2022-10-18,722565945
2022-10-19,704437051
2022-10-20,668610902
2022-10-21,684581595
2022-10-24,694509323
2022-10-25,732062033
2022-10-26,738968279
2022-10-27,754507331
2022-10-28,784722156
2022-10-31,793354963
2022-11-01,800692849
2022-11-02,760981937
2022-11-03,792491682
2022-11-04,822274866
2022-11-07,829181112
2022-11-08,842130322
2022-11-09,809325656
2022-11-10,855079533
2022-11-11,874934989
2022-11-14,853352971
2022-11-15,862417419
2022-11-16,832202594
2022-11-17,829181112
2022-11-18,811052217
2022-11-21,814505340
2022-11-22,817095182
2022-11-23,811483858
2022-11-25,812778779
2022-11-28,808030735
2022-11-29,815800261
2022-11-30,834792436
2022-12-01,831770954
2022-12-02,820548305
2022-12-05,817958463
2022-12-06,815368621
2022-12-07,767888182
2022-12-08,773499507
2022-12-09,742853042
2022-12-12,754075691
2022-12-13,758392094
2022-12-14,766593261
2022-12-15,725155788
2022-12-16,707026893
2022-12-19,731198752
2022-12-20,713933138
2022-12-21,739831559
2022-12-22,726882349
2022-12-23,735083516
2022-12-27,741558121
2022-12-28,710911656
2022-12-29,738536638
2022-12-30,732925314
2023-01-03,788802570
2023-01-04,811327410
2023-01-05,796599630
2023-01-06,829087380
2023-01-09,810461070
2023-01-10,823456170
2023-01-11,841649310
2023-01-12,847713690
2023-01-13,840349799
2023-01-17,841216140
2023-01-18,837750780
2023-01-19,835584930
2023-01-20,833419079
2023-01-23,841649310
2023-01-24,838183950
2023-01-25,856810260
2023-01-26,856377090
2023-01-27,865906829
2023-01-30,851612220
2023-01-31,865906829
2023-02-01,877169250
2023-02-02,919186740
2023-02-03,884966310
2023-02-06,862874640
2023-02-07,879335100
2023-02-08,868505850
2023-02-09,835151760
2023-02-10,844248329
2023-02-13,844248329
2023-02-14,830386890
2023-02-15,846847350
2023-02-16,843815160
2023-02-17,827787870
2023-02-21,800931329
2023-02-22,809161560
2023-02-23,826488359
2023-02-24,795300120
2023-02-27,796166460
2023-02-28,798765480
2023-03-01,778839660
2023-03-02,784037700
2023-03-03,796599630
2023-03-06,767144070
2023-03-07,764545049
2023-03-08,775374299
2023-03-09,778839660
2023-03-10,750250440
2023-03-13,688307130
2023-03-14,709532460
2023-03-15,688740300
2023-03-16,666215460
2023-03-17,625930650
2023-03-20,656252550
2023-03-21,681376410
2023-03-22,661450590
2023-03-23,648888660
2023-03-24,654086700
2023-03-27,670113990
2023-03-28,670980330
2023-03-29,675312030
2023-03-30,678344220
2023-03-31,696384000
2023-04-03,701171640
2023-04-04,680280120
2023-04-05,674622000
2023-04-06,681150600
2023-04-10,687679200
2023-04-11,686808720
2023-04-12,677233440
2023-04-13,685938240
2023-04-14,677233440
2023-04-17,679409640
2023-04-18,669399120
2023-04-19,685503000
2023-04-20,673316280
2023-04-21,658953360
2023-04-24,665046720
2023-04-25,640673280
2023-04-26,627616080
2023-04-27,647201880
2023-04-28,659388600
2023-05-01,645896160
2023-05-02,621957960
2023-05-03,617170320
2023-05-04,600631200
2023-05-05,627180840
2023-05-08,640238040
2023-05-09,638061840
2023-05-10,639802800
2023-05-11,639802800
2023-05-12,638061840
2023-05-15,640673280
2023-05-16,638932320
2023-05-17,664611480
2023-05-18,682021080
2023-05-19,643719960
2023-05-22,656341920
2023-05-23,675927720
2023-05-24,664611480
2023-05-25,650683800
2023-05-26,659388600
2023-05-30,655036200
2023-05-31,662435280
2023-06-01,685938240
2023-06-02,726415560
2023-06-05,700301160
2023-06-06,730332720
2023-06-07,769939560
2023-06-08,757317599
2023-06-09,746436599
2023-06-12,743825160
2023-06-13,756882360
2023-06-14,753400440
2023-06-15,748612800
2023-06-16,746436599
2023-06-20,735990840
2023-06-21,730332720
