,BAC
2018-07-16,298741048000
2018-07-17,301048316000
2018-07-18,302252108000
2018-07-19,297637572000
2018-07-20,302252108000
2018-07-23,308471700000
2018-07-24,309274228000
2018-07-25,311681812000
2018-07-26,310377704000
2018-07-27,311581496000
2018-07-30,314089396000
2018-07-31,309775808000
2018-08-01,313487500000
2018-08-02,313788448000
2018-08-03,316095716000
2018-08-06,316196032000
2018-08-07,316095716000
2018-08-08,319004880000
2018-08-09,316998560000
2018-08-10,312885604000
2018-08-13,305763168000
2018-08-14,308872964000
2018-08-15,304559376000
2018-08-16,308170752000
2018-08-17,308371384000
2018-08-20,309675492000
2018-08-21,311180232000
2018-08-22,310778968000
2018-08-23,309374544000
2018-08-24,309876124000
2018-08-27,314089396000
2018-08-28,313688132000
2018-08-29,312384024000
2018-08-30,311079916000
2018-08-31,310277388000
2018-09-04,312384024000
2018-09-05,312785288000
2018-09-06,309474860000
2018-09-07,309575176000
2018-09-10,309173912000
2018-09-11,309474860000
2018-09-12,305261588000
2018-09-13,302352424000
2018-09-14,304659692000
2018-09-17,303756848000
2018-09-18,303054636000
2018-09-19,310979600000
2018-09-20,312885604000
2018-09-21,311280548000
2018-09-24,308371384000
2018-09-25,307669172000
2018-09-26,302252108000
2018-09-27,300346104000
2018-09-28,295530936000
2018-10-01,292224470000
2018-10-02,291534564000
2018-10-03,295674000000
2018-10-04,299911994000
2018-10-05,297940834000
2018-10-08,298335066000
2018-10-09,295476884000
2018-10-10,288183592000
2018-10-11,279510488000
2018-10-12,280496068000
2018-10-15,275173936000
2018-10-16,281185974000
2018-10-17,284832620000
2018-10-18,278426350000
2018-10-19,279116256000
2018-10-22,269851804000
2018-10-23,266303716000
2018-10-24,258123402000
2018-10-25,262065722000
2018-10-26,260094562000
2018-10-29,262262838000
2018-10-30,263938324000
2018-10-31,271034500000
2018-11-01,274089798000
2018-11-02,274878262000
2018-11-05,276553748000
2018-11-06,278032118000
2018-11-07,281284532000
2018-11-08,284536946000
2018-11-09,281087416000
2018-11-12,273498450000
2018-11-13,273597008000
2018-11-14,268176318000
2018-11-15,274976820000
2018-11-16,273498450000
2018-11-19,273498450000
2018-11-20,269851804000
2018-11-21,268767666000
2018-11-23,265810926000
2018-11-26,271625848000
2018-11-27,273399891999
2018-11-28,280200394000
2018-11-29,276356632000
2018-11-30,279904720000
2018-12-03,281284532000
2018-12-04,266008041999
2018-12-06,259010424000
2018-12-07,250632994000
2018-12-10,244029608000
2018-12-11,242255563999
2018-12-12,241664216000
2018-12-13,240481520000
2018-12-14,241269984000
2018-12-17,241171426000
2018-12-18,241171426000
2018-12-19,238313244000
2018-12-20,237623338000
2018-12-21,230330046000
2018-12-24,224022334000
2018-12-26,237623338000
2018-12-27,240185846000
2018-12-28,240382962000
2018-12-31,239646176000
2019-01-02,242758464000
2019-01-03,238868104000
2019-01-04,248788521999
2019-01-07,248594004000
2019-01-08,248107709000
2019-01-09,250539184000
2019-01-10,250247407000
2019-01-11,253165177000
2019-01-14,256471983000
2019-01-15,258222645000
2019-01-16,276701855000
2019-01-17,281953841000
2019-01-18,284968870000
2019-01-22,282926431000
2019-01-23,281273028000
2019-01-24,282829172000
2019-01-25,287692122000
2019-01-28,288178417000
2019-01-29,285844201000
2019-01-30,282731913000
2019-01-31,276896373000
2019-02-01,276021042000
2019-02-04,280883992000
2019-02-05,279911402000
2019-02-06,279425107000
2019-02-07,274659416000
2019-02-08,275145711000
2019-02-11,276312819000
2019-02-12,279036071000
2019-02-13,279133330000
2019-02-14,276118301000
2019-02-15,283120949000
2019-02-19,283315467000
2019-02-20,286038719000
2019-02-21,284871611000
2019-02-22,282829172000
2019-02-25,284677093000
2019-02-26,284871611000
2019-02-27,287205827000
2019-02-28,282829172000
2019-03-01,285066129000
2019-03-04,282342877000
2019-03-05,282829172000
2019-03-06,280494956000
2019-03-07,277674445000
2019-03-08,278647035000
2019-03-11,281467546000
2019-03-12,281467546000
2019-03-13,284871611000
2019-03-14,286525014000
2019-03-15,284968870000
2019-03-18,290026338000
2019-03-19,288372935000
2019-03-20,278549776000
2019-03-21,274075862000
2019-03-22,262696559000
2019-03-25,261043156000
2019-03-26,264641739000
2019-03-27,262891077000
2019-03-28,265808846999
2019-03-29,268337581000
2019-04-01,271792128000
2019-04-02,274934784000
2019-04-03,274649088000
2019-04-04,277601280000
2019-04-05,276934656000
2019-04-08,277791744000
2019-04-09,275125248000
2019-04-10,276839424000
2019-04-11,276839424000
2019-04-12,287314944000
2019-04-15,284172288000
2019-04-16,284553216000
2019-04-17,285981696000
2019-04-18,285981696000
2019-04-22,286172160000
2019-04-23,286362624000
2019-04-24,285886464000
2019-04-25,286457856000
2019-04-26,289029120000
2019-04-29,293028864000
2019-04-30,291219456000
2019-05-01,288172032000
2019-05-02,290457600000
2019-05-03,292457472000
2019-05-06,290171904000
2019-05-07,284934144000
2019-05-08,283791360000
2019-05-09,282934272000
2019-05-10,281696256000
2019-05-13,269030400000
2019-05-14,272553984000
2019-05-15,269411328000
2019-05-16,272268288000
2019-05-17,270458880000
2019-05-20,270458880000
2019-05-21,273220608000
2019-05-22,271315968000
2019-05-23,264364032000
2019-05-24,268363776000
2019-05-28,265697280000
2019-05-29,264268800000
2019-05-30,258650112000
2019-05-31,253317120000
2019-06-03,254078976000
2019-06-04,265887744000
2019-06-05,265792512000
2019-06-06,265506816000
2019-06-07,262173696000
2019-06-10,267316224000
2019-06-11,268935168000
2019-06-12,266173440000
2019-06-13,266078208000
2019-06-14,267030528000
2019-06-17,265982976000
2019-06-18,272553984000
2019-06-19,269697024000
2019-06-20,269220864000
2019-06-21,267792384000
2019-06-24,266459136000
2019-06-25,264364032000
2019-06-26,265792512000
2019-06-27,268649472000
2019-06-28,276172800000
2019-07-01,273711912000
2019-07-02,271199940000
2019-07-03,270269580000
2019-07-05,272223336000
2019-07-08,271665120000
2019-07-09,273060660000
2019-07-10,269990472000
2019-07-11,273153696000
2019-07-12,273991020000
2019-07-15,271851192000
2019-07-16,269711364000
2019-07-17,271572084000
2019-07-18,274270128000
2019-07-19,273525840000
2019-07-22,275107452000
2019-07-23,281433900000
2019-07-24,285341412000
2019-07-25,282271224000
2019-07-26,286271772000
2019-07-29,283945872000
2019-07-30,287388204000
2019-07-31,285434448000
2019-08-01,274363164000
2019-08-02,273339768000
2019-08-05,261245087999
2019-08-06,264408312000
2019-08-07,259477404000
2019-08-08,264036168000
2019-08-09,263570987999
2019-08-12,257151504000
2019-08-13,257895792000
2019-08-14,245801112000
2019-08-15,244219500000
2019-08-16,251476308000
2019-08-19,253709172000
2019-08-20,248592192000
2019-08-21,250545948000
2019-08-22,252964884000
2019-08-23,246266292000
2019-08-26,249150408000
2019-08-27,246266292000
2019-08-28,249801660000
2019-08-29,254267387999
2019-08-30,255942036000
2019-09-03,251662380000
2019-09-04,255755964000
2019-09-05,261617232000
2019-09-06,257988828000
2019-09-09,266362068000
2019-09-10,273060660000
2019-09-11,274084056000
2019-09-12,276037812000
2019-09-13,280689612000
2019-09-16,280317468000
2019-09-17,278549784000
2019-09-18,279108000000
2019-09-19,277433352000
2019-09-20,275293524000
2019-09-23,274642272000
2019-09-24,269246184000
2019-09-25,272130300000
2019-09-26,271013868000
2019-09-27,273060660000
2019-09-30,263028807000
2019-10-01,256446324000
2019-10-02,251036064000
2019-10-03,250765551000
2019-10-04,255815127000
2019-10-07,255274101000
2019-10-08,249142473000
2019-10-09,251486919000
2019-10-10,256536495000
2019-10-11,260684361000
2019-10-14,262758294000
2019-10-15,268078383000
2019-10-16,272045907000
2019-10-17,272857446000
2019-10-18,273668985000
2019-10-21,279710442000
2019-10-22,281333520000
2019-10-23,283317282000
2019-10-24,282776256000
2019-10-25,286022412000
2019-10-28,287104464000
2019-10-29,289178397000
2019-10-30,285120702000
2019-10-31,281964717000
2019-11-01,286743780000
2019-11-04,292154040000
2019-11-05,295941222000
2019-11-06,295670709000
2019-11-07,299638233000
2019-11-08,299908746000
2019-11-11,299187378000
2019-11-12,298375839000
2019-11-13,295670709000
2019-11-14,294859170000
2019-11-15,296933103000
2019-11-18,297203616000
2019-11-19,297023274000
2019-11-20,294768999000
2019-11-21,296121564000
2019-11-22,299187378000
2019-11-25,301802337000
2019-11-26,300720285000
2019-11-27,301351482000
2019-11-29,300449772000
2019-12-02,301441653000
2019-12-03,296121564000
2019-12-04,298916865000
2019-12-05,298375839000
2019-12-06,303605757000
2019-12-09,302163021000
2019-12-10,302343363000
2019-12-11,303335244000
2019-12-12,312713028000
2019-12-13,310548924000
2019-12-16,312893370000
2019-12-17,315959184000
2019-12-18,316590381000
2019-12-19,315147645000
2019-12-20,315237816000
2019-12-23,317131407000
2019-12-24,317582262000
2019-12-26,320287392000
2019-12-27,318754485000
2019-12-30,316951065000
2019-12-31,310485432000
2020-01-02,314187984000
2020-01-03,307664440000
2020-01-06,307223660000
2020-01-07,305196072000
2020-01-08,308281532000
2020-01-09,308810468000
2020-01-10,306253944000
2020-01-13,309074936000
2020-01-14,311366992000
2020-01-15,305636852000
2020-01-16,306077632000
2020-01-17,305989476000
2020-01-21,302022456000
2020-01-22,302904016000
2020-01-23,300788272000
2020-01-24,295675224000
2020-01-27,289592460000
2020-01-28,293030544000
2020-01-29,291002956000
2020-01-30,295146288000
2020-01-31,289416148000
2020-02-03,290650332000
2020-02-04,296380472000
2020-02-05,305989476000
2020-02-06,305636852000
2020-02-07,305107916000
2020-02-10,305813164000
2020-02-11,306518412000
2020-02-12,307840752000
2020-02-13,307752596000
2020-02-14,307223660000
2020-02-18,302110612000
2020-02-19,306077632000
2020-02-20,307223660000
2020-02-21,302904016000
2020-02-24,288534588000
2020-02-25,273988848000
2020-02-26,270021828000
2020-02-27,256798428000
2020-02-28,251244600000
2020-03-02,258914172000
2020-03-03,244632900000
2020-03-04,250274884000
2020-03-05,236081768000
2020-03-06,226649076000
2020-03-09,193326108000
2020-03-10,208136316000
2020-03-11,199849652000
2020-03-12,180807956000
2020-03-13,212984896000
2020-03-16,180190864000
2020-03-17,193766888000
2020-03-18,183276324000
2020-03-19,186890720000
2020-03-20,173402852000
2020-03-23,159386048000
2020-03-24,185392068000
2020-03-25,186009160000
2020-03-26,200290432000
2020-03-27,190416960000
2020-03-30,194295824000
2020-03-31,185548077000
2020-04-01,172787823000
2020-04-02,179779743000
2020-04-03,175060197000
2020-04-06,186946461000
2020-04-07,193501386000
2020-04-08,204950655000
2020-04-09,217273914000
2020-04-13,209058408000
2020-04-14,207397827000
2020-04-15,193938381000
2020-04-16,187208658000
2020-04-17,203464872000
2020-04-20,196647750000
2020-04-21,189131436000
2020-04-22,190529820000
2020-04-23,191141613000
2020-04-24,193850982000
2020-04-27,205125453000
2020-04-28,208796211000
2020-04-29,216574722000
2020-04-30,210194595000
2020-05-01,201716892000
2020-05-04,200405907000
2020-05-05,198046134000
2020-05-06,195336765000
2020-05-07,199619316000
2020-05-08,205999443000
2020-05-11,197346942000
2020-05-12,191141613000
2020-05-13,182401713000
2020-05-14,189743229000
2020-05-15,187383456000
2020-05-18,200405907000
2020-05-19,194113179000
2020-05-20,200231109000
2020-05-21,200143710000
2020-05-22,198046134000
2020-05-26,212204772000
2020-05-27,227062602000
2020-05-28,217273914000
2020-05-29,210806388000
2020-06-01,215088939000
2020-06-02,217099116000
2020-06-03,227150001000
2020-06-04,234054522000
2020-06-05,245678589000
2020-06-08,249436746000
2020-06-09,246639978000
2020-06-10,232481340000
2020-06-11,209145807000
2020-06-12,216574722000
2020-06-15,219808485000
2020-06-16,225489420000
2020-06-17,218497500000
2020-06-18,218847096000
2020-06-19,220682475000
2020-06-22,215176338000
2020-06-23,216662121000
2020-06-24,208097019000
2020-06-25,216050328000
2020-06-26,202328685000
2020-06-29,204426261000
2020-06-30,207406375000
2020-07-01,203127254000
2020-07-02,203389241000
2020-07-06,206620414000
2020-07-07,200944029000
2020-07-08,201729990000
2020-07-09,198848133000
2020-07-10,209764258000
2020-07-13,211248851000
2020-07-14,210812206000
2020-07-15,214829340000
2020-07-16,208978297000
2020-07-17,202777938000
2020-07-20,205921782000
2020-07-21,213257418000
2020-07-22,212296799000
2020-07-23,214305366000
2020-07-24,212646115000
2020-07-27,210812206000
2020-07-28,212733444000
2020-07-29,220680383000
2020-07-30,216925236000
2020-07-31,217274552000
2020-08-03,218235171000
2020-08-04,218409829000
2020-08-05,221728331000
2020-08-06,222426963000
2020-08-07,228016019000
2020-08-10,231945824000
2020-08-11,235089668000
2020-08-12,233430417000
2020-08-13,230111915000
2020-08-14,231159863000
2020-08-17,226182110000
2020-08-18,222950937000
2020-08-19,222688950000
2020-08-20,219195790000
2020-08-21,218147842000
2020-08-24,224348201000
2020-08-25,227055400000
2020-08-26,223212924000
2020-08-27,227492045000
2020-08-28,229675270000
2020-08-31,224784846000
2020-09-01,224522859000
2020-09-02,227230058000
2020-09-03,224086214000
2020-09-04,231771166000
2020-09-08,222514292000
2020-09-09,222776279000
2020-09-10,219545106000
2020-09-11,222688950000
2020-09-14,224872175000
2020-09-15,220767712000
2020-09-16,223562240000
2020-09-17,221379015000
2020-09-18,220156409000
2020-09-21,213694063000
2020-09-22,209065626000
2020-09-23,203127254000
2020-09-24,203825886000
2020-09-25,205135821000
2020-09-28,210375561000
2020-09-29,207581033000
2020-09-30,210182841000
2020-10-01,210270090000
2020-10-02,211229829000
2020-10-05,214807038000
2020-10-06,212625813000
2020-10-07,217075512000
2020-10-08,220216476000
2020-10-09,221263464000
2020-10-12,224055432000
2020-10-13,217686255000
2020-10-14,206082138000
2020-10-15,210706335000
2020-10-16,211491576000
2020-10-19,206954628000
2020-10-20,210619086000
2020-10-21,209833845000
2020-10-22,216988263000
2020-10-23,217250010000
2020-10-26,214109046000
2020-10-27,208088865000
2020-10-28,204773403000
2020-10-29,205384146000
2020-10-30,206780130000
2020-11-02,210095592000
2020-11-03,215417781000
2020-11-04,206605632000
2020-11-05,214719789000
2020-11-06,212102319000
2020-11-09,242203224000
2020-11-10,241330734000
2020-11-11,238538766000
2020-11-12,232867581000
2020-11-13,235572300000
2020-11-16,240632742000
2020-11-17,240370995000
2020-11-18,235397802000
2020-11-19,235397802000
2020-11-20,233914569000
2020-11-23,238975011000
2020-11-24,252847602000
2020-11-25,253283847000
2020-11-27,252934851000
2020-11-30,245693184000
2020-12-01,250317381000
2020-12-02,253545594000
2020-12-03,252236859000
2020-12-04,255552321000
2020-12-07,253807341000
2020-12-08,252411357000
2020-12-09,251277120000
2020-12-10,253981839000
2020-12-11,249270393000
2020-12-14,246216678000
2020-12-15,249881136000
2020-12-16,250579128000
2020-12-17,251538867000
2020-12-18,250142883000
2020-12-21,259478526000
2020-12-22,254854329000
2020-12-23,262183245000
2020-12-24,261398004000
2020-12-28,262881237000
2020-12-29,261834249000
2020-12-30,261572502000
2020-12-31,263700031000
2021-01-04,261264003000
2021-01-05,263265026000
2021-01-06,279708215000
2021-01-07,285885286000
2021-01-08,283014253000
2021-01-11,287712307000
2021-01-12,292845366000
2021-01-13,291105346000
2021-01-14,295716399000
2021-01-15,287190301000
2021-01-19,285102277000
2021-01-20,281361234000
2021-01-21,276402177000
2021-01-22,274488155000
2021-01-25,271095116000
2021-01-26,269181094000
2021-01-27,259523983000
2021-01-28,263787032000
2021-01-29,257957965000
2021-02-01,260654996000
2021-02-02,269964103000
2021-02-03,274749158000
2021-02-04,282753250000
2021-02-05,281622237000
2021-02-08,287886309000
2021-02-09,286668295000
2021-02-10,286929298000
2021-02-11,286059288000
2021-02-12,290322337000
2021-02-16,298152427000
2021-02-17,299370441000
2021-02-18,297456419000
2021-02-19,300501454000
2021-02-22,305808515000
2021-02-23,309027552000
2021-02-24,316509638000
2021-02-25,312594593000
2021-02-26,301980471000
2021-03-01,311376579000
2021-03-02,309114553000
2021-03-03,316857642000
2021-03-04,317553650000
2021-03-05,321294693000
2021-03-08,323034713000
2021-03-09,315987632000
2021-03-10,325122737000
2021-03-11,323991724000
2021-03-12,330081794000
2021-03-15,328428775000
2021-03-16,327471764000
2021-03-17,330168795000
2021-03-18,338781894000
2021-03-19,335214853000
2021-03-22,327645766000
2021-03-23,321033690000
2021-03-24,321033690000
2021-03-25,327645766000
2021-03-26,336519868000
2021-03-29,333300831000
2021-03-30,339216899000
2021-03-31,333538752000
2021-04-01,340435392000
2021-04-05,343107840000
2021-04-06,342159552000
2021-04-07,345263040000
2021-04-08,342245760000
2021-04-09,344745792000
2021-04-12,345349248000
2021-04-13,338969856000
2021-04-14,343797504000
2021-04-15,333969792000
2021-04-16,337504320000
2021-04-19,337676736000
2021-04-20,328280064000
2021-04-21,333797376000
2021-04-22,330693888000
2021-04-23,337762944000
2021-04-26,339745728000
2021-04-27,343797504000
2021-04-28,345090624000
2021-04-29,354401088000
2021-04-30,349401024000
2021-05-03,349659648000
2021-05-04,353452800000
2021-05-05,356814912000
2021-05-06,362159808000
2021-05-07,363625344000
2021-05-10,362504640000
2021-05-11,358366656000
2021-05-12,355004544000
2021-05-13,360694272000
2021-05-14,365177088000
2021-05-17,368452992000
2021-05-18,363452928000
2021-05-19,361814976000
2021-05-20,360952896000
2021-05-21,365521920000
2021-05-24,367504704000
2021-05-25,362159808000
2021-05-26,362418432000
2021-05-27,366815040000
2021-05-28,365435712000
2021-06-01,370004736000
2021-06-02,370177152000
2021-06-03,372849600000
2021-06-04,373022016000
2021-06-07,371728896000
2021-06-08,369659904000
2021-06-09,364832256000
2021-06-10,359401152000
2021-06-11,360866688000
2021-06-14,356556288000
2021-06-15,356814912000
2021-06-16,358797696000
2021-06-17,343107840000
2021-06-18,334314624000
2021-06-21,342676800000
2021-06-22,344573376000
2021-06-23,346556160000
2021-06-24,351987264000
2021-06-25,358797696000
2021-06-28,358280448000
2021-06-29,352504512000
2021-06-30,347597761000
2021-07-01,350211278000
2021-07-02,346923305000
2021-07-06,337818149000
2021-07-07,335120325000
2021-07-08,326942546000
2021-07-09,337565228000
2021-07-12,342539341000
2021-07-13,336047702000
2021-07-14,327617002000
2021-07-15,327364081000
2021-07-16,319692144000
2021-07-19,311345751000
2021-07-20,317753083000
2021-07-21,324244722000
2021-07-22,320029372000
2021-07-23,317837390000
2021-07-26,321462591000
2021-07-27,320197986000
2021-07-28,321462591000
2021-07-29,326099476000
2021-07-30,323401652000
2021-08-02,320029372000
2021-08-03,325003485000
2021-08-04,322642889000
2021-08-05,328965914000
2021-08-06,338492605000
2021-08-09,342876569000
2021-08-10,349283901000
2021-08-11,353667865000
2021-08-12,355354005000
2021-08-13,350970041000
2021-08-16,348103603000
2021-08-17,346417463000
2021-08-18,343888253000
2021-08-19,338829833000
2021-08-20,340347359000
2021-08-23,344899937000
2021-08-24,349705436000
2021-08-25,355354005000
2021-08-26,354426628000
2021-08-27,358220443000
2021-08-30,351222962000
2021-08-31,351981725000
2021-09-01,347260533000
2021-09-02,345827314000
2021-09-03,346080235000
2021-09-07,348356524000
2021-09-08,343803946000
2021-09-09,345068551000
2021-09-10,339504289000
2021-09-13,345152858000
2021-09-14,335879088000
2021-09-15,338408298000
2021-09-16,341021815000
2021-09-17,341443350000
2021-09-20,329724677000
2021-09-21,329893291000
2021-09-22,338408298000
2021-09-23,351475883000
2021-09-24,355269698000
2021-09-27,364712082000
2021-09-28,363869012000
2021-09-29,363110249000
2021-09-30,349214925000
2021-10-01,354397620000
2021-10-04,356536510000
2021-10-05,363775830000
2021-10-06,363940360000
2021-10-07,362953180000
2021-10-08,364763010000
2021-10-11,360156170000
2021-10-12,358181810000
2021-10-13,354891210000
2021-10-14,370768355000
2021-10-15,381462805000
2021-10-18,380722420000
2021-10-19,382367720000
2021-10-20,387385885000
2021-10-21,385246995000
2021-10-22,391334605000
2021-10-25,390841015000
2021-10-26,394542940000
2021-10-27,386974560000
2021-10-28,393062170000
2021-10-29,393062170000
2021-11-01,393638025000
2021-11-02,393884820000
2021-11-03,397915805000
2021-11-04,389360245000
2021-11-05,386398705000
2021-11-08,389442510000
2021-11-09,385658320000
2021-11-10,388537595000
2021-11-11,390676485000
2021-11-12,385905115000
2021-11-15,387056825000
2021-11-16,387303620000
2021-11-17,382614515000
2021-11-18,381051480000
2021-11-19,373483100000
2021-11-22,380722420000
2021-11-23,390758750000
2021-11-24,391828195000
2021-11-26,376444640000
2021-11-29,375046135000
2021-11-30,365832455000
2021-12-01,360649760000
2021-12-02,369287585000
2021-12-03,360896555000
2021-12-06,363199975000
2021-12-07,367806815000
2021-12-08,363282240000
2021-12-09,365996985000
2021-12-10,366243780000
2021-12-13,358510870000
2021-12-14,363035445000
2021-12-15,361472410000
2021-12-16,370192500000
2021-12-17,360978820000
2021-12-20,355055740000
2021-12-21,363529035000
2021-12-22,364269420000
2021-12-23,365421130000
2021-12-27,367230960000
2021-12-28,367724550000
2021-12-29,367148695000
2021-12-30,366326045000
2021-12-31,362006232000
2022-01-03,375757424000
2022-01-04,390485032000
2022-01-05,383894224000
2022-01-06,391624184000
2022-01-07,400167824000
2022-01-10,398133624000
2022-01-11,400411928000
2022-01-12,397564048000
2022-01-13,396750368000
2022-01-14,389834088000
2022-01-18,376408368000
2022-01-19,377872992000
2022-01-20,372258600000
2022-01-21,365505056000
2022-01-24,362494440000
2022-01-25,369654824000
2022-01-26,373479120000
2022-01-27,369980296000
2022-01-28,373235016000
2022-01-31,375431952000
2022-02-01,381941392000
2022-02-02,381534552000
2022-02-03,377791624000
2022-02-04,392844704000
2022-02-07,394716168000
2022-02-08,401795184000
2022-02-09,400981504000
2022-02-10,399110040000
2022-02-11,389915456000
2022-02-14,385847056000
2022-02-15,388857672000
2022-02-16,387962624000
2022-02-17,374862376000
2022-02-18,373967328000
2022-02-22,370712608000
2022-02-23,364365904000
2022-02-24,354764480000
2022-02-25,366318736000
2022-02-28,359646560000
2022-03-01,345569896000
2022-03-02,351184288000
2022-03-03,345732632000
2022-03-04,333201960000
2022-03-07,311964912000
2022-03-08,313999112000
2022-03-09,333934272000
2022-03-10,330923656000
2022-03-11,328157144000
2022-03-14,335236160000
2022-03-15,337677200000
2022-03-16,348255040000
2022-03-17,350126504000
2022-03-18,349068720000
2022-03-21,348580512000
2022-03-22,359483824000
2022-03-23,350614712000
2022-03-24,350451976000
2022-03-25,355822264000
2022-03-28,354357640000
2022-03-29,353462592000
2022-03-30,349882400000
2022-03-31,334772352000
2022-04-01,332173440000
2022-04-04,331604928000
2022-04-05,326001024000
2022-04-06,322427520000
2022-04-07,319909824000
2022-04-08,322183872000
2022-04-11,321534144000
2022-04-12,318123072000
2022-04-13,315280512000
2022-04-14,305128512000
2022-04-18,315524160000
2022-04-19,321371712000
2022-04-20,322102656000
2022-04-21,316011456000
2022-04-22,305047296000
2022-04-25,302854464000
2022-04-26,296032320000
2022-04-27,294408000000
2022-04-28,298956096000
2022-04-29,289778688000
2022-05-02,293514624000
2022-05-03,301555008000
2022-05-04,313656192000
2022-05-05,304884864000
2022-05-06,304153920000
2022-05-09,295382592000
2022-05-10,290428416000
2022-05-11,288885312000
2022-05-12,284824512000
2022-05-13,285636672000
2022-05-16,282712896000
2022-05-17,292296384000
2022-05-18,283281408000
2022-05-19,279789120000
2022-05-20,274997376000
2022-05-23,291321792000
2022-05-24,289535040000
2022-05-25,291078144000
2022-05-26,297819072000
2022-05-27,300661632000
2022-05-31,302123520000
2022-06-01,297819072000
2022-06-02,298062720000
2022-06-03,293920704000
2022-06-06,293595840000
2022-06-07,295220160000
2022-06-08,291484224000
2022-06-09,280276416000
2022-06-10,269393472000
2022-06-13,260053632000
2022-06-14,255505536000
2022-06-15,260297279999
2022-06-16,258672960000
2022-06-17,259241472000
2022-06-21,266794560000
2022-06-22,264764160000
2022-06-23,260540928000
2022-06-24,262408896000
2022-06-27,262733760000
2022-06-28,262002815999
2022-06-29,258754176000
2022-06-30,252392701000
2022-07-01,255879012000
2022-07-05,253284548000
2022-07-06,251176546000
2022-07-07,258311322000
2022-07-08,257743783000
2022-07-11,255068242000
2022-07-12,254257472000
2022-07-13,250041468000
2022-07-14,244285001000
2022-07-15,261473325000
2022-07-18,261554401999
2022-07-19,270391795000
2022-07-20,270472872000
2022-07-21,272824105000
2022-07-22,271040411000
2022-07-25,273472720999
2022-07-26,267959484999
2022-07-27,272337643000
2022-07-28,270148564000
2022-07-29,274121337000
2022-08-01,273310567000
2022-08-02,267878408000
2022-08-03,272743028000
2022-08-04,270797180000
2022-08-05,275337492000
2022-08-08,271526873000
2022-08-09,275013184000
2022-08-10,284337039000
2022-08-11,291147507000
2022-08-12,294309510000
2022-08-15,293904125000
2022-08-16,297066128000
2022-08-17,295201357000
2022-08-18,294147356000
2022-08-19,287661196000
2022-08-22,281499344000
2022-08-23,278985957000
2022-08-24,279877804000
2022-08-25,284904578000
2022-08-26,275905031000
2022-08-29,274851030000
2022-08-30,276391493000
2022-08-31,272499797000
2022-09-01,271364719000
2022-09-02,271040411000
2022-09-06,268040562000
2022-09-07,272175489000
2022-09-08,280931805000
2022-09-09,283283038000
2022-09-12,285958579000
2022-09-13,275661800000
2022-09-14,274607798999
2022-09-15,279796727000
2022-09-16,276634724000
2022-09-19,281256113000
2022-09-20,277040109000
2022-09-21,268770255000
2022-09-22,263500250000
2022-09-23,257257321000
2022-09-26,251581931000
2022-09-27,247852389000
2022-09-28,251906239000
2022-09-29,248582082000
2022-09-30,244266660000
2022-10-03,251465247000
2022-10-04,261899154000
2022-10-05,258178536000
2022-10-06,254457918000
2022-10-07,248715225000
2022-10-10,247987278000
2022-10-11,240788691000
2022-10-12,241516638000
2022-10-13,256318227000
2022-10-14,256399110000
2022-10-17,271928645999
2022-10-18,282119904000
2022-10-19,274355136000
2022-10-20,272575710000
2022-10-21,282686085000
2022-10-24,283656681000
2022-10-25,286244937000
2022-10-26,288752310000
2022-10-27,290127321000
2022-10-28,292634694000
2022-10-31,291502332000
2022-11-01,292796460000
2022-11-02,291906747000
2022-11-03,290289087000
2022-11-04,297568557000
2022-11-07,299347983000
2022-11-08,300156813000
2022-11-09,295384716000
2022-11-10,308406879000
2022-11-11,310671603000
2022-11-14,305414208000
2022-11-15,304928910000
2022-11-16,302178888000
2022-11-17,300642111000
2022-11-18,300803877000
2022-11-21,301774473000
2022-11-22,303230367000
2022-11-23,304200963000
2022-11-25,304928910000
2022-11-28,298134738000
2022-11-29,299267100000
2022-11-30,306142155000
2022-12-01,295627365000
2022-12-02,291825864000
2022-12-05,278803701000
2022-12-06,266913900000
2022-12-07,264810942000
2022-12-08,262384451999
2022-12-09,261899154000
2022-12-12,264730058999
2022-12-13,264891825000
2022-12-14,261090324000
2022-12-15,256965291000
2022-12-16,256399110000
2022-12-19,259310898000
2022-12-20,260362376999
2022-12-21,264325644000
2022-12-22,261980037000
2022-12-23,262627101000
2022-12-27,263112399000
2022-12-28,265053591000
2022-12-29,268046262000
2022-12-30,267884495999
2023-01-03,270288308999
2023-01-04,275369826000
2023-01-05,274805213000
2023-01-06,277547619000
2023-01-09,273353351000
2023-01-10,275208508000
2023-01-11,277305642000
2023-01-12,278031573000
2023-01-13,284161657000
2023-01-17,278434868000
2023-01-18,271982148000
2023-01-19,268029856999
2023-01-20,273030715000
2023-01-23,276821688000
2023-01-24,278838163000
2023-01-25,281257933000
2023-01-26,285048906000
2023-01-27,285936155000
2023-01-30,284726270000
2023-01-31,286178132000
2023-02-01,289727128000
2023-02-02,291420967000
2023-02-03,293840737000
2023-02-06,293356783000
2023-02-07,296583143000
2023-02-08,294405350000
2023-02-09,288113948000
2023-02-10,286984722000
2023-02-13,287549335000
2023-02-14,287307358000
2023-02-15,286823404000
2023-02-16,284564952000
2023-02-17,285129565000
2023-02-21,278434868000
2023-02-22,276579711000
2023-02-23,276337734000
2023-02-24,275934439000
2023-02-27,275934439000
2023-02-28,276660370000
2023-03-01,275369826000
2023-03-02,270126991000
