,MTG
2018-10-17,4677841890
2018-10-18,4515791940
2018-10-19,4483381950
2018-10-22,4432966410
2018-10-23,4357343100
2018-10-24,4101664290
2018-10-25,4238506470
2018-10-26,4195293150
2018-10-29,4242107580
2018-10-30,4335736440
2018-10-31,4396955310
2018-11-01,4490584170
2018-11-02,4418561970
2018-11-05,4436567520
2018-11-06,4512190830
2018-11-07,4494185280
2018-11-08,4602218580
2018-11-09,4465376400
2018-11-12,4425764190
2018-11-13,4512190830
2018-11-14,4350140880
2018-11-15,4375348650
2018-11-16,4339337550
2018-11-19,4242107580
2018-11-20,4144877610
2018-11-21,4188090930
2018-11-23,4141276500
2018-11-26,4213298699
2018-11-27,4123270949
2018-11-28,4213298699
2018-11-29,4213298699
2018-11-30,4216899810
2018-12-03,4314129780
2018-12-04,4029642090
2018-12-06,4051248750
2018-12-07,3961221000
2018-12-10,3820777710
2018-12-11,3831581040
2018-12-12,3878395470
2018-12-13,3752356620
2018-12-14,3662328870
2018-12-17,3662328870
2018-12-18,3701941080
2018-12-19,3611913330
2018-12-20,3586705560
2018-12-21,3485874480
2018-12-24,3388644510
2018-12-26,3633519990
2018-12-27,3669531090
2018-12-28,3683935530
2018-12-31,3720130380
2019-01-02,3737913030
2019-01-03,3741469560
2019-01-04,3841052400
2019-01-07,3762808740
2019-01-08,3844608930
2019-01-09,3933522180
2019-01-10,3940635240
2019-01-11,3944191770
2019-01-14,3929965650
2019-01-15,4004652780
2019-01-16,4100679090
2019-01-17,4143357450
2019-01-18,4182479280
2019-01-22,4139800920
2019-01-23,4157583570
2019-01-24,4250053349
2019-01-25,4285618650
2019-01-28,4289175180
2019-01-29,4324740480
2019-01-30,4399427610
2019-01-31,4438549440
2019-02-01,4477671270
2019-02-04,4463445150
2019-02-05,4459888620
2019-02-06,4452775560
2019-02-07,4459888620
2019-02-08,4395871080
2019-02-11,4417210260
2019-02-12,4513236570
2019-02-13,4509680040
2019-02-14,4474114740
2019-02-15,4659054300
2019-02-19,4726628370
2019-02-20,4737297960
2019-02-21,4669723890
2019-02-22,4726628370
2019-02-25,4641271650
2019-02-26,4676836950
2019-02-27,4680393480
2019-02-28,4616375940
2019-03-01,4641271650
2019-03-04,4719515310
2019-03-05,4666167360
2019-03-06,4605706350
2019-03-07,4545245340
2019-03-08,4552358400
2019-03-11,4676836950
2019-03-12,4659054300
2019-03-13,4673280420
2019-03-14,4659054300
2019-03-15,4662610830
2019-03-18,4769306730
2019-03-19,4730184900
2019-03-20,4687506540
2019-03-21,4794202440
2019-03-22,4655497770
2019-03-25,4591480230
2019-03-26,4691063070
2019-03-27,4666167360
2019-03-28,4730184900
2019-03-29,4691063070
2019-04-01,4788179640
2019-04-02,4820195700
2019-04-03,4837982400
2019-04-04,4926915900
2019-04-05,4944702600
2019-04-08,5026521420
2019-04-09,4855769100
2019-04-10,4909129200
2019-04-11,4969603980
2019-04-12,4966046640
2019-04-15,4909129200
2019-04-16,4962489300
2019-04-17,4887785160
2019-04-18,4891342500
2019-04-22,4891342500
2019-04-23,4973161320
2019-04-24,5065652160
2019-04-25,5083438860
2019-04-26,5151028320
2019-04-29,5193716400
2019-04-30,5207945760
2019-05-01,5183044380
2019-05-02,5193716400
2019-05-03,5197273740
2019-05-06,5197273740
2019-05-07,5126126940
2019-05-08,4987390680
2019-05-09,4994505360
2019-05-10,5030078760
2019-05-13,4830867720
2019-05-14,4930473240
2019-05-15,4944702600
2019-05-16,4951817280
2019-05-17,4902014520
2019-05-20,4958931960
2019-05-21,4951817280
2019-05-22,4951817280
2019-05-23,4848654420
2019-05-24,4884227820
2019-05-28,4916243880
2019-05-29,4958931960
2019-05-30,4884227820
2019-05-31,4820195700
2019-06-03,4873555800
2019-06-04,4994505360
2019-06-05,5040750780
2019-06-06,5086996200
2019-06-07,5033636100
2019-06-10,5019406740
2019-06-11,4983833340
2019-06-12,4923358560
2019-06-13,4926915900
2019-06-14,4919801220
2019-06-17,4855769100
2019-06-18,4919801220
2019-06-19,4934030580
2019-06-20,4877113140
2019-06-21,4781064960
2019-06-24,4756163580
2019-06-25,4631656680
2019-06-26,4624542000
2019-06-27,4674344760
2019-06-28,4674344760
2019-07-01,4751942000
2019-07-02,4741397750
2019-07-03,4804663250
2019-07-05,4889017250
2019-07-08,4818722250
2019-07-09,4734368250
2019-07-10,4730853500
2019-07-11,4808178000
2019-07-12,4843325500
2019-07-15,4713279750
2019-07-16,4744912500
2019-07-17,4642984750
2019-07-18,4709765000
2019-07-19,4671102750
2019-07-22,4621896250
2019-07-23,4688676500
2019-07-24,4769515750
2019-07-25,4628925750
2019-07-26,4481306250
2019-07-29,4572689750
2019-07-30,4590263500
2019-07-31,4516453750
2019-08-01,4442644000
2019-08-02,4453188250
2019-08-05,4319627750
2019-08-06,4407496500
2019-08-07,4411011250
2019-08-08,4481306250
2019-08-09,4411011250
2019-08-12,4295024500
2019-08-13,4340716250
2019-08-14,4221214750
2019-08-15,4280965500
2019-08-16,4365319500
2019-08-19,4403981750
2019-08-20,4379378500
2019-08-21,4358290000
2019-08-22,4386408000
2019-08-23,4326657250
2019-08-26,4379378500
2019-08-27,4326657250
2019-08-28,4365319500
2019-08-29,4414526000
2019-08-30,4446158750
2019-09-03,4467247250
2019-09-04,4470762000
2019-09-05,4509424250
2019-09-06,4463732500
2019-09-09,4600807750
2019-09-10,4590263500
2019-09-11,4657043750
2019-09-12,4551601250
2019-09-13,4470762000
2019-09-16,4576204500
2019-09-17,4509424250
2019-09-18,4534027500
2019-09-19,4551601250
2019-09-20,4583234000
2019-09-23,4569175000
2019-09-24,4572689750
2019-09-25,4618381500
2019-09-26,4614866750
2019-09-27,4474276750
2019-09-30,4384608040
2019-10-01,4415976460
2019-10-02,4374151900
2019-10-03,4353239620
2019-10-04,4429917980
2019-10-07,4377637280
2019-10-08,4367181140
2019-10-09,4402034940
2019-10-10,4513567100
2019-10-11,4548420900
2019-10-14,4544935520
2019-10-15,4632070020
2019-10-16,4611157740
2019-10-17,4673894580
2019-10-18,4712233760
2019-10-21,4788912120
2019-10-22,4935298080
2019-10-23,4921356560
2019-10-24,4952724980
2019-10-25,4931812700
2019-10-28,4876046620
2019-10-29,4872561240
2019-10-30,4785426740
2019-10-31,4778455980
2019-11-01,4795882880
2019-11-04,4841192820
2019-11-05,4865590480
2019-11-06,4876046620
2019-11-07,4841192820
2019-11-08,4869075860
2019-11-11,4889988140
2019-11-12,4931812700
2019-11-13,4959695740
2019-11-14,4938783460
2019-11-15,4907415040
2019-11-18,4896958900
2019-11-19,4945754220
2019-11-20,4914385800
2019-11-21,4910900420
2019-11-22,4903929660
2019-11-25,4949239600
2019-11-26,4994549540
2019-11-27,5060771760
2019-11-29,5022432580
2019-12-02,4910900420
2019-12-03,4879532000
2019-12-04,4886502760
2019-12-05,4931812700
2019-12-06,4914385800
2019-12-09,4924841940
2019-12-10,4945754220
2019-12-11,4973637260
2019-12-12,5015461820
2019-12-13,5005005680
2019-12-16,5036374100
2019-12-17,5043344860
2019-12-18,5005005680
2019-12-19,4987578780
2019-12-20,5005005680
2019-12-23,4963181120
2019-12-24,4963181120
2019-12-26,4928327320
2019-12-27,4928327320
2019-12-30,4914385800
2019-12-31,4875231010
2020-01-02,4871790480
2020-01-03,4833944650
2020-01-06,4816742000
2020-01-07,4775455640
2020-01-08,4754812460
2020-01-09,4827063590
2020-01-10,4778896170
2020-01-13,4765134050
2020-01-14,4761693520
2020-01-15,4785777230
2020-01-16,4827063590
2020-01-17,4847706770
2020-01-21,4830504120
2020-01-22,4837385180
2020-01-23,4820182530
2020-01-24,4741050340
2020-01-27,4703204510
2020-01-28,4741050340
2020-01-29,4741050340
2020-01-30,4778896170
2020-01-31,4744490870
2020-02-03,4851147300
2020-02-04,4906195780
2020-02-05,4995649560
2020-02-06,4944041610
2020-02-07,4902755250
2020-02-10,4871790480
2020-02-11,4878671540
2020-02-12,4765134050
2020-02-13,4751371930
2020-02-14,4682561330
2020-02-18,4679120800
2020-02-19,4569023840
2020-02-20,4637834440
2020-02-21,4596548080
2020-02-24,4493332180
2020-02-25,4403878400
2020-02-26,4341948860
2020-02-27,4211208720
2020-02-28,4138957590
2020-03-02,4386675750
2020-03-03,4407318930
2020-03-04,4486451120
2020-03-05,4396997340
2020-03-06,4273138260
2020-03-09,3891239430
2020-03-10,3877477310
2020-03-11,3588472790
2020-03-12,3326992510
2020-03-13,3333873570
2020-03-16,2690494460
2020-03-17,2690494460
2020-03-18,2019591110
2020-03-19,2528789550
2020-03-20,2325798280
2020-03-23,1826921429
2020-03-24,2050555880
2020-03-25,2256987680
2020-03-26,2841877780
2020-03-27,2742102410
2020-03-30,2398049410
2020-03-31,2150065550
2020-04-01,1896120799
2020-04-02,1963839400
2020-04-03,1682807210
2020-04-06,1926594170
2020-04-07,2187310780
2020-04-08,2302432400
2020-04-09,2519131920
2020-04-13,2244871590
2020-04-14,2173767060
2020-04-15,2078961020
2020-04-16,1936751960
2020-04-17,2133135900
2020-04-20,1970611260
2020-04-21,1875805220
2020-04-22,2011242420
2020-04-23,2078961020
2020-04-24,2129749970
2020-04-27,2244871590
2020-04-28,2370151000
2020-04-29,2651183190
2020-04-30,2475114830
2020-05-01,2275344960
2020-05-04,2214398220
2020-05-05,2292274610
2020-05-06,2278730890
2020-05-07,2522517850
2020-05-08,2414168090
2020-05-11,2417554020
2020-05-12,2278730890
2020-05-13,2183924850
2020-05-14,2295660540
2020-05-15,2268573100
2020-05-18,2407396230
2020-05-19,2451413320
2020-05-20,2701972140
2020-05-21,2678270630
2020-05-22,2576692730
2020-05-26,2847567130
2020-05-27,3172616409
2020-05-28,2881426430
2020-05-29,2779848530
2020-06-01,2915285730
2020-06-02,2966074680
2020-06-03,3040565140
2020-06-04,3142143040
2020-06-05,3314825469
2020-06-08,3477350110
2020-06-09,3216633500
2020-06-10,3057494790
2020-06-11,2779848530
2020-06-12,2959302820
2020-06-15,2976232469
2020-06-16,3043951070
2020-06-17,2938987240
2020-06-18,2898356080
2020-06-19,2803550040
2020-06-22,2874654570
2020-06-23,2884812360
2020-06-24,2678270630
2020-06-25,2749375159
2020-06-26,2569920870
2020-06-29,2712129930
2020-06-30,2773117620
2020-07-01,2695240080
2020-07-02,2681696160
2020-07-06,2688468120
2020-07-07,2495467260
2020-07-08,2559800880
2020-07-09,2444677560
2020-07-10,2539485000
2020-07-13,2556414900
2020-07-14,2502239220
2020-07-15,2729099880
2020-07-16,2641064400
2020-07-17,2559800880
2020-07-20,2532713040
2020-07-21,2603818620
2020-07-22,2654608320
2020-07-23,2647836360
2020-07-24,2624134500
2020-07-27,2563186860
2020-07-28,2610590580
2020-07-29,2749415759
2020-07-30,2776503599
2020-07-31,2800205460
2020-08-03,2817135360
2020-08-04,2803591440
2020-08-05,2864539080
2020-08-06,2830679280
2020-08-07,2911942800
2020-08-10,3043996020
2020-08-11,3054153960
2020-08-12,3013522200
2020-08-13,2908556820
2020-08-14,2942416620
2020-08-17,2969504460
2020-08-18,2918714759
2020-08-19,2922100740
2020-08-20,2918714759
2020-08-21,2915328780
2020-08-24,3054153960
2020-08-25,3037224060
2020-08-26,2986434360
2020-08-27,3084627780
2020-08-28,3108329640
2020-08-31,3104943660
2020-09-01,3121873560
2020-09-02,3233610900
2020-09-03,3159119340
2020-09-04,3196365120
2020-09-08,3016908180
2020-09-09,3094785720
2020-09-10,3081241800
2020-09-11,3148961400
2020-09-14,3247154820
2020-09-15,3240382860
2020-09-16,3203137080
2020-09-17,3220066980
2020-09-18,3162505320
2020-09-21,3006750240
2020-09-22,2983048380
2020-09-23,2864539080
2020-09-24,2878083000
2020-09-25,2898398880
2020-09-28,3060925919
2020-09-29,2959346520
2020-09-30,2999987140
2020-10-01,3104952830
2020-10-02,3270866340
2020-10-05,3335200150
2020-10-06,3362288070
2020-10-07,3538359549
2020-10-08,3595921379
2020-10-09,3558675490
2020-10-12,3643325240
2020-10-13,3578991430
2020-10-14,3511271629
2020-10-15,3589149400
2020-10-16,3504499650
2020-10-19,3453709799
2020-10-20,3457095790
2020-10-21,3331814160
2020-10-22,3453709799
2020-10-23,3562061480
2020-10-26,3463867770
2020-10-27,3396147970
2020-10-28,3253936390
2020-10-29,3284410299
2020-10-30,3406305940
2020-11-02,3474025740
2020-11-03,3612851330
2020-11-04,3643325240
2020-11-05,3467253760
2020-11-06,3650097220
2020-11-09,3744904940
2020-11-10,3860028600
2020-11-11,3876958549
2020-11-12,3727974990
2020-11-13,3805852760
2020-11-16,4032714090
2020-11-17,3998854190
2020-11-18,3937906370
2020-11-19,3998854190
2020-11-20,4009012160
2020-11-23,4103819879
2020-11-24,4225715520
2020-11-25,4157995720
2020-11-27,4097047900
2020-11-30,4049644040
2020-12-01,4086889930
2020-12-02,4151223740
2020-12-03,4144451760
2020-12-04,4215557549
2020-12-07,4141065770
2020-12-08,4107205870
2020-12-09,4168153690
2020-12-10,4218943540
2020-12-11,4090275920
2020-12-14,4080117950
2020-12-15,4205399580
2020-12-16,4279891360
2020-12-17,4242645470
2020-12-18,4188469629
2020-12-21,4252803440
2020-12-22,4174925670
2020-12-23,4242645470
2020-12-24,4164767700
2020-12-28,4222329530
2020-12-29,4141065770
2020-12-30,4181697650
2020-12-31,4253245200
2021-01-04,4077015120
2021-01-05,4161741120
2021-01-06,4307469840
2021-01-07,4504034160
2021-01-08,4493867040
2021-01-11,4510812240
2021-01-12,4493867040
2021-01-13,4476921840
2021-01-14,4605705360
2021-01-15,4544702640
2021-01-19,4568425920
2021-01-20,4656540960
2021-01-21,4490478000
2021-01-22,4297302720
2021-01-25,4243078080
2021-01-26,4148184960
2021-01-27,4019401440
2021-01-28,4171908240
2021-01-29,3971954880
2021-02-01,4060069920
2021-02-02,4036346640
2021-02-03,4022790479
2021-02-04,4154963040
2021-02-05,4087182240
2021-02-08,4192242479
2021-02-09,4209187680
2021-02-10,4239689040
2021-02-11,4219354799
2021-02-12,4192242479
2021-02-16,4337971200
2021-02-17,4283746560
2021-02-18,4178686320
2021-02-19,4293913680
2021-02-22,4287135600
2021-02-23,4334582160
2021-02-24,4361694480
2021-02-25,4104127440
2021-02-26,4127850720
2021-03-01,4344749280
2021-03-02,4273579440
2021-03-03,4297302720
2021-03-04,4215965760
2021-03-05,4202409600
2021-03-08,4229521920
2021-03-09,4283746560
2021-03-10,4392195840
2021-03-11,4422697200
2021-03-12,4453198560
2021-03-15,4558258800
2021-03-16,4507423200
2021-03-17,4612483440
2021-03-18,4470143760
2021-03-19,4402362960
2021-03-22,4300691760
2021-03-23,4209187680
2021-03-24,4209187680
2021-03-25,4344749280
2021-03-26,4514201280
2021-03-29,4504034160
2021-03-30,4619261520
2021-03-31,4699665100
2021-04-01,4665732500
2021-04-05,4757350520
2021-04-06,4699665100
2021-04-07,4740384220
2021-04-08,4794676380
2021-04-09,4859148320
2021-04-12,4794676380
2021-04-13,4736990960
2021-04-14,4770923560
2021-04-15,4845575280
2021-04-16,4855755060
2021-04-19,4896474180
2021-04-20,4787889860
2021-04-21,4903260700
2021-04-22,4913440480
2021-04-23,5066137180
2021-04-26,5096676520
2021-04-27,5167934980
2021-04-28,5239193440
2021-04-29,5279912560
2021-04-30,5171328240
2021-05-03,5208654100
2021-05-04,5225620400
2021-05-05,5079710220
2021-05-06,4804856160
2021-05-07,4886294400
2021-05-10,4808249420
2021-05-11,4733597700
2021-05-12,4516429060
2021-05-13,4720024660
2021-05-14,4838788760
2021-05-17,4869328100
2021-05-18,4865934840
2021-05-19,4842182020
2021-05-20,4838788760
2021-05-21,4893080920
2021-05-24,4869328100
2021-05-25,4777710080
2021-05-26,4893080920
2021-05-27,4957552860
2021-05-28,4994878720
2021-06-01,4984698940
2021-06-02,4916833740
2021-06-03,4971125900
2021-06-04,4988092200
2021-06-07,5018631540
2021-06-08,5042384360
2021-06-09,4967732640
2021-06-10,4879507880
2021-06-11,4916833740
2021-06-14,4886294400
2021-06-15,4940586560
2021-06-16,4865934840
2021-06-17,4713238140
2021-06-18,4580901000
2021-06-21,4716631400
2021-06-22,4706451620
2021-06-23,4706451620
2021-06-24,4709844880
2021-06-25,4808249420
2021-06-28,4689485320
2021-06-29,4635193160
2021-06-30,4568756800
2021-07-01,4743444560
2021-07-02,4723288280
2021-07-06,4642663160
2021-07-07,4595631840
2021-07-08,4481412920
2021-07-09,4585553700
2021-07-12,4619147500
2021-07-13,4541881760
2021-07-14,4555319280
2021-07-15,4585553700
2021-07-16,4572116180
2021-07-19,4417584700
2021-07-20,4518366100
2021-07-21,4588913080
2021-07-22,4511647340
2021-07-23,4572116180
2021-07-26,4565397420
2021-07-27,4535163000
2021-07-28,4595631840
2021-07-29,4656100680
2021-07-30,4649381920
2021-08-02,4609069360
2021-08-03,4639303780
2021-08-04,4548600520
2021-08-05,4723288280
2021-08-06,4847585340
2021-08-09,4817350920
2021-08-10,4904694800
2021-08-11,4958444880
2021-08-12,5025632480
2021-08-13,5039070000
2021-08-16,5022273100
2021-08-17,4985319920
2021-08-18,5018913720
2021-08-19,4928210460
2021-08-20,5025632480
2021-08-23,5025632480
2021-08-24,5082741940
2021-08-25,5139851400
2021-08-26,5082741940
2021-08-27,5190242100
2021-08-30,5119695120
2021-08-31,5129773260
2021-09-01,5109616980
2021-09-02,5149929540
2021-09-03,5133132640
2021-09-07,5109616980
2021-09-08,5102898220
2021-09-09,5123054500
2021-09-10,5062585660
2021-09-13,5119695120
2021-09-14,4998757440
2021-09-15,5055866900
2021-09-16,5032351240
2021-09-17,5012194960
2021-09-20,4961804260
2021-09-21,4931569840
2021-09-22,5022273100
2021-09-23,5079382560
2021-09-24,5059226280
2021-09-27,5143210780
2021-09-28,5059226280
2021-09-29,5079382560
2021-09-30,4836657760
2021-10-01,4998310760
2021-10-04,5001543820
2021-10-05,4995077700
2021-10-06,5050039720
2021-10-07,5095302560
2021-10-08,5114700920
2021-10-11,5121167040
2021-10-12,5130866220
2021-10-13,5192294360
2021-10-14,5302218400
2021-10-15,5292519220
2021-10-18,5276353920
2021-10-19,5276353920
2021-10-20,5302218400
2021-10-21,5311917580
2021-10-22,5331315939
2021-10-25,5311917580
2021-10-26,5315150640
2021-10-27,5185828240
2021-10-28,5227858020
2021-10-29,5224624960
2021-11-01,5341015120
2021-11-02,5305451460
2021-11-03,5150264580
2021-11-04,4946581800
2021-11-05,5098535620
2021-11-08,5079137260
2021-11-09,4959514040
2021-11-10,4940115680
2021-11-11,4978912400
2021-11-12,4930416500
2021-11-15,4943348740
2021-11-16,4969213220
2021-11-17,4820492460
2021-11-18,4839890820
2021-11-19,4843123880
2021-11-22,4888386720
2021-11-23,4878687540
2021-11-24,4894852840
2021-11-26,4694403120
2021-11-29,4668538640
2021-11-30,4558614600
2021-12-01,4513351760
2021-12-02,4594178260
2021-12-03,4561847660
2021-12-06,4597411320
2021-12-07,4675004760
2021-12-08,4678237820
2021-12-09,4681470880
2021-12-10,4623275800
2021-12-13,4578012960
2021-12-14,4555381540
2021-12-15,4568313780
2021-12-16,4552148480
2021-12-17,4493953400
2021-12-20,4309668980
2021-12-21,4442224440
2021-12-22,4481021160
2021-12-23,4555381540
2021-12-27,4658839460
2021-12-28,4610343560
2021-12-29,4671771700
2021-12-30,4642674160
2021-12-31,4556359500
2022-01-03,4597436250
2022-01-04,4695388500
2022-01-05,4638513000
2022-01-06,4774382250
2022-01-07,4935529500
2022-01-10,5153552250
2022-01-11,5213587500
2022-01-12,5219907000
2022-01-13,5197788750
2022-01-14,5200948500
2022-01-18,5102996250
2022-01-19,4967127000
2022-01-20,4869174750
2022-01-21,4749104250
2022-01-24,4815459000
2022-01-25,4840737000
2022-01-26,4818618750
2022-01-27,4663791000
2022-01-28,4761743250
2022-01-31,4796500500
2022-02-01,4847056500
2022-02-02,4793340750
2022-02-03,4812299250
2022-02-04,4884973500
2022-02-07,4910251500
2022-02-08,5109315750
2022-02-09,5030322000
2022-02-10,4995564750
2022-02-11,4967127000
2022-02-14,4894452750
2022-02-15,4992405000
2022-02-16,5033481750
2022-02-17,4878654000
2022-02-18,4903932000
2022-02-22,4828098000
2022-02-23,4771222500
2022-02-24,4695388500
2022-02-25,4850216250
2022-02-28,4796500500
2022-03-01,4578477750
2022-03-02,4802820000
2022-03-03,4730145750
2022-03-04,4619554500
2022-03-07,4357295250
2022-03-08,4335177000
2022-03-09,4445768250
2022-03-10,4423650000
2022-03-11,4379413500
2022-03-14,4379413500
2022-03-15,4420490250
2022-03-16,4496324250
2022-03-17,4398372000
2022-03-18,4458407250
2022-03-21,4417330500
2022-03-22,4518442500
2022-03-23,4363614750
2022-03-24,4442608500
2022-03-25,4512123000
2022-03-28,4464726750
2022-03-29,4508963250
2022-03-30,4388892750
2022-03-31,4184782000
2022-04-01,4166251600
2022-04-04,4169340000
2022-04-05,4101395200
2022-04-06,4058157600
2022-04-07,4030362000
2022-04-08,4024185200
2022-04-11,4002566400
2022-04-12,3996389600
2022-04-13,4079776400
2022-04-14,4141544400
2022-04-18,4203312400
2022-04-19,4237284800
2022-04-20,4271257200
2022-04-21,4221842800
2022-04-22,4079776400
2022-04-25,4076688000
2022-04-26,3990212800
2022-04-27,3999478000
2022-04-28,4119925600
2022-04-29,4033450400
2022-05-02,4058157600
2022-05-03,4178605200
2022-05-04,4261992000
2022-05-05,4156986400
2022-05-06,4163163200
2022-05-09,4021096800
2022-05-10,4011831600
2022-05-11,4005654800
2022-05-12,3965505600
2022-05-13,4030362000
2022-05-16,4036538800
2022-05-17,4218754400
2022-05-18,4064334400
2022-05-19,4116837200
2022-05-20,4061246000
2022-05-23,4132279200
2022-05-24,4055069200
2022-05-25,4119925600
2022-05-26,4221842800
2022-05-27,4246550000
2022-05-31,4302141200
2022-06-01,4258903599
2022-06-02,4305229600
2022-06-03,4252726800
2022-06-06,4286699200
2022-06-07,4407146800
2022-06-08,4320671600
2022-06-09,4265080400
2022-06-10,4005654800
2022-06-13,3817262400
2022-06-14,3841969600
2022-06-15,3811085600
2022-06-16,3526952800
2022-06-17,3628870000
2022-06-21,3610339600
2022-06-22,3601074400
2022-06-23,3845058000
2022-06-24,3937710000
2022-06-27,3953152000
2022-06-28,3928444800
2022-06-29,3891384000
2022-06-30,3813037200
2022-07-01,3876587820
2022-07-05,3831194520
2022-07-06,3897771360
2022-07-07,3879614040
2022-07-08,3912902460
2022-07-11,3961321980
2022-07-12,3973426860
2022-07-13,3967374420
2022-07-14,3949217100
2022-07-15,4052108580
2022-07-18,4000662840
2022-07-19,4097501879
2022-07-20,4127764080
2022-07-21,4130790300
2022-07-22,4106580540
2022-07-25,4212498240
2022-07-26,4130790300
2022-07-27,4167104940
2022-07-28,4203419580
2022-07-29,4279075080
2022-08-01,4285127520
2022-08-02,4245786660
2022-08-03,4312363500
2022-08-04,4394071440
2022-08-05,4394071440
2022-08-08,4394071440
2022-08-09,4345651920
2022-08-10,4448543400
2022-08-11,4499989140
2022-08-12,4575644640
2022-08-15,4581697080
2022-08-16,4657352580
2022-08-17,4645247700
2022-08-18,4708798320
2022-08-19,4633142820
2022-08-22,4557487320
2022-08-23,4575644640
2022-08-24,4493936700
2022-08-25,4524198900
2022-08-26,4384992780
2022-08-29,4366835460
2022-08-30,4327494600
2022-08-31,4324468380
2022-09-01,4221576900
2022-09-02,4233681780
2022-09-06,4158026280
2022-09-07,4242760440
2022-09-08,4306311060
2022-09-09,4375914120
2022-09-12,4433412300
2022-09-13,4288153740
2022-09-14,4279075080
2022-09-15,4348678140
2022-09-16,4318415940
2022-09-19,4333547040
2022-09-20,4273022640
2022-09-21,4221576900
2022-09-22,4058161020
2022-09-23,3991584180
2022-09-26,3897771360
2022-09-27,3897771360
2022-09-28,3970400640
2022-09-29,3955269540
2022-09-30,3797360920
2022-10-03,3969160400
2022-10-04,4099491040
2022-10-05,4016553360
2022-10-06,3983970700
2022-10-07,3859564180
2022-10-10,3726271480
2022-10-11,3744043840
2022-10-12,3702575000
2022-10-13,3776626500
2022-10-14,3702575000
2022-10-17,3779588560
2022-10-18,3797360920
2022-10-19,3720347360
2022-10-20,3675916460
2022-10-21,3672954400
2022-10-24,3761816200
2022-10-25,3898070960
2022-10-26,3877336540
2022-10-27,3924729500
2022-10-28,3986932760
2022-10-31,4043211900
2022-11-01,4043211900
2022-11-02,3998781000
2022-11-03,3972122460
2022-11-04,3951388040
2022-11-07,3992856880
2022-11-08,4022477480
2022-11-09,3924729500
2022-11-10,4161694300
2022-11-11,4069870440
2022-11-14,3966198340
2022-11-15,3936577739
2022-11-16,3921767440
2022-11-17,3901033020
2022-11-18,3936577739
2022-11-21,3972122460
2022-11-22,3983970700
2022-11-23,4010629239
2022-11-25,4025439540
2022-11-28,3969160400
2022-11-29,4007667180
2022-11-30,4066908380
2022-12-01,3995818940
2022-12-02,3942501860
2022-12-05,3832905640
2022-12-06,3794398860
2022-12-07,3844753880
2022-12-08,3883260660
2022-12-09,3871412420
2022-12-12,3915843320
2022-12-13,3903995080
2022-12-14,3889184780
2022-12-15,3853640060
2022-12-16,3758854140
2022-12-19,3749967960
2022-12-20,3752930020
2022-12-21,3880298600
2022-12-22,3806247100
2022-12-23,3829943580
2022-12-27,3832905640
2022-12-28,3788474739
2022-12-29,3865488300
2022-12-30,3850678000
2023-01-03,3814865790
2023-01-04,3826505350
2023-01-05,3753758100
2023-01-06,3704289970
2023-01-09,3698470190
2023-01-10,3750848210
2023-01-11,3803226230
2023-01-12,3867243809
2023-01-13,3855604250
2023-01-17,3881793260
2023-01-18,3910892160
2023-01-19,3963270180
2023-01-20,3992369080
2023-01-23,4030197650
2023-01-24,4001098750
2023-01-25,4030197650
2023-01-26,4169872370
2023-01-27,4120404240
2023-01-30,4044747100
2023-01-31,4108764680
2023-02-01,4140773470
2023-02-02,4158232809
2023-02-03,4123314130
2023-02-06,4009828420
2023-02-07,4073846000
2023-02-08,4062206440
2023-02-09,4018558090
2023-02-10,4050566880
2023-02-13,4105854790
2023-02-14,4094215230
2023-02-15,4126224020
2023-02-16,4076755890
2023-02-17,4085485559
2023-02-21,3957450400
2023-02-22,3969089960
2023-02-23,3995278970
2023-02-24,4012738309
2023-02-27,4009828420
2023-02-28,4004008640
2023-03-01,3992369080
2023-03-02,4001098750
2023-03-03,4047656990
2023-03-06,4027287760
2023-03-07,4021467980
2023-03-08,4018558090
2023-03-09,3878883370
2023-03-10,3753758100
2023-03-13,3628632830
2023-03-14,3701380080
2023-03-15,3663551510
2023-03-16,3727569090
2023-03-17,3605353710
2023-03-20,3669371290
2023-03-21,3733388870
2023-03-22,3640272390
2023-03-23,3602443820
2023-03-24,3713019640
2023-03-27,3739208650
2023-03-28,3782857000
2023-03-29,3849784470
2023-03-30,3864333920
2023-03-31,3836858520
2023-04-03,3848294760
2023-04-04,3771100140
2023-04-05,3793972620
2023-04-06,3788254500
2023-04-10,3791113560
2023-04-11,3934066560
2023-04-12,4025556480
2023-04-13,4034133660
2023-04-14,4045569900
2023-04-17,4074160500
2023-04-18,4082737680
2023-04-19,4094173920
2023-04-20,4099892040
2023-04-21,4088455800
2023-04-24,4091314860
2023-04-25,4057006140
2023-04-26,4022697420
2023-04-27,4177086660
2023-04-28,4251422220
2023-05-01,4265717520
2023-05-02,4165650420
2023-05-03,4162791360
2023-05-04,4108469220
2023-05-05,4222831620
2023-05-08,4219972560
2023-05-09,4239985980
2023-05-10,4191381960
2023-05-11,4237126920
2023-05-12,4217113500
2023-05-15,4257140340
2023-05-16,4214254440
2023-05-17,4331475900
2023-05-18,4411529580
2023-05-19,4342912140
2023-05-22,4308603420
2023-05-23,4317180600
2023-05-24,4259999400
2023-05-25,4259999400
2023-05-26,4325757780
2023-05-30,4422965820
2023-05-31,4322898720
2023-06-01,4345771200
2023-06-02,4448697360
2023-06-05,4388657100
2023-06-06,4537328220
