,PXD
2018-07-26,32224949999
2018-07-27,31809420000
2018-07-30,32707170000
2018-07-31,32365170000
2018-08-01,32089860000
2018-08-02,32247180000
2018-08-03,31482810000
2018-08-06,31824810000
2018-08-07,31903470000
2018-08-08,32153130000
2018-08-09,31746150000
2018-08-10,31829939999
2018-08-13,31313520000
2018-08-14,31351140000
2018-08-15,29700990000
2018-08-16,29598390000
2018-08-17,29617199999
2018-08-20,29499210000
2018-08-21,29709540000
2018-08-22,30104550000
2018-08-23,29901060000
2018-08-24,30102840000
2018-08-27,30333689999
2018-08-28,30060090000
2018-08-29,30031020000
2018-08-30,29880540000
2018-08-31,29873699999
2018-09-04,29258100000
2018-09-05,28936620000
2018-09-06,28151730000
2018-09-07,27734490000
2018-09-10,27910620000
2018-09-11,28457819999
2018-09-12,29064870000
2018-09-13,29099069999
2018-09-14,29143530000
2018-09-17,29259810000
2018-09-18,29718090000
2018-09-19,29754000000
2018-09-20,29307689999
2018-09-21,29500920000
2018-09-24,29899350000
2018-09-25,30331980000
2018-09-26,29754000000
2018-09-27,29412000000
2018-09-28,29786490000
2018-10-01,30475620000
2018-10-02,30470490000
2018-10-03,31390470000
2018-10-04,30981780000
2018-10-05,31357980000
2018-10-08,31094640000
2018-10-09,32134319999
2018-10-10,30660300000
2018-10-11,29353860000
2018-10-12,29675340000
2018-10-15,29632590000
2018-10-16,29678760000
2018-10-17,29100780000
2018-10-18,28710900000
2018-10-19,28519380000
2018-10-22,27876420000
2018-10-23,27185580000
2018-10-24,25646580000
2018-10-25,26267310000
2018-10-26,25591860000
2018-10-29,24466680000
2018-10-30,24928380000
2018-10-31,25183170000
2018-11-01,25578180000
2018-11-02,25119900000
2018-11-05,25355880000
2018-11-06,25396920000
2018-11-07,27652410000
2018-11-08,26763210000
2018-11-09,27329220000
2018-11-12,26388720000
2018-11-13,25701300000
2018-11-14,25766280000
2018-11-15,26481060000
2018-11-16,26759790000
2018-11-19,26877780000
2018-11-20,25844939999
2018-11-21,26327160000
2018-11-23,25166069999
2018-11-26,25691040000
2018-11-27,25157520000
2018-11-28,25290900000
2018-11-29,25508069999
2018-11-30,25265250000
2018-12-03,26227980000
2018-12-04,24911280000
2018-12-06,24388020000
2018-12-07,24453000000
2018-12-10,24035760000
2018-12-11,23712569999
2018-12-12,24001560000
2018-12-13,23700600000
2018-12-14,23450939999
2018-12-17,22816530000
2018-12-18,22583970000
2018-12-19,22669470000
2018-12-20,21994020000
2018-12-21,21388680000
2018-12-24,20607210000
2018-12-26,22235130000
2018-12-27,22243680000
2018-12-28,22317210000
2018-12-31,22226880000
2019-01-02,22696700000
2019-01-03,22769370000
2019-01-04,23540010000
2019-01-07,24052080000
2019-01-08,24031799999
2019-01-09,24641890000
2019-01-10,24545560000
2019-01-11,24038560000
2019-01-14,24148409999
2019-01-15,24172070000
2019-01-16,24258260000
2019-01-17,24212630000
2019-01-18,24488100000
2019-01-22,23656620000
2019-01-23,23223979999
2019-01-24,23374390000
2019-01-25,23698870000
2019-01-28,23610990000
2019-01-29,23693799999
2019-01-30,23915190000
2019-01-31,24052080000
2019-02-01,24168690000
2019-02-04,24432330000
2019-02-05,24266710000
2019-02-06,23962510000
2019-02-07,23117510000
2019-02-08,22934990000
2019-02-11,23262850000
2019-02-12,23894909999
2019-02-13,24665549999
2019-02-14,24180520000
2019-02-15,24564150000
2019-02-19,24599640000
2019-02-20,23876320000
2019-02-21,23009350000
2019-02-22,24019970000
2019-02-25,24155170000
2019-02-26,24126440000
2019-02-27,23925330000
2019-02-28,23820549999
2019-03-01,24413740000
2019-03-04,24344450000
2019-03-05,24058840000
2019-03-06,23448750000
2019-03-07,23038080000
2019-03-08,22030840000
2019-03-11,22382360000
2019-03-12,22820070000
2019-03-13,22929920000
2019-03-14,23046530000
2019-03-15,22928229999
2019-03-18,23420020000
2019-03-19,23357490000
2019-03-20,24410360000
2019-03-21,24604710000
2019-03-22,23754640000
2019-03-25,23648170000
2019-03-26,24178830000
2019-03-27,24868350000
2019-03-28,25841790000
2019-03-29,25735320000
2019-04-01,25264663264
2019-04-02,24794475147
2019-04-03,24439742475
2019-04-04,24684039504
2019-04-05,25212791977
2019-04-08,25388485046
2019-04-09,24921643464
2019-04-10,25180999898
2019-04-11,25252950393
2019-04-12,28164435530
2019-04-15,28067386025
2019-04-16,28653029587
2019-04-17,28947524636
2019-04-18,29292217703
2019-04-22,29431098891
2019-04-23,29402653347
2019-04-24,28842108794
2019-04-25,28112564243
2019-04-26,27598871176
2019-04-29,27734405829
2019-04-30,27853207808
2019-05-01,26434277121
2019-05-02,25679633560
2019-05-03,26118029597
2019-05-06,26151494944
2019-05-07,24759336534
2019-05-08,25729831579
2019-05-09,25667920688
2019-05-10,25375098907
2019-05-13,24633841485
2019-05-14,25157574156
2019-05-15,25348326630
2019-05-16,25950702865
2019-05-17,25813494945
2019-05-20,25803455341
2019-05-21,26422564250
2019-05-22,25626089005
2019-05-23,24359425644
2019-05-24,24597029604
2019-05-28,24747623662
2019-05-29,24528425643
2019-05-30,24166999902
2019-05-31,23753702874
2019-06-03,23862465250
2019-06-04,24198791981
2019-06-05,23676732578
2019-06-06,24095049408
2019-06-07,24259029605
2019-06-10,24217197922
2019-06-11,24451455347
2019-06-12,23646613766
2019-06-13,23969554359
2019-06-14,23690118716
2019-06-17,24197118714
2019-06-18,25063871186
2019-06-19,24837980098
2019-06-20,25825207816
2019-06-21,25970782073
2019-06-24,25313188016
2019-06-25,24796148415
2019-06-26,25306494947
2019-06-27,25234544452
2019-06-28,25744890985
2019-07-01,25263760000
2019-07-02,24131500000
2019-07-03,24306850000
2019-07-05,24468840000
2019-07-08,24348600000
2019-07-09,23941120000
2019-07-10,24482200000
2019-07-11,24191620000
2019-07-12,24096430000
2019-07-15,23495230000
2019-07-16,23390020000
2019-07-17,22768780000
2019-07-18,22728700000
2019-07-19,23057690000
2019-07-22,23084410000
2019-07-23,23374990000
2019-07-24,23319879999
2019-07-25,22696970000
2019-07-26,22658560000
2019-07-29,22304520000
2019-07-30,23027629999
2019-07-31,23052680000
2019-08-01,21302520000
2019-08-02,21254090000
2019-08-05,20347280000
2019-08-06,20078410000
2019-08-07,20395710000
2019-08-08,21172260000
2019-08-09,21070390000
2019-08-12,21167250000
2019-08-13,21436120000
2019-08-14,20494240000
2019-08-15,20542670000
2019-08-16,20809870000
2019-08-19,21412740000
2019-08-20,21142200000
2019-08-21,21198980000
2019-08-22,21053690000
2019-08-23,20148550000
2019-08-26,20081750000
2019-08-27,19709340000
2019-08-28,20171930000
2019-08-29,20601120000
2019-08-30,20611140000
2019-09-03,20450820000
2019-09-04,20738060000
2019-09-05,21466180000
2019-09-06,21521290000
2019-09-09,22044000000
2019-09-10,22503250000
2019-09-11,22279470000
2019-09-12,21768450000
2019-09-13,22616810000
2019-09-16,24088080000
2019-09-17,23214670000
2019-09-18,23007590000
2019-09-19,22700310000
2019-09-20,22434780000
2019-09-23,22336250000
2019-09-24,21848610000
2019-09-25,21402720000
2019-09-26,21100450000
2019-09-27,21095440000
2019-09-30,20626280000
2019-10-01,19963720000
2019-10-02,19840720000
2019-10-03,20449160000
2019-10-04,20573800000
2019-10-07,20424560000
2019-10-08,20247440000
2019-10-09,20747640000
2019-10-10,21213400000
2019-10-11,21731640000
2019-10-14,21301959999
2019-10-15,21387240000
2019-10-16,21059240000
2019-10-17,20942800000
2019-10-18,20231040000
2019-10-21,20563960000
2019-10-22,21388879999
2019-10-23,21418400000
2019-10-24,21200280000
2019-10-25,21292120000
2019-10-28,20590200000
2019-10-29,20847680000
2019-10-30,20098200000
2019-10-31,20175280000
2019-11-01,20919840000
2019-11-04,22313840000
2019-11-05,22281040000
2019-11-06,21905480000
2019-11-07,22397480000
2019-11-08,22138360000
2019-11-11,21916959999
2019-11-12,22325320000
2019-11-13,21894000000
2019-11-14,21708680000
2019-11-15,22021920000
2019-11-18,21844800000
2019-11-19,21257680000
2019-11-20,21397080000
2019-11-21,21441360000
2019-11-22,21247840000
2019-11-25,21497120000
2019-11-26,20939520000
2019-11-27,21349520000
2019-11-29,20965760000
2019-12-02,20791920000
2019-12-03,20252360000
2019-12-04,21403640000
2019-12-05,21042840000
2019-12-06,21959600000
2019-12-09,21843160000
2019-12-10,22066200000
2019-12-11,22335160000
2019-12-12,22886200000
2019-12-13,22958360000
2019-12-16,23512680000
2019-12-17,23620920000
2019-12-18,23922680000
2019-12-19,24142440000
2019-12-20,24206400000
2019-12-23,24752520000
2019-12-24,24895200000
2019-12-26,24941120000
2019-12-27,24891920000
2019-12-30,24742680000
2019-12-31,25127420000
2020-01-02,25288440000
2020-01-03,25456100000
2020-01-06,26246260000
2020-01-07,26053700000
2020-01-08,25245280000
2020-01-09,25270180000
2020-01-10,24800400000
2020-01-13,24365480000
2020-01-14,24365480000
2020-01-15,24136400000
2020-01-16,24400340000
2020-01-17,24699140000
2020-01-21,24460100000
2020-01-22,24008580000
2020-01-23,23311380000
2020-01-24,23576980000
2020-01-27,22474739999
2020-01-28,23401020000
2020-01-29,23060719999
2020-01-30,22829980000
2020-01-31,22410000000
2020-02-03,22006620000
2020-02-04,22559400000
2020-02-05,23603540000
2020-02-06,23313040000
2020-02-07,22878120000
2020-02-10,22700500000
2020-02-11,22597580000
2020-02-12,22843260000
2020-02-13,23246640000
2020-02-14,23112180000
2020-02-18,22502960000
2020-02-19,23434219999
2020-02-20,23659980000
2020-02-21,23613500000
2020-02-24,22571020000
2020-02-25,21594940000
2020-02-26,20831340000
2020-02-27,20363220000
2020-02-28,20381480000
2020-03-02,20637120000
2020-03-03,19924980000
2020-03-04,20501000000
2020-03-05,19689260000
2020-03-06,17449920000
2020-03-09,11007460000
2020-03-10,13256760000
2020-03-11,11659840000
2020-03-12,10072880000
2020-03-13,11732880000
2020-03-16,9913520000
2020-03-17,9549980000
2020-03-18,9423820000
2020-03-19,10021420000
2020-03-20,10252160000
2020-03-23,10174140000
2020-03-24,12054920000
2020-03-25,12003460000
2020-03-26,12340440000
2020-03-27,11395900000
2020-03-30,11037340000
2020-03-31,11537490809
2020-04-01,11146054913
2020-04-02,12359835129
2020-04-03,12282534763
2020-04-06,12539106191
2020-04-07,12386150147
2020-04-08,13205205090
2020-04-09,12414109854
2020-04-13,12919029267
2020-04-14,12724956007
2020-04-15,12322007290
2020-04-16,11695380919
2020-04-17,12603249048
2020-04-20,11723340625
2020-04-21,12083527438
2020-04-22,13266058570
2020-04-23,13044025603
2020-04-24,12738113516
2020-04-27,13463421207
2020-04-28,13611443184
2020-04-29,14769303987
2020-04-30,14688714243
2020-05-01,13637758202
2020-05-04,13660783843
2020-05-05,13565391902
2020-05-06,13458487141
2020-05-07,14312080545
2020-05-08,14800553071
2020-05-11,13887750876
2020-05-12,13820318641
2020-05-13,13055538424
2020-05-14,13520985309
2020-05-15,13627890071
2020-05-18,15358102520
2020-05-19,14744633657
2020-05-20,15201857099
2020-05-21,15284091531
2020-05-22,15200212410
2020-05-26,15414021934
2020-05-27,15491322300
2020-05-28,15219948674
2020-05-29,15065347942
2020-06-01,15280802154
2020-06-02,15815325962
2020-06-03,16573527425
2020-06-04,17030750867
2020-06-05,18237952328
2020-06-08,19206673937
2020-06-09,17849805809
2020-06-10,16895886398
2020-06-11,15894271016
2020-06-12,16155776510
2020-06-15,15714999955
2020-06-16,15963347939
2020-06-17,15499545743
2020-06-18,15548886402
2020-06-19,15390996293
2020-06-22,15640988966
2020-06-23,15914007280
2020-06-24,15157450506
2020-06-25,16068608012
2020-06-26,15478164791
2020-06-29,15532439516
2020-06-30,15970192262
2020-07-01,15610576879
2020-07-02,15823076878
2020-07-06,16136923031
2020-07-07,15703749955
2020-07-08,15788749955
2020-07-09,14953461496
2020-07-10,15110384572
2020-07-13,14874999958
2020-07-14,15636730725
2020-07-15,15788749955
2020-07-16,15826346109
2020-07-17,15777307647
2020-07-20,15841057647
2020-07-21,16790769183
2020-07-22,16756442260
2020-07-23,16454038415
2020-07-24,16293846107
2020-07-27,16104230723
2020-07-28,15782211493
2020-07-29,16107499954
2020-07-30,15667788417
2020-07-31,15842692262
2020-08-03,15993076877
2020-08-04,16267692261
2020-08-05,16779326875
2020-08-06,16731923029
2020-08-07,17045769182
2020-08-10,17815673026
2020-08-11,17418461489
2020-08-12,18062499949
2020-08-13,17970961487
2020-08-14,18100096102
2020-08-17,17753557642
2020-08-18,17604807642
2020-08-19,17125865336
2020-08-20,16782596106
2020-08-21,16691057645
2020-08-24,17122596105
2020-08-25,17477307642
2020-08-26,17067019182
2020-08-27,17225576874
2020-08-28,17261538412
2020-08-31,16988557644
2020-09-01,16833269183
2020-09-02,16496538414
2020-09-03,16081346108
2020-09-04,16199038415
2020-09-08,15424230725
2020-09-09,15790384570
2020-09-10,14948557650
2020-09-11,15049903803
2020-09-14,15259134572
2020-09-15,15468365340
2020-09-16,15945673031
2020-09-17,15868846109
2020-09-18,15656346109
2020-09-21,15025384572
2020-09-22,15123461495
2020-09-23,14204807652
2020-09-24,14149230729
2020-09-25,14041346114
2020-09-28,14435288420
2020-09-29,14123076883
2020-09-30,14188350000
2020-10-01,13954049999
2020-10-02,14279100000
2020-10-05,14737799999
2020-10-06,14524950000
2020-10-07,14675100000
2020-10-08,14764200000
2020-10-09,14531549999
2020-10-12,14632200000
2020-10-13,14544750000
2020-10-14,14864850000
2020-10-15,15216300000
2020-10-16,14892900000
2020-10-19,14363250000
2020-10-20,13782450000
2020-10-21,12942600000
2020-10-22,13695000000
2020-10-23,14114100000
2020-10-26,13662000000
2020-10-27,13823700000
2020-10-28,13254450000
2020-10-29,13434300000
2020-10-30,13127400000
2020-11-02,13662000000
2020-11-03,13563000000
2020-11-04,13777500000
2020-11-05,13130700000
2020-11-06,12761100000
2020-11-09,14581050000
2020-11-10,15138750000
2020-11-11,14955600000
2020-11-12,14234550000
2020-11-13,14960550000
2020-11-16,15627149999
2020-11-17,15825150000
2020-11-18,15610650000
2020-11-19,15943950000
2020-11-20,15808650000
2020-11-23,17242500000
2020-11-24,18372750000
2020-11-25,18143400000
2020-11-27,18161550000
2020-11-30,16595700000
2020-12-01,16467000000
2020-12-02,16752450000
2020-12-03,17382750000
2020-12-04,18819900000
2020-12-07,18196200000
2020-12-08,18854550000
2020-12-09,18880950000
2020-12-10,19600350000
2020-12-11,19069050000
2020-12-14,18663150000
2020-12-15,19377600000
2020-12-16,19286850000
2020-12-17,18872700000
2020-12-18,18869400000
2020-12-21,18296850000
2020-12-22,17892600000
2020-12-23,18664800000
2020-12-24,18560850000
2020-12-28,18257250000
2020-12-29,18255600000
2020-12-30,18904050000
2020-12-31,23916900000
2021-01-04,23830800000
2021-01-05,25483500000
2021-01-06,26535600000
2021-01-07,27717900000
2021-01-08,27560400000
2021-01-11,27598199999
2021-01-12,28375200000
2021-01-13,27495300000
2021-01-14,27799800000
2021-01-15,26749800000
2021-01-19,27728400000
2021-01-20,27747300000
2021-01-21,27300000000
2021-01-22,27543600000
2021-01-25,27159300000
2021-01-26,25964400000
2021-01-27,24702300000
2021-01-28,25746000000
2021-01-29,25389000000
2021-02-01,25254600000
2021-02-02,25111800000
2021-02-03,26594400000
2021-02-04,26586000000
2021-02-05,26930400000
2021-02-08,27940500000
2021-02-09,27098400000
2021-02-10,27793500000
2021-02-11,27272700000
2021-02-12,27780900000
2021-02-16,28593600000
2021-02-17,28601999999
2021-02-18,27932099999
2021-02-19,28127400000
2021-02-22,29288700000
2021-02-23,30500400000
2021-02-24,31512600000
2021-02-25,31300500000
2021-02-26,31199700000
2021-03-01,31178700000
2021-03-02,31447500000
2021-03-03,32373600000
2021-03-04,33299700000
2021-03-05,34353900000
2021-03-08,34038900000
2021-03-09,32955300000
2021-03-10,33285000000
2021-03-11,34561800000
2021-03-12,34782300000
2021-03-15,34809600000
2021-03-16,34236300000
2021-03-17,35546700000
2021-03-18,33994800000
2021-03-19,34330799999
2021-03-22,33318600000
2021-03-23,33041400000
2021-03-24,33873000000
2021-03-25,33875100000
2021-03-26,34610100000
2021-03-29,34078800000
2021-03-30,33730200000
2021-03-31,37163880000
2021-04-01,38516400000
2021-04-05,35610120000
2021-04-06,35422920000
2021-04-07,35926020000
2021-04-08,34980660000
2021-04-09,34442460000
2021-04-12,33934680000
2021-04-13,34089120000
2021-04-14,35825400000
2021-04-15,35619480000
2021-04-16,34727940000
2021-04-19,34767720000
2021-04-20,34145279999
2021-04-21,34421400000
2021-04-22,34229520000
2021-04-23,34269299999
2021-04-26,34861320000
2021-04-27,35350380000
2021-04-28,36789480000
2021-04-29,37339380000
2021-04-30,35996220000
2021-05-03,37126440000
2021-05-04,37077300000
2021-05-05,38455560000
2021-05-06,38595960000
2021-05-07,39272220000
2021-05-10,39213720000
2021-05-11,36901800000
2021-05-12,36543780000
2021-05-13,35537580000
2021-05-14,36749700000
2021-05-17,37681020000
2021-05-18,37058580000
2021-05-19,35823060000
2021-05-20,35252100000
2021-05-21,35268480000
2021-05-24,35483760000
2021-05-25,34706880000
2021-05-26,35167860000
2021-05-27,35553960000
2021-05-28,35612460000
2021-06-01,37776960000
2021-06-02,38979720000
2021-06-03,39803400000
2021-06-04,39850200000
2021-06-07,39946140000
2021-06-08,39648960000
2021-06-09,39253500000
2021-06-10,38172420000
2021-06-11,38118600000
2021-06-14,37938420000
2021-06-15,37929060000
2021-06-16,37769940000
2021-06-17,36855000000
2021-06-18,36232560000
2021-06-21,37695060000
2021-06-22,37959480000
2021-06-23,38434500000
2021-06-24,38401740000
2021-06-25,38649780000
2021-06-28,37496160000
2021-06-29,37126440000
2021-06-30,39654880000
2021-07-01,40845600000
2021-07-02,40684560000
2021-07-06,39274240000
2021-07-07,38354360000
2021-07-08,38366560000
2021-07-09,38552000000
2021-07-12,38322640000
2021-07-13,38354360000
2021-07-14,37053840000
2021-07-15,35938760000
2021-07-16,34389360000
2021-07-19,33345040000
2021-07-20,33903799999
2021-07-21,35401960000
2021-07-22,35099400000
2021-07-23,34635800000
2021-07-26,35297040000
2021-07-27,34813920000
2021-07-28,35375120000
2021-07-29,35885080000
2021-07-30,35470280000
2021-08-02,34733400000
2021-08-03,37456440000
2021-08-04,36600000000
2021-08-05,37036760000
2021-08-06,36978200000
2021-08-09,36131520000
2021-08-10,36961120000
2021-08-11,37576000000
2021-08-12,37741920000
2021-08-13,36990400000
2021-08-16,36011960000
2021-08-17,35380000000
2021-08-18,34730960000
2021-08-19,34274680000
2021-08-20,34482080000
2021-08-23,35514200000
2021-08-24,36072960000
2021-08-25,36392600000
2021-08-26,35841160000
2021-08-27,37007480000
2021-08-30,36668320000
2021-08-31,36519480000
2021-09-01,36092480000
2021-09-02,36563400000
2021-09-03,36570720000
2021-09-07,36002200000
2021-09-08,35453200000
2021-09-09,36673200000
2021-09-10,36863520000
2021-09-13,37788280000
2021-09-14,37319800000
2021-09-15,38713040000
2021-09-16,38315320000
2021-09-17,38320200000
2021-09-20,36443840000
2021-09-21,36099800000
2021-09-22,36612200000
2021-09-23,38542240000
2021-09-24,39535320000
2021-09-27,40996880000
2021-09-28,41367760000
2021-09-29,41553200000
2021-09-30,40628440000
2021-10-01,42621920000
2021-10-04,43668680000
2021-10-05,44398240000
2021-10-06,44359200000
2021-10-07,45057040000
2021-10-08,47111520000
2021-10-11,47106640000
2021-10-12,46691840000
2021-10-13,46545440000
2021-10-14,46665000000
2021-10-15,46381960000
2021-10-18,46342920000
2021-10-19,46577160000
2021-10-20,46860200000
2021-10-21,46037920000
2021-10-22,46755280000
2021-10-25,47016360000
2021-10-26,46826040000
2021-10-27,46025720000
2021-10-28,46328280000
2021-10-29,45623120000
2021-11-01,46333160000
2021-11-02,46296560000
2021-11-03,46318520000
2021-11-04,45340080000
2021-11-05,45213200000
2021-11-08,45493800000
2021-11-09,45710960000
2021-11-10,44476320000
2021-11-11,44652000000
2021-11-12,44710560000
2021-11-15,44569040000
2021-11-16,44669080000
2021-11-17,43981000000
2021-11-18,43849240000
2021-11-19,43056240000
2021-11-22,44037120000
2021-11-23,45886640000
2021-11-24,46421000000
2021-11-26,44342120000
2021-11-29,44739840000
2021-11-30,43510080000
2021-12-01,42529200000
2021-12-02,43190440000
2021-12-03,43161160000
2021-12-06,43802880000
2021-12-07,45320560000
2021-12-08,45208320000
2021-12-09,44673960000
2021-12-10,44957000000
2021-12-13,43646720000
2021-12-14,43314880000
2021-12-15,42495040000
2021-12-16,43266080000
2021-12-17,42380360000
2021-12-20,42126600000
2021-12-21,43414920000
2021-12-22,44164000000
2021-12-23,43927320000
2021-12-27,45327880000
2021-12-28,44849640000
2021-12-29,44788640000
2021-12-30,44232320000
2021-12-31,46538058834
2022-01-03,47819979193
2022-01-04,48943258708
2022-01-05,49362889324
2022-01-06,50747158613
2022-01-07,50936504135
2022-01-10,50949297752
2022-01-11,52197954708
2022-01-12,52430798525
2022-01-13,53042333387
2022-01-14,55191660933
2022-01-18,55291451141
2022-01-19,56051391952
2022-01-20,55012550305
2022-01-21,52942543179
2022-01-24,52709699362
2022-01-25,54536627776
2022-01-26,54360075871
2022-01-27,54718297128
2022-01-28,55107223065
2022-01-31,56007893657
2022-02-01,57371693159
2022-02-02,57182347637
2022-02-03,56998119562
2022-02-04,58300509706
2022-02-07,57949964618
2022-02-08,56504285971
2022-02-09,56757599575
2022-02-10,56834361273
2022-02-11,59075802857
2022-02-14,57328194864
2022-02-15,56082096631
2022-02-16,56926475310
2022-02-17,58883898612
2022-02-18,59715483675
2022-02-22,57110703386
2022-02-23,57640359103
2022-02-24,57801558669
2022-02-25,58666407134
2022-02-28,61307009549
2022-03-01,61529618473
2022-03-02,61985071215
2022-03-03,60918083612
2022-03-04,61706170379
2022-03-07,60547068738
2022-03-08,60736414259
2022-03-09,58952984140
2022-03-10,60833645744
2022-03-11,59487757304
2022-03-14,58681759474
2022-03-15,58285157367
2022-03-16,58929955631
2022-03-17,61765021014
2022-03-18,61373536354
2022-03-21,64270011095
2022-03-22,64305833221
2022-03-23,65201386366
2022-03-24,64290480882
2022-03-25,65684985064
2022-03-28,64735698731
2022-03-29,64840606385
2022-03-30,65997149303
2022-03-31,60507260000
2022-04-01,61262300000
2022-04-04,61165500000
2022-04-05,59164160000
2022-04-06,58559160000
2022-04-07,59142380000
2022-04-08,61494620000
2022-04-11,59650580000
2022-04-12,61112260000
2022-04-13,61811640000
2022-04-14,61649500000
2022-04-18,62114140000
2022-04-19,60698440000
2022-04-20,61308280000
2022-04-21,58806000000
2022-04-22,57170080000
2022-04-25,55935880000
2022-04-26,55342980000
2022-04-27,56054460000
2022-04-28,56865160000
2022-04-29,56257740000
2022-05-02,57073280000
2022-05-03,58975400000
2022-05-04,61172760000
2022-05-05,62068160000
2022-05-06,65383560000
2022-05-09,59142380000
2022-05-10,60630680000
2022-05-11,60434660000
2022-05-12,60984000000
2022-05-13,63377380000
2022-05-16,65044759999
2022-05-17,66920259999
2022-05-18,65601359999
2022-05-19,64231640000
2022-05-20,64488160000
2022-05-23,65824000000
2022-05-24,65642500000
2022-05-25,67242120000
2022-05-26,67757580000
2022-05-27,67760000000
2022-05-31,67261480000
2022-06-01,67232440000
2022-06-02,66620180000
2022-06-03,67631740000
2022-06-06,67455080000
2022-06-07,69037760000
2022-06-08,68701380000
2022-06-09,66980759999
2022-06-10,65550540000
2022-06-13,63251540000
2022-06-14,64021100000
2022-06-15,62486819999
2022-06-16,58443000000
2022-06-17,53668340000
2022-06-21,57487100000
2022-06-22,55372020000
2022-06-23,54128140000
2022-06-24,54082160000
2022-06-27,55701140000
2022-06-28,56949860000
2022-06-29,54735560000
2022-06-30,53316120000
2022-07-01,53521660000
2022-07-05,51418460000
2022-07-06,50412270000
2022-07-07,51784130000
2022-07-08,51982500000
2022-07-11,51052790000
2022-07-12,50271260000
2022-07-13,50388370000
2022-07-14,49100160000
2022-07-15,49819550000
2022-07-18,50429000000
2022-07-19,51258330000
2022-07-20,51817590000
2022-07-21,50973920000
2022-07-22,50142200000
2022-07-25,52955230000
2022-07-26,52240620000
2022-07-27,54143060000
2022-07-28,54652130000
2022-07-29,56631050000
2022-08-01,54515900000
2022-08-02,54470490000
2022-08-03,52742520000
2022-08-04,50873540000
2022-08-05,51898850000
2022-08-08,51896460000
2022-08-09,52147410000
2022-08-10,52054200000
2022-08-11,54606720000
2022-08-12,55675050000
2022-08-15,54955660000
2022-08-16,54759680000
2022-08-17,55567500000
2022-08-18,57792590000
2022-08-19,57838000000
2022-08-22,58184550000
2022-08-23,60173030000
2022-08-24,61379980000
2022-08-25,62113710000
2022-08-26,61513820000
2022-08-29,62737500000
2022-08-30,60875690000
2022-08-31,60519580000
2022-09-01,59224200000
2022-09-02,57780640000
2022-09-06,57118610000
2022-09-07,56055060000
2022-09-08,55930780000
2022-09-09,57269180000
2022-09-12,59434520000
2022-09-13,57838000000
2022-09-14,60156300000
2022-09-15,58382920000
2022-09-16,57240500000
2022-09-19,56129150000
2022-09-20,55385860000
2022-09-21,54492000000
2022-09-22,54169350000
2022-09-23,49948610000
2022-09-26,49092990000
2022-09-27,49420420000
2022-09-28,51418460000
2022-09-29,51743500000
2022-09-30,51317610000
2022-10-03,54851280000
2022-10-04,57688170000
2022-10-05,59529660000
2022-10-06,60837900000
2022-10-07,60880560000
2022-10-10,59155200000
2022-10-11,58332810000
2022-10-12,58512930000
2022-10-13,60067650000
2022-10-14,56853930000
2022-10-17,57839850000
2022-10-18,57955980000
2022-10-19,59380350000
2022-10-20,60202740000
2022-10-21,62650950000
2022-10-24,63662940000
2022-10-25,62764710000
2022-10-26,62921130000
2022-10-27,63004079999
2022-10-28,60982470000
2022-10-31,60769170000
2022-11-01,59944410000
2022-11-02,59942040000
2022-11-03,60586680000
2022-11-04,60449220000
2022-11-07,61124670000
2022-11-08,61442250000
2022-11-09,57292380000
2022-11-10,58171650000
2022-11-11,60584310000
2022-11-14,60539280000
2022-11-15,62186430000
2022-11-16,60224070000
2022-11-17,60804720000
2022-11-18,59235780000
2022-11-21,57948870000
2022-11-22,59505960000
2022-11-23,60285690000
2022-11-25,60231180000
2022-11-28,58114770000
2022-11-29,57064860000
2022-11-30,55929630000
2022-12-01,56659590000
2022-12-02,56740170000
2022-12-05,54597690000
2022-12-06,53595180000
2022-12-07,54363060000
2022-12-08,52443360000
2022-12-09,50718000000
2022-12-12,51893520000
2022-12-13,53282340000
2022-12-14,53353440000
2022-12-15,53232570000
2022-12-16,51884040000
2022-12-19,51682590000
2022-12-20,52057050000
2022-12-21,53457720000
2022-12-22,52175550000
2022-12-23,54299070000
2022-12-27,54872610000
2022-12-28,53180430000
2022-12-29,53723160000
2022-12-30,54128430000
2023-01-03,51758750000
2023-01-04,52416750000
2023-01-05,53375550000
2023-01-06,54863100000
2023-01-09,54087600000
2023-01-10,54322600000
2023-01-11,54426000000
2023-01-12,56207300000
2023-01-13,56162650000
2023-01-17,55906500000
2023-01-18,54982950000
2023-01-19,56019300000
2023-01-20,56259000000
2023-01-23,56740750000
2023-01-24,55868900000
2023-01-25,55511700000
2023-01-26,55695000000
2023-01-27,55081650000
2023-01-30,54010050000
2023-01-31,54132250000
2023-02-01,52630600000
2023-02-02,51700000000
2023-02-03,51700000000
2023-02-06,51324000000
2023-02-07,53126450000
2023-02-08,52611800000
2023-02-09,52010200000
2023-02-10,54376650000
2023-02-13,54625750000
2023-02-14,54924200000
2023-02-15,51911500000
2023-02-16,50846950000
2023-02-17,49105600000
2023-02-21,48395900000
2023-02-22,48238450000
2023-02-23,48189100000
2023-02-24,46193950000
2023-02-27,47462950000
2023-02-28,47096350000
2023-03-01,48276050000
2023-03-02,49303000000
2023-03-03,49310050000
2023-03-06,49253650000
2023-03-07,48487550000
2023-03-08,48015200000
2023-03-09,47474700000
2023-03-10,46713300000
2023-03-13,45909600000
2023-03-14,45881400000
