,BBBY
2011-11-29,13674143340.0
2011-11-30,13861993860.0
2011-12-01,13770359460.0
2011-12-02,13930719660.0
2011-12-05,14249149200.0
2011-12-06,14175841680.0
2011-12-07,14393473380.0
2011-12-08,14196459420.0
2011-12-09,14482816920.0
2011-12-12,14308711560.0
2011-12-13,14004027180.0
2011-12-14,13896356760.0
2011-12-15,14013190620.0
2011-12-16,14024644920.0
2011-12-19,13900938480.0
2011-12-20,14100243300.0
2011-12-21,14072752980.0
2011-12-22,13190771880.0
2011-12-23,13163281560.0
2011-12-27,13204517040.0
2011-12-28,13259497680.0
2011-12-29,13429021320.0
2011-12-30,13280115420.0
2012-01-03,13374040680.0
2012-01-04,13618017270.0
2012-01-05,13685597640.0
2012-01-06,13731414840.0
2012-01-09,13664979900.0
2012-01-10,13891775040.0
2012-01-11,13928428800.0
2012-01-12,13699342800.0
2012-01-13,13520655720.0
2012-01-17,13706215380.0
2012-01-18,14134606200.0
2012-01-19,14475944340.0
2012-01-20,14139187920.0
2012-01-23,14205622860.0
2012-01-24,14398055100.0
2012-01-25,14416381980.0
2012-01-26,14262894360.0
2012-01-27,14327038440.0
2012-01-30,14047553520.0
2012-01-31,13905520200.0
2012-02-01,14120861040.0
2012-02-02,14139187920.0
2012-02-03,14466780900.0
2012-02-06,14201041140.0
2012-02-07,14064734970.0
2012-02-08,13997154600.0
2012-02-09,13784104620.0
2012-02-10,13511492280.0
2012-02-13,13601981250.0
2012-02-14,13690179360.0
2012-02-15,13273242840.0
2012-02-16,13319060040.0
2012-02-17,13623744420.0
2012-02-21,13571054640.0
2012-02-22,13660398180.0
2012-02-23,13839085260.0
2012-02-24,13825340100.0
2012-02-27,13763486880.0
2012-02-28,13745160000.0
2012-02-29,13685597640.0
2012-03-01,13820758380.0
2012-03-02,13937592240.0
2012-03-05,14141478780.0
2012-03-06,14091079860.0
2012-03-07,14143769640.0
2012-03-08,14365983060.0
2012-03-09,14354528760.0
2012-03-12,14268621510.0
2012-03-13,14329329300.0
2012-03-14,14998260420.0
2012-03-15,15016587300.0
2012-03-16,15126548580.0
2012-03-19,15099058260.0
2012-03-20,15078440519.0
2012-03-21,15174656639.0
2012-03-22,15057822780.0
2012-03-23,15144875460.0
2012-03-26,15401451780.0
2012-03-27,15433523820.0
2012-03-28,15355634580.0
2012-03-29,15284617920.0
2012-03-30,15066986220.0
2012-04-02,15321271679.0
2012-04-03,15346471139.0
2012-04-04,15172365780.0
2012-04-05,16459829099.0
2012-04-09,16274269440.0
2012-04-10,15877950660.0
2012-04-11,16052056019.0
2012-04-12,16068092040.0
2012-04-13,15900859260.0
2012-04-16,15932931300.0
2012-04-17,16038310860.0
2012-04-18,15942094740.0
2012-04-19,15616792620.0
2012-04-20,15706136160.0
2012-04-23,15596174880.0
2012-04-24,15511413059.0
2012-04-25,15784025400.0
2012-04-26,15914604420.0
2012-04-27,16306341480.0
2012-04-30,16125363540.0
2012-05-01,16045183440.0
2012-05-02,16404848460.0
2012-05-03,16013111400.0
2012-05-04,15589302300.0
2012-05-07,15605338320.0
2012-05-08,15630537780.0
2012-05-09,15582429720.0
2012-05-10,15749662500.0
2012-05-11,16391103300.0
2012-05-14,16269687720.0
2012-05-15,16349867820.0
2012-05-16,16512518880.0
2012-05-17,15843587760.0
2012-05-18,15770280240.0
2012-05-21,15987911940.0
2012-05-22,16182635040.0
2012-05-23,16267396860.0
2012-05-24,16601862420.0
2012-05-25,16585826400.0
2012-05-29,16729056960.0
2012-05-30,16543480299.0
2012-05-31,16351114250.0
2012-06-01,16018434140.0
2012-06-04,16072749260.0
2012-06-05,16045591700.0
2012-06-06,16265115310.0
2012-06-07,16086328040.0
2012-06-08,16025223530.0
2012-06-11,15807963049.0
2012-06-12,16185905760.0
2012-06-13,15991276580.0
2012-06-14,16296799130.0
2012-06-15,16446165710.0
2012-06-18,16806003380.0
2012-06-19,16910107360.0
2012-06-20,16672478710.0
2012-06-21,13843566210.0
2012-06-22,13849224035.0
2012-06-25,13428281855.0
2012-06-26,13535780530.0
2012-06-27,13551622440.0
2012-06-28,13497307320.0
2012-06-29,13986143400.0
2012-07-02,13943143930.0
2012-07-03,14112878680.0
2012-07-05,14124194330.0
2012-07-06,13997459050.0
2012-07-09,13852618730.0
2012-07-10,13877513160.0
2012-07-11,13694199630.0
2012-07-12,13653463290.0
2012-07-13,13791514220.0
2012-07-16,13732672840.0
2012-07-17,13875250030.0
2012-07-18,13997459050.0
2012-07-19,14097036770.0
2012-07-20,13891091940.0
2012-07-23,14031406000.0
2012-07-24,13789251090.0
2012-07-25,13651200160.0
2012-07-26,13961248970.0
2012-07-27,14398033060.0
2012-07-30,14171720060.0
2012-07-31,13793777350.0
2012-08-01,13633095120.0
2012-08-02,13716830930.0
2012-08-03,14130983720.0
2012-08-06,14040458520.0
2012-08-07,14257719000.0
2012-08-08,14522505210.0
2012-08-09,14384454280.0
2012-08-10,14207930140.0
2012-08-13,14379928020.0
2012-08-14,14273560910.0
2012-08-15,14384454280.0
2012-08-16,14834817150.0
2012-08-17,15063393280.0
2012-08-20,14966078689.0
2012-08-21,14936658000.0
2012-08-22,15072445799.0
2012-08-23,14977394340.0
2012-08-24,15027183200.0
2012-08-27,14879659240.0
2012-08-28,15040713879.0
2012-08-29,14935580990.0
2012-08-30,14991502740.0
2012-08-31,15025055790.0
2012-09-04,14982555260.0
2012-09-05,15025055790.0
2012-09-06,15584273290.0
2012-09-07,15472429790.0
2012-09-10,15376244379.0
2012-09-11,15508219710.0
2012-09-12,15606641990.0
2012-09-13,15725196100.0
2012-09-14,16015989199.0
2012-09-17,15830328990.0
2012-09-18,15297953930.0
2012-09-19,15387428730.0
2012-09-20,13886869227.0
2012-09-21,13772408590.0
2012-09-24,13855172780.0
2012-09-25,13868594000.0
2012-09-26,14027411770.0
2012-09-27,13971490020.0
2012-09-28,14092281000.0
2012-10-01,14116886570.0
2012-10-02,13931226360.0
2012-10-03,13887607395.0
2012-10-04,13850699040.0
2012-10-05,13779119200.0
2012-10-08,13989384980.0
2012-10-09,13801487900.0
2012-10-10,13741092410.0
2012-10-11,13772408590.0
2012-10-12,13745566150.0
2012-10-15,13492799840.0
2012-10-16,13644907000.0
2012-10-17,13700828750.0
2012-10-18,13648262305.0
2012-10-19,13474904880.0
2012-10-22,13506221060.0
2012-10-23,13179638040.0
2012-10-24,12812791360.0
2012-10-25,13056610190.0
2012-10-26,12850818150.0
2012-10-31,12902266160.0
2012-11-01,12911213640.0
2012-11-02,12772527700.0
2012-11-05,12870949980.0
2012-11-06,13157269340.0
2012-11-07,12955951040.0
2012-11-08,12929108600.0
2012-11-09,12768053960.0
2012-11-12,12870949980.0
2012-11-13,12964898520.0
2012-11-14,12788185790.0
2012-11-15,12750159000.0
2012-11-16,12615946800.0
2012-11-19,12868713110.0
2012-11-20,13085689500.0
2012-11-21,13186348650.0
2012-11-23,13457009920.0
2012-11-26,12947121980.0
2012-11-27,12980088680.0
2012-11-28,13125142160.0
2012-11-29,12905364160.0
2012-11-30,12905364160.0
2012-12-03,12850771304.0
2012-12-04,12773497360.0
2012-12-05,12659212800.0
2012-12-06,12718552860.0
2012-12-07,12793277380.0
2012-12-10,12711959520.0
2012-12-11,12802068500.0
2012-12-12,12786684040.0
2012-12-13,12782288480.0
2012-12-14,12795475160.0
2012-12-17,12964704220.0
2012-12-18,13272393420.0
2012-12-19,13248283773.0
2012-12-20,12386688080.0
2012-12-21,12246030160.0
2012-12-24,12232843480.0
2012-12-26,12140536720.0
2012-12-27,12175701200.0
2012-12-28,12068009980.0
2012-12-31,12287787980.0
2013-01-02,12340534700.0
2013-01-03,12443830360.0
2013-01-04,12505368200.0
2013-01-07,12399874760.0
2013-01-08,12391193529.0
2013-01-09,12443830360.0
2013-01-10,12461412600.0
2013-01-11,12366908060.0
2013-01-14,12248227940.0
2013-01-15,12263612400.0
2013-01-16,12287787980.0
2013-01-17,12173503420.0
2013-01-18,12175701200.0
2013-01-22,12415259220.0
2013-01-23,12421852560.0
2013-01-24,12964704220.0
2013-01-25,13138328840.0
2013-01-28,12859210780.0
2013-01-29,12764706240.0
2013-01-30,12865804120.0
2013-01-31,12900968600.0
2013-02-01,13015253160.0
2013-02-04,12824046300.0
2013-02-05,13078988780.0
2013-02-06,13151515520.0
2013-02-07,13010857600.0
2013-02-08,13063604320.0
2013-02-11,13032835400.0
2013-02-12,12966902000.0
2013-02-13,12947121980.0
2013-02-14,12909759720.0
2013-02-15,12678992820.0
2013-02-19,12784486260.0
2013-02-20,12637235000.0
2013-02-21,12641630560.0
2013-02-22,12659212800.0
2013-02-25,12503170420.0
2013-02-26,12452621480.0
2013-02-27,12520752660.0
2013-02-28,12472401500.0
2013-03-01,12511961540.0
2013-03-04,12226844250.0
2013-03-05,12513394080.0
2013-03-06,12670673310.0
2013-03-07,12674982330.0
2013-03-08,12791325870.0
2013-03-11,13103729820.0
2013-03-12,13211455320.0
2013-03-13,12905514900.0
2013-03-14,13090802760.0
2013-03-15,13127429430.0
2013-03-18,13340725920.0
2013-03-19,13317026310.0
2013-03-20,13646666340.0
2013-03-21,13599267120.0
2013-03-22,13915980090.0
2013-03-25,13829799690.0
2013-03-26,13931061660.0
2013-03-27,14056023239.0
2013-03-28,13879353420.0
2013-04-01,13750082820.0
2013-04-02,13954761270.0
2013-04-03,13780245960.0
2013-04-04,13933216170.0
2013-04-05,13737155760.0
2013-04-08,14010778530.0
2013-04-09,13896589500.0
2013-04-10,14112040500.0
2013-04-11,13788864000.0
2013-04-12,14383508760.0
2013-04-15,14075413830.0
2013-04-16,14208993450.0
2013-04-17,14305946400.0
2013-04-18,14314564440.0
2013-04-19,14385663270.0
2013-04-22,14318873459.0
2013-04-23,14386740525.0
2013-04-24,14405053860.0
2013-04-25,14583878190.0
2013-04-26,14454607590.0
2013-04-29,14734693890.0
2013-04-30,14823028800.0
2013-05-01,14825183310.0
2013-05-02,15021243720.0
2013-05-03,14773475069.0
2013-05-06,15006162150.0
2013-05-07,15096651569.0
2013-05-08,14922136260.0
2013-05-09,14965226459.0
2013-05-10,15044943330.0
2013-05-13,14874737040.0
2013-05-14,14771320560.0
2013-05-15,14911363709.0
2013-05-16,14799329190.0
2013-05-17,14890895864.0
2013-05-20,14510624849.0
2013-05-21,14767011540.0
2013-05-22,14708839770.0
2013-05-23,14980308030.0
2013-05-24,14805792720.0
2013-05-28,15016934700.0
2013-05-29,14835955860.0
2013-05-30,14889818610.0
2013-05-31,14704530750.0
2013-06-03,14501480240.0
2013-06-04,14208735320.0
2013-06-05,14495116220.0
2013-06-06,14476024159.0
2013-06-07,14713614240.0
2013-06-10,14656338060.0
2013-06-11,14654216720.0
2013-06-12,14669066100.0
2013-06-13,15067878020.0
2013-06-14,15076363379.0
2013-06-17,15108183480.0
2013-06-18,15271526659.0
2013-06-19,14995752460.0
2013-06-20,14747555680.0
2013-06-21,14847258659.0
2013-06-24,14509965600.0
2013-06-25,14596940540.0
2013-06-26,14849592134.0
2013-06-27,14881200100.0
2013-06-28,15050907300.0
2013-07-01,15222735840.0
2013-07-02,15159095639.0
2013-07-03,15260919960.0
2013-07-05,15434869840.0
2013-07-08,15657610540.0
2013-07-09,16033087720.0
2013-07-10,16030966379.0
2013-07-11,16255828419.0
2013-07-12,16279163159.0
2013-07-15,16247343060.0
2013-07-16,16054301120.0
2013-07-17,16039451740.0
2013-07-18,16061725810.0
2013-07-19,16160368120.0
2013-07-22,16251585740.0
2013-07-23,16145518740.0
2013-07-24,16109455960.0
2013-07-25,16204916260.0
2013-07-26,15973690200.0
2013-07-29,15933384740.0
2013-07-30,15986418240.0
2013-07-31,16221886980.0
2013-08-01,16249464399.0
2013-08-02,16442506340.0
2013-08-05,16584636120.0
2013-08-06,16457355720.0
2013-08-07,16162489460.0
2013-08-08,16287648520.0
2013-08-09,16128548020.0
2013-08-12,16115819980.0
2013-08-13,16088242560.0
2013-08-14,15827317740.0
2013-08-15,15647003840.0
2013-08-16,15581242300.0
2013-08-19,15540936840.0
2013-08-20,15774284240.0
2013-08-21,15613062399.0
2013-08-22,15780648260.0
2013-08-23,15784890940.0
2013-08-26,15831560419.0
2013-08-27,15604577040.0
2013-08-28,15774284240.0
2013-08-29,15697916000.0
2013-08-30,15642761159.0
2013-09-03,15467767040.0
2013-09-04,15174181440.0
2013-09-05,15241286720.0
2013-09-06,15065135360.0
2013-09-09,15193054800.0
2013-09-10,15052553120.0
2013-09-11,15159502160.0
2013-09-12,15119658399.0
2013-09-13,15440505520.0
2013-09-16,15625045040.0
2013-09-17,15899757279.0
2013-09-18,16140916880.0
2013-09-19,15851525360.0
2013-09-20,15826360880.0
2013-09-23,15560036800.0
2013-09-24,15687956240.0
2013-09-25,15564230880.0
2013-09-26,16260448160.0
2013-09-27,16195439920.0
2013-09-30,16222701440.0
2013-10-01,16319165279.0
2013-10-02,16369494240.0
2013-10-03,16231089600.0
2013-10-04,16350620880.0
2013-10-07,16075908640.0
2013-10-08,15906048399.0
2013-10-09,15717314800.0
2013-10-10,16054938240.0
2013-10-11,16216410320.0
2013-10-14,16203828080.0
2013-10-15,15981541839.0
2013-10-16,16172372480.0
2013-10-17,16069617520.0
2013-10-18,16010900399.0
2013-10-21,16105267200.0
2013-10-22,16096879040.0
2013-10-23,16119946480.0
2013-10-24,16101073120.0
2013-10-25,16094782000.0
2013-10-28,16075908640.0
2013-10-29,16239477760.0
2013-10-30,16252060000.0
2013-10-31,16214313279.0
2013-11-01,16128334640.0
2013-11-04,16145110959.0
2013-11-05,16224798480.0
2013-11-06,15937504000.0
2013-11-07,15830554959.0
2013-11-08,15887175040.0
2013-11-11,16054938240.0
2013-11-12,16025579680.0
2013-11-13,16390464640.0
2013-11-14,16377882399.0
2013-11-15,16390464640.0
2013-11-18,16184954720.0
2013-11-19,16187051760.0
2013-11-20,16015094480.0
2013-11-21,16113655360.0
2013-11-22,16243671839.0
2013-11-25,16298194880.0
2013-11-26,16478540320.0
2013-11-27,16419823200.0
2013-11-29,16363203120.0
2013-12-02,16435380000.0
2013-12-03,16464879400.0
2013-12-04,16230991300.0
2013-12-05,16264704900.0
2013-12-06,16462772299.0
2013-12-09,16367952800.0
2013-12-10,16437487100.0
2013-12-11,16275240399.0
2013-12-12,16123529200.0
2013-12-13,16123529200.0
2013-12-16,16184635100.0
2013-12-17,16214134500.0
2013-12-18,16532306599.0
2013-12-19,16334239200.0
2013-12-20,16311061100.0
2013-12-23,16523878200.0
2013-12-24,16572341500.0
2013-12-26,16757766300.0
2013-12-27,16713517199.0
2013-12-30,16884192299.0
2013-12-31,16920013000.0
2014-01-02,16863121300.0
2014-01-03,16957940800.0
2014-01-06,16677696500.0
2014-01-07,16690339099.0
2014-01-08,16789372800.0
2014-01-09,14697022500.0
2014-01-10,14737057400.0
2014-01-13,14391493000.0
2014-01-14,14052249900.0
2014-01-15,14189211400.0
2014-01-16,14149176500.0
2014-01-17,13917395500.0
2014-01-21,13917395500.0
2014-01-22,13723542299.0
2014-01-23,13837325700.0
2014-01-24,13609758900.0
2014-01-27,13552867199.0
2014-01-28,13715113900.0
2014-01-29,13559188499.0
2014-01-30,13506510999.0
2014-01-31,13453833500.0
2014-02-03,13207302800.0
2014-02-04,13428548300.0
2014-02-05,13285265500.0
2014-02-06,13485440000.0
2014-02-07,13508618100.0
2014-02-10,13550760100.0
2014-02-11,13536010399.0
2014-02-12,13609758900.0
2014-02-13,13681400300.0
2014-02-14,13898431599.0
2014-02-18,13841539900.0
2014-02-19,13799397899.0
2014-02-20,13723542299.0
2014-02-21,13694042899.0
2014-02-24,13904752899.0
2014-02-25,14157604900.0
2014-02-26,14357779400.0
2014-02-27,14201854000.0
2014-02-28,14290352199.0
2014-03-03,13546145340.0
2014-03-04,13578084380.0
2014-03-05,13727798630.0
2014-03-06,13625992940.0
2014-03-07,13805650040.0
2014-03-10,13865535739.0
2014-03-11,13831600510.0
2014-03-12,13809642420.0
2014-03-13,13679890070.0
2014-03-14,13633977700.0
2014-03-17,13594053899.0
2014-03-18,13635973890.0
2014-03-19,13552133910.0
2014-03-20,13537162485.0
2014-03-21,13484263450.0
2014-03-24,13426373940.0
2014-03-25,13520194870.0
2014-03-26,13424377750.0
2014-03-27,13456316790.0
2014-03-28,13659928170.0
2014-03-31,13733787200.0
2014-04-01,13849566220.0
2014-04-02,13859547170.0
2014-04-03,13933406200.0
2014-04-04,13817627180.0
2014-04-07,13448332030.0
2014-04-08,13526183440.0
2014-04-09,13556126290.0
2014-04-10,12719722680.0
2014-04-11,12719722680.0
2014-04-14,12855463600.0
2014-04-15,12833505510.0
2014-04-16,12883410260.0
2014-04-17,12715730300.0
2014-04-21,12711737920.0
2014-04-22,12629894130.0
2014-04-23,12560027480.0
2014-04-24,12542061770.0
2014-04-25,12472195120.0
2014-04-28,12514115110.0
2014-04-29,12422290370.0
2014-04-30,12402328470.0
2014-05-01,12396339900.0
2014-05-02,12406320850.0
2014-05-05,12374381810.0
2014-05-06,12224667560.0
2014-05-07,12176759000.0
2014-05-08,12154800910.0
2014-05-09,12238640890.0
2014-05-12,12542061770.0
2014-05-13,12438259890.0
2014-05-14,12460217980.0
2014-05-15,12436263700.0
2014-05-16,12480179880.0
2014-05-19,12456225600.0
2014-05-20,12310503730.0
2014-05-21,12180751380.0
2014-05-22,12268583740.0
2014-05-23,12248621840.0
2014-05-27,12266587550.0
2014-05-28,12078945690.0
2014-05-29,12174762810.0
2014-05-30,12146816150.0
2014-06-02,11561436250.0
2014-06-03,11563332500.0
2014-06-04,11587983750.0
2014-06-05,11629701250.0
2014-06-06,11739683750.0
2014-06-09,11785193750.0
2014-06-10,11620220000.0
2014-06-11,11521615000.0
2014-06-12,11466623750.0
2014-06-13,11421113750.0
2014-06-16,11440076250.0
2014-06-17,11481793750.0
2014-06-18,11682796250.0
2014-06-19,11506445000.0
2014-06-20,11390773750.0
2014-06-23,11563332500.0
2014-06-24,11498860000.0
2014-06-25,11587983750.0
2014-06-26,10751737500.0
2014-06-27,10893956250.0
2014-06-30,10880682500.0
2014-07-01,10975495000.0
2014-07-02,10960325000.0
2014-07-03,11254243750.0
2014-07-07,11237177500.0
2014-07-08,11248555000.0
2014-07-09,11223903750.0
2014-07-10,11060826250.0
2014-07-11,11303546250.0
2014-07-14,11402151250.0
2014-07-15,11576606250.0
2014-07-16,11540577500.0
2014-07-17,11569021250.0
2014-07-18,11690381250.0
2014-07-21,11652456250.0
2014-07-22,11661937500.0
2014-07-23,11718825000.0
2014-07-24,11777608750.0
2014-07-25,11853458750.0
2014-07-28,11811741250.0
2014-07-29,11952063750.0
2014-07-30,12126518750.0
2014-07-31,12001366250.0
2014-08-01,11682796250.0
2014-08-04,11699862500.0
2014-08-05,11661937500.0
2014-08-06,11732098750.0
2014-08-07,11618323750.0
2014-08-08,11766231250.0
2014-08-11,11870525000.0
2014-08-12,11825015000.0
2014-08-13,11733995000.0
2014-08-14,11861043750.0
2014-08-15,11739683750.0
2014-08-18,11830703750.0
2014-08-19,11993781250.0
2014-08-20,12082905000.0
2014-08-21,12086697500.0
2014-08-22,12141688750.0
2014-08-25,12200472500.0
2014-08-26,12173925000.0
2014-08-27,12236501250.0
2014-08-28,12194783750.0
2014-08-29,12185302500.0
2014-09-02,11653316640.0
2014-09-03,11700540180.0
2014-09-04,11816782740.0
2014-09-05,11898515790.0
2014-09-08,11773191779.0
2014-09-09,11793170970.0
2014-09-10,11931209010.0
2014-09-11,11851292250.0
2014-09-12,11825864190.0
2014-09-15,11829496770.0
2014-09-16,11900332080.0
2014-09-17,11749580010.0
2014-09-18,11622439710.0
2014-09-19,11597011650.0
2014-09-22,11567951010.0
2014-09-23,11386322010.0
2014-09-24,12229080570.0
2014-09-25,12002044320.0
2014-09-26,12114654300.0
2014-09-29,12023839800.0
2014-09-30,11956637070.0
2014-10-01,11794987260.0
2014-10-02,11824047899.0
2014-10-03,11980248839.0
2014-10-06,12007493190.0
2014-10-07,11983881420.0
2014-10-08,12140082360.0
2014-10-09,12045635279.0
2014-10-10,11842210800.0
2014-10-13,11529808920.0
2014-10-14,11537074080.0
2014-10-15,11518911180.0
2014-10-16,11333649600.0
2014-10-17,11460789900.0
2014-10-20,11653316640.0
2014-10-21,11887618050.0
2014-10-22,11831313060.0
2014-10-23,11934841589.0
2014-10-24,11849475960.0
2014-10-27,11949371910.0
2014-10-28,12042002700.0
2014-10-29,11962085940.0
2014-10-30,12158245260.0
2014-10-31,12230896860.0
2014-11-03,12276304110.0
2014-11-04,12289018140.0
2014-11-05,12379832640.0
2014-11-06,12684969360.0
2014-11-07,12691326375.0
2014-11-10,12661357589.0
2014-11-11,12710397420.0
2014-11-12,12939249960.0
2014-11-13,12926535930.0
2014-11-14,12991922370.0
2014-11-17,12948331410.0
2014-11-18,12882944970.0
2014-11-19,12966494310.0
2014-11-20,13213509750.0
2014-11-21,13133592990.0
2014-11-24,13384241010.0
2014-11-25,13269814740.0
2014-11-26,13182632820.0
2014-11-28,13326119730.0
2014-12-01,12821983800.0
2014-12-02,12821983800.0
2014-12-03,12881743560.0
2014-12-04,12771012240.0
2014-12-05,12708616020.0
2014-12-08,12669069120.0
2014-12-09,12662038560.0
2014-12-10,12500335680.0
2014-12-11,12616339920.0
2014-12-12,12698949000.0
2014-12-15,12855378960.0
2014-12-16,12756951120.0
2014-12-17,12918654000.0
2014-12-18,12932715120.0
2014-12-19,12927442200.0
2014-12-22,13178784720.0
2014-12-23,13284243120.0
2014-12-24,13270182000.0
2014-12-26,13460007120.0
2014-12-29,13502190479.0
2014-12-30,13328184120.0
2014-12-31,13387943880.0
2015-01-02,13486371720.0
2015-01-05,13331699399.0
2015-01-06,13256999700.0
2015-01-07,13746502439.0
2015-01-08,13964449800.0
2015-01-09,13022354760.0
2015-01-12,12904592880.0
2015-01-13,13032900600.0
2015-01-14,13032900600.0
2015-01-15,12683130240.0
2015-01-16,12925684560.0
2015-01-20,12885258840.0
2015-01-21,13136601360.0
2015-01-22,13377398040.0
2015-01-23,13467037680.0
2015-01-26,13712228460.0
2015-01-27,13607648880.0
2015-01-28,13452097740.0
2015-01-29,13507463399.0
2015-01-30,13141874280.0
2015-02-02,13298304240.0
2015-02-03,13626982920.0
2015-02-04,13799231640.0
2015-02-05,13885356000.0
2015-02-06,13744744800.0
2015-02-09,13621710000.0
2015-02-10,13816808040.0
2015-02-11,13753533000.0
2015-02-12,13779897600.0
2015-02-13,13693773240.0
2015-02-17,13649832240.0
2015-02-18,13525039800.0
2015-02-19,13368609840.0
2015-02-20,13513615140.0
2015-02-23,13460007120.0
2015-02-24,13386186240.0
2015-02-25,13161208320.0
2015-02-26,12962595000.0
2015-02-27,13122540240.0
2015-03-02,12770977240.0
2015-03-03,12630896480.0
2015-03-04,12549885920.0
2015-03-05,12554949080.0
2015-03-06,12431745520.0
2015-03-09,12629208760.0
2015-03-10,12484064840.0
2015-03-11,12469719220.0
2015-03-12,12652836840.0
2015-03-13,12666338600.0
2015-03-16,12958314160.0
2015-03-17,12850300080.0
2015-03-18,12804731640.0
2015-03-19,12760850920.0
2015-03-20,12635959640.0
2015-03-23,12710219320.0
2015-03-24,12720345640.0
2015-03-25,12661275440.0
2015-03-26,12451998160.0
2015-03-27,12735535119.0
2015-03-30,12899243960.0
2015-03-31,12957470300.0
2015-04-01,12882366760.0
2015-04-02,12961689600.0
2015-04-06,13078142280.0
2015-04-07,12944812400.0
2015-04-08,13110208960.0
2015-04-09,12397991119.0
2015-04-10,12392927960.0
2015-04-13,12354110400.0
2015-04-14,12384489360.0
2015-04-15,12323731440.0
2015-04-16,12256222640.0
2015-04-17,12060447119.0
2015-04-20,12203903320.0
2015-04-21,12234282280.0
2015-04-22,12215717360.0
2015-04-23,12286601600.0
2015-04-24,12240189300.0
2015-04-27,11990406740.0
2015-04-28,12014878680.0
2015-04-29,11977748840.0
2015-04-30,11891675119.0
2015-05-01,12052008520.0
2015-05-04,12153271720.0
2015-05-05,11992938320.0
2015-05-06,11896738280.0
2015-05-07,11915303199.0
2015-05-08,12057071680.0
2015-05-11,11864671600.0
2015-05-12,11836824220.0
2015-05-13,11773534720.0
2015-05-14,11754969800.0
2015-05-15,12379426199.0
2015-05-18,12450310440.0
2015-05-19,12315292840.0
2015-05-20,12057071680.0
2015-05-21,12099264680.0
2015-05-22,12111078720.0
2015-05-26,11927117240.0
2015-05-27,12008127800.0
2015-05-28,12111078720.0
2015-05-29,12036819039.0
2015-06-01,11804166720.0
2015-06-02,11728255679.0
2015-06-03,11649044160.0
2015-06-04,11569832640.0
2015-06-05,11520325440.0
2015-06-08,11457616320.0
2015-06-09,11361902400.0
2015-06-10,11513724480.0
2015-06-11,11517024960.0
2015-06-12,11545079039.0
2015-06-15,11436163200.0
2015-06-16,11498872320.0
2015-06-17,11563231679.0
2015-06-18,11733206400.0
2015-06-19,11673797760.0
2015-06-22,11635842240.0
2015-06-23,11675448000.0
2015-06-24,11607788160.0
2015-06-25,11424611520.0
2015-06-26,11734856640.0
2015-06-29,11348700480.0
2015-06-30,11383355520.0
2015-07-01,11460916800.0
2015-07-02,11394907200.0
2015-07-06,11340449280.0
2015-07-07,11409759360.0
2015-07-08,11236484160.0
2015-07-09,11117666880.0
2015-07-10,11208430080.0
2015-07-13,11403158400.0
2015-07-14,11353651200.0
2015-07-15,11391606720.0
2015-07-16,11462567039.0
2015-07-17,11262888000.0
2015-07-20,11210080320.0
2015-07-21,11124267840.0
2015-07-22,11160573120.0
2015-07-23,11101164480.0
2015-07-24,10858579200.0
2015-07-27,10741412160.0
2015-07-28,10776067200.0
2015-07-29,10716658560.0
2015-07-30,10764515520.0
2015-07-31,10764515520.0
2015-08-03,10622594880.0
2015-08-04,10634146560.0
2015-08-05,10571437440.0
2015-08-06,10427866560.0
2015-08-07,10446019200.0
2015-08-10,10561536000.0
2015-08-11,10535132160.0
2015-08-12,10546683840.0
2015-08-13,10507078080.0
2015-08-14,10447669440.0
2015-08-17,10441068480.0
2015-08-18,10480674240.0
2015-08-19,10483974720.0
2015-08-20,10360206720.0
2015-08-21,10210034880.0
2015-08-24,9889888320.0
2015-08-25,9912991680.0
2015-08-26,10101119040.0
2015-08-27,10314000000.0
2015-08-28,10284295680.0
2015-08-31,10062130550.0
2015-09-01,9859624300.0
2015-09-02,10044310000.0
2015-09-03,10092911500.0
2015-09-04,10058890450.0
2015-09-08,10259776650.0
2015-09-09,10144753100.0
2015-09-10,10070230800.0
2015-09-11,9963307500.0
2015-09-14,9904985700.0
2015-09-15,10018389200.0
2015-09-16,10066990700.0
2015-09-17,10024869400.0
2015-09-18,9715439850.0
2015-09-21,9799682450.0
2015-09-22,9731640350.0
2015-09-23,9694379200.0
2015-09-24,9611756650.0
2015-09-25,9686278950.0
2015-09-28,9258585750.0
2015-09-29,9156522600.0
2015-09-30,9237525100.0
2015-10-01,9333108050.0
2015-10-02,9297466950.0
2015-10-05,9623097000.0
2015-10-06,9671698500.0
2015-10-07,9548574700.0
2015-10-08,9593936100.0
2015-10-09,9555054900.0
2015-10-12,9543714550.0
2015-10-13,9409250400.0
2015-10-14,9290986750.0
2015-10-15,9381709550.0
2015-10-16,9443271450.0
2015-10-19,9501593250.0
2015-10-20,9470812300.0
2015-10-21,9350928600.0
2015-10-22,9508073450.0
2015-10-23,9592316050.0
2015-10-26,9566395250.0
2015-10-27,9341208300.0
2015-10-28,9422210800.0
2015-10-29,9344448400.0
2015-10-30,9660358150.0
2015-11-02,9712199750.0
2015-11-03,9934146600.0
2015-11-04,9757561150.0
2015-11-05,9872584700.0
2015-11-06,9922806250.0
2015-11-09,9738120550.0
2015-11-10,9647397750.0
2015-11-11,9242385250.0
2015-11-12,9180823350.0
2015-11-13,8672127650.0
2015-11-16,8644586800.0
2015-11-17,8597605350.0
