,ELV
2020-05-07,67017106000
2020-05-08,69186026000
2020-05-11,68691714000
2020-05-12,68840512000
2020-05-13,67539160000
2020-05-14,68921216000
2020-05-15,70134298000
2020-05-18,70605912000
2020-05-19,70893420000
2020-05-20,70616000000
2020-05-21,70283096000
2020-05-22,69887142000
2020-05-26,71478524000
2020-05-27,72444450000
2020-05-28,73483514000
2020-05-29,74174542000
2020-06-01,73145566000
2020-06-02,74197240000
2020-06-03,72953894000
2020-06-04,71143098000
2020-06-05,72605858000
2020-06-08,75808798000
2020-06-09,73392722000
2020-06-10,72769788000
2020-06-11,66716988000
2020-06-12,67019628000
2020-06-15,66159625999
2020-06-16,67445846000
2020-06-17,67014584000
2020-06-18,66966665999
2020-06-19,67193646000
2020-06-22,66885961999
2020-06-23,67839278000
2020-06-24,64893582000
2020-06-25,65824200000
2020-06-26,64474930000
2020-06-29,65387893999
2020-06-30,66007980000
2020-07-01,67438680000
2020-07-02,67017000000
2020-07-06,67519000000
2020-07-07,66487390000
2020-07-08,65897540000
2020-07-09,64005000000
2020-07-10,64005000000
2020-07-13,64652579999
2020-07-14,66130970000
2020-07-15,67087279999
2020-07-16,66286589999
2020-07-17,66858870000
2020-07-20,65009000000
2020-07-21,66693209999
2020-07-22,67290589999
2020-07-23,67752430000
2020-07-24,67892990000
2020-07-27,66261490000
2020-07-28,66572730000
2020-07-29,70671560000
2020-07-30,69574690000
2020-07-31,68723800000
2020-08-03,67958250000
2020-08-04,67993390000
2020-08-05,69188150000
2020-08-06,68141480000
2020-08-07,69441660000
2020-08-10,69991350000
2020-08-11,70362830000
2020-08-12,71078180000
2020-08-13,70864830000
2020-08-14,71090730000
2020-08-17,71060610000
2020-08-18,70894950000
2020-08-19,71133400000
2020-08-20,70719250000
2020-08-21,71442130000
2020-08-24,70069160000
2020-08-25,69393970000
2020-08-26,67822709999
2020-08-27,68922090000
2020-08-28,69597280000
2020-08-31,70661520000
2020-09-01,68543079999
2020-09-02,70272470000
2020-09-03,69527000000
2020-09-04,69331220000
2020-09-08,67069709999
2020-09-09,67122420000
2020-09-10,65470839999
2020-09-11,64765529999
2020-09-14,66665600000
2020-09-15,65297649999
2020-09-16,66168620000
2020-09-17,66013000000
2020-09-18,66311690000
2020-09-21,64685209999
2020-09-22,62107440000
2020-09-23,61678230000
2020-09-24,62443780000
2020-09-25,64067750000
2020-09-28,64522060000
2020-09-29,65207290000
2020-09-30,65912370083
2020-10-01,66300104343
2020-10-02,67487847264
2020-10-05,69887873249
2020-10-06,69605661605
2020-10-07,71932067161
2020-10-08,71973785404
2020-10-09,72248635006
2020-10-12,73269504955
2020-10-13,72992201339
2020-10-14,71740654046
2020-10-15,72368881707
2020-10-16,72852322524
2020-10-19,71708751860
2020-10-20,71458442401
2020-10-21,72678087508
2020-10-22,74889154393
2020-10-23,76260948386
2020-10-26,73559078642
2020-10-27,73345579398
2020-10-28,70135728694
2020-10-29,67058394761
2020-10-30,66945510104
2020-11-02,68282947897
2020-11-03,72015503647
2020-11-04,80457312839
2020-11-05,78430297028
2020-11-06,76889176047
2020-11-09,79119875046
2020-11-10,80629093840
2020-11-11,79355460419
2020-11-12,80962839785
2020-11-13,81708860132
2020-11-16,81755486404
2020-11-17,80943207671
2020-11-18,79112513003
2020-11-19,76528435945
2020-11-20,74999585036
2020-11-23,76236408243
2020-11-24,77041324934
2020-11-25,75841311941
2020-11-27,76761567304
2020-11-30,76447453473
2020-12-01,77031508877
2020-12-02,78148085383
2020-12-03,79272023932
2020-12-04,79330920276
2020-12-07,78341952513
2020-12-08,79188587446
2020-12-09,78145631369
2020-12-10,76994698662
2020-12-11,76418005302
2020-12-14,76098983443
2020-12-15,76864635904
2020-12-16,76133339643
2020-12-17,77075681134
2020-12-18,75740697355
2020-12-21,75186090123
2020-12-22,74430253719
2020-12-23,75669530940
2020-12-24,75748059398
2020-12-28,76783653432
2020-12-29,77137031491
2020-12-30,77068319091
2020-12-31,78667050000
2021-01-04,78052100000
2021-01-05,77199500000
2021-01-06,80438400000
2021-01-07,82658100000
2021-01-08,82584600000
2021-01-11,82998650000
2021-01-12,82021100000
2021-01-13,80955350000
2021-01-14,79017400000
2021-01-15,79972900000
2021-01-19,79304050000
2021-01-20,78772400000
2021-01-21,78816500000
2021-01-22,76952050000
2021-01-25,77265650000
2021-01-26,76567400000
2021-01-27,71091650000
2021-01-28,73624950000
2021-01-29,72760100000
2021-02-01,71677200000
2021-02-02,73252550000
2021-02-03,73098200000
2021-02-04,72118200000
2021-02-05,71258250000
2021-02-08,70486500000
2021-02-09,73181500000
2021-02-10,73051650000
2021-02-11,71745800000
2021-02-12,71216600000
2021-02-16,70956900000
2021-02-17,71111250000
2021-02-18,72600850000
2021-02-19,72267650000
2021-02-22,72444050000
2021-02-23,74622100000
2021-02-24,74918550000
2021-02-25,73558800000
2021-02-26,74281550000
2021-03-01,76312600000
2021-03-02,76356700000
2021-03-03,77103950000
2021-03-04,78765050000
2021-03-05,81732000000
2021-03-08,83199550000
2021-03-09,81776100000
2021-03-10,81714850000
2021-03-11,82079900000
2021-03-12,83721400000
2021-03-15,83988450000
2021-03-16,84174650000
2021-03-17,83770400000
2021-03-18,86563400000
2021-03-19,86761850000
2021-03-22,86029300000
2021-03-23,86198350000
2021-03-24,88413150000
2021-03-25,89883150000
2021-03-26,90970950000
2021-03-29,90495650000
2021-03-30,89202050000
2021-03-31,87763275000
2021-04-01,86494320000
2021-04-05,86770605000
2021-04-06,86130015000
2021-04-07,86110455000
2021-04-08,86281605000
2021-04-09,88266945000
2021-04-12,87878190000
2021-04-13,87780390000
2021-04-14,88660590000
2021-04-15,91100700000
2021-04-16,91839090000
2021-04-19,92826870000
2021-04-20,93369660000
2021-04-21,94093380000
2021-04-22,92856210000
2021-04-23,93386775000
2021-04-26,92301195000
2021-04-27,92142270000
2021-04-28,91755960000
2021-04-29,93650835000
2021-04-30,92760855000
2021-05-03,94518810000
2021-05-04,95763315000
2021-05-05,95139840000
2021-05-06,95042040000
2021-05-07,96961365000
2021-05-10,98264550000
2021-05-11,96452805000
2021-05-12,95396565000
2021-05-13,96687525000
2021-05-14,96315885000
2021-05-17,96249870000
2021-05-18,96196080000
2021-05-19,96193635000
2021-05-20,95631285000
2021-05-21,96841560000
2021-05-24,96416130000
2021-05-25,96614175000
2021-05-26,96550605000
2021-05-27,97271880000
2021-05-28,97364790000
2021-06-01,96386790000
2021-06-02,96203415000
2021-06-03,96733980000
2021-06-04,96137400000
2021-06-07,95134950000
2021-06-08,95819550000
2021-06-09,94367220000
2021-06-10,93993135000
2021-06-11,93856215000
2021-06-14,93768195000
2021-06-15,94125165000
2021-06-16,92531025000
2021-06-17,92374545000
2021-06-18,90271845000
2021-06-21,92032245000
2021-06-22,92665500000
2021-06-23,92416110000
2021-06-24,92501685000
2021-06-25,93110490000
2021-06-28,93130050000
2021-06-29,93291420000
2021-06-30,92930120000
2021-07-01,93421788000
2021-07-02,94244480000
2021-07-06,93767416000
2021-07-07,94319934000
2021-07-08,93506978000
2021-07-09,94587674000
2021-07-12,96396136000
2021-07-13,96904842000
2021-07-14,96160038000
2021-07-15,96415608000
2021-07-16,95799806000
2021-07-19,93572696000
2021-07-20,94911396000
2021-07-21,93365806000
2021-07-22,93538620000
2021-07-23,93049386000
2021-07-26,92126900000
2021-07-27,93132142000
2021-07-28,92474962000
2021-07-29,93545922000
2021-07-30,93468034000
2021-08-02,94996586000
2021-08-03,96213586000
2021-08-04,96286606000
2021-08-05,91683912000
2021-08-06,92358130000
2021-08-09,91596288000
2021-08-10,91851858000
2021-08-11,89483576000
2021-08-12,89481142000
2021-08-13,89447066000
2021-08-16,91613326000
2021-08-17,92547982000
2021-08-18,90398760000
2021-08-19,91494060000
2021-08-20,92002766000
2021-08-23,91844556000
2021-08-24,91700950000
2021-08-25,90832012000
2021-08-26,90075038000
2021-08-27,90707878000
2021-08-30,90196738000
2021-08-31,91306642000
2021-09-01,89907092000
2021-09-02,93207596000
2021-09-03,92182882000
2021-09-07,91934614000
2021-09-08,90289230000
2021-09-09,90406062000
2021-09-10,87017934000
2021-09-13,89726976000
2021-09-14,89198798000
2021-09-15,91158168000
2021-09-16,91260396000
2021-09-17,92375168000
2021-09-20,91737460000
2021-09-21,92265638000
2021-09-22,91394266000
2021-09-23,92565020000
2021-09-24,92815722000
2021-09-27,94556032000
2021-09-28,93879380000
2021-09-29,94633920000
2021-09-30,90132134108
2021-10-01,90888876543
2021-10-04,89503530169
2021-10-05,90313462168
2021-10-06,89474517679
2021-10-07,92032452172
2021-10-08,93364608982
2021-10-11,92092894858
2021-10-12,91266038907
2021-10-13,90772826585
2021-10-14,94462248169
2021-10-15,95027991715
2021-10-18,93857821304
2021-10-19,95197231237
2021-10-20,102522884841
2021-10-21,104060546785
2021-10-22,104768935071
2021-10-25,105063895381
2021-10-26,105470070235
2021-10-27,104851137125
2021-10-28,104773770486
2021-10-29,105201704706
2021-11-01,103661625054
2021-11-02,101592067469
2021-11-03,102663111873
2021-11-04,102174734967
2021-11-05,102041761056
2021-11-08,103136982536
2021-11-09,103990433269
2021-11-10,102738060805
2021-11-11,104123407179
2021-11-12,105656233709
2021-11-15,105022794354
2021-11-16,104072635323
2021-11-17,103884054141
2021-11-18,102965325306
2021-11-19,100385631446
2021-11-22,101398650872
2021-11-23,102428594250
2021-11-24,102701795193
2021-11-26,100460580377
2021-11-29,100629819900
2021-11-30,98214530147
2021-12-01,97832532368
2021-12-02,96645438006
2021-12-03,95499444670
2021-12-06,97583508500
2021-12-07,99425801585
2021-12-08,100569377213
2021-12-09,101461511266
2021-12-10,104203191526
2021-12-13,103971091609
2021-12-14,104913997519
2021-12-15,107239832095
2021-12-16,108284281718
2021-12-17,107612159044
2021-12-20,106248572037
2021-12-21,107948220381
2021-12-22,109742159316
2021-12-23,110177346659
2021-12-27,111098493201
2021-12-28,112232398000
2021-12-29,113068924781
2021-12-30,112943203993
2021-12-31,111898556000
2022-01-03,112217204000
2022-01-04,110602238000
2022-01-05,110614308000
2022-01-06,106083230000
2022-01-07,105006586000
2022-01-10,105692162000
2022-01-11,109530422000
2022-01-12,109071762000
2022-01-13,107864762000
2022-01-14,109146596000
2022-01-18,108168926000
2022-01-19,108217206000
2022-01-20,109286608000
2022-01-21,106592584000
2022-01-24,108509300000
2022-01-25,106018052000
2022-01-26,103425416000
2022-01-27,105209362000
2022-01-28,106720526000
2022-01-31,106454986000
2022-02-01,105950460000
2022-02-02,107220224000
2022-02-03,109062106000
2022-02-04,107727164000
2022-02-07,108492402000
2022-02-08,112434464000
2022-02-09,112977614000
2022-02-10,110464640000
2022-02-11,108125474000
2022-02-14,107174358000
2022-02-15,108603446000
2022-02-16,110701212000
2022-02-17,108953476000
2022-02-18,107722336000
2022-02-22,107184014000
2022-02-23,106826742000
2022-02-24,106652934000
2022-02-25,109520766000
2022-02-28,109076590000
2022-03-01,108992100000
2022-03-02,111886486000
2022-03-03,113221428000
2022-03-04,115109176000
2022-03-07,109723542000
2022-03-08,110095298000
2022-03-09,112340318000
2022-03-10,114230480000
2022-03-11,112313764000
2022-03-14,110640862000
2022-03-15,112900366000
2022-03-16,113655948000
2022-03-17,115420582000
2022-03-18,115394028000
2022-03-21,114906400000
2022-03-22,113829756000
2022-03-23,111567838000
2022-03-24,114358422000
2022-03-25,116055464000
2022-03-28,117028306000
2022-03-29,118534642000
2022-03-30,121298672000
2022-03-31,118236654000
2022-04-01,120188731000
2022-04-04,117784138000
2022-04-05,119093546000
2022-04-06,122003609000
2022-04-07,123878661999
2022-04-08,125325268999
2022-04-11,122911048000
2022-04-12,122663127000
2022-04-13,123288947000
2022-04-14,124374504000
2022-04-18,123467065000
2022-04-19,124451527999
2022-04-20,127532488000
2022-04-21,125854809000
2022-04-22,120983041000
2022-04-25,122003609000
2022-04-26,120906017000
2022-04-27,122367066000
2022-04-28,124379318000
2022-04-29,120814551000
2022-05-02,119654377000
2022-05-03,119984136000
2022-05-04,122826803000
2022-05-05,122001202000
2022-05-06,121466848000
2022-05-09,118154816000
2022-05-10,117779324000
2022-05-11,117307552000
2022-05-12,116623964000
2022-05-13,117088515000
2022-05-16,118807113000
2022-05-17,119673633000
2022-05-18,114667073000
2022-05-19,115516744000
2022-05-20,118628995000
2022-05-23,119110395000
2022-05-24,121623303000
2022-05-25,121500546000
2022-05-26,123341900999
2022-05-27,125296384999
2022-05-31,122663127000
2022-06-01,120155033000
2022-06-02,119611051000
2022-06-03,118727682000
2022-06-06,119728994000
2022-06-07,120448687000
2022-06-08,119940810000
2022-06-09,117028340000
2022-06-10,116217181000
2022-06-13,111417623000
2022-06-14,110818280000
2022-06-15,111415216000
2022-06-16,109460732000
2022-06-17,106947824000
2022-06-21,110904932000
2022-06-22,112106025000
2022-06-23,113692238000
2022-06-24,113097709000
2022-06-27,116157006000
2022-06-28,113872763000
2022-06-29,116876699000
2022-06-30,115626168000
2022-07-01,116440808000
2022-07-05,114274824000
2022-07-06,116031092000
2022-07-07,114727668000
2022-07-08,116035884000
2022-07-11,115396152000
2022-07-12,114521612000
2022-07-13,112782116000
2022-07-14,111747044000
2022-07-15,117145232000
2022-07-18,115199680000
2022-07-19,119184228000
2022-07-20,110105784000
2022-07-21,110680824000
2022-07-22,110120160000
2022-07-25,112818056000
2022-07-26,112362816000
2022-07-27,112132800000
2022-07-28,113984908000
2022-07-29,114313160000
2022-08-01,112827640000
2022-08-02,113124744000
2022-08-03,114895388000
2022-08-04,113786040000
2022-08-05,113841148000
2022-08-08,113982512000
2022-08-09,115959212000
2022-08-10,115326668000
2022-08-11,114315556000
2022-08-12,117811320000
2022-08-15,118175512000
2022-08-16,117950288000
2022-08-17,117607660000
2022-08-18,117828092000
2022-08-19,120648184000
2022-08-22,121477200000
2022-08-23,118177908000
2022-08-24,118218640000
2022-08-25,117964664000
2022-08-26,115841808000
2022-08-29,117046996000
2022-08-30,116649260000
2022-08-31,116232356000
2022-09-01,117444732000
2022-09-02,115484804000
2022-09-06,114289200000
2022-09-07,116210792000
2022-09-08,117248260000
2022-09-09,118266560000
2022-09-12,118280936000
2022-09-13,115142176000
2022-09-14,112638356000
2022-09-15,116285068000
2022-09-16,115063108000
2022-09-19,115005604000
2022-09-20,113922612000
2022-09-21,111591304000
2022-09-22,110906048000
2022-09-23,108742460000
2022-09-26,107374344000
2022-09-27,106856808000
2022-09-28,108562760000
2022-09-29,109446884000
2022-09-30,108090072354
2022-10-03,111854568974
2022-10-04,114036644448
2022-10-05,113934322479
2022-10-06,113732058122
2022-10-07,111140694773
2022-10-10,111162110999
2022-10-11,112014000878
2022-10-12,110705231510
2022-10-13,112825437887
2022-10-14,112023519201
2022-10-17,113525034604
2022-10-18,113808204704
2022-10-19,116078324663
2022-10-20,119507300408
2022-10-21,121606090559
2022-10-24,125284922275
2022-10-25,124678129204
2022-10-26,126967285809
2022-10-27,126503267578
2022-10-28,129365903124
2022-10-31,130108332293
2022-11-01,129575306223
2022-11-02,128049995014
2022-11-03,127036293648
2022-11-04,125322995566
2022-11-07,125751320086
2022-11-08,126191542510
2022-11-09,123738194840
2022-11-10,124185556005
2022-11-11,116923075801
2022-11-14,116789819283
2022-11-15,113984293673
2022-11-16,113301354021
2022-11-17,113508377539
2022-11-18,117865389746
2022-11-21,118957617273
2022-11-22,120183101319
2022-11-23,120682813259
2022-11-25,122277132308
2022-11-28,122020137596
2022-11-29,122634069409
2022-11-30,126812613065
2022-12-01,124987474691
2022-12-02,124594843881
2022-12-05,124295016716
2022-12-06,125737042602
2022-12-07,126093979703
2022-12-08,125908372411
2022-12-09,124908948529
2022-12-12,127112440230
2022-12-13,123576383354
2022-12-14,123773888550
2022-12-15,121115896941
2022-12-16,119466847537
2022-12-19,119666732313
2022-12-20,120085538511
2022-12-21,121558498946
2022-12-22,121372891654
2022-12-23,122379454277
2022-12-27,122360417632
2022-12-28,121996341789
2022-12-29,122043933402
2022-12-30,122065349628
2023-01-03,119272500000
2023-01-04,115292000000
2023-01-05,112337500000
2023-01-06,112926500000
2023-01-09,111793625000
2023-01-10,111786500000
2023-01-11,114128250000
2023-01-12,113306500000
2023-01-13,114712500000
2023-01-17,114228000000
2023-01-18,112031125000
2023-01-19,114052250000
2023-01-20,113878875000
2023-01-23,113510750000
2023-01-24,113648500000
2023-01-25,117702625000
2023-01-26,119270125000
2023-01-27,116975875000
2023-01-30,116156500000
2023-01-31,118747625000
2023-02-01,118457875000
2023-02-02,114097375000
2023-02-03,113456125000
2023-02-06,113684125000
2023-02-07,113494125000
2023-02-08,114840750000
2023-02-09,115330000000
2023-02-10,116560250000
2023-02-13,117612375000
2023-02-14,116726500000
2023-02-15,115693375000
2023-02-16,115660125000
2023-02-17,117572000000
2023-02-21,113719750000
2023-02-22,114907250000
2023-02-23,115453500000
2023-02-24,113532125000
2023-02-27,113121250000
2023-02-28,111546625000
2023-03-01,111394625000
2023-03-02,111335250000
2023-03-03,111682000000
2023-03-06,112299500000
2023-03-07,110862625000
2023-03-08,110834125000
2023-03-09,109240500000
2023-03-10,107958000000
2023-03-13,109000625000
2023-03-14,108912750000
2023-03-15,108414000000
2023-03-16,111268750000
2023-03-17,110002875000
2023-03-20,110910125000
2023-03-21,111553750000
2023-03-22,110530125000
2023-03-23,105996250000
2023-03-24,108463875000
2023-03-27,110192875000
2023-03-28,108900875000
2023-03-29,108340375000
2023-03-30,108993500000
2023-03-31,108791046000
2023-04-03,112737534000
2023-04-04,112486738000
2023-04-05,114677654000
2023-04-06,114405564000
2023-04-10,114734438000
2023-04-11,115858288000
2023-04-12,116641434000
2023-04-13,117400920000
2023-04-14,114623236000
2023-04-17,114578282000
2023-04-18,114296728000
2023-04-19,108204278000
2023-04-20,107636438000
2023-04-21,106645084000
2023-04-24,109526872000
2023-04-25,109041842000
2023-04-26,107033108000
2023-04-27,110113640000
2023-04-28,110882590000
2023-05-01,111741448000
2023-05-02,110331312000
2023-05-03,108405388000
2023-05-04,108052854000
2023-05-05,109893602000
2023-05-08,110063954000
2023-05-09,108949568000
2023-05-10,108682210000
2023-05-11,108074148000
2023-05-12,108235036000
2023-05-15,107073330000
2023-05-16,105495208000
2023-05-17,108774484000
2023-05-18,107655366000
2023-05-19,108322578000
2023-05-22,108135664000
2023-05-23,108246866000
2023-05-24,108029194000
2023-05-25,106488928000
2023-05-26,105497574000
2023-05-30,104513318000
2023-05-31,105954212000
2023-06-01,109884138000
2023-06-02,111443332000
2023-06-05,113669738000
2023-06-06,109924360000
2023-06-07,108866758000
2023-06-08,110317116000
2023-06-09,111242222000
2023-06-12,111883408000
2023-06-13,110877858000
2023-06-14,103235678000
2023-06-15,106879318000
2023-06-16,104863486000
2023-06-20,103614238000
2023-06-21,105294098000
2023-06-22,106439242000
2023-06-23,106564640000
2023-06-26,106178982000
2023-06-27,105173432000
2023-06-28,103420226000
2023-06-29,104127660000
2023-06-30,104541437000
2023-07-03,104586144000
2023-07-05,104244959000
2023-07-06,103367290000
2023-07-07,101037820000
2023-07-10,101748426000
2023-07-11,102336676000
2023-07-12,97444789000
2023-07-13,98268339000
2023-07-14,103233169000
2023-07-17,102866101000
2023-07-18,104400257000
2023-07-19,108993313000
2023-07-20,111946328000
2023-07-21,111986329000
2023-07-24,110863948000
2023-07-25,111967505000
2023-07-26,110494527000
2023-07-27,110753357000
2023-07-28,109894512000
2023-07-31,110974539000
2023-08-01,110115694000
2023-08-02,110995716000
2023-08-03,110122753000
2023-08-04,108986254000
2023-08-07,110783946000
2023-08-08,108866251000
2023-08-09,108315649000
2023-08-10,109675683000
2023-08-11,111546318000
2023-08-14,110920420000
2023-08-15,110078046000
2023-08-16,109449795000
2023-08-17,108092114000
2023-08-18,108892134000
2023-08-21,109713331000
2023-08-22,109014490000
2023-08-23,108200352000
2023-08-24,107296800000
2023-08-25,106477956000
2023-08-28,106922673000
2023-08-29,107722693000
2023-08-30,108136821000
2023-08-31,104004953000
2023-09-01,104092014000
2023-09-05,105920295000
2023-09-06,104943800000
2023-09-07,105962649000
2023-09-08,105590875000
2023-09-11,105710878000
2023-09-12,104779090000
2023-09-13,104282607000
2023-09-14,104557908000
2023-09-15,103983776000
2023-09-18,104172016000
2023-09-19,103244934000
2023-09-20,104903799000
2023-09-21,106080299000
2023-09-22,105202630000
2023-09-25,106835612000
2023-09-26,105452048000
2023-09-27,104652028000
2023-09-28,105244984000
2023-09-29,102454326000
2023-10-02,102595562226
2023-10-03,101038647358
2023-10-04,102073482989
2023-10-05,103453263830
2023-10-06,104872666756
2023-10-09,105583533574
2023-10-10,106077644281
2023-10-11,105714053384
2023-10-12,105704730540
2023-10-13,105839911771
2023-10-16,107823346730
2023-10-17,108538874970
2023-10-18,109382592309
2023-10-19,107977173648
2023-10-20,105762998312
2023-10-23,105294525425
2023-10-24,105485643717
2023-10-25,104898304576
2023-10-26,104833044671
2023-10-27,102891562508
2023-10-30,104420508845
2023-10-31,104902965997
2023-11-01,104103532166
2023-11-02,105233926942
2023-11-03,104849359647
2023-11-06,105935470917
2023-11-07,106569424277
2023-11-08,105625486370
2023-11-09,105595187129
2023-11-10,106804826076
2023-11-13,107536669292
2023-11-14,107620574884
2023-11-15,106448227311
2023-11-16,108054087107
2023-11-17,107900260189
2023-11-20,108464292222
2023-11-21,109683254012
2023-11-22,111867130107
2023-11-24,111578121958
2023-11-27,111270468122
2023-11-28,110822971633
2023-11-29,108461961511
2023-11-30,111755255985
2023-12-01,112601304034
2023-12-04,112596642612
2023-12-05,112351917970
2023-12-06,111477901390
2023-12-07,111165586132
2023-12-08,111400987931
2023-12-11,110965144996
2023-12-12,112696863180
2023-12-13,113752675209
2023-12-14,111843822998
2023-12-15,109184481884
2023-12-18,109396576574
2023-12-19,108559851368
2023-12-20,107033235742
2023-12-21,108165961229
2023-12-22,108748638949
2023-12-26,108729993262
2023-12-27,108566843501
2023-12-28,109233426812
2023-12-29,109907002257
2024-01-02,111423741000
2024-01-03,111810023000
2024-01-04,112822268000
2024-01-05,111702981000
2024-01-08,111707635000
2024-01-09,112449948000
2024-01-10,111751848000
2024-01-11,112233537000
2024-01-12,110560424000
2024-01-16,110134583000
2024-01-17,110793124000
2024-01-18,109213091000
2024-01-19,108114747000
2024-01-22,109797168000
2024-01-23,109871632000
2024-01-24,110223009000
2024-01-25,111768137000
2024-01-26,112580260000
2024-01-29,113215531000
2024-01-30,114569845000
2024-01-31,114823488000
2024-02-01,115286561000
2024-02-02,115214424000
2024-02-05,114099791000
2024-02-06,114914241000
2024-02-07,115835733000
2024-02-08,116850305000
2024-02-09,117764816000
2024-02-12,117569348000
2024-02-13,117585637000
2024-02-14,117771797000
2024-02-15,118404741000
2024-02-16,119289001000
2024-02-20,118423357000
2024-02-21,118532726000
2024-02-22,119181958999
2024-02-23,119628743000
2024-02-26,117874185000
2024-02-27,118074307000
2024-02-28,117073697000
2024-02-29,116640875000
2024-03-01,116142897000
2024-03-04,117364572000
2024-03-05,115966045000
2024-03-06,117459979000
2024-03-07,116717666000
2024-03-08,117041119000
2024-03-11,117930033000
2024-03-12,117646139000
2024-03-13,118558323000
2024-03-14,118809639000
2024-03-15,119393716000
2024-03-18,118979510000
2024-03-19,120033641000
2024-03-20,119677609999
2024-03-21,119763708999
2024-03-22,119572895000
2024-03-25,118760772000
2024-03-26,120361748000
2024-03-27,120994692000
2024-03-28,120664257999
2024-04-01,120073200000
2024-04-02,116168494000
2024-04-03,117746200000
2024-04-04,116024220000
2024-04-05,118060345000
2024-04-08,118677000000
2024-04-09,119700880000
2024-04-10,118151098000
2024-04-11,116806092000
2024-04-12,115765923000
2024-04-15,116370943000
2024-04-16,117971919000
2024-04-17,118437319000
2024-04-18,122211713000
2024-04-19,123661433999
2024-04-22,123847594000
2024-04-23,124010483999
2024-04-24,124198971000
2024-04-25,125583535999
2024-04-26,125020402000
2024-04-29,124257146000
2024-04-30,123000566000
2024-05-01,122130268000
2024-05-02,122309447000
2024-05-03,122623592000
2024-05-06,123314710999
2024-05-07,124766758999
2024-05-08,124110545000
2024-05-09,125327566000
2024-05-10,125467185999
2024-05-13,125371779000
2024-05-14,124408401000
2024-05-15,125655673000
2024-05-16,126563203000
2024-05-17,127452117000
2024-05-20,126034974000
2024-05-21,126963447000
2024-05-22,127473059999
2024-05-23,126574838000
2024-05-24,121332107000
2024-05-28,120815513000
2024-05-29,117634504000
2024-05-30,118058018000
2024-05-31,125304296000
2024-06-03,126290944000
2024-06-04,125758060999
2024-06-05,125660327000
2024-06-06,125900007999
2024-06-07,125411338000
2024-06-10,124785375000
2024-06-11,124943610999
2024-06-12,123472947000
2024-06-13,125367125000
2024-06-14,124450286999
2024-06-17,124350226000
2024-06-18,122705036999
2024-06-20,124445632999
2024-06-21,124359533999
2024-06-24,126055917000
2024-06-25,124561982999
2024-06-26,124336264000
2024-06-27,124673679000
2024-06-28,126090822000
2024-07-01,124389784999
2024-07-02,124708583999
2024-07-03,123421753000
2024-07-05,123403136999
2024-07-08,122528184999
2024-07-09,123154148000
2024-07-10,124399093000
2024-07-11,124219914000
2024-07-12,124620157999
2024-07-15,123219252000
2024-07-16,128439108000
2024-07-17,120959945999
2024-07-18,117195984000
2024-07-19,116127864000
2024-07-22,117003258000
2024-07-23,116661924000
2024-07-24,118914264000
2024-07-25,119357766000
2024-07-26,122485500000
2024-07-29,123033492000
2024-07-30,124519572000
2024-07-31,123537366000
2024-08-01,123583806000
2024-08-02,124266473999
2024-08-05,121554378000
2024-08-06,121598495999
2024-08-07,121008708000
2024-08-08,122257944000
2024-08-09,123546654000
