,DUK
2018-07-17,57503450000
2018-07-18,57353720000
2018-07-19,57895600000
2018-07-20,57503450000
2018-07-23,57018610000
2018-07-24,56961570000
2018-07-25,57168340000
2018-07-26,57852820000
2018-07-27,57817170000
2018-07-30,57589010000
2018-07-31,58195060000
2018-08-01,57788650000
2018-08-02,57360850000
2018-08-03,58145150000
2018-08-06,57838560000
2018-08-07,57667440000
2018-08-08,57346590000
2018-08-09,57617530000
2018-08-10,57674570000
2018-08-13,57710220000
2018-08-14,57909860000
2018-08-15,58366180000
2018-08-16,58316270000
2018-08-17,58665640000
2018-08-20,58330530000
2018-08-21,57952640000
2018-08-22,57631790000
2018-08-23,57667440000
2018-08-24,58045330000
2018-08-27,57460670000
2018-08-28,57289549999
2018-08-29,57560490000
2018-08-30,57981159999
2018-08-31,57924120000
2018-09-04,58052460000
2018-09-05,59314470000
2018-09-06,59514110000
2018-09-07,58801110000
2018-09-10,58687030000
2018-09-11,58023940000
2018-09-12,57674570000
2018-09-13,58572950000
2018-09-14,58252100000
2018-09-17,58523040000
2018-09-18,58408960000
2018-09-19,57104170000
2018-09-20,57482060000
2018-09-21,56911659999
2018-09-24,56761930000
2018-09-25,56191530000
2018-09-26,55678170000
2018-09-27,56284220000
2018-09-28,57054260000
2018-10-01,57037350000
2018-10-02,57661140000
2018-10-03,56779230000
2018-10-04,57316980000
2018-10-05,58363800000
2018-10-08,58894380000
2018-10-09,58973250000
2018-10-10,58707960000
2018-10-11,57345660000
2018-10-12,57352830000
2018-10-15,57453210000
2018-10-16,58033980000
2018-10-17,57912090000
2018-10-18,58263420000
2018-10-19,59331750000
2018-10-22,59252880000
2018-10-23,59009100000
2018-10-24,60765750000
2018-10-25,59969880000
2018-10-26,58715130000
2018-10-29,59840819999
2018-10-30,60106110000
2018-10-31,59245710000
2018-11-01,58550220000
2018-11-02,59217030000
2018-11-05,59926860000
2018-11-06,60464610000
2018-11-07,60729900000
2018-11-08,60464610000
2018-11-09,61360860000
2018-11-12,61604640000
2018-11-13,61912949999
2018-11-14,61963140000
2018-11-15,61762380000
2018-11-16,62149560000
2018-11-19,62837880000
2018-11-20,63468840000
2018-11-21,61984650000
2018-11-23,62199750000
2018-11-26,62364660000
2018-11-27,62974110000
2018-11-28,62809199999
2018-11-29,62809199999
2018-11-30,63504689999
2018-12-03,64257540000
2018-12-04,64565850000
2018-12-06,64408110000
2018-12-07,64522830000
2018-12-10,64895670000
2018-12-11,65096430000
2018-12-12,64243199999
2018-12-13,65175300000
2018-12-14,65067750000
2018-12-17,63160530000
2018-12-18,62852220000
2018-12-19,62543910000
2018-12-20,63196380000
2018-12-21,62859390000
2018-12-24,60163470000
2018-12-26,61124250000
2018-12-27,61633319999
2018-12-28,61748040000
2018-12-31,62740100000
2019-01-02,61576900000
2019-01-03,61555090000
2019-01-04,62063990000
2019-01-07,61802270000
2019-01-08,62580160000
2019-01-09,61656870000
2019-01-10,61991290000
2019-01-11,61511470000
2019-01-14,60820820000
2019-01-15,61896780000
2019-01-16,61991290000
2019-01-17,62260280000
2019-01-18,62231199999
2019-01-22,62238470000
2019-01-23,62616510000
2019-01-24,63030900000
2019-01-25,62412949999
2019-01-28,62267550000
2019-01-29,62253010000
2019-01-30,62558350000
2019-01-31,63816060000
2019-02-01,63816060000
2019-02-04,63845139999
2019-02-05,64339500000
2019-02-06,64310419999
2019-02-07,65051960000
2019-02-08,65648100000
2019-02-11,65553590000
2019-02-12,65597210000
2019-02-13,65131930000
2019-02-14,63845139999
2019-02-15,63619770000
2019-02-19,63932380000
2019-02-20,64593949999
2019-02-21,65131930000
2019-02-22,65364570000
2019-02-25,65051960000
2019-02-26,64615760000
2019-02-27,64906560000
2019-02-28,65182820000
2019-03-01,65088310000
2019-03-04,65342760000
2019-03-05,65088310000
2019-03-06,65117389999
2019-03-07,65124660000
2019-03-08,65575400000
2019-03-11,65691720000
2019-03-12,65800770000
2019-03-13,65837120000
2019-03-14,65691720000
2019-03-15,65902550000
2019-03-18,65473620000
2019-03-19,64790240000
2019-03-20,64979260000
2019-03-21,65364570000
2019-03-22,65938900000
2019-03-25,65989790000
2019-03-26,66542310000
2019-03-27,65778960000
2019-03-28,64979260000
2019-03-29,65430000000
2019-04-01,64995840000
2019-04-02,64886640000
2019-04-03,64682799999
2019-04-04,65046799999
2019-04-05,65905840000
2019-04-08,65600080000
2019-04-09,65702000000
2019-04-10,65476320000
2019-04-11,65709280000
2019-04-12,65847600000
2019-04-15,65840320000
2019-04-16,64857520000
2019-04-17,64835680000
2019-04-18,64893920000
2019-04-22,64595440000
2019-04-23,64799280000
2019-04-24,65287040000
2019-04-25,65847600000
2019-04-26,65752959999
2019-04-29,65214240000
2019-04-30,66335360000
2019-05-01,65818480000
2019-05-02,65381680000
2019-05-03,65636480000
2019-05-06,65141440000
2019-05-07,64981280000
2019-05-08,63918400000
2019-05-09,63212240000
2019-05-10,64056720000
2019-05-13,64100400000
2019-05-14,63343280000
2019-05-15,63183120000
2019-05-16,62782720000
2019-05-17,63481600000
2019-05-20,63306879999
2019-05-21,63394240000
2019-05-22,63925680000
2019-05-23,64719200000
2019-05-24,64653680000
2019-05-28,63423360000
2019-05-29,62469680000
2019-05-30,62265840000
2019-05-31,62324080000
2019-06-03,62622560000
2019-06-04,62535200000
2019-06-05,63496160000
2019-06-06,63852879999
2019-06-07,63365120000
2019-06-10,62819120000
2019-06-11,62345920000
2019-06-12,63081200000
2019-06-13,63168560000
2019-06-14,63969360000
2019-06-17,64027600000
2019-06-18,63510720000
2019-06-19,63809200000
2019-06-20,64486240000
2019-06-21,65177840000
2019-06-24,65454480000
2019-06-25,65607360000
2019-06-26,64049440000
2019-06-27,64464400000
2019-06-28,64238720000
2019-07-01,64159290000
2019-07-02,64983060000
2019-07-03,65682899999
2019-07-05,65376720000
2019-07-08,65362140000
2019-07-09,65172600000
2019-07-10,65340270000
2019-07-11,65209050000
2019-07-12,64662300000
2019-07-15,65158020000
2019-07-16,64902870000
2019-07-17,64983060000
2019-07-18,65456910000
2019-07-19,64480050000
2019-07-22,64261350000
2019-07-23,63918720000
2019-07-24,63554220000
2019-07-25,63051210000
2019-07-26,63357390000
2019-07-29,63998910000
2019-07-30,63962460000
2019-07-31,63218880000
2019-08-01,63787500000
2019-08-02,64239480000
2019-08-05,63393839999
2019-08-06,64822680000
2019-08-07,64764360000
2019-08-08,65106990000
2019-08-09,65427750000
2019-08-12,65245500000
2019-08-13,65478779999
2019-08-14,64742490000
2019-08-15,65085120000
2019-08-16,65442330000
2019-08-19,66098430000
2019-08-20,66470220000
2019-08-21,66513960000
2019-08-22,66572279999
2019-08-23,66149460000
2019-08-26,66594149999
2019-08-27,67177350000
2019-08-28,67286700000
2019-08-29,67622040000
2019-08-30,67607460000
2019-09-03,68285430000
2019-09-04,68504130000
2019-09-05,68095890000
2019-09-06,68351040000
2019-09-09,68321880000
2019-09-10,68482260000
2019-09-11,68883210000
2019-09-12,69225840000
2019-09-13,68453100000
2019-09-16,67884480000
2019-09-17,68431230000
2019-09-18,68715540000
2019-09-19,68883210000
2019-09-20,69451830000
2019-09-23,69546600000
2019-09-24,70188120000
2019-09-25,69984000000
2019-09-26,70129800000
2019-09-27,70173540000
2019-09-30,70169520000
2019-10-01,70411080000
2019-10-02,69327720000
2019-10-03,69613200000
2019-10-04,71128440000
2019-10-07,70945440000
2019-10-08,70337880000
2019-10-09,70293960000
2019-10-10,70484280000
2019-10-11,70250040000
2019-10-14,69635160000
2019-10-15,69540000000
2019-10-16,69635160000
2019-10-17,69664440000
2019-10-18,69796200000
2019-10-21,69781560000
2019-10-22,69774240000
2019-10-23,70396440000
2019-10-24,70323240000
2019-10-25,69854760000
2019-10-28,68881200000
2019-10-29,68463960000
2019-10-30,68815320000
2019-10-31,68998320000
2019-11-01,69086160000
2019-11-04,68544480000
2019-11-05,68185800000
2019-11-06,68339520000
2019-11-07,67768560000
2019-11-08,65843400000
2019-11-11,64123199999
2019-11-12,64115880000
2019-11-13,64803960000
2019-11-14,64599000000
2019-11-15,64840560000
2019-11-18,64891800000
2019-11-19,63705960000
2019-11-20,63779160000
2019-11-21,63435120000
2019-11-22,63786480000
2019-11-25,64123199999
2019-11-26,64562400000
2019-11-27,64825920000
2019-11-29,64540440000
2019-12-02,63896280000
2019-12-03,64313520000
2019-12-04,65111400000
2019-12-05,65360280000
2019-12-06,65704320000
2019-12-09,65352960000
2019-12-10,65184600000
2019-12-11,65148000000
2019-12-12,65557920000
2019-12-13,65953199999
2019-12-16,66238680000
2019-12-17,66282600000
2019-12-18,66326520000
2019-12-19,65843400000
2019-12-20,66333840000
2019-12-23,65989800000
2019-12-24,66048360000
2019-12-26,66165480000
2019-12-27,66590040000
2019-12-30,66458280000
2019-12-31,66948139999
2020-01-02,66309560000
2020-01-03,66353600000
2020-01-06,66676560000
2020-01-07,66258180000
2020-01-08,66353600000
2020-01-09,66515080000
2020-01-10,66382960000
2020-01-13,66970160000
2020-01-14,67014200000
2020-01-15,67887660000
2020-01-16,68394120000
2020-01-17,68790480000
2020-01-21,69575860000
2020-01-22,69957540000
2020-01-23,70522720000
2020-01-24,70669520000
2020-01-27,70537400000
2020-01-28,70618140000
2020-01-29,71014500000
2020-01-30,71542980000
2020-01-31,71660420000
2020-02-03,71689780000
2020-02-04,70904400000
2020-02-05,71300760000
2020-02-06,71146620000
2020-02-07,70662180000
2020-02-10,70632820000
2020-02-11,71190660000
2020-02-12,71873280000
2020-02-13,73480740000
2020-02-14,74339520000
2020-02-18,74882680000
2020-02-19,74442280000
2020-02-20,74449620000
2020-02-21,75183620000
2020-02-24,75088200000
2020-02-25,72864180000
2020-02-26,72621960000
2020-02-27,69722660000
2020-02-28,67307800000
2020-03-02,70955780000
2020-03-03,70177740000
2020-03-04,74611100000
2020-03-05,73495420000
2020-03-06,72702700000
2020-03-09,69421720000
2020-03-10,69766700000
2020-03-11,66749960000
2020-03-12,59072320000
2020-03-13,62955180000
2020-03-16,56209720000
2020-03-17,63124000000
2020-03-18,58191520000
2020-03-19,55086700000
2020-03-20,50205600000
2020-03-23,47086100000
2020-03-24,52481000000
2020-03-25,54837139999
2020-03-26,59593460000
2020-03-27,58859460000
2020-03-30,61259639999
2020-03-31,59335858359
2020-04-01,56907548627
2020-04-02,58242752166
2020-04-03,55770424734
2020-04-06,59607300837
2020-04-07,58770964554
2020-04-08,62725221189
2020-04-09,66253973398
2020-04-13,64089769860
2020-04-14,66334672513
2020-04-15,64221822957
2020-04-16,64258504373
2020-04-17,66099911451
2020-04-20,63568893754
2020-04-21,62681203489
2020-04-22,63935707913
2020-04-23,62446442428
2020-04-24,62864610569
2020-04-27,63642256586
2020-04-28,64287849506
2020-04-29,63554221188
2020-04-30,62108973401
2020-05-01,60627044199
2020-05-04,60619707916
2020-05-05,60993858358
2020-05-06,58741619422
2020-05-07,58917690218
2020-05-08,59996123846
2020-05-11,59908088447
2020-05-12,60069486677
2020-05-13,60076822961
2020-05-14,60377610571
2020-05-15,59563283138
2020-05-18,62299716764
2020-05-19,61103902606
2020-05-20,61118575172
2020-05-21,60406955704
2020-05-22,61059884907
2020-05-26,60751761013
2020-05-27,61419362782
2020-05-28,62967318533
2020-05-29,62820592870
2020-06-01,64148460125
2020-06-02,64317194639
2020-06-03,65461654815
2020-06-04,64882088443
2020-06-05,65652398177
2020-06-08,67427778707
2020-06-09,66261309681
2020-06-10,66165938000
2020-06-11,63884353931
2020-06-12,63634920303
2020-06-15,63796318533
2020-06-16,63788982250
2020-06-17,63246097294
2020-06-18,62923300834
2020-06-19,60238221190
2020-06-22,60546345084
2020-06-23,60047477828
2020-06-24,59035070749
2020-06-25,58286769865
2020-06-26,57905283139
2020-06-29,58873672519
2020-06-30,58719150000
2020-07-01,60218550000
2020-07-02,60152400000
2020-07-06,58660350000
2020-07-07,59402699999
2020-07-08,59858400000
2020-07-09,58608900000
2020-07-10,59770199999
2020-07-13,59843700000
2020-07-14,60042150000
2020-07-15,59116050000
2020-07-16,59586449999
2020-07-17,60564000000
2020-07-20,59608499999
2020-07-21,60512550000
2020-07-22,61850250000
2020-07-23,61732650000
2020-07-24,60850650000
2020-07-27,59748150000
2020-07-28,62180999999
2020-07-29,62452950000
2020-07-30,62158949999
2020-07-31,62283900000
2020-08-03,61600350000
2020-08-04,62247150000
2020-08-05,61379850000
2020-08-06,61894349999
2020-08-07,63658350000
2020-08-10,62298600000
2020-08-11,61497450000
2020-08-12,61975199999
2020-08-13,60813900000
2020-08-14,60380250000
2020-08-17,60710999999
2020-08-18,60020100000
2020-08-19,60020100000
2020-08-20,59564400000
2020-08-21,59535000000
2020-08-24,59880450000
2020-08-25,59424749999
2020-08-26,58469250000
2020-08-27,58469250000
2020-08-28,58586849999
2020-08-31,59049900000
2020-09-01,58219349999
2020-09-02,59880450000
2020-09-03,59637900000
2020-09-04,59512950000
2020-09-08,59336550000
2020-09-09,60703650000
2020-09-10,60270000000
2020-09-11,61027050000
2020-09-14,62019300000
2020-09-15,62070750000
2020-09-16,62357400000
2020-09-17,62180999999
2020-09-18,60968250000
2020-09-21,60688949999
2020-09-22,60777150000
2020-09-23,59740800000
2020-09-24,60027450000
2020-09-25,60615450000
2020-09-28,60909450000
2020-09-29,60571350000
2020-09-30,65091600000
2020-10-01,66186750000
2020-10-02,67311300000
2020-10-05,67428900000
2020-10-06,66715950000
2020-10-07,67105500000
2020-10-08,68465250000
2020-10-09,68575500000
2020-10-12,68435850000
2020-10-13,68296200000
2020-10-14,68112450000
2020-10-15,67590599999
2020-10-16,67891950000
2020-10-19,67671449999
2020-10-20,67664100000
2020-10-21,67994850000
2020-10-22,69009150000
2020-10-23,68193300000
2020-10-26,68487300000
2020-10-27,68399100000
2020-10-28,66870300000
2020-10-29,67796400000
2020-10-30,67700850000
2020-11-02,68957700000
2020-11-03,70207200000
2020-11-04,68759250000
2020-11-05,69251700000
2020-11-06,68678400000
2020-11-09,70119000000
2020-11-10,71397900000
2020-11-11,71522850000
2020-11-12,69273750000
2020-11-13,69810300000
2020-11-16,69832350000
2020-11-17,68296200000
2020-11-18,67274550000
2020-11-19,67399500000
2020-11-20,68046300000
2020-11-23,68597550000
2020-11-24,70751100000
2020-11-25,70670250000
2020-11-27,69531000000
2020-11-30,68105100000
2020-12-01,68546100000
2020-12-02,68994450000
2020-12-03,67877249999
2020-12-04,66995250000
2020-12-07,67524450000
2020-12-08,67259850000
2020-12-09,67171650000
2020-12-10,67443600000
2020-12-11,67281900000
2020-12-14,66980550000
2020-12-15,67700850000
2020-12-16,66598350000
2020-12-17,67267200000
2020-12-18,66385199999
2020-12-21,65488499999
2020-12-22,65804550000
2020-12-23,65444400000
2020-12-24,65907450000
2020-12-28,66333750000
2020-12-29,66047100000
2020-12-30,66561600000
2020-12-31,70409640000
2021-01-04,68986990000
2021-01-05,69017750000
2021-01-06,69909790000
2021-01-07,69125410000
2021-01-08,69248450000
2021-01-11,68664010000
2021-01-12,68387170000
2021-01-13,70409640000
2021-01-14,70486540000
2021-01-15,70832590000
2021-01-19,69502220000
2021-01-20,69809820000
2021-01-21,69348420000
2021-01-22,69433010000
2021-01-25,71447790000
2021-01-26,71455480000
2021-01-27,70524990000
2021-01-28,70348120000
2021-01-29,72286000000
2021-02-01,71640040000
2021-02-02,71593900000
2021-02-03,71816910000
2021-02-04,72555150000
2021-02-05,72855060000
2021-02-08,71978400000
2021-02-09,71763080000
2021-02-10,72055300000
2021-02-11,69532980000
2021-02-12,69071580000
2021-02-16,67964220000
2021-02-17,68594800000
2021-02-18,68848570000
2021-02-19,68002670000
2021-02-22,67941149999
2021-02-23,68471760000
2021-02-24,67164460000
2021-02-25,66995280000
2021-02-26,65818710000
2021-03-01,66933760000
2021-03-02,67087559999
2021-03-03,67110630000
2021-03-04,66487739999
2021-03-05,68079570000
2021-03-08,69379180000
2021-03-09,69940550000
2021-03-10,69817510000
2021-03-11,69740610000
2021-03-12,70286600000
2021-03-15,71001770000
2021-03-16,71532380000
2021-03-17,70632650000
2021-03-18,71001770000
2021-03-19,71301680000
2021-03-22,71609280000
2021-03-23,72301380000
2021-03-24,72585910000
2021-03-25,73462570000
2021-03-26,73693270000
2021-03-29,75039020000
2021-03-30,74008560000
2021-03-31,74231570000
2021-04-01,74039320000
2021-04-05,74539170000
2021-04-06,75031330000
2021-04-07,75223580000
2021-04-08,75069780000
2021-04-09,75008260000
2021-04-12,75085160000
2021-04-13,75746500000
2021-04-14,75969510000
2021-04-15,76707750000
2021-04-16,77415230000
2021-04-19,77053800000
2021-04-20,77984290000
2021-04-21,77738210000
2021-04-22,76961520000
2021-04-23,76784650000
2021-04-26,76284800000
2021-04-27,75831090000
2021-04-28,75800330000
2021-04-29,76553950000
2021-04-30,77430610000
2021-05-03,77445990000
2021-05-04,77499820000
2021-05-05,76407840000
2021-05-06,77315260000
2021-05-07,77561340000
2021-05-10,79776060000
2021-05-11,79691470000
2021-05-12,77838180000
2021-05-13,79207000000
2021-05-14,79253140000
2021-05-17,78784050000
2021-05-18,78814810000
2021-05-19,77792040000
2021-05-20,78645630000
2021-05-21,79099340000
2021-05-24,78676390000
2021-05-25,77907390000
2021-05-26,77753590000
2021-05-27,76907690000
2021-05-28,77069180000
2021-06-01,76961520000
2021-06-02,77422920000
2021-06-03,78184230000
2021-06-04,78038120000
2021-06-07,78330340000
2021-06-08,77353710000
2021-06-09,77968910000
2021-06-10,78214990000
2021-06-11,78384170000
2021-06-14,78845570000
2021-06-15,79376180000
2021-06-16,78291890000
2021-06-17,78760980000
2021-06-18,76600090000
2021-06-21,77907390000
2021-06-22,77207600000
2021-06-23,76307870000
2021-06-24,76184830000
2021-06-25,76684680000
2021-06-28,76907690000
2021-06-29,75454280000
2021-06-30,75915680000
2021-07-01,76553950000
2021-07-02,76523190000
2021-07-06,76769270000
2021-07-07,77184530000
2021-07-08,77330640000
2021-07-09,77407540000
2021-07-12,78076570000
2021-07-13,78076570000
2021-07-14,78976300000
2021-07-15,79929860000
2021-07-16,80560440000
2021-07-19,79891410000
2021-07-20,79776060000
2021-07-21,79330040000
2021-07-22,79145480000
2021-07-23,80337430000
2021-07-26,80422020000
2021-07-27,81790840000
2021-07-28,81244850000
2021-07-29,81267920000
2021-07-30,80829590000
2021-08-02,81660110000
2021-08-03,81983090000
2021-08-04,82075370000
2021-08-05,82998170000
2021-08-06,82252240000
2021-08-09,81629350000
2021-08-10,82206100000
2021-08-11,82390660000
2021-08-12,81275610000
2021-08-13,81514000000
2021-08-16,82905890000
2021-08-17,82828990000
2021-08-18,82321450000
2021-08-19,82190720000
2021-08-20,82444490000
2021-08-23,81383270000
2021-08-24,80860350000
2021-08-25,81037220000
2021-08-26,80629650000
2021-08-27,80491230000
2021-08-30,80583510000
2021-08-31,80483540000
2021-09-01,81606280000
2021-09-02,82013850000
2021-09-03,81267920000
2021-09-07,79360800000
2021-09-08,80998770000
2021-09-09,80452780000
2021-09-10,79360800000
2021-09-13,78999370000
2021-09-14,78138090000
2021-09-15,78461070000
2021-09-16,77984290000
2021-09-17,76646230000
2021-09-20,76623160000
2021-09-21,76069480000
2021-09-22,75777260000
2021-09-23,75669600000
2021-09-24,75715740000
2021-09-27,75077470000
2021-09-28,74631450000
2021-09-29,75623460000
2021-09-30,75046710000
2021-10-01,75715740000
2021-10-04,77484440000
2021-10-05,77030730000
2021-10-06,78322650000
2021-10-07,77638240000
2021-10-08,77307570000
2021-10-11,76676990000
2021-10-12,76761580000
2021-10-13,77438300000
2021-10-14,78168850000
2021-10-15,77169150000
2021-10-18,76792340000
2021-10-19,77768970000
2021-10-20,78614870000
2021-10-21,79207000000
2021-10-22,79806820000
2021-10-25,79083960000
2021-10-26,79430010000
2021-10-27,79022440000
2021-10-28,78814810000
2021-10-29,78445690000
2021-11-01,78676390000
2021-11-02,78784050000
2021-11-03,78853260000
2021-11-04,77684380000
2021-11-05,78191920000
2021-11-08,77991980000
2021-11-09,78407240000
2021-11-10,78145780000
2021-11-11,77092250000
2021-11-12,76807720000
2021-11-15,77361400000
2021-11-16,76192520000
2021-11-17,76123310000
2021-11-18,75646530000
2021-11-19,75684980000
2021-11-22,77092250000
2021-11-23,77469060000
2021-11-24,77038420000
2021-11-26,76346320000
2021-11-29,77069180000
2021-11-30,74600690000
2021-12-01,74300780000
2021-12-02,75092850000
2021-12-03,76807720000
2021-12-06,77830490000
2021-12-07,77799730000
2021-12-08,77553650000
2021-12-09,77115320000
2021-12-10,78061190000
2021-12-13,79237760000
2021-12-14,79030130000
2021-12-15,79837580000
2021-12-16,80391260000
2021-12-17,79237760000
2021-12-20,79722230000
2021-12-21,79222380000
2021-12-22,79330040000
2021-12-23,79183930000
2021-12-27,79430010000
2021-12-28,80414330000
2021-12-29,80560440000
2021-12-30,80583510000
2021-12-31,80773000000
2022-01-03,79687300000
2022-01-04,79625700000
2022-01-05,79802800000
2022-01-06,79671900000
2022-01-07,80465000000
2022-01-10,80511200000
2022-01-11,79487100000
2022-01-12,79787400000
2022-01-13,80195500000
2022-01-14,80110800000
2022-01-18,78439900000
2022-01-19,78670900000
2022-01-20,78778700000
2022-01-21,79294600000
2022-01-24,78986600000
2022-01-25,78786400000
2022-01-26,78501500000
2022-01-27,79502500000
2022-01-28,80642100000
2022-01-31,80896200000
2022-02-01,79656500000
2022-02-02,80850000000
2022-02-03,81181100000
2022-02-04,80272500000
2022-02-07,80341800000
2022-02-08,80395700000
2022-02-09,80626700000
2022-02-10,76838300000
2022-02-11,76807500000
2022-02-14,76961500000
2022-02-15,76461000000
2022-02-16,76622700000
2022-02-17,76022100000
2022-02-18,76853700000
2022-02-22,76576500000
2022-02-23,75205900000
2022-02-24,74720800000
2022-02-25,77169400000
2022-02-28,77315700000
2022-03-01,76869100000
2022-03-02,77608300000
2022-03-03,79032800000
2022-03-04,81050200000
2022-03-07,82159000000
2022-03-08,81211900000
2022-03-09,81104100000
2022-03-10,81766300000
2022-03-11,81727800000
2022-03-14,81851000000
2022-03-15,82151300000
2022-03-16,81596900000
2022-03-17,82005000000
2022-03-18,80888500000
2022-03-21,81743200000
2022-03-22,81766300000
2022-03-23,82259100000
2022-03-24,82751900000
2022-03-25,84030100000
2022-03-28,84730800000
2022-03-29,85446900000
2022-03-30,85839600000
2022-03-31,85978200000
2022-04-01,86871400000
2022-04-04,86078300000
2022-04-05,86640400000
2022-04-06,88665500000
2022-04-07,88442200000
2022-04-08,88819500000
2022-04-11,87957100000
2022-04-12,88873400000
2022-04-13,88634700000
2022-04-14,88434500000
2022-04-18,87964800000
2022-04-19,88141900000
2022-04-20,88881100000
2022-04-21,88765600000
2022-04-22,87995600000
2022-04-25,87602900000
2022-04-26,87395000000
2022-04-27,87079300000
2022-04-28,87626000000
2022-04-29,84823200000
2022-05-02,83699000000
2022-05-03,83437200000
2022-05-04,85092700000
2022-05-05,84738500000
2022-05-06,85716400000
2022-05-09,85316000000
2022-05-10,83860700000
2022-05-11,84630700000
2022-05-12,83814500000
2022-05-13,84161000000
2022-05-16,84723100000
2022-05-17,84199500000
2022-05-18,83853000000
2022-05-19,83891500000
2022-05-20,84569100000
2022-05-23,85323700000
2022-05-24,86994600000
2022-05-25,86540300000
2022-05-26,87187100000
2022-05-27,88088000000
2022-05-31,86640400000
2022-06-01,85985900000
2022-06-02,86078300000
2022-06-03,85593200000
2022-06-06,85554700000
2022-06-07,86501800000
2022-06-08,85077300000
2022-06-09,82952100000
2022-06-10,82982900000
2022-06-13,79641100000
2022-06-14,77723800000
2022-06-15,77138600000
2022-06-16,76645800000
2022-06-17,75321400000
2022-06-21,76391700000
2022-06-22,77123200000
2022-06-23,79625700000
2022-06-24,80488100000
2022-06-27,81004000000
2022-06-28,81389000000
2022-06-29,81627700000
2022-06-30,82551700000
2022-07-01,84407400000
2022-07-05,81881800000
2022-07-06,82836600000
2022-07-07,82259100000
2022-07-08,81550700000
2022-07-11,83129200000
2022-07-12,82905900000
2022-07-13,82574800000
2022-07-14,82351500000
2022-07-15,82721100000
2022-07-18,81181100000
2022-07-19,81265800000
2022-07-20,79302300000
2022-07-21,79725800000
2022-07-22,80834600000
2022-07-25,81604600000
2022-07-26,82405400000
2022-07-27,82020400000
2022-07-28,83891500000
2022-07-29,84646100000
2022-08-01,84584500000
2022-08-02,84407400000
2022-08-03,85331400000
2022-08-04,84492100000
2022-08-05,84053200000
2022-08-08,83960800000
2022-08-09,84553700000
2022-08-10,84746200000
2022-08-11,83552700000
2022-08-12,84892500000
2022-08-15,85454600000
2022-08-16,86324700000
2022-08-17,86263100000
2022-08-18,86686600000
2022-08-19,87194800000
2022-08-22,86278500000
2022-08-23,85493100000
2022-08-24,85416100000
2022-08-25,85239000000
2022-08-26,83722100000
2022-08-29,84084000000
2022-08-30,82913600000
2022-08-31,82320700000
2022-09-01,83306300000
2022-09-02,82390000000
2022-09-06,82205200000
2022-09-07,84892500000
2022-09-08,84084000000
2022-09-09,84607600000
2022-09-12,85377600000
2022-09-13,83306300000
2022-09-14,84137900000
2022-09-15,81835600000
2022-09-16,81704700000
2022-09-19,82243700000
2022-09-20,81342800000
2022-09-21,80303300000
2022-09-22,80603600000
2022-09-23,79856700000
2022-09-26,77646800000
2022-09-27,75706400000
2022-09-28,76699700000
2022-09-29,73227000000
2022-09-30,71625400000
2022-10-03,73404100000
2022-10-04,74782400000
2022-10-05,72395400000
2022-10-06,69892900000
2022-10-07,68583899999
2022-10-10,68645500000
2022-10-11,68938100000
2022-10-12,66196900000
2022-10-13,67752299999
2022-10-14,66851399999
2022-10-17,68606999999
2022-10-18,69923700000
2022-10-19,68753300000
2022-10-20,67167100000
2022-10-21,68114199999
2022-10-24,68291300000
2022-10-25,69484800000
2022-10-26,69923700000
2022-10-27,70100800000
2022-10-28,72380000000
2022-10-31,71748600000
2022-11-01,72179800000
2022-11-02,71517600000
2022-11-03,71779400000
2022-11-04,72079700000
2022-11-07,71017100000
2022-11-08,71764000000
2022-11-09,71956500000
2022-11-10,74767000000
2022-11-11,73280900000
2022-11-14,73496500000
2022-11-15,74790100000
2022-11-16,75413800000
2022-11-17,73550400000
2022-11-18,74528300000
2022-11-21,74720800000
2022-11-22,75213600000
2022-11-23,75875800000
2022-11-25,76707400000
2022-11-28,75929700000
2022-11-29,75413800000
2022-11-30,76946100000
2022-12-01,77238700000
2022-12-02,76630400000
2022-12-05,76330100000
2022-12-06,77392700000
2022-12-07,76676600000
2022-12-08,77346500000
2022-12-09,77269500000
2022-12-12,78786400000
2022-12-13,79387000000
2022-12-14,79541000000
2022-12-15,78932700000
2022-12-16,77261800000
2022-12-19,77177100000
2022-12-20,77161700000
2022-12-21,78478400000
2022-12-22,78501500000
2022-12-23,79302300000
2022-12-27,79825900000
2022-12-28,79233000000
2022-12-29,79956800000
2022-12-30,79302300000
2023-01-03,79849000000
2023-01-04,80703700000
2023-01-05,79510200000
2023-01-06,80988600000
2023-01-09,80996300000
2023-01-10,81181100000
2023-01-11,81358200000
2023-01-12,80911600000
2023-01-13,80834600000
2023-01-17,80249400000
2023-01-18,78732500000
2023-01-19,78516900000
2023-01-20,78401400000
2023-01-23,77762300000
2023-01-24,78054900000
2023-01-25,78093400000
2023-01-26,78031800000
2023-01-27,78216600000
2023-01-30,78262800000
2023-01-31,78886500000
2023-02-01,78955800000
2023-02-02,78570800000
2023-02-03,77446600000
2023-02-06,78393700000
2023-02-07,77631400000
2023-02-08,76368600000
2023-02-09,75113500000
2023-02-10,76314700000
2023-02-13,77030800000
2023-02-14,76591900000
2023-02-15,76430200000
2023-02-16,75683300000
2023-02-17,76607300000
2023-02-21,75213600000
2023-02-22,75051900000
2023-02-23,74566800000
2023-02-24,74628400000
2023-02-27,73773700000
2023-02-28,72580200000
2023-03-01,70770700000
2023-03-02,72202900000
2023-03-03,73450300000
