,PGR
2018-07-17,34612380000
2018-07-18,35189253000
2018-07-19,34676477000
2018-07-20,34862941000
2018-07-23,34717266000
2018-07-24,34606553000
2018-07-25,34682304000
2018-07-26,35031924000
2018-07-27,34886249000
2018-07-30,34624034000
2018-07-31,34967827000
2018-08-01,35265004000
2018-08-02,35940936000
2018-08-03,35865185000
2018-08-06,35795261000
2018-08-07,36022514000
2018-08-08,36074957000
2018-08-09,36442058000
2018-08-10,36383788000
2018-08-13,36104092000
2018-08-14,36296383000
2018-08-15,37327762000
2018-08-16,37904635000
2018-08-17,38621356000
2018-08-20,38982630000
2018-08-21,39169094000
2018-08-22,38877744000
2018-08-23,38930187000
2018-08-24,38994284000
2018-08-27,39192402000
2018-08-28,39128305000
2018-08-29,39431309000
2018-08-30,39139959000
2018-08-31,39349731000
2018-09-04,39850853000
2018-09-05,40083933000
2018-09-06,40101413999
2018-09-07,40130549000
2018-09-10,39501233000
2018-09-11,39617773000
2018-09-12,39833372000
2018-09-13,40054798000
2018-09-14,39763448000
2018-09-17,39932431000
2018-09-18,40602536000
2018-09-19,40719076000
2018-09-20,41243506000
2018-09-21,41208544000
2018-09-24,41004599000
2018-09-25,41488240000
2018-09-26,41301776000
2018-09-27,40975463999
2018-09-28,41395008000
2018-10-01,41218100000
2018-10-02,41369680000
2018-10-03,41427980000
2018-10-04,41457130000
2018-10-05,41200610000
2018-10-08,41410490000
2018-10-09,41876890000
2018-10-10,39947160000
2018-10-11,39043510000
2018-10-12,38979380000
2018-10-15,38617920000
2018-10-16,40967410000
2018-10-17,41177290000
2018-10-18,41859400000
2018-10-19,41130650000
2018-10-22,40961580000
2018-10-23,40483520000
2018-10-24,39492420000
2018-10-25,40203680000
2018-10-26,39708130000
2018-10-29,40151210000
2018-10-30,40687570000
2018-10-31,40635100000
2018-11-01,40250320000
2018-11-02,39865540000
2018-11-05,40652590000
2018-11-06,40681740000
2018-11-07,42628960000
2018-11-08,42827180000
2018-11-09,42669770000
2018-11-12,41917700000
2018-11-13,41736970000
2018-11-14,37778400000
2018-11-15,38652900000
2018-11-16,38676220000
2018-11-19,37900830000
2018-11-20,37533540000
2018-11-21,37131270000
2018-11-23,36699850000
2018-11-26,36863090000
2018-11-27,36081870000
2018-11-28,37457750000
2018-11-29,38005770000
2018-11-30,38647070000
2018-12-03,38950230000
2018-12-04,37679290000
2018-12-06,37795890000
2018-12-07,36973860000
2018-12-10,37107950000
2018-12-11,37003010000
2018-12-12,37346980000
2018-12-13,36816450000
2018-12-14,36146000000
2018-12-17,35603810000
2018-12-18,35609640000
2018-12-19,35487210000
2018-12-20,34863400000
2018-12-21,34641860000
2018-12-24,33271810000
2018-12-26,34589390000
2018-12-27,35096600000
2018-12-28,34775950000
2018-12-31,35202555000
2019-01-02,34560705000
2019-01-03,33977205000
2019-01-04,34753260000
2019-01-07,35033340000
2019-01-08,35435955000
2019-01-09,35768550000
2019-01-10,36159495000
2019-01-11,35990280000
2019-01-14,35931930000
2019-01-15,36194505000
2019-01-16,36527100000
2019-01-17,36906375000
2019-01-18,37589070000
2019-01-22,36929715000
2019-01-23,37921665000
2019-01-24,38067540000
2019-01-25,38102550000
2019-01-28,38044200000
2019-01-29,38400135000
2019-01-30,38948625000
2019-01-31,39263715000
2019-02-01,38394300000
2019-02-04,38528505000
2019-02-05,38820255000
2019-02-06,39427094999
2019-02-07,39514620000
2019-02-08,39888060000
2019-02-11,40354860000
2019-02-12,40436550000
2019-02-13,41311800000
2019-02-14,41259285000
2019-02-15,41580210000
2019-02-19,41901135000
2019-02-20,42292080000
2019-02-21,42076185000
2019-02-22,42169545000
2019-02-25,42437955000
2019-02-26,42198719999
2019-02-27,42426285000
2019-02-28,42537150000
2019-03-01,42607170000
2019-03-04,42426285000
2019-03-05,42303750000
2019-03-06,41959485000
2019-03-07,42140370000
2019-03-08,42169545000
2019-03-11,42507975000
2019-03-12,42933930000
2019-03-13,42198719999
2019-03-14,42513810000
2019-03-15,42951435000
2019-03-18,42630510000
2019-03-19,42245400000
2019-03-20,42017835000
2019-03-21,42671355000
2019-03-22,42467130000
2019-03-25,42432120000
2019-03-26,42700530000
2019-03-27,42426285000
2019-03-28,42257070000
2019-03-29,42064515000
2019-04-01,42462736000
2019-04-02,42421884000
2019-04-03,42620308000
2019-04-04,42328508000
2019-04-05,42427720000
2019-04-08,42025036000
2019-04-09,41744908000
2019-04-10,42060051999
2019-04-11,41884972000
2019-04-12,42375196000
2019-04-15,42170936000
2019-04-16,45088936000
2019-04-17,44446976000
2019-04-18,43770000000
2019-04-22,43513216000
2019-04-23,44172684000
2019-04-24,43810851999
2019-04-25,44120160000
2019-04-26,44464484000
2019-04-29,45001396000
2019-04-30,45608340000
2019-05-01,44884676000
2019-05-02,44096816000
2019-05-03,43437348000
2019-05-06,43326464000
2019-05-07,42480244000
2019-05-08,42906272000
2019-05-09,42515260000
2019-05-10,42853748000
2019-05-13,42334344000
2019-05-14,42976304000
2019-05-15,45229000000
2019-05-16,45433260000
2019-05-17,45357392000
2019-05-20,45695880000
2019-05-21,46728851999
2019-05-22,46950620000
2019-05-23,46518756000
2019-05-24,46816392000
2019-05-28,46390364000
2019-05-29,46652984000
2019-05-30,46769704000
2019-05-31,46267808000
2019-06-03,46588788000
2019-06-04,47750151999
2019-06-05,48637224000
2019-06-06,48526340000
2019-06-07,48543848000
2019-06-10,48199524000
2019-06-11,48187851999
2019-06-12,47347468000
2019-06-13,47645104000
2019-06-14,47831856000
2019-06-17,47540056000
2019-06-18,47464188000
2019-06-19,47703464000
2019-06-20,47779332000
2019-06-21,46758032000
2019-06-24,46898096000
2019-06-25,46431216000
2019-06-26,45865124000
2019-06-27,46507084000
2019-06-28,46647148000
2019-07-01,47750175000
2019-07-02,48270024000
2019-07-03,48859965000
2019-07-05,49058559000
2019-07-08,48842442000
2019-07-09,48760668000
2019-07-10,48731463000
2019-07-11,48918375000
2019-07-12,49292199000
2019-07-15,49046877000
2019-07-16,49134492000
2019-07-17,46844820000
2019-07-18,47423079000
2019-07-19,46716318000
2019-07-22,47323782000
2019-07-23,47055096000
2019-07-24,47323782000
2019-07-25,47417238000
2019-07-26,47720970000
2019-07-29,47428920000
2019-07-30,47142711000
2019-07-31,47300418000
2019-08-01,46798092000
2019-08-02,46587816000
2019-08-05,45174294000
2019-08-06,46465155000
2019-08-07,45834327000
2019-08-08,46628703000
2019-08-09,47078460000
2019-08-12,46155582000
2019-08-13,46412586000
2019-08-14,44146278000
2019-08-15,44999064000
2019-08-16,45261909000
2019-08-19,45507231000
2019-08-20,44817993000
2019-08-21,45150930000
2019-08-22,45016586999
2019-08-23,43895115000
2019-08-26,44268939000
2019-08-27,43784136000
2019-08-28,43725726000
2019-08-29,44268939000
2019-08-30,44274780000
2019-09-03,44169642000
2019-09-04,44543466000
2019-09-05,44701173000
2019-09-06,45203499000
2019-09-09,44823834000
2019-09-10,44467533000
2019-09-11,44555148000
2019-09-12,44964018000
2019-09-13,42452388000
2019-09-16,42872940000
2019-09-17,43235082000
2019-09-18,43912638000
2019-09-19,44263098000
2019-09-20,44397441000
2019-09-23,44613558000
2019-09-24,44718696000
2019-09-25,44923131000
2019-09-26,44993223000
2019-09-27,45034110000
2019-09-30,45121725000
2019-10-01,44350713000
2019-10-02,43801659000
2019-10-03,44035299000
2019-10-04,44917290000
2019-10-07,44251416000
2019-10-08,43457040000
2019-10-09,43813341000
2019-10-10,43667316000
2019-10-11,43936002000
2019-10-14,44222211000
2019-10-15,43789977000
2019-10-16,42563367000
2019-10-17,41745627000
2019-10-18,41003820000
2019-10-21,40887000000
2019-10-22,40168557000
2019-10-23,39952440000
2019-10-24,40647519000
2019-10-25,40478130000
2019-10-28,40197761999
2019-10-29,40764339000
2019-10-30,40524858000
2019-10-31,40711770000
2019-11-01,40758498000
2019-11-04,40197761999
2019-11-05,40244490000
2019-11-06,41430213000
2019-11-07,42382296000
2019-11-08,43030647000
2019-11-11,43065693000
2019-11-12,43492086000
2019-11-13,41862447000
2019-11-14,42610095000
2019-11-15,42580890000
2019-11-18,41605443000
2019-11-19,41798196000
2019-11-20,41196573000
2019-11-21,40939569000
2019-11-22,41371803000
2019-11-25,41763150000
2019-11-26,42604254000
2019-11-27,42721074000
2019-11-29,42668505000
2019-12-02,41850765000
2019-12-03,41266665000
2019-12-04,41961744000
2019-12-05,42312204000
2019-12-06,42627618000
2019-12-09,42837894000
2019-12-10,42551685000
2019-12-11,41564556000
2019-12-12,42458229000
2019-12-13,42154497000
2019-12-16,41529510000
2019-12-17,42055200000
2019-12-18,41646330000
2019-12-19,41535351000
2019-12-20,41915016000
2019-12-23,41874129000
2019-12-24,41979267000
2019-12-26,41897493000
2019-12-27,42142815000
2019-12-30,42242111999
2019-12-31,42326433000
2020-01-02,43460751000
2020-01-03,43454903999
2020-01-06,44244249000
2020-01-07,42542772000
2020-01-08,42794193000
2020-01-09,43232718000
2020-01-10,43092390000
2020-01-13,43805724000
2020-01-14,43413975000
2020-01-15,44273484000
2020-01-16,44109768000
2020-01-17,44612610000
2020-01-21,44688621000
2020-01-22,44530752000
2020-01-23,44630151000
2020-01-24,44875725000
2020-01-27,44302719000
2020-01-28,44700315000
2020-01-29,47249607000
2020-01-30,47810919000
2020-01-31,47179443000
2020-02-03,47109278999
2020-02-04,47313924000
2020-02-05,48530100000
2020-02-06,48565182000
2020-02-07,48682122000
2020-02-10,48875073000
2020-02-11,48916002000
2020-02-12,48670428000
2020-02-13,49032942000
2020-02-14,48980319000
2020-02-18,48763980000
2020-02-19,47606274000
2020-02-20,47267148000
2020-02-21,47629662000
2020-02-24,47343159000
2020-02-25,46776000000
2020-02-26,46571355000
2020-02-27,44600916000
2020-02-28,42776652000
2020-03-02,46121136000
2020-03-03,45162228000
2020-03-04,47389935000
2020-03-05,47091738000
2020-03-06,47080044000
2020-03-09,44022063000
2020-03-10,45583212000
2020-03-11,43916817000
2020-03-12,40706814000
2020-03-13,45647528999
2020-03-16,42683100000
2020-03-17,45191463000
2020-03-18,42186105000
2020-03-19,39198288000
2020-03-20,39923316000
2020-03-23,38911785000
2020-03-24,40367688000
2020-03-25,40899765000
2020-03-26,44331953999
2020-03-27,42998838000
2020-03-30,44542446000
2020-03-31,43189016000
2020-04-01,42323364000
2020-04-02,44779944000
2020-04-03,44417306000
2020-04-06,44446551000
2020-04-07,44218440000
2020-04-08,45511069000
2020-04-09,47020111000
2020-04-13,45095790000
2020-04-14,47066903000
2020-04-15,46353325000
2020-04-16,46259741000
2020-04-17,48254250000
2020-04-20,47926706000
2020-04-21,47523125000
2020-04-22,48248401000
2020-04-23,47733689000
2020-04-24,48470663000
2020-04-27,48523304000
2020-04-28,47458786000
2020-04-29,46675020000
2020-04-30,45212770000
2020-05-01,44557682000
2020-05-04,44364665000
2020-05-05,45645596000
2020-05-06,44563531000
2020-05-07,43826557000
2020-05-08,43440523000
2020-05-11,42797133000
2020-05-12,42223931000
2020-05-13,42557324000
2020-05-14,43130526000
2020-05-15,44575229000
2020-05-18,44815038000
2020-05-19,44376363000
2020-05-20,43803161000
2020-05-21,43879198000
2020-05-22,43703728000
2020-05-26,43358637000
2020-05-27,44727303000
2020-05-28,44797491000
2020-05-29,45435032000
2020-06-01,45821066000
2020-06-02,46253892000
2020-06-03,46271439000
2020-06-04,46090120000
2020-06-05,47885763000
2020-06-08,47675199000
2020-06-09,47388598000
2020-06-10,46955772000
2020-06-11,44405608000
2020-06-12,44803340000
2020-06-15,46376721000
2020-06-16,47043507000
2020-06-17,46329929000
2020-06-18,47300863000
2020-06-19,47371051000
2020-06-22,47271617999
2020-06-23,46827094000
2020-06-24,45206921000
2020-06-25,46733510000
2020-06-26,45557861000
2020-06-29,45856160000
2020-06-30,46880372000
2020-07-01,46698960000
2020-07-02,46365396000
2020-07-06,46476584000
2020-07-07,45657304000
2020-07-08,45276924000
2020-07-09,45522708000
2020-07-10,47260752000
2020-07-13,47009116000
2020-07-14,49449400000
2020-07-15,50262828000
2020-07-16,50976772000
2020-07-17,51281076000
2020-07-20,51573676000
2020-07-21,51995020000
2020-07-22,52749928000
2020-07-23,51872128000
2020-07-24,51415672000
2020-07-27,51087960000
2020-07-28,51158184000
2020-07-29,52035984000
2020-07-30,51801904000
2020-07-31,52866968000
2020-08-03,52603628000
2020-08-04,52814300000
2020-08-05,53030824000
2020-08-06,52439772000
2020-08-07,53095196000
2020-08-10,52738224000
2020-08-11,52094504000
2020-08-12,52088652000
2020-08-13,52106208000
2020-08-14,52065244000
2020-08-17,51983316000
2020-08-18,52515848000
2020-08-19,52907932000
2020-08-20,53159568000
2020-08-21,53733063999
2020-08-24,53838400000
2020-08-25,54289004000
2020-08-26,53937884000
2020-08-27,54605012000
2020-08-28,54821536000
2020-08-31,55617408000
2020-09-01,54932724000
2020-09-02,55594000000
2020-09-03,54593308000
2020-09-04,54388488000
2020-09-08,53727212000
2020-09-09,55400884000
2020-09-10,55213620000
2020-09-11,55582296000
2020-09-14,56331352000
2020-09-15,55640816000
2020-09-16,55640816000
2020-09-17,55845636000
2020-09-18,56682472000
2020-09-21,56975072000
2020-09-22,55254584000
2020-09-23,53364388000
2020-09-24,53955440000
2020-09-25,54189520000
2020-09-28,54997096000
2020-09-29,55096580000
2020-09-30,55372483000
2020-10-01,54664754000
2020-10-02,55103429000
2020-10-05,56138702000
2020-10-06,55635688000
2020-10-07,56390209000
2020-10-08,57302653000
2020-10-09,58419812000
2020-10-12,59297162000
2020-10-13,58647923000
2020-10-14,58285285000
2020-10-15,57033599000
2020-10-16,56454548000
2020-10-19,56021722000
2020-10-20,55325691000
2020-10-21,54746640000
2020-10-22,55208711000
2020-10-23,55343238000
2020-10-26,54887016000
2020-10-27,54863620000
2020-10-28,53559292999
2020-10-29,53260994000
2020-10-30,53752310000
2020-11-02,55214560000
2020-11-03,55255503000
2020-11-04,56068514000
2020-11-05,56904921000
2020-11-06,57267559000
2020-11-09,52869111000
2020-11-10,54190985000
2020-11-11,54231928000
2020-11-12,55378332000
2020-11-13,55951534000
2020-11-16,56091910000
2020-11-17,55524557000
2020-11-18,55243805000
2020-11-19,55138523000
2020-11-20,54477586000
2020-11-23,54354757000
2020-11-24,51839687000
2020-11-25,52290060000
2020-11-27,51722707000
2020-11-30,50950639000
2020-12-01,52149684000
2020-12-02,52173080000
2020-12-03,51646670000
2020-12-04,52360248000
2020-12-07,52787225000
2020-12-08,54302116000
2020-12-09,54746640000
2020-12-10,55097580000
2020-12-11,55208711000
2020-12-14,55039090000
2020-12-15,56553981000
2020-12-16,56360964000
2020-12-17,56331719000
2020-12-18,56706055000
2020-12-21,57285106000
2020-12-22,57314351000
2020-12-23,57033599000
2020-12-24,57501519000
2020-12-28,57390388000
2020-12-29,57138881000
2020-12-30,56975109000
2020-12-31,57834912000
2021-01-04,56811337000
2021-01-05,56706055000
2021-01-06,57782271000
2021-01-07,55413426000
2021-01-08,55273050000
2021-01-11,55618141000
2021-01-12,55606442999
2021-01-13,55524557000
2021-01-14,54658905000
2021-01-15,55448520000
2021-01-19,56261531000
2021-01-20,56185494000
2021-01-21,55132674000
2021-01-22,53992119000
2021-01-25,54056458000
2021-01-26,53647028000
2021-01-27,50909696000
2021-01-28,51757801000
2021-01-29,50997431000
2021-02-01,50412531000
2021-02-02,50740075000
2021-02-03,50862904000
2021-02-04,51553086000
2021-02-05,51161203000
2021-02-08,50400833000
2021-02-09,50459323000
2021-02-10,50026497000
2021-02-11,50517813000
2021-02-12,50459323000
2021-02-16,49792537000
2021-02-17,50447625000
2021-02-18,51529690000
2021-02-19,50921394000
2021-02-22,51348371000
2021-02-23,52494775000
2021-02-24,51319126000
2021-02-25,50950639000
2021-02-26,50272155000
2021-03-01,51260636000
2021-03-02,51886479000
2021-03-03,51974214000
2021-03-04,50880451000
2021-03-05,52383644000
2021-03-08,53237598000
2021-03-09,52746282000
2021-03-10,53939478000
2021-03-11,54272871000
2021-03-12,54419096000
2021-03-15,54617962000
2021-03-16,54612113000
2021-03-17,53284390000
2021-03-18,52845715000
2021-03-19,53190806000
2021-03-22,52717037000
2021-03-23,53079675000
2021-03-24,54097401000
2021-03-25,55115127000
2021-03-26,55711725000
2021-03-29,56267380000
2021-03-30,55887195000
2021-03-31,55893606000
2021-04-01,55858530000
2021-04-05,56542512000
2021-04-06,55788378000
2021-04-07,56039756000
2021-04-08,55525308000
2021-04-09,55934528000
2021-04-12,56372978000
2021-04-13,56875734000
2021-04-14,56811428000
2021-04-15,58693840000
2021-04-16,57735096000
2021-04-19,58044934000
2021-04-20,58337234000
2021-04-21,59167366000
2021-04-22,58547690000
2021-04-23,58904296000
2021-04-26,58378156000
2021-04-27,58407386000
2021-04-28,58670456000
2021-04-29,59599970000
2021-04-30,58892604000
2021-05-03,59956576000
2021-05-04,60289798000
2021-05-05,60681480000
2021-05-06,60915320000
2021-05-07,61488228000
2021-05-10,61815604000
2021-05-11,61429768000
2021-05-12,61242696000
2021-05-13,61996830000
2021-05-14,62610660000
2021-05-17,62294976000
2021-05-18,61955908000
2021-05-19,59044600000
2021-05-20,59652584000
2021-05-21,57957244000
2021-05-24,56975116000
2021-05-25,56869888000
2021-05-26,57524640000
2021-05-27,57963090000
2021-05-28,57922168000
2021-06-01,58056626000
2021-06-02,58734762000
2021-06-03,58436616000
2021-06-04,58670456000
2021-06-07,56349594000
2021-06-08,56039756000
2021-06-09,55431771999
2021-06-10,54964092000
2021-06-11,54718560000
2021-06-14,54437952000
2021-06-15,54812096000
2021-06-16,54321032000
2021-06-17,53689664000
2021-06-18,53964426000
2021-06-21,55303160000
2021-06-22,55507770000
2021-06-23,55490232000
2021-06-24,55940374000
2021-06-25,56618510000
2021-06-28,56899118000
2021-06-29,57548024000
2021-06-30,57423387000
2021-07-01,57791748000
2021-07-02,57867759000
2021-07-06,57218742000
2021-07-07,57949617000
2021-07-08,57587103000
2021-07-09,58253661000
2021-07-12,58399836000
2021-07-13,57177813000
2021-07-14,56979015000
2021-07-15,55517265000
2021-07-16,56236446000
2021-07-19,55295078999
2021-07-20,55207374000
2021-07-21,54967647000
2021-07-22,54610980000
2021-07-23,55388631000
2021-07-26,55336008000
2021-07-27,56061036000
2021-07-28,55265844000
2021-07-29,55990872000
2021-07-30,55640052000
2021-08-02,55569888000
2021-08-03,56487867000
2021-08-04,55751145000
2021-08-05,55792074000
2021-08-06,56669124000
2021-08-09,56786064000
2021-08-10,56335845000
2021-08-11,56768523000
2021-08-12,56680818000
2021-08-13,56201364000
2021-08-16,56774370000
2021-08-17,55938249000
2021-08-18,55879778999
2021-08-19,56248140000
2021-08-20,57049178999
2021-08-23,56885463000
2021-08-24,56499561000
2021-08-25,56259834000
2021-08-26,56265681000
2021-08-27,57002403000
2021-08-30,56218905000
2021-08-31,56329998000
2021-09-01,56370927000
2021-09-02,56335845000
2021-09-03,56265681000
2021-09-07,55113822000
2021-09-08,55131363000
2021-09-09,54505734000
2021-09-10,54447264000
2021-09-13,54961800000
2021-09-14,54494040000
2021-09-15,54558357000
2021-09-16,54371253000
2021-09-17,54149067000
2021-09-20,53915187000
2021-09-21,53833328999
2021-09-22,53815788000
2021-09-23,53540978999
2021-09-24,53535132000
2021-09-27,53020596000
2021-09-28,52827645000
2021-09-29,53289558000
2021-09-30,52778721000
2021-10-01,53099866000
2021-10-04,52732009000
2021-10-05,53286714000
2021-10-06,53876453000
2021-10-07,53216646000
2021-10-08,53094027000
2021-10-11,53251680000
2021-10-12,52854628000
2021-10-13,53029797999
2021-10-14,52556839000
2021-10-15,53280875000
2021-10-18,52749526000
2021-10-19,54080818000
2021-10-20,55178550000
2021-10-21,55254457000
2021-10-22,55832518000
2021-10-25,56258765000
2021-10-26,56200375000
2021-10-27,55061770000
2021-10-28,55873391000
2021-10-29,55400432000
2021-11-01,55295330000
2021-11-02,55248618000
2021-11-03,55558085000
2021-11-04,55219422999
2021-11-05,55960976000
2021-11-08,56293799000
2021-11-09,55733255000
2021-11-10,55885069000
2021-11-11,55972654000
2021-11-12,56153663000
2021-11-15,54874922000
2021-11-16,54816532000
2021-11-17,52977247000
2021-11-18,52971408000
2021-11-19,52726170000
2021-11-22,53747995000
2021-11-23,55190228000
2021-11-24,55844196000
2021-11-26,55231101000
2021-11-29,55452983000
2021-11-30,54267666000
2021-12-01,54378607000
2021-12-02,56054400000
2021-12-03,55598958000
2021-12-06,56515681000
2021-12-07,56527359000
2021-12-08,55540568000
2021-12-09,55616475000
2021-12-10,55505534000
2021-12-13,56457291000
2021-12-14,56720046000
2021-12-15,59446859000
2021-12-16,60153378000
2021-12-17,58956383000
2021-12-20,59277528000
2021-12-21,59102358000
2021-12-22,59067324000
2021-12-23,59119875000
2021-12-27,60328547999
2021-12-28,60346065000
2021-12-29,60708083000
2021-12-30,60170895000
2021-12-31,59978395000
2022-01-03,59598600000
2022-01-04,59692088000
2022-01-05,60118627000
2022-01-06,61497575000
2022-01-07,63793874000
2022-01-10,64273000000
2022-01-11,63641956000
2022-01-12,64185355000
2022-01-13,63840618000
2022-01-14,64126925000
2022-01-18,64197041000
2022-01-19,62888209000
2022-01-20,62619431000
2022-01-21,63116086000
2022-01-24,64202884000
2022-01-25,63863990000
2022-01-26,62888209000
2022-01-27,62894052000
2022-01-28,63525096000
2022-01-31,63490038000
2022-02-01,63162830000
2022-02-02,63969164000
2022-02-03,64097710000
2022-02-04,63729600999
2022-02-07,63747130000
2022-02-08,63805560000
2022-02-09,63355649000
2022-02-10,62233793000
2022-02-11,62052660000
2022-02-14,62058503000
2022-02-15,61807254000
2022-02-16,61982544000
2022-02-17,61485889000
2022-02-18,62175363000
2022-02-22,62081875000
2022-02-23,61129466000
2022-02-24,60112784000
2022-02-25,62660332000
2022-02-28,61894899000
2022-03-01,60323132000
2022-03-02,61304756000
2022-03-03,61398244000
2022-03-04,62631117000
2022-03-07,62239636000
2022-03-08,60626968000
2022-03-09,60825630000
2022-03-10,61158681000
2022-03-11,61667022000
2022-03-14,61766353000
2022-03-15,62701233000
2022-03-16,62017602000
2022-03-17,63992536000
2022-03-18,64985846000
2022-03-21,65546774000
2022-03-22,66230405000
2022-03-23,66610200000
2022-03-24,66668630000
2022-03-25,68170281000
2022-03-28,68292984000
2022-03-29,67889817000
2022-03-30,68462431000
2022-03-31,66604357000
2022-04-01,67305517000
2022-04-04,66668630000
2022-04-05,66744589000
2022-04-06,68287141000
2022-04-07,69841379000
2022-04-08,69245393000
2022-04-11,69198649000
2022-04-12,67369790000
2022-04-13,66557613000
2022-04-14,65505873000
2022-04-18,64062652000
2022-04-19,64944945000
2022-04-20,66049272000
2022-04-21,66037586000
2022-04-22,63303062000
2022-04-25,64600208000
2022-04-26,63343963000
2022-04-27,62490885000
2022-04-28,64518406000
2022-04-29,62730448000
2022-05-02,64465819000
2022-05-03,65575989000
2022-05-04,67685312000
2022-05-05,65681163000
2022-05-06,63957478000
2022-05-09,63542625000
2022-05-10,63262161000
2022-05-11,63028441000
2022-05-12,63571840000
2022-05-13,62999225999
2022-05-16,64126925000
2022-05-17,64968317000
2022-05-18,65383170000
2022-05-19,64518406000
2022-05-20,64851457000
2022-05-23,65990842000
2022-05-24,67036739000
2022-05-25,67556766000
2022-05-26,68252083000
2022-05-27,70314662000
2022-05-31,69753734000
2022-06-01,69222021000
2022-06-02,69753734000
2022-06-03,69595973000
2022-06-06,70156901000
2022-06-07,70811317000
2022-06-08,69899809000
2022-06-09,67510022000
2022-06-10,66353108000
2022-06-13,66341422000
2022-06-14,65681163000
2022-06-15,65774650999
2022-06-16,64395703000
2022-06-17,64015908000
2022-06-21,65546774000
2022-06-22,65353955000
2022-06-23,64126925000
2022-06-24,67772957000
2022-06-27,68106008000
2022-06-28,67439906000
2022-06-29,66399852000
2022-06-30,67959815000
2022-07-01,69251560000
2022-07-05,68468330000
2022-07-06,70163380000
2022-07-07,70502390000
2022-07-08,70362110000
2022-07-11,70327040000
2022-07-12,68415725000
2022-07-13,68631990000
2022-07-14,65656885000
2022-07-15,67848760000
2022-07-18,64464505000
2022-07-19,65440620000
2022-07-20,65078230000
2022-07-21,65049005000
2022-07-22,64990555000
2022-07-25,65838080000
2022-07-26,65808855000
2022-07-27,66118640000
2022-07-28,66744055000
2022-07-29,67252570000
2022-08-01,66200470000
2022-08-02,66159555000
2022-08-03,67071375000
2022-08-04,68257910000
2022-08-05,69134660000
2022-08-08,69257405000
2022-08-09,69941270000
2022-08-10,70660205000
2022-08-11,70408870000
2022-08-12,71174565000
2022-08-15,71314845000
2022-08-16,71595405000
2022-08-17,74266570000
2022-08-18,74938745000
2022-08-19,74512060000
2022-08-22,73611930000
2022-08-23,72711800000
2022-08-24,73343060000
2022-08-25,73898335000
2022-08-26,73156020000
2022-08-29,73074190000
2022-08-30,72618280000
2022-08-31,71688925000
2022-09-01,72302650000
2022-09-02,71548645000
2022-09-06,71589560000
2022-09-07,74348400000
2022-09-08,75529090000
2022-09-09,75213460000
2022-09-12,75458950000
2022-09-13,74061995000
2022-09-14,74839380000
2022-09-15,74284105000
2022-09-16,72998205000
2022-09-19,74401005000
2022-09-20,73120950000
2022-09-21,70934920000
2022-09-22,71554490000
2022-09-23,71034285000
2022-09-26,69485360000
2022-09-27,69613950000
2022-09-28,69584725000
2022-09-29,69198955000
2022-09-30,67971229000
2022-10-03,70480450000
2022-10-04,72492506000
2022-10-05,71556666000
2022-10-06,71311008000
2022-10-07,71334404000
2022-10-10,72369677000
2022-10-11,72205905000
2022-10-12,71006860000
2022-10-13,71603458000
2022-10-14,67784061000
2022-10-17,69948191000
2022-10-18,70340074000
2022-10-19,70889880000
2022-10-20,69521214000
2022-10-21,71621005000
2022-10-24,72094774000
2022-10-25,71422139000
2022-10-26,71901757000
2022-10-27,72749862000
2022-10-28,75861530000
2022-10-31,75101160000
2022-11-01,75463798000
2022-11-02,74709277000
2022-11-03,74469468000
2022-11-04,74060038000
2022-11-07,74457770000
2022-11-08,75510590000
2022-11-09,74691730000
2022-11-10,75884926000
2022-11-11,73831927000
2022-11-14,71931002000
2022-11-15,71977794000
2022-11-16,73644759000
2022-11-17,74878898000
2022-11-18,75077764000
2022-11-21,75925869000
2022-11-22,76089641000
2022-11-23,76674541000
2022-11-25,76955293000
2022-11-28,76048698000
2022-11-29,76692088000
2022-11-30,77294535000
2022-12-01,76773974000
2022-12-02,77505099000
2022-12-05,76773974000
2022-12-06,76604353000
2022-12-07,76317752000
2022-12-08,76727182000
2022-12-09,75674362000
2022-12-12,76001906000
2022-12-13,75030972000
2022-12-14,74036642000
2022-12-15,74668334000
2022-12-16,73960605000
2022-12-19,74323243000
2022-12-20,74393431000
2022-12-21,75522288000
2022-12-22,75218140000
2022-12-23,75709456000
2022-12-27,76136433000
2022-12-28,75873228000
2022-12-29,76364544000
2022-12-30,75867379000
2023-01-03,76118885999
2023-01-04,76762276000
2023-01-05,76931897000
2023-01-06,78733389000
2023-01-09,77212649000
2023-01-10,77803398000
2023-01-11,77353025000
2023-01-12,77756606000
2023-01-13,78171885000
2023-01-17,76440581000
2023-01-18,75001727000
2023-01-19,73650608000
2023-01-20,74650787000
2023-01-23,74352488000
2023-01-24,75563231000
2023-01-25,79236403000
2023-01-26,78908859000
2023-01-27,79002443000
2023-01-30,79195460000
2023-01-31,79751115000
2023-02-01,80704502000
2023-02-02,78943953000
2023-02-03,79727719000
2023-02-06,80523183000
2023-02-07,81125630000
2023-02-08,80932613000
2023-02-09,80236582000
2023-02-10,81143177000
2023-02-13,81716379000
2023-02-14,81459023000
2023-02-15,83032404000
2023-02-16,83371646000
2023-02-17,82775048000
2023-02-21,83395042000
2023-02-22,83342401000
2023-02-23,83266364000
2023-02-24,82944669000
2023-02-27,82874481000
2023-02-28,83944848000
2023-03-01,83190327000
2023-03-02,83202025000
2023-03-03,85161440000
